s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0001373E+001, 3.3963459E-002, 1.8038324E-001, 3.9325509E-002, 1.9182704E-001, 3.0606415E+001, 3.1073683E+001, 3.1618847E+001, 3.1967272E+001, 3.2167720E+001, 3.2248379E+001, 3.2545277E+001, 3.3882341E+001, 3.5425568E+001, 3.8300671E+001, 4.0439521E+001, 4.4041619E+001, 4.7059994E+001, 5.2362908E+001, 5.3738057E+001, 6.1881312E+001, 6.1881312E+001, 6.9079865E+001, 2.9560034E+001, 2.9530485E+001, 2.9719814E+001, 2.9780402E+001, 2.9621479E+001, 2.9463591E+001, 2.9637217E+001, 2.9448706E+001, 4.4989422E+001, 3.0400113E+001, 2.3196533E-001, 2.2052146E-001, 2.9275200E-001, 2.9615254E-001, 2.2804647E-001, 2.1234244E-001, 1.9718226E-001, 1.7124689E-001, 2.6885047E-001, 2.0304853E-001, 2.5625502E-001, 1.9557684E-001, 2.0318184E-001, 4.9938251E-001, 5.5824217E-001, 1.9174202E-003, 4.7630649E-006, 2.0359000E-001, 3.9096834E-004, 2.2262649E-008, 2.0614400E-001, 3.9432756E-004, 3.2695515E-008, 2.0613839E-001, 1.9454871E+002
 1.0000984E+002, 1.4895355E-002, 1.8325102E-001, 1.7252144E-002, 1.9043280E-001, 3.1687006E+001, 3.2317063E+001, 3.2588871E+001, 3.3132895E+001, 3.3292315E+001, 3.3701084E+001, 3.4328798E+001, 3.6175658E+001, 3.9922786E+001, 4.4969370E+001, 4.7055256E+001, 4.9745689E+001, 5.2346894E+001, 5.7427138E+001, 5.9982825E+001, 6.9295164E+001, 6.9295164E+001, 7.8209267E+001, 2.9732217E+001, 2.9701645E+001, 3.0016524E+001, 3.0085318E+001, 2.9934958E+001, 2.9694467E+001, 2.9897311E+001, 2.9697957E+001, 4.8740223E+001, 3.0803284E+001, 2.8250489E-001, 2.7448309E-001, 3.8515132E-001, 3.9364372E-001, 2.7527848E-001, 2.6308455E-001, 2.4920600E-001, 2.2020464E-001, 3.7856529E-001, 2.8763822E-001, 3.4485306E-001, 2.8574810E-001, 2.5757089E-001, 5.9322283E-001, 6.8442050E-001, 2.7665646E-003, 7.4003084E-006, 2.0216925E-001, 4.0447876E-004, 6.4222887E-008, 2.0612139E-001, 4.2360096E-004, 1.2361185E-007, 2.0608941E-001, 2.0144517E+002
 1.1000406E+002,-8.0849647E-004, 1.8508808E-001, 1.8249213E-004, 1.8815709E-001, 3.2408301E+001, 3.3080751E+001, 3.3431070E+001, 3.4039026E+001, 3.4516910E+001, 3.5401528E+001, 3.6223772E+001, 3.9304486E+001, 4.3210752E+001, 5.1789897E+001, 5.4644130E+001, 5.8819305E+001, 6.1649665E+001, 6.7219879E+001, 6.9809628E+001, 7.5762425E+001, 7.5762425E+001, 8.5353557E+001, 2.9919003E+001, 2.9911229E+001, 3.0365566E+001, 3.0492099E+001, 3.0258584E+001, 2.9990216E+001, 3.0218440E+001, 2.9965194E+001, 5.3657472E+001, 3.1259361E+001, 3.2798232E-001, 3.3598429E-001, 4.8144905E-001, 5.1598290E-001, 3.1955312E-001, 3.1343231E-001, 3.0256483E-001, 2.7280788E-001, 4.4952509E-001, 3.7770735E-001, 4.4215164E-001, 3.6970647E-001, 3.2321997E-001, 7.4023311E-001, 8.0307996E-001, 3.4667658E-003, 9.5749697E-006, 2.0099770E-001, 4.1986110E-004, 1.1199681E-007, 2.0609565E-001, 4.6096392E-004, 2.3965246E-007, 2.0602689E-001, 1.9810612E+002
 1.2000507E+002, 1.8286001E-003, 1.8699186E-001, 3.3019155E-003, 1.8613491E-001, 3.2959813E+001, 3.3454441E+001, 3.4593577E+001, 3.5664044E+001, 3.6541320E+001, 3.7809773E+001, 4.0478916E+001, 4.6618041E+001, 5.2038129E+001, 5.9352923E+001, 6.3177977E+001, 6.6106236E+001, 6.8465563E+001, 7.4143558E+001, 7.6528357E+001, 8.4387282E+001, 8.4387282E+001, 9.1275868E+001, 3.0091926E+001, 3.0118047E+001, 3.0725567E+001, 3.0864195E+001, 3.0653357E+001, 3.0298891E+001, 3.0559462E+001, 3.0333687E+001, 5.7887642E+001, 3.1666811E+001, 3.5111611E-001, 3.7640451E-001, 5.4818536E-001, 5.6891362E-001, 3.4051932E-001, 3.4241274E-001, 3.4111685E-001, 3.1096094E-001, 5.6383309E-001, 4.4034872E-001, 5.2394818E-001, 4.7247310E-001, 3.6789024E-001, 8.2639649E-001, 8.5080750E-001, 4.2312314E-003, 1.1949221E-005, 1.9971862E-001, 4.2673358E-004, 1.3334111E-007, 2.0608415E-001, 4.7678759E-004, 2.8879709E-007, 2.0600042E-001, 1.9625803E+002
 1.3000036E+002, 1.0711951E-002, 1.8938881E-001, 1.2544700E-002, 1.8468390E-001, 3.3722492E+001, 3.5733392E+001, 3.6881844E+001, 3.7976083E+001, 3.8796138E+001, 4.1455572E+001, 4.4067591E+001, 5.2075737E+001, 5.9885064E+001, 6.6947875E+001, 6.8463739E+001, 7.1528948E+001, 7.6589868E+001, 8.1834121E+001, 8.2804940E+001, 9.1062947E+001, 9.1062947E+001, 1.0063383E+002, 3.0261351E+001, 3.0349628E+001, 3.1129787E+001, 3.1284003E+001, 3.1036716E+001, 3.0666071E+001, 3.0974067E+001, 3.0686797E+001, 6.2463452E+001, 3.2061926E+001, 3.7863207E-001, 4.2363466E-001, 6.4699190E-001, 6.6579054E-001, 3.6271241E-001, 3.7285215E-001, 3.8727718E-001, 3.5732774E-001, 6.1696134E-001, 5.4423795E-001, 6.2217343E-001, 5.3899280E-001, 4.1613459E-001, 9.1686341E-001, 9.0094181E-001, 4.8838234E-003, 1.3976019E-005, 1.9862673E-001, 4.6150570E-004, 2.4133518E-007, 2.0602597E-001, 5.0715393E-004, 3.8310784E-007, 2.0594961E-001, 1.9983114E+002
 1.4000619E+002, 1.8979391E-002, 1.9051635E-001, 2.1976604E-002, 1.8343728E-001, 3.4549271E+001, 3.7315493E+001, 3.8310664E+001, 3.9961760E+001, 4.1191900E+001, 4.4410924E+001, 5.0118278E+001, 5.9210537E+001, 6.6516981E+001, 7.3596868E+001, 7.5644313E+001, 7.8257677E+001, 8.3983749E+001, 8.7688647E+001, 8.7634417E+001, 9.7274891E+001, 9.7274891E+001, 1.0679403E+002, 3.0439513E+001, 3.0590959E+001, 3.1526038E+001, 3.1690515E+001, 3.1445870E+001, 3.1068081E+001, 3.1387041E+001, 3.1076487E+001, 6.6719425E+001, 3.2427369E+001, 4.0636166E-001, 4.7740635E-001, 6.9886112E-001, 7.2317594E-001, 3.8123391E-001, 4.0077135E-001, 4.2142895E-001, 3.9444132E-001, 7.0964316E-001, 6.1869986E-001, 6.9672152E-001, 6.2106312E-001, 4.6294159E-001, 1.0281440E+000, 9.4810252E-001, 5.3939601E-003, 1.5560384E-005, 1.9777319E-001, 5.2444243E-004, 4.3680208E-007, 2.0592064E-001, 5.2150927E-004, 4.2769216E-007, 2.0592559E-001, 1.9810598E+002
 1.5000002E+002, 3.2300506E-002, 1.9117791E-001, 3.7400215E-002, 1.8189216E-001, 3.5929946E+001, 3.9024295E+001, 4.0490281E+001, 4.2653824E+001, 4.4051723E+001, 4.8683648E+001, 5.5881355E+001, 6.7285501E+001, 7.1573531E+001, 7.8262832E+001, 7.9185793E+001, 8.2949268E+001, 8.7387048E+001, 9.1562402E+001, 9.2928957E+001, 1.0339547E+002, 1.0339547E+002, 1.1152011E+002, 3.0600878E+001, 3.0845963E+001, 3.1936072E+001, 3.2106790E+001, 3.1830040E+001, 3.1424919E+001, 3.1786955E+001, 3.1460640E+001, 7.0093613E+001, 3.2764898E+001, 4.1928501E-001, 5.1864522E-001, 7.6923261E-001, 7.9195341E-001, 3.9041260E-001, 4.1261145E-001, 4.5293588E-001, 4.3056424E-001, 7.5771655E-001, 6.6991527E-001, 7.5858869E-001, 6.8581423E-001, 4.8868418E-001, 1.0320198E+000, 9.4932823E-001, 6.1253401E-003, 1.7831879E-005, 1.9654947E-001, 5.1425732E-004, 4.0516947E-007, 2.0593769E-001, 4.6154332E-004, 2.4145195E-007, 2.0602592E-001, 1.9240196E+002
 1.6000616E+002, 4.7393029E-002, 1.9143070E-001, 5.4872831E-002, 1.8009848E-001, 3.7098531E+001, 3.9974849E+001, 4.1478273E+001, 4.4190934E+001, 4.6790415E+001, 5.5425194E+001, 6.4774808E+001, 7.3588519E+001, 7.9306102E+001, 8.2780593E+001, 8.3662421E+001, 8.8706853E+001, 9.1098973E+001, 9.4371500E+001, 9.7383374E+001, 1.0895297E+002, 1.0895297E+002, 1.1767574E+002, 3.0758803E+001, 3.1151187E+001, 3.2294650E+001, 3.2503431E+001, 3.2232845E+001, 3.1800003E+001, 3.2207170E+001, 3.1819574E+001, 7.3191671E+001, 3.3040563E+001, 4.3241025E-001, 5.7697168E-001, 7.9215662E-001, 8.3303155E-001, 3.9562015E-001, 4.3230577E-001, 4.7852108E-001, 4.5985214E-001, 8.0119857E-001, 7.1580460E-001, 8.1560207E-001, 7.1594204E-001, 5.1238192E-001, 1.1114107E+000, 9.4692893E-001, 6.5387523E-003, 1.9115841E-005, 1.9585776E-001, 6.1034267E-004, 7.0358796E-007, 2.0577695E-001, 4.4651267E-004, 1.9477027E-007, 2.0605107E-001, 1.8335544E+002
 1.7000270E+002, 5.9138100E-002, 1.9127649E-001, 6.8468158E-002, 1.7864111E-001, 3.8531793E+001, 4.2076310E+001, 4.3869362E+001, 4.6869868E+001, 5.0695777E+001, 6.1415250E+001, 6.9814596E+001, 7.8278109E+001, 8.2888255E+001, 8.6269534E+001, 8.8151531E+001, 9.0374850E+001, 9.3513174E+001, 9.8552584E+001, 1.0108660E+002, 1.0905276E+002, 1.0905276E+002, 1.1640089E+002, 3.0910014E+001, 3.1433258E+001, 3.2693421E+001, 3.2895871E+001, 3.2608162E+001, 3.2152126E+001, 3.2635293E+001, 3.2179294E+001, 7.6035054E+001, 3.3326419E+001, 4.4503242E-001, 6.1618917E-001, 8.6329040E-001, 8.8121334E-001, 4.0244348E-001, 4.4539525E-001, 5.0370020E-001, 4.8587934E-001, 8.7104705E-001, 7.6802223E-001, 8.9751772E-001, 7.7676486E-001, 5.4916517E-001, 1.1469368E+000, 9.7210183E-001, 6.9978921E-003, 2.0541821E-005, 1.9508955E-001, 6.8141558E-004, 9.2432378E-007, 2.0565803E-001, 4.5541392E-004, 2.2241547E-007, 2.0603618E-001, 1.7421060E+002
 1.8000286E+002, 7.0871324E-002, 1.9101938E-001, 8.2047626E-002, 1.7695458E-001, 3.9171675E+001, 4.3446131E+001, 4.5632494E+001, 5.0329938E+001, 5.5919717E+001, 6.9771194E+001, 7.5518410E+001, 8.2576638E+001, 8.5664316E+001, 8.7704239E+001, 8.9858167E+001, 9.3185331E+001, 9.7449993E+001, 1.0140495E+002, 1.0325513E+002, 1.1397724E+002, 1.1397724E+002, 1.2329441E+002, 3.1059120E+001, 3.1740456E+001, 3.3063718E+001, 3.3274116E+001, 3.2975100E+001, 3.2498414E+001, 3.3031614E+001, 3.2550486E+001, 7.8692528E+001, 3.3589416E+001, 4.5963050E-001, 6.5673504E-001, 8.8882889E-001, 9.1342542E-001, 4.0956751E-001, 4.5733185E-001, 5.2401859E-001, 5.1006438E-001, 8.7726470E-001, 7.9419104E-001, 9.0308975E-001, 8.0784389E-001, 5.7417459E-001, 1.2046366E+000, 9.7500631E-001, 7.4740858E-003, 2.2020768E-005, 1.9429280E-001, 7.0044775E-004, 9.8343328E-007, 2.0562618E-001, 4.6215494E-004, 2.4335149E-007, 2.0602490E-001, 1.6337116E+002
 1.9001190E+002, 8.0768097E-002, 1.9054094E-001, 9.3499716E-002, 1.7549462E-001, 4.0094107E+001, 4.5355072E+001, 4.7491986E+001, 5.3511529E+001, 6.3143027E+001, 7.2937025E+001, 7.7295810E+001, 8.4676239E+001, 8.8446135E+001, 9.1133902E+001, 9.3274712E+001, 9.6663284E+001, 9.8037072E+001, 1.0253960E+002, 1.0530684E+002, 1.1731276E+002, 1.1731276E+002, 1.2376480E+002, 3.1210579E+001, 3.2002426E+001, 3.3400433E+001, 3.3615816E+001, 3.3372438E+001, 3.2823410E+001, 3.3378285E+001, 3.2867215E+001, 8.1918098E+001, 3.3843155E+001, 4.7255840E-001, 6.7768512E-001, 9.0887913E-001, 9.3307234E-001, 4.1908062E-001, 4.6850029E-001, 5.3699498E-001, 5.2547487E-001, 9.5683594E-001, 8.2173618E-001, 9.3652395E-001, 8.3806050E-001, 5.9469969E-001, 1.2437096E+000, 9.9033036E-001, 7.7774224E-003, 2.2962860E-005, 1.9378526E-001, 7.6907277E-004, 1.1965666E-006, 2.0551135E-001, 4.8222638E-004, 3.0568869E-007, 2.0599132E-001, 1.5278576E+002
 2.0001303E+002, 8.9502362E-002, 1.9008051E-001, 1.0360493E-001, 1.7404863E-001, 4.1078848E+001, 4.6503983E+001, 4.9546740E+001, 5.8698310E+001, 6.6211919E+001, 7.5421758E+001, 7.9045959E+001, 8.5010511E+001, 8.8084390E+001, 9.2650042E+001, 9.5150905E+001, 9.8015238E+001, 1.0023369E+002, 1.0642037E+002, 1.0890391E+002, 1.2088970E+002, 1.2088970E+002, 1.2829959E+002, 3.1363856E+001, 3.2275140E+001, 3.3763945E+001, 3.4003349E+001, 3.3753818E+001, 3.3141626E+001, 3.3766754E+001, 3.3188687E+001, 8.4498990E+001, 3.4097284E+001, 4.8805590E-001, 6.9292094E-001, 9.5649651E-001, 9.9639088E-001, 4.2731303E-001, 4.7866619E-001, 5.6118903E-001, 5.5699238E-001, 9.7098707E-001, 8.6181948E-001, 9.9266691E-001, 8.5619525E-001, 6.0873644E-001, 1.3192629E+000, 9.9484689E-001, 8.1530337E-003, 2.4129421E-005, 1.9315680E-001, 8.9190981E-004, 1.5780697E-006, 2.0530583E-001, 9.2406637E-004, 1.6779403E-006, 2.0525205E-001, 1.4247452E+002
 2.1000882E+002, 9.4371857E-002, 1.8989090E-001, 1.0923796E-001, 1.7309572E-001, 4.2451355E+001, 4.8516161E+001, 5.2718878E+001, 6.5562216E+001, 7.2205756E+001, 7.7843530E+001, 8.0135349E+001, 8.6703024E+001, 9.1011422E+001, 9.4643093E+001, 9.8134057E+001, 1.0000614E+002, 1.0424836E+002, 1.0816980E+002, 1.1038440E+002, 1.2259839E+002, 1.2259839E+002, 1.2976397E+002, 3.1509225E+001, 3.2511091E+001, 3.4100232E+001, 3.4364424E+001, 3.4110761E+001, 3.3494280E+001, 3.4095812E+001, 3.3505334E+001, 8.5605776E+001, 3.4319709E+001, 4.9876975E-001, 7.1516348E-001, 9.7774789E-001, 1.0195089E+000, 4.2907471E-001, 4.8914894E-001, 5.7263644E-001, 5.6848155E-001, 1.0105048E+000, 8.9887047E-001, 9.9178608E-001, 8.8688817E-001, 6.1897352E-001, 1.2824385E+000, 9.9799609E-001, 8.4007382E-003, 2.4898733E-005, 1.9274235E-001, 1.0689754E-003, 2.1279941E-006, 2.0500956E-001, 2.1913962E-003, 5.6139703E-006, 2.0313160E-001, 1.3621621E+002
