s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.4001445E+002, 4.7953477E-002, 6.3977081E-002, 5.5517075E-002, 5.6798574E-002, 6.9695810E+001, 8.0367053E+001, 8.3568186E+001, 8.8222956E+001, 9.2465622E+001, 9.5728418E+001, 9.7719832E+001, 1.0058002E+002, 1.0190999E+002, 1.0592946E+002, 1.0831301E+002, 1.1144177E+002, 1.1140353E+002, 1.1367544E+002, 1.1667211E+002, 1.2696173E+002, 1.2696173E+002, 1.3845500E+002, 3.7914818E+001, 4.1290307E+001, 4.4875360E+001, 4.6417100E+001, 4.5243666E+001, 4.3792846E+001, 4.5218871E+001, 4.3977091E+001, 1.0953702E+002, 4.0505760E+001, 6.3828103E-001, 8.7465490E-001, 1.1402846E+000, 1.2476547E+000, 4.1133135E-001, 5.7290515E-001, 7.1169346E-001, 7.6272792E-001, 1.1543940E+000, 1.0823734E+000, 1.1612867E+000, 1.0778870E+000, 7.9646048E-001, 1.4397984E+000, 8.1125895E-001, 2.8844853E-002, 8.8393368E-005, 1.5853601E-001, 2.5789358E-002, 7.8903715E-005, 1.6364835E-001, 2.6096901E-002, 7.9858871E-005, 1.6313379E-001, 1.3407597E+002
 9.5001347E+002, 4.8477360E-002, 6.3892332E-002, 5.6123358E-002, 5.6785479E-002, 6.9775762E+001, 8.0614912E+001, 8.3792988E+001, 8.7994554E+001, 9.2252926E+001, 9.6031716E+001, 9.7825893E+001, 1.0078476E+002, 1.0290678E+002, 1.0573700E+002, 1.0678332E+002, 1.0962750E+002, 1.1239937E+002, 1.1736184E+002, 1.1892295E+002, 1.2942919E+002, 1.2942919E+002, 1.4105447E+002, 3.7975971E+001, 4.1375580E+001, 4.4973057E+001, 4.6553002E+001, 4.5345397E+001, 4.3880855E+001, 4.5318364E+001, 4.4056351E+001, 1.1005811E+002, 4.0581108E+001, 6.4929246E-001, 8.8952156E-001, 1.1431662E+000, 1.2748664E+000, 4.1638450E-001, 5.7895090E-001, 7.1740199E-001, 7.7850697E-001, 1.1784206E+000, 1.0709189E+000, 1.1633827E+000, 1.0831741E+000, 7.9811134E-001, 1.4343973E+000, 8.2992961E-001, 2.8999041E-002, 8.8872239E-005, 1.5827803E-001, 2.6007746E-002, 7.9581977E-005, 1.6328294E-001, 2.6176226E-002, 8.0105237E-005, 1.6300106E-001, 1.3268240E+002
 9.6000485E+002, 4.8061727E-002, 6.4076282E-002, 5.5642350E-002, 5.6704003E-002, 6.9843445E+001, 8.0596850E+001, 8.3317054E+001, 8.8542296E+001, 9.2336640E+001, 9.6358324E+001, 9.7078781E+001, 1.0056805E+002, 1.0195011E+002, 1.0713379E+002, 1.0906528E+002, 1.1046058E+002, 1.1190695E+002, 1.1522482E+002, 1.1916249E+002, 1.2641204E+002, 1.2641204E+002, 1.3757312E+002, 3.8039229E+001, 4.1442983E+001, 4.5092978E+001, 4.6661927E+001, 4.5474471E+001, 4.4002424E+001, 4.5416347E+001, 4.4157844E+001, 1.1013955E+002, 4.0644326E+001, 6.4884361E-001, 8.8394871E-001, 1.1597185E+000, 1.2622825E+000, 4.1483694E-001, 5.7828996E-001, 7.2265929E-001, 7.7380650E-001, 1.1916278E+000, 1.0949335E+000, 1.1659983E+000, 1.0912776E+000, 8.0482557E-001, 1.4391176E+000, 8.1820612E-001, 2.9327515E-002, 8.9892403E-005, 1.5772844E-001, 2.6448322E-002, 8.0950304E-005, 1.6254579E-001, 2.5850642E-002, 7.9094051E-005, 1.6354582E-001, 1.3378872E+002
 9.7000728E+002, 4.8048068E-002, 6.4015507E-002, 5.5626545E-002, 5.6754718E-002, 7.0830408E+001, 8.0436249E+001, 8.3845611E+001, 8.9700267E+001, 9.1810223E+001, 9.5354463E+001, 9.6348638E+001, 9.9329977E+001, 1.0231880E+002, 1.0677451E+002, 1.0881096E+002, 1.1019975E+002, 1.1126217E+002, 1.1600943E+002, 1.2084584E+002, 1.2979085E+002, 1.2979085E+002, 1.3735739E+002, 3.8096858E+001, 4.1510811E+001, 4.5181150E+001, 4.6777515E+001, 4.5582716E+001, 4.4099455E+001, 4.5514777E+001, 4.4270072E+001, 1.0976188E+002, 4.0683558E+001, 6.4810630E-001, 8.7939908E-001, 1.1439681E+000, 1.2668134E+000, 4.1334105E-001, 5.7581434E-001, 7.1531313E-001, 7.7492801E-001, 1.1839578E+000, 1.0844652E+000, 1.1733047E+000, 1.1000472E+000, 7.9418990E-001, 1.3660638E+000, 8.1190463E-001, 2.9601545E-002, 9.0743476E-005, 1.5726994E-001, 2.6979449E-002, 8.2599859E-005, 1.6165713E-001, 2.5770367E-002, 7.8844734E-005, 1.6368013E-001, 1.3382154E+002
 9.8000048E+002, 4.7636404E-002, 6.4147327E-002, 5.5150129E-002, 5.6713317E-002, 7.0417914E+001, 7.9779544E+001, 8.4352303E+001, 9.1208052E+001, 9.2712231E+001, 9.5587776E+001, 9.8050321E+001, 1.0276518E+002, 1.0428531E+002, 1.0742795E+002, 1.0917700E+002, 1.1083942E+002, 1.1251081E+002, 1.1670764E+002, 1.1834764E+002, 1.2635834E+002, 1.2635834E+002, 1.3692482E+002, 3.8164092E+001, 4.1589830E+001, 4.5271422E+001, 4.6887800E+001, 4.5687393E+001, 4.4186135E+001, 4.5636350E+001, 4.4367942E+001, 1.1000580E+002, 4.0762803E+001, 6.6023315E-001, 8.8917330E-001, 1.1369144E+000, 1.2695465E+000, 4.2143553E-001, 5.8476314E-001, 7.1698286E-001, 7.7689933E-001, 1.1857013E+000, 1.0861863E+000, 1.1891435E+000, 1.1046686E+000, 8.0557259E-001, 1.4180503E+000, 8.3160990E-001, 2.9797915E-002, 9.1353355E-005, 1.5694138E-001, 2.7575681E-002, 8.4451618E-005, 1.6065954E-001, 2.5966475E-002, 7.9453799E-005, 1.6335201E-001, 1.3491281E+002
 9.9001159E+002, 4.7391795E-002, 6.4339395E-002, 5.4867042E-002, 5.6597089E-002, 7.0848664E+001, 8.1053356E+001, 8.3900755E+001, 8.9436716E+001, 9.1949535E+001, 9.5290608E+001, 9.7178687E+001, 1.0006863E+002, 1.0409144E+002, 1.0696242E+002, 1.0869962E+002, 1.1109942E+002, 1.1322974E+002, 1.1682181E+002, 1.1962161E+002, 1.2932175E+002, 1.2932175E+002, 1.3572378E+002, 3.8212969E+001, 4.1664266E+001, 4.5332678E+001, 4.7001722E+001, 4.5793235E+001, 4.4311270E+001, 4.5734817E+001, 4.4479688E+001, 1.1046232E+002, 4.0802778E+001, 6.4704612E-001, 8.8819073E-001, 1.1293103E+000, 1.2674425E+000, 4.1612416E-001, 5.8226495E-001, 7.1616591E-001, 7.7729979E-001, 1.2002415E+000, 1.1011509E+000, 1.1726110E+000, 1.1027517E+000, 8.0672992E-001, 1.4091832E+000, 8.0734498E-001, 3.0121783E-002, 9.2359215E-005, 1.5639950E-001, 2.7407500E-002, 8.3929285E-005, 1.6094093E-001, 2.6631578E-002, 8.1519455E-005, 1.6223918E-001, 1.3557359E+002
 1.0000011E+003, 4.7928972E-002, 6.4163291E-002, 5.5488717E-002, 5.6655390E-002, 7.2162589E+001, 7.9773549E+001, 8.4238002E+001, 9.0018888E+001, 9.2483507E+001, 9.6474540E+001, 9.7477870E+001, 1.0177755E+002, 1.0352057E+002, 1.0702009E+002, 1.0868897E+002, 1.1141201E+002, 1.1337820E+002, 1.1717256E+002, 1.1923617E+002, 1.2882814E+002, 1.2882814E+002, 1.3814053E+002, 3.8272090E+001, 4.1746730E+001, 4.5430369E+001, 4.7125483E+001, 4.5926808E+001, 4.4393065E+001, 4.5842252E+001, 4.4547253E+001, 1.1095348E+002, 4.0871872E+001, 6.4812897E-001, 8.9687741E-001, 1.1509682E+000, 1.2843144E+000, 4.2111435E-001, 5.8952986E-001, 7.2342135E-001, 7.8313696E-001, 1.2038223E+000, 1.0930548E+000, 1.1926242E+000, 1.0941858E+000, 8.1253196E-001, 1.4489714E+000, 8.3314491E-001, 3.0347216E-002, 9.3059355E-005, 1.5602231E-001, 2.7232198E-002, 8.3384841E-005, 1.6123424E-001, 2.6659513E-002, 8.1606213E-005, 1.6219244E-001, 1.3411889E+002
 1.0100019E+003, 4.6575541E-002, 6.4417035E-002, 5.3922376E-002, 5.6666613E-002, 7.0895916E+001, 8.0809903E+001, 8.4527812E+001, 9.0527718E+001, 9.4230110E+001, 9.6072623E+001, 9.7418844E+001, 1.0116442E+002, 1.0461174E+002, 1.0886117E+002, 1.1036833E+002, 1.1191849E+002, 1.1366784E+002, 1.1972292E+002, 1.2162531E+002, 1.2967088E+002, 1.2967088E+002, 1.3762847E+002, 3.8319828E+001, 4.1845276E+001, 4.5573752E+001, 4.7252936E+001, 4.6008432E+001, 4.4470440E+001, 4.5971249E+001, 4.4663505E+001, 1.1081944E+002, 4.0957670E+001, 6.5764553E-001, 9.1395773E-001, 1.1775473E+000, 1.2906673E+000, 4.2217982E-001, 5.9350301E-001, 7.3471730E-001, 7.9094930E-001, 1.1978314E+000, 1.0793588E+000, 1.2027111E+000, 1.1118147E+000, 8.1488865E-001, 1.4521638E+000, 8.4151972E-001, 3.0644576E-002, 9.3982888E-005, 1.5552478E-001, 2.7429790E-002, 8.3998513E-005, 1.6090362E-001, 2.6671548E-002, 8.1643591E-005, 1.6217231E-001, 1.3773410E+002
 1.0200085E+003, 4.7523129E-002, 6.4258074E-002, 5.5019035E-002, 5.6644367E-002, 7.1006161E+001, 8.0793233E+001, 8.4809567E+001, 8.9617739E+001, 9.3553687E+001, 9.6894324E+001, 9.8411769E+001, 1.0214650E+002, 1.0502976E+002, 1.0718713E+002, 1.0798584E+002, 1.1026111E+002, 1.1143856E+002, 1.1580890E+002, 1.1857279E+002, 1.2777911E+002, 1.2777911E+002, 1.3833297E+002, 3.8391492E+001, 4.1937661E+001, 4.5679351E+001, 4.7340375E+001, 4.6109815E+001, 4.4589924E+001, 4.6063094E+001, 4.4744062E+001, 1.1124265E+002, 4.1015349E+001, 6.6017331E-001, 9.1627575E-001, 1.1582804E+000, 1.2664088E+000, 4.2392306E-001, 5.9591446E-001, 7.2846240E-001, 7.8059565E-001, 1.1955341E+000, 1.1121433E+000, 1.2023674E+000, 1.0979995E+000, 8.1853008E-001, 1.4163183E+000, 8.3590835E-001, 3.0767561E-002, 9.4364849E-005, 1.5531901E-001, 2.7611888E-002, 8.4564067E-005, 1.6059893E-001, 2.7039915E-002, 8.2787652E-005, 1.6155597E-001, 1.3520466E+002
 1.0300086E+003, 4.7942375E-002, 6.4298572E-002, 5.5504228E-002, 5.6542546E-002, 7.1083011E+001, 8.1316756E+001, 8.5538870E+001, 9.0372826E+001, 9.2559936E+001, 9.6853753E+001, 9.8659800E+001, 1.0246302E+002, 1.0549601E+002, 1.0860886E+002, 1.1015993E+002, 1.1228903E+002, 1.1286636E+002, 1.1797014E+002, 1.1958356E+002, 1.3153479E+002, 1.3153479E+002, 1.4083914E+002, 3.8436892E+001, 4.2045026E+001, 4.5796702E+001, 4.7467428E+001, 4.6221043E+001, 4.4697767E+001, 4.6196826E+001, 4.4845345E+001, 1.1153718E+002, 4.1056770E+001, 6.5376249E-001, 9.2127671E-001, 1.1881784E+000, 1.3024085E+000, 4.2091763E-001, 5.9547923E-001, 7.4686157E-001, 7.9837855E-001, 1.2081040E+000, 1.1133848E+000, 1.2157914E+000, 1.1180675E+000, 8.1983154E-001, 1.4323505E+000, 8.1479390E-001, 3.0947890E-002, 9.4924910E-005, 1.5501729E-001, 2.8323059E-002, 8.6772799E-005, 1.5940904E-001, 2.7368413E-002, 8.3807893E-005, 1.6100634E-001, 1.3401836E+002
 1.0400146E+003, 4.7858582E-002, 6.4293879E-002, 5.5407257E-002, 5.6563882E-002, 7.0137758E+001, 8.1869357E+001, 8.6215791E+001, 9.0528854E+001, 9.3488932E+001, 9.7602397E+001, 9.9560401E+001, 1.0195080E+002, 1.0355717E+002, 1.0738452E+002, 1.1000529E+002, 1.1210039E+002, 1.1310907E+002, 1.1674099E+002, 1.1927391E+002, 1.3232024E+002, 1.3232024E+002, 1.4144025E+002, 3.8508482E+001, 4.2088164E+001, 4.5877887E+001, 4.7607017E+001, 4.6302540E+001, 4.4800168E+001, 4.6282501E+001, 4.4953110E+001, 1.1179538E+002, 4.1122660E+001, 6.7181742E-001, 9.0241404E-001, 1.1549669E+000, 1.3100876E+000, 4.2960231E-001, 5.9742028E-001, 7.3515830E-001, 8.0175776E-001, 1.1981308E+000, 1.1173723E+000, 1.1945061E+000, 1.1171560E+000, 8.2337229E-001, 1.5066977E+000, 8.3719308E-001, 3.1256743E-002, 9.5884134E-005, 1.5450053E-001, 2.8639169E-002, 8.7754563E-005, 1.5888015E-001, 2.7392816E-002, 8.3883682E-005, 1.6096551E-001, 1.3430284E+002
 1.0500048E+003, 4.6770316E-002, 6.4295621E-002, 5.4147801E-002, 5.6735545E-002, 7.1742081E+001, 8.2477760E+001, 8.6394719E+001, 9.0632655E+001, 9.3022993E+001, 9.6002920E+001, 9.8808238E+001, 1.0255969E+002, 1.0508635E+002, 1.0866827E+002, 1.1060489E+002, 1.1211518E+002, 1.1342784E+002, 1.1653939E+002, 1.1832160E+002, 1.2855981E+002, 1.2855981E+002, 1.3806506E+002, 3.8578861E+001, 4.2197105E+001, 4.5948548E+001, 4.7693282E+001, 4.6437056E+001, 4.4916286E+001, 4.6407543E+001, 4.5033329E+001, 1.1256945E+002, 4.1196620E+001, 6.6639753E-001, 9.3751380E-001, 1.1578797E+000, 1.2764807E+000, 4.2720014E-001, 6.0477901E-001, 7.3239439E-001, 7.8859160E-001, 1.2219435E+000, 1.1251315E+000, 1.2337964E+000, 1.1139907E+000, 8.3994839E-001, 1.5073876E+000, 8.4039587E-001, 3.1452552E-002, 9.6492270E-005, 1.5417291E-001, 2.8713657E-002, 8.7985904E-005, 1.5875552E-001, 2.7694679E-002, 8.4821196E-005, 1.6046044E-001, 1.3721240E+002
 1.0600127E+003, 4.7903201E-002, 6.4421009E-002, 5.5458890E-002, 5.6454965E-002, 7.1638181E+001, 8.1737047E+001, 8.5577681E+001, 8.9523497E+001, 9.4262034E+001, 9.8741196E+001, 9.9744178E+001, 1.0323650E+002, 1.0563722E+002, 1.0849528E+002, 1.0940196E+002, 1.1083945E+002, 1.1383328E+002, 1.1998222E+002, 1.2150845E+002, 1.3289138E+002, 1.3289138E+002, 1.3991306E+002, 3.8612707E+001, 4.2338409E+001, 4.6074018E+001, 4.7819615E+001, 4.6513640E+001, 4.5006671E+001, 4.6541986E+001, 4.5161061E+001, 1.1234866E+002, 4.1254693E+001, 6.5365731E-001, 9.5039019E-001, 1.1806998E+000, 1.3128203E+000, 4.2246670E-001, 6.0686704E-001, 7.4555184E-001, 8.0515851E-001, 1.2029220E+000, 1.1178905E+000, 1.2268349E+000, 1.1429392E+000, 8.3127977E-001, 1.4402998E+000, 8.3728417E-001, 3.1800477E-002, 9.7572845E-005, 1.5359077E-001, 2.8824275E-002, 8.8329458E-005, 1.5857043E-001, 2.7664153E-002, 8.4726391E-005, 1.6051152E-001, 1.3412881E+002
 1.0700140E+003, 4.7901367E-002, 6.4513030E-002, 5.5456767E-002, 5.6381609E-002, 7.0962829E+001, 8.1343375E+001, 8.5809855E+001, 9.1276110E+001, 9.5008044E+001, 9.7287527E+001, 9.8894247E+001, 1.0253526E+002, 1.0609034E+002, 1.0909384E+002, 1.1020777E+002, 1.1127076E+002, 1.1260384E+002, 1.1781921E+002, 1.2317469E+002, 1.3203627E+002, 1.3203627E+002, 1.4136030E+002, 3.8671606E+001, 4.2377083E+001, 4.6186295E+001, 4.7974490E+001, 4.6636743E+001, 4.5144348E+001, 4.6607241E+001, 4.5261861E+001, 1.1213220E+002, 4.1292193E+001, 6.6763346E-001, 9.1686731E-001, 1.1854290E+000, 1.3322398E+000, 4.2773520E-001, 6.0330798E-001, 7.4849237E-001, 8.1630889E-001, 1.2256380E+000, 1.1507845E+000, 1.2071128E+000, 1.1234928E+000, 8.2755605E-001, 1.4416190E+000, 8.2090165E-001, 3.1956709E-002, 9.8058064E-005, 1.5332937E-001, 2.9063795E-002, 8.9073353E-005, 1.5816968E-001, 2.7596348E-002, 8.4515805E-005, 1.6062496E-001, 1.3416588E+002
 1.0800106E+003, 4.8631259E-002, 6.4317085E-002, 5.6301455E-002, 5.6413078E-002, 7.0309354E+001, 8.2193099E+001, 8.5078830E+001, 9.2121049E+001, 9.5056261E+001, 9.6954019E+001, 9.9401393E+001, 1.0296168E+002, 1.0542181E+002, 1.0888124E+002, 1.1100052E+002, 1.1279645E+002, 1.1416383E+002, 1.1866043E+002, 1.2191431E+002, 1.3185155E+002, 1.3185155E+002, 1.4392705E+002, 3.8746739E+001, 4.2454110E+001, 4.6286016E+001, 4.8095541E+001, 4.6710932E+001, 4.5229073E+001, 4.6733218E+001, 4.5353084E+001, 1.1292308E+002, 4.1371257E+001, 6.7752425E-001, 9.3053329E-001, 1.1889235E+000, 1.3239548E+000, 4.3173846E-001, 6.0695622E-001, 7.4953229E-001, 8.1341077E-001, 1.2103799E+000, 1.1222863E+000, 1.2290352E+000, 1.1378286E+000, 8.4267519E-001, 1.4919851E+000, 8.4969538E-001, 3.2253843E-002, 9.8980893E-005, 1.5283222E-001, 2.9815332E-002, 9.1407450E-005, 1.5691223E-001, 2.8105656E-002, 8.6097597E-005, 1.5977281E-001, 1.3206239E+002
 1.0900071E+003, 4.7391682E-002, 6.4480741E-002, 5.4866909E-002, 5.6488623E-002, 7.0997656E+001, 8.2786194E+001, 8.5265690E+001, 9.1503959E+001, 9.4817819E+001, 9.8169028E+001, 9.9561897E+001, 1.0156747E+002, 1.0648821E+002, 1.0985525E+002, 1.1197789E+002, 1.1348017E+002, 1.1482238E+002, 1.1771254E+002, 1.2057454E+002, 1.2998427E+002, 1.2998427E+002, 1.3787211E+002, 3.8806133E+001, 4.2566115E+001, 4.6393027E+001, 4.8160969E+001, 4.6844628E+001, 4.5328344E+001, 4.6829842E+001, 4.5441650E+001, 1.1325590E+002, 4.1447685E+001, 6.7159160E-001, 9.5654035E-001, 1.1883149E+000, 1.2929810E+000, 4.3220695E-001, 6.1236987E-001, 7.5380756E-001, 8.0149738E-001, 1.2296521E+000, 1.1376388E+000, 1.2242635E+000, 1.1300785E+000, 8.4998781E-001, 1.4844676E+000, 8.5001870E-001, 3.2566142E-002, 9.9950820E-005, 1.5230969E-001, 2.9720579E-002, 9.1113169E-005, 1.5707077E-001, 2.8459488E-002, 8.7196514E-005, 1.5918079E-001, 1.3548628E+002
 1.1000092E+003, 4.8108372E-002, 6.4297858E-002, 5.5696335E-002, 5.6517374E-002, 7.1745591E+001, 8.2376606E+001, 8.5820350E+001, 9.1803884E+001, 9.5106143E+001, 9.8829637E+001, 1.0017468E+002, 1.0501618E+002, 1.0587802E+002, 1.1003251E+002, 1.1156273E+002, 1.1384266E+002, 1.1467458E+002, 1.1824638E+002, 1.2158509E+002, 1.2976954E+002, 1.2976954E+002, 1.4204512E+002, 3.8853786E+001, 4.2679122E+001, 4.6485877E+001, 4.8288756E+001, 4.6899039E+001, 4.5420020E+001, 4.6949614E+001, 4.5568941E+001, 1.1357538E+002, 4.1512578E+001, 6.6696579E-001, 9.4396419E-001, 1.1937031E+000, 1.3246389E+000, 4.3002228E-001, 6.1375117E-001, 7.5685874E-001, 8.1870141E-001, 1.1981081E+000, 1.1290799E+000, 1.2423011E+000, 1.1521443E+000, 8.5713024E-001, 1.5073016E+000, 8.5399094E-001, 3.2798292E-002, 1.0067183E-004, 1.5192126E-001, 2.9604274E-002, 9.0751951E-005, 1.5726535E-001, 2.8125233E-002, 8.6158397E-005, 1.5974005E-001, 1.3349579E+002
 1.1100072E+003, 4.8402511E-002, 6.4242283E-002, 5.6036731E-002, 5.6514605E-002, 7.2303838E+001, 8.1250189E+001, 8.4538914E+001, 9.1558027E+001, 9.4710658E+001, 9.7101593E+001, 1.0037630E+002, 1.0420510E+002, 1.0669709E+002, 1.0975888E+002, 1.1132604E+002, 1.1395763E+002, 1.1540062E+002, 1.1861962E+002, 1.2157355E+002, 1.3044280E+002, 1.3044280E+002, 1.4135811E+002, 3.8922618E+001, 4.2720587E+001, 4.6629269E+001, 4.8411807E+001, 4.7007730E+001, 4.5524916E+001, 4.7033056E+001, 4.5660472E+001, 1.1371006E+002, 4.1568191E+001, 6.7802089E-001, 9.3710939E-001, 1.2145262E+000, 1.3275938E+000, 4.3414797E-001, 6.1214512E-001, 7.6147311E-001, 8.1649385E-001, 1.2214681E+000, 1.1434060E+000, 1.2226900E+000, 1.1449508E+000, 8.4764734E-001, 1.4795493E+000, 8.4497648E-001, 3.2878703E-002, 1.0092156E-004, 1.5178672E-001, 3.0279511E-002, 9.2849081E-005, 1.5613558E-001, 2.8124778E-002, 8.6156984E-005, 1.5974082E-001, 1.3266296E+002
 1.1200093E+003, 4.8015466E-002, 6.4429722E-002, 5.5588813E-002, 5.6428150E-002, 7.3146432E+001, 8.2775926E+001, 8.5621230E+001, 9.1915943E+001, 9.4945853E+001, 1.0004601E+002, 1.0063608E+002, 1.0421333E+002, 1.0655315E+002, 1.1040512E+002, 1.1139069E+002, 1.1355203E+002, 1.1571278E+002, 1.1793028E+002, 1.2018800E+002, 1.3347175E+002, 1.3347175E+002, 1.4335361E+002, 3.8969484E+001, 4.2809552E+001, 4.6711503E+001, 4.8508510E+001, 4.7131237E+001, 4.5630382E+001, 4.7130018E+001, 4.5769391E+001, 1.1351314E+002, 4.1610317E+001, 6.7328706E-001, 9.4269069E-001, 1.1980852E+000, 1.3119653E+000, 4.3143505E-001, 6.1292025E-001, 7.5684056E-001, 8.1581218E-001, 1.2458402E+000, 1.1381000E+000, 1.2201298E+000, 1.1546985E+000, 8.4477487E-001, 1.4711663E+000, 8.3140721E-001, 3.3049493E-002, 1.0145200E-004, 1.5150096E-001, 3.0647187E-002, 9.3990998E-005, 1.5552040E-001, 2.8904382E-002, 8.8578253E-005, 1.5843641E-001, 1.3370224E+002
 1.1300080E+003, 4.7839259E-002, 6.4314536E-002, 5.5384891E-002, 5.6545935E-002, 7.3571728E+001, 8.3289547E+001, 8.7071179E+001, 9.1662164E+001, 9.5528005E+001, 9.8698063E+001, 1.0027711E+002, 1.0466319E+002, 1.0593515E+002, 1.1028349E+002, 1.1261339E+002, 1.1511683E+002, 1.1663591E+002, 1.1932466E+002, 1.2200102E+002, 1.3395843E+002, 1.3395843E+002, 1.4505802E+002, 3.9034864E+001, 4.2878417E+001, 4.6811374E+001, 4.8628016E+001, 4.7261778E+001, 4.5701041E+001, 4.7222227E+001, 4.5861380E+001, 1.1411596E+002, 4.1680447E+001, 6.7951413E-001, 9.4461895E-001, 1.2105021E+000, 1.3494172E+000, 4.3673346E-001, 6.1799686E-001, 7.6602698E-001, 8.3080233E-001, 1.2507597E+000, 1.1388632E+000, 1.2355293E+000, 1.1495063E+000, 8.6044552E-001, 1.4898759E+000, 8.5307286E-001, 3.3132456E-002, 1.0170966E-004, 1.5136215E-001, 3.0682720E-002, 9.4101354E-005, 1.5546095E-001, 2.9488963E-002, 9.0393825E-005, 1.5745831E-001, 1.3415479E+002
 1.1400005E+003, 4.8010475E-002, 6.4520676E-002, 5.5583042E-002, 5.6358592E-002, 7.1907565E+001, 8.2128613E+001, 8.6672042E+001, 9.2555500E+001, 9.5804407E+001, 9.9437991E+001, 1.0136487E+002, 1.0429710E+002, 1.0628725E+002, 1.0928420E+002, 1.1222236E+002, 1.1389044E+002, 1.1490103E+002, 1.2106470E+002, 1.2374302E+002, 1.3155113E+002, 1.3155113E+002, 1.4146174E+002, 3.9092988E+001, 4.2932021E+001, 4.6966218E+001, 4.8806842E+001, 4.7346961E+001, 4.5841333E+001, 4.7359002E+001, 4.5975015E+001, 1.1424220E+002, 4.1752973E+001, 6.8530672E-001, 9.2518921E-001, 1.2354147E+000, 1.3625317E+000, 4.3864244E-001, 6.1241971E-001, 7.7339332E-001, 8.3959722E-001, 1.2357033E+000, 1.1685559E+000, 1.2580407E+000, 1.1675322E+000, 8.6047910E-001, 1.4945860E+000, 8.5827641E-001, 3.3287117E-002, 1.0219000E-004, 1.5110338E-001, 3.0428183E-002, 9.3310822E-005, 1.5588682E-001, 2.9452819E-002, 9.0281570E-005, 1.5751879E-001, 1.3373590E+002
 1.1500033E+003, 4.6956569E-002, 6.4291463E-002, 5.4363353E-002, 5.6709462E-002, 7.1734656E+001, 8.2832762E+001, 8.6534222E+001, 9.1555481E+001, 9.5168205E+001, 9.9017083E+001, 1.0079518E+002, 1.0466168E+002, 1.0627576E+002, 1.1077123E+002, 1.1250881E+002, 1.1412316E+002, 1.1676137E+002, 1.1964041E+002, 1.2118965E+002, 1.2980633E+002, 1.2980633E+002, 1.4114583E+002, 3.9179269E+001, 4.3004485E+001, 4.7034565E+001, 4.8876644E+001, 4.7458729E+001, 4.5918584E+001, 4.7505342E+001, 4.6066113E+001, 1.1471113E+002, 4.1823137E+001, 6.9612229E-001, 9.4413082E-001, 1.1989932E+000, 1.3188916E+000, 4.4075163E-001, 6.2210584E-001, 7.6128407E-001, 8.2175735E-001, 1.2459283E+000, 1.1436687E+000, 1.2714259E+000, 1.1513280E+000, 8.7615139E-001, 1.5310097E+000, 8.6264685E-001, 3.3644598E-002, 1.0330025E-004, 1.5050525E-001, 3.0470434E-002, 9.3442044E-005, 1.5581613E-001, 2.9612443E-002, 9.0777324E-005, 1.5725171E-001, 1.3654674E+002
 1.1600077E+003, 4.7554403E-002, 6.4455994E-002, 5.5055233E-002, 5.6479714E-002, 7.2701661E+001, 8.2977459E+001, 8.6292409E+001, 9.1707607E+001, 9.5897943E+001, 9.7929228E+001, 9.9498027E+001, 1.0364733E+002, 1.0662932E+002, 1.1097715E+002, 1.1274246E+002, 1.1398725E+002, 1.1633680E+002, 1.2080203E+002, 1.2323095E+002, 1.3372743E+002, 1.3372743E+002, 1.4476345E+002, 3.9212142E+001, 4.3131324E+001, 4.7134590E+001, 4.8967528E+001, 4.7556072E+001, 4.6000874E+001, 4.7573814E+001, 4.6170606E+001, 1.1508229E+002, 4.1884446E+001, 6.7504242E-001, 9.7342103E-001, 1.2219736E+000, 1.3374102E+000, 4.3526266E-001, 6.2676575E-001, 7.7485417E-001, 8.3206926E-001, 1.2491834E+000, 1.1433477E+000, 1.2431084E+000, 1.1708132E+000, 8.6870914E-001, 1.5015512E+000, 8.5653998E-001, 3.3991884E-002, 1.0437884E-004, 1.4992419E-001, 3.0786640E-002, 9.4424105E-005, 1.5528707E-001, 2.9887502E-002, 9.1631593E-005, 1.5679149E-001, 1.3487680E+002
