s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 8.2003057E+002, 7.5261765E-002, 5.6396830E-002, 8.8095400E-002, 5.5766422E-002, 4.4879006E+001, 4.7916797E+001, 5.2957995E+001, 6.0299440E+001, 6.3640028E+001, 6.6772192E+001, 6.8129857E+001, 7.0280891E+001, 7.1583188E+001, 7.3888787E+001, 7.4610131E+001, 7.6489891E+001, 7.7500817E+001, 7.8763313E+001, 8.0110434E+001, 8.1302375E+001, 8.1302375E+001, 8.1584426E+001, 3.5742288E+001, 4.4032844E+001, 4.8337793E+001, 5.0908740E+001, 4.9566324E+001, 4.3316508E+001, 4.9624457E+001, 4.7646191E+001, 8.9472896E+001, 3.9825464E+001, 2.3378328E-001, 4.5800753E-001, 5.5260063E-001, 6.1781535E-001, 1.7228027E-001, 2.9521801E-001, 3.6334532E-001, 4.0822052E-001, 5.7106330E-001, 5.1540853E-001, 5.6551066E-001, 5.5558112E-001, 3.7707838E-001, 5.3677571E-001, 2.9588609E-001, 4.6032364E-002, 1.4177071E-004, 1.3030755E-001, 2.1225604E-002, 6.4726669E-005, 1.7182103E-001, 3.6334860E-002, 1.1165251E-004, 1.4653608E-001, 1.7290043E+001
 8.3001887E+002, 7.4500915E-002, 5.6510581E-002, 8.7205650E-002, 5.6035459E-002, 4.4589355E+001, 4.7835073E+001, 5.2088569E+001, 5.9632357E+001, 6.3006980E+001, 6.6013545E+001, 6.7597679E+001, 6.9626295E+001, 7.1004715E+001, 7.2793918E+001, 7.3614541E+001, 7.5059410E+001, 7.6003698E+001, 7.7065139E+001, 7.7977666E+001, 7.9747495E+001, 7.9747495E+001, 8.0139764E+001, 3.5635201E+001, 4.3856500E+001, 4.8115157E+001, 5.0658843E+001, 4.9323538E+001, 4.3164001E+001, 4.9396157E+001, 4.7432472E+001, 8.8186938E+001, 3.9693857E+001, 2.1958084E-001, 4.4936761E-001, 5.4115964E-001, 6.0405701E-001, 1.6693568E-001, 2.8861742E-001, 3.5505521E-001, 3.9863924E-001, 5.5343853E-001, 5.0834268E-001, 5.6010319E-001, 5.4510784E-001, 3.6853616E-001, 5.3663010E-001, 2.8834254E-001, 4.5638492E-002, 1.4054743E-004, 1.3096669E-001, 2.1448710E-002, 6.5419587E-005, 1.7144767E-001, 3.7808438E-002, 1.1622910E-004, 1.4407009E-001, 2.1747593E+001
 8.4003156E+002, 7.3683978E-002, 5.6626140E-002, 8.6250282E-002, 5.6323727E-002, 4.4661184E+001, 4.7026824E+001, 5.1717703E+001, 5.9197991E+001, 6.2185612E+001, 6.5130999E+001, 6.6711505E+001, 6.9435814E+001, 7.0955197E+001, 7.2127897E+001, 7.2902456E+001, 7.4052813E+001, 7.5310582E+001, 7.6080715E+001, 7.6787343E+001, 7.8969700E+001, 7.8969700E+001, 7.9511711E+001, 3.5543899E+001, 4.3678186E+001, 4.7902536E+001, 5.0410976E+001, 4.9094594E+001, 4.3018324E+001, 4.9165299E+001, 4.7221237E+001, 8.7037111E+001, 3.9567558E+001, 2.2187055E-001, 4.3130534E-001, 5.2949168E-001, 5.8616100E-001, 1.6544057E-001, 2.8141563E-001, 3.4649103E-001, 3.8805863E-001, 5.4221842E-001, 4.9854068E-001, 5.4255939E-001, 5.2822817E-001, 3.5992982E-001, 5.1662595E-001, 2.8413887E-001, 4.5154291E-002, 1.3904361E-004, 1.3177699E-001, 2.1358381E-002, 6.5139046E-005, 1.7159883E-001, 3.8113037E-002, 1.1717512E-004, 1.4356035E-001, 2.6477791E+001
 8.5002309E+002, 7.3087974E-002, 5.6680068E-002, 8.5553267E-002, 5.6555795E-002, 4.3451684E+001, 4.7078733E+001, 5.1878559E+001, 5.8515261E+001, 6.1686886E+001, 6.4689228E+001, 6.6257449E+001, 6.7969203E+001, 6.9926904E+001, 7.1179197E+001, 7.2419691E+001, 7.3757127E+001, 7.4450728E+001, 7.5565946E+001, 7.6589838E+001, 7.8261008E+001, 7.8261008E+001, 7.8782545E+001, 3.5463478E+001, 4.3509884E+001, 4.7689049E+001, 5.0176583E+001, 4.8867785E+001, 4.2871234E+001, 4.8946614E+001, 4.7020642E+001, 8.6000424E+001, 3.9445381E+001, 2.2335984E-001, 4.2588952E-001, 5.1394925E-001, 5.7639337E-001, 1.6304797E-001, 2.7643988E-001, 3.3896884E-001, 3.8024613E-001, 5.2953670E-001, 4.8570292E-001, 5.3603790E-001, 5.2040571E-001, 3.5317963E-001, 4.9879462E-001, 2.7769685E-001, 4.4430837E-002, 1.3679674E-004, 1.3298767E-001, 2.1513617E-002, 6.5621173E-005, 1.7133905E-001, 3.7766484E-002, 1.1609880E-004, 1.4414029E-001, 2.9897086E+001
 8.6001717E+002, 7.2363086E-002, 5.6788818E-002, 8.4705504E-002, 5.6798565E-002, 4.3909140E+001, 4.6818988E+001, 5.1008014E+001, 5.7769252E+001, 6.0799502E+001, 6.4015611E+001, 6.5340471E+001, 6.7021027E+001, 6.8735147E+001, 7.0761820E+001, 7.1708327E+001, 7.2201528E+001, 7.3050663E+001, 7.5421116E+001, 7.5849447E+001, 7.7350009E+001, 7.7350009E+001, 7.7822989E+001, 3.5377915E+001, 4.3349751E+001, 4.7488834E+001, 4.9948826E+001, 4.8645771E+001, 4.2727063E+001, 4.8728838E+001, 4.6823101E+001, 8.4945212E+001, 3.9328163E+001, 2.1651284E-001, 4.1696725E-001, 5.0686866E-001, 5.6261795E-001, 1.5918198E-001, 2.7031145E-001, 3.3248550E-001, 3.7206692E-001, 5.1273542E-001, 4.7611122E-001, 5.2169732E-001, 5.0575514E-001, 3.4574132E-001, 4.9214724E-001, 2.7271572E-001, 4.3571498E-002, 1.3412783E-004, 1.3442575E-001, 2.1260433E-002, 6.4834842E-005, 1.7176274E-001, 3.8103991E-002, 1.1714702E-004, 1.4357549E-001, 3.4014486E+001
 8.7000519E+002, 7.1748616E-002, 5.6856816E-002, 8.3986857E-002, 5.7022085E-002, 4.3604956E+001, 4.6166126E+001, 5.0650365E+001, 5.7815816E+001, 6.0253309E+001, 6.3479441E+001, 6.4840666E+001, 6.6493374E+001, 6.8620193E+001, 7.0058627E+001, 7.0472735E+001, 7.2397716E+001, 7.2901556E+001, 7.4005675E+001, 7.5031858E+001, 7.5960053E+001, 7.5960053E+001, 7.6362402E+001, 3.5297150E+001, 4.3192554E+001, 4.7298134E+001, 4.9728067E+001, 4.8432073E+001, 4.2592201E+001, 4.8519778E+001, 4.6639876E+001, 8.3898721E+001, 3.9211883E+001, 2.1258994E-001, 4.0844962E-001, 4.9648866E-001, 5.5043156E-001, 1.5633280E-001, 2.6568186E-001, 3.2555722E-001, 3.6419731E-001, 5.0235692E-001, 4.6897290E-001, 5.0682121E-001, 5.0133588E-001, 3.3702773E-001, 4.7167514E-001, 2.6808997E-001, 4.3310093E-002, 1.3331596E-004, 1.3486321E-001, 2.1640311E-002, 6.6014653E-005, 1.7112703E-001, 3.8033471E-002, 1.1692800E-004, 1.4369350E-001, 3.7479925E+001
 8.8002156E+002, 7.1217481E-002, 5.6912463E-002, 8.3365664E-002, 5.7214801E-002, 4.3657467E+001, 4.6381565E+001, 5.0314874E+001, 5.6746445E+001, 5.9631041E+001, 6.2695614E+001, 6.4255385E+001, 6.5724624E+001, 6.7710447E+001, 6.8878773E+001, 6.9720022E+001, 7.1072068E+001, 7.1397332E+001, 7.2805170E+001, 7.3504254E+001, 7.5092235E+001, 7.5092235E+001, 7.5729876E+001, 3.5218851E+001, 4.3043972E+001, 4.7106436E+001, 4.9512575E+001, 4.8233509E+001, 4.2453168E+001, 4.8311666E+001, 4.6455734E+001, 8.2893169E+001, 3.9101647E+001, 2.1065208E-001, 4.0257542E-001, 4.8646787E-001, 5.3861882E-001, 1.5424512E-001, 2.6092107E-001, 3.1972763E-001, 3.5657508E-001, 4.9919972E-001, 4.5356509E-001, 4.9904024E-001, 4.8612826E-001, 3.3078403E-001, 4.7608139E-001, 2.6363501E-001, 4.2638504E-002, 1.3123017E-004, 1.3598709E-001, 2.1765931E-002, 6.6404802E-005, 1.7091681E-001, 3.7604523E-002, 1.1559579E-004, 1.4441133E-001, 4.0450405E+001
 8.9000551E+002, 7.0705743E-002, 5.7004362E-002, 8.2767144E-002, 5.7364742E-002, 4.2219806E+001, 4.5210412E+001, 4.9737343E+001, 5.6942831E+001, 5.9379652E+001, 6.2018956E+001, 6.3529139E+001, 6.5355049E+001, 6.6691797E+001, 6.8227792E+001, 6.9381347E+001, 7.0262155E+001, 7.0881812E+001, 7.2182823E+001, 7.2787172E+001, 7.4708502E+001, 7.4708502E+001, 7.5622677E+001, 3.5135270E+001, 4.2896045E+001, 4.6919171E+001, 4.9302259E+001, 4.8037572E+001, 4.2319101E+001, 4.8118778E+001, 4.6280341E+001, 8.1920818E+001, 3.8993260E+001, 2.0131790E-001, 3.9501099E-001, 4.7427356E-001, 5.2806718E-001, 1.5110070E-001, 2.5662674E-001, 3.1337339E-001, 3.4982599E-001, 4.8626584E-001, 4.4793956E-001, 4.9182798E-001, 4.8136387E-001, 3.2432860E-001, 4.7034261E-001, 2.5689592E-001, 4.2292187E-002, 1.3015459E-004, 1.3656665E-001, 2.1487738E-002, 6.5540796E-005, 1.7138236E-001, 3.6826717E-002, 1.1318011E-004, 1.4571297E-001, 4.3290011E+001
 9.0002958E+002, 7.0272153E-002, 5.6995614E-002, 8.2260015E-002, 5.7564203E-002, 4.2917437E+001, 4.5369280E+001, 4.9869670E+001, 5.5527082E+001, 5.8655484E+001, 6.1569158E+001, 6.2945546E+001, 6.4704971E+001, 6.6520352E+001, 6.8303897E+001, 6.9202955E+001, 6.9794527E+001, 7.0208647E+001, 7.1444443E+001, 7.2967406E+001, 7.4335995E+001, 7.4335995E+001, 7.4954278E+001, 3.5062120E+001, 4.2756230E+001, 4.6743699E+001, 4.9104034E+001, 4.7836165E+001, 4.2192856E+001, 4.7930411E+001, 4.6105598E+001, 8.1081518E+001, 3.8886894E+001, 2.0154535E-001, 3.8758198E-001, 4.6987551E-001, 5.2146369E-001, 1.4894021E-001, 2.5193813E-001, 3.0869329E-001, 3.4470037E-001, 4.7153114E-001, 4.4064263E-001, 4.8388165E-001, 4.6830902E-001, 3.1888695E-001, 4.5475593E-001, 2.5596464E-001, 4.2270787E-002, 1.3008812E-004, 1.3660246E-001, 2.1202411E-002, 6.4654640E-005, 1.7185984E-001, 3.7647167E-002, 1.1572823E-004, 1.4433997E-001, 4.5672048E+001
 9.1002280E+002, 6.9933069E-002, 5.7024349E-002, 8.1863417E-002, 5.7688728E-002, 4.2793773E+001, 4.5017605E+001, 4.9165443E+001, 5.5833421E+001, 5.8310178E+001, 6.0770457E+001, 6.2195873E+001, 6.4248051E+001, 6.5901277E+001, 6.7306519E+001, 6.7997911E+001, 6.8402832E+001, 6.9597644E+001, 7.1355703E+001, 7.1714754E+001, 7.3549078E+001, 7.3549078E+001, 7.4185037E+001, 3.4987765E+001, 4.2612288E+001, 4.6563292E+001, 4.8909047E+001, 4.7657292E+001, 4.2066870E+001, 4.7736867E+001, 4.5936501E+001, 8.0240004E+001, 3.8785760E+001, 1.9767616E-001, 3.7761012E-001, 4.5444503E-001, 5.1054782E-001, 1.4686897E-001, 2.4645224E-001, 3.0152244E-001, 3.3823479E-001, 4.7188805E-001, 4.3111362E-001, 4.6859418E-001, 4.5988453E-001, 3.1350381E-001, 4.4617864E-001, 2.5157533E-001, 4.2230919E-002, 1.2996430E-004, 1.3666918E-001, 2.1773370E-002, 6.6427903E-005, 1.7090436E-001, 3.7334946E-002, 1.1475855E-004, 1.4486246E-001, 4.7539876E+001
 9.2002722E+002, 6.9438923E-002, 5.7089495E-002, 8.1285446E-002, 5.7850664E-002, 4.2709166E+001, 4.4987137E+001, 4.8644701E+001, 5.5276053E+001, 5.7609928E+001, 6.0324878E+001, 6.1688638E+001, 6.3729602E+001, 6.5633978E+001, 6.6874515E+001, 6.7406713E+001, 6.8874434E+001, 6.9671116E+001, 7.0941086E+001, 7.1886273E+001, 7.2539790E+001, 7.2539790E+001, 7.2774380E+001, 3.4914429E+001, 4.2473458E+001, 4.6391106E+001, 4.8715129E+001, 4.7479726E+001, 4.1948640E+001, 4.7556740E+001, 4.5774692E+001, 7.9315412E+001, 3.8684746E+001, 1.9261735E-001, 3.6966668E-001, 4.4873906E-001, 4.9953200E-001, 1.4410408E-001, 2.4267479E-001, 2.9668837E-001, 3.3177628E-001, 4.6210864E-001, 4.2731431E-001, 4.6222305E-001, 4.5371089E-001, 3.0639773E-001, 4.4164993E-001, 2.4428702E-001, 4.1473594E-002, 1.2761222E-004, 1.3793654E-001, 2.1484853E-002, 6.5531837E-005, 1.7138718E-001, 3.6743711E-002, 1.1292231E-004, 1.4585188E-001, 5.0232005E+001
 9.3001058E+002, 6.9027101E-002, 5.7143922E-002, 8.0803757E-002, 5.7982692E-002, 4.1817237E+001, 4.4827319E+001, 4.8662962E+001, 5.4694531E+001, 5.7604946E+001, 6.0217165E+001, 6.1247443E+001, 6.2808193E+001, 6.4270014E+001, 6.5733320E+001, 6.7083170E+001, 6.7617078E+001, 6.8437466E+001, 6.9348297E+001, 7.0103288E+001, 7.1932597E+001, 7.1932597E+001, 7.2512529E+001, 3.4846898E+001, 4.2341179E+001, 4.6228637E+001, 4.8529231E+001, 4.7304457E+001, 4.1838534E+001, 4.7380530E+001, 4.5619486E+001, 7.8471817E+001, 3.8586220E+001, 1.9326000E-001, 3.6487638E-001, 4.4264720E-001, 4.9143767E-001, 1.4226282E-001, 2.3892021E-001, 2.9251751E-001, 3.2626828E-001, 4.5519318E-001, 4.2422756E-001, 4.5436317E-001, 4.4742596E-001, 3.0125126E-001, 4.2895292E-001, 2.3923441E-001, 4.1612335E-002, 1.2804312E-004, 1.3770436E-001, 2.1292012E-002, 6.4932919E-005, 1.7170990E-001, 3.5046035E-002, 1.0764972E-004, 1.4869290E-001, 5.2468554E+001
 9.4000634E+002, 6.8735220E-002, 5.7111313E-002, 8.0462353E-002, 5.8136508E-002, 4.1887019E+001, 4.4519609E+001, 4.8920066E+001, 5.4368488E+001, 5.6954360E+001, 5.9569068E+001, 6.0905138E+001, 6.2784087E+001, 6.4173518E+001, 6.5315156E+001, 6.5847930E+001, 6.7553648E+001, 6.7939939E+001, 6.9275467E+001, 6.9951880E+001, 7.1460560E+001, 7.1460560E+001, 7.1796364E+001, 3.4782673E+001, 4.2212016E+001, 4.6061216E+001, 4.8348101E+001, 4.7137046E+001, 4.1732827E+001, 4.7203235E+001, 4.5461634E+001, 7.7680694E+001, 3.8490597E+001, 1.9195214E-001, 3.5847981E-001, 4.2915082E-001, 4.8259563E-001, 1.4087385E-001, 2.3462771E-001, 2.8562037E-001, 3.1989173E-001, 4.4772532E-001, 4.2038486E-001, 4.4384348E-001, 4.3490369E-001, 2.9540556E-001, 4.2098202E-001, 2.3784339E-001, 4.1996241E-002, 1.2923544E-004, 1.3706191E-001, 2.1252378E-002, 6.4809823E-005, 1.7177623E-001, 3.5553821E-002, 1.0922678E-004, 1.4784313E-001, 5.4038210E+001
 9.5003330E+002, 6.8387704E-002, 5.7138892E-002, 8.0055870E-002, 5.8261838E-002, 4.1443776E+001, 4.4258130E+001, 4.8460804E+001, 5.4043537E+001, 5.6653569E+001, 5.9005968E+001, 6.0342038E+001, 6.2236640E+001, 6.3446864E+001, 6.4870106E+001, 6.5436877E+001, 6.6357397E+001, 6.6921668E+001, 6.8332857E+001, 6.9035388E+001, 7.0615787E+001, 7.0615787E+001, 7.1238193E+001, 3.4725549E+001, 4.2087175E+001, 4.5907066E+001, 4.8170307E+001, 4.6968978E+001, 4.1619116E+001, 4.7036206E+001, 4.5306812E+001, 7.6907773E+001, 3.8399801E+001, 1.9225791E-001, 3.5243812E-001, 4.2808997E-001, 4.7459106E-001, 1.3915446E-001, 2.3165018E-001, 2.8269244E-001, 3.1505983E-001, 4.3874711E-001, 4.0720164E-001, 4.3911242E-001, 4.2806229E-001, 2.9203212E-001, 4.3782658E-001, 2.3700892E-001, 4.1720762E-002, 1.2837987E-004, 1.3752291E-001, 2.1243073E-002, 6.4780924E-005, 1.7179180E-001, 3.6867619E-002, 1.1330714E-004, 1.4564452E-001, 5.5899798E+001
 9.6002949E+002, 6.8095149E-002, 5.7159869E-002, 7.9713670E-002, 5.8368606E-002, 4.1396300E+001, 4.3638585E+001, 4.7940908E+001, 5.3576920E+001, 5.6126775E+001, 5.8557867E+001, 5.9818533E+001, 6.1702809E+001, 6.3254308E+001, 6.4560943E+001, 6.5205520E+001, 6.5899913E+001, 6.5939340E+001, 6.7296376E+001, 6.8355903E+001, 6.9910186E+001, 6.9910186E+001, 7.0736851E+001, 3.4655764E+001, 4.1959737E+001, 4.5752583E+001, 4.7995552E+001, 4.6796980E+001, 4.1507297E+001, 4.6874916E+001, 4.5158326E+001, 7.6249251E+001, 3.8310790E+001, 1.8510193E-001, 3.4496744E-001, 4.1854260E-001, 4.6541109E-001, 1.3685088E-001, 2.2753215E-001, 2.7742342E-001, 3.0968321E-001, 4.2598312E-001, 4.0143701E-001, 4.3341863E-001, 4.2058900E-001, 2.8742694E-001, 3.8640308E-001, 2.3434029E-001, 4.1450313E-002, 1.2753992E-004, 1.3797550E-001, 2.0844953E-002, 6.3544457E-005, 1.7245804E-001, 3.6873874E-002, 1.1332656E-004, 1.4563406E-001, 5.7462462E+001
 9.7000859E+002, 6.7896662E-002, 5.7155862E-002, 7.9481500E-002, 5.8454679E-002, 4.1232550E+001, 4.3627945E+001, 4.8153681E+001, 5.3256013E+001, 5.5584726E+001, 5.8060036E+001, 5.9415089E+001, 6.0941422E+001, 6.2613969E+001, 6.3837724E+001, 6.4294016E+001, 6.5510924E+001, 6.6246216E+001, 6.7389952E+001, 6.7479469E+001, 6.9370523E+001, 6.9370523E+001, 7.0396316E+001, 3.4598674E+001, 4.1839741E+001, 4.5605842E+001, 4.7831675E+001, 4.6631780E+001, 4.1405664E+001, 4.6713834E+001, 4.5011743E+001, 7.5505394E+001, 3.8223689E+001, 1.8349262E-001, 3.4045763E-001, 4.1563096E-001, 4.6159789E-001, 1.3506134E-001, 2.2441923E-001, 2.7411987E-001, 3.0586156E-001, 4.1740220E-001, 3.9899299E-001, 4.2374853E-001, 4.1342623E-001, 2.8254106E-001, 3.9885511E-001, 2.3056170E-001, 4.1228324E-002, 1.2685047E-004, 1.3834699E-001, 2.0676043E-002, 6.3019863E-005, 1.7274071E-001, 3.6616283E-002, 1.1252654E-004, 1.4606513E-001, 5.8515986E+001
 9.8002043E+002, 6.7592353E-002, 5.7142459E-002, 7.9125545E-002, 5.8596304E-002, 4.1225582E+001, 4.3604881E+001, 4.7267779E+001, 5.2730430E+001, 5.5294712E+001, 5.7750900E+001, 5.8908627E+001, 6.0559369E+001, 6.1985309E+001, 6.3439945E+001, 6.3586413E+001, 6.5031632E+001, 6.5694779E+001, 6.6910928E+001, 6.7395701E+001, 6.8890773E+001, 6.8890773E+001, 6.9613149E+001, 3.4532069E+001, 4.1725989E+001, 4.5461560E+001, 4.7665868E+001, 4.6478407E+001, 4.1303817E+001, 4.6549923E+001, 4.4870677E+001, 7.4852932E+001, 3.8137744E+001, 1.7802619E-001, 3.3732889E-001, 4.0656367E-001, 4.5091544E-001, 1.3287014E-001, 2.2134285E-001, 2.6987522E-001, 3.0021737E-001, 4.1459254E-001, 3.9224264E-001, 4.1287634E-001, 4.0716804E-001, 2.7923995E-001, 4.1269704E-001, 2.2441775E-001, 4.1233418E-002, 1.2686629E-004, 1.3833847E-001, 2.0629719E-002, 6.2875989E-005, 1.7281823E-001, 3.5843460E-002, 1.1012634E-004, 1.4735843E-001, 6.0131340E+001
 9.9002808E+002, 6.7373671E-002, 5.7161976E-002, 7.8869748E-002, 5.8670639E-002, 4.0681415E+001, 4.3718221E+001, 4.7296961E+001, 5.2550905E+001, 5.5096140E+001, 5.7416603E+001, 5.8704888E+001, 6.0079300E+001, 6.1372889E+001, 6.2883075E+001, 6.2975483E+001, 6.4226979E+001, 6.5101897E+001, 6.6012682E+001, 6.7330958E+001, 6.8721028E+001, 6.8721028E+001, 6.9241512E+001, 3.4476030E+001, 4.1613834E+001, 4.5318442E+001, 4.7507597E+001, 4.6320652E+001, 4.1205955E+001, 4.6401221E+001, 4.4738206E+001, 7.4166873E+001, 3.8052351E+001, 1.7985997E-001, 3.3227344E-001, 4.0202495E-001, 4.4706960E-001, 1.3240673E-001, 2.1834814E-001, 2.6658032E-001, 2.9649286E-001, 4.0524481E-001, 3.8846577E-001, 4.1160308E-001, 4.0526162E-001, 2.7498626E-001, 3.9765726E-001, 2.2210108E-001, 4.0830675E-002, 1.2561547E-004, 1.3901245E-001, 2.0666349E-002, 6.2989754E-005, 1.7275693E-001, 3.7121433E-002, 1.1409542E-004, 1.4521977E-001, 6.1285934E+001
 1.0000151E+003, 6.7101132E-002, 5.7164117E-002, 7.8550950E-002, 5.8782966E-002, 4.0712205E+001, 4.3116500E+001, 4.6625301E+001, 5.1861234E+001, 5.4363190E+001, 5.6736967E+001, 5.8139703E+001, 5.9921180E+001, 6.0994464E+001, 6.2310054E+001, 6.2921629E+001, 6.3556887E+001, 6.4519290E+001, 6.5707493E+001, 6.6252236E+001, 6.7621199E+001, 6.7621199E+001, 6.8390469E+001, 3.4420081E+001, 4.1498668E+001, 4.5186149E+001, 4.7350008E+001, 4.6179126E+001, 4.1111073E+001, 4.6256751E+001, 4.4604359E+001, 7.3516317E+001, 3.7968174E+001, 1.7679384E-001, 3.2508234E-001, 4.0095290E-001, 4.3876224E-001, 1.3008888E-001, 2.1481953E-001, 2.6373068E-001, 2.9244560E-001, 4.0625281E-001, 3.8429620E-001, 4.0925961E-001, 3.9689064E-001, 2.7082282E-001, 3.8547254E-001, 2.1667081E-001, 4.0141899E-002, 1.2347629E-004, 1.4016510E-001, 2.0252893E-002, 6.1705655E-005, 1.7344884E-001, 3.7737662E-002, 1.1600929E-004, 1.4418853E-001, 6.2716717E+001
 1.0100365E+003, 6.7005426E-002, 5.7166772E-002, 7.8438999E-002, 5.8818523E-002, 4.0513964E+001, 4.2997752E+001, 4.6937531E+001, 5.2006132E+001, 5.4362835E+001, 5.6376219E+001, 5.7587985E+001, 5.9328961E+001, 6.0813556E+001, 6.1908697E+001, 6.2964889E+001, 6.3780173E+001, 6.4086308E+001, 6.4980684E+001, 6.5696556E+001, 6.7364987E+001, 6.7364987E+001, 6.8267522E+001, 3.4363110E+001, 4.1392766E+001, 4.5051188E+001, 4.7198973E+001, 4.6037260E+001, 4.1016232E+001, 4.6112254E+001, 4.4473268E+001, 7.2912358E+001, 3.7887294E+001, 1.7505793E-001, 3.2193440E-001, 3.9043894E-001, 4.3379236E-001, 1.2854929E-001, 2.1154361E-001, 2.5856801E-001, 2.8784229E-001, 3.9999200E-001, 3.7848834E-001, 3.9876386E-001, 3.9154645E-001, 2.6745126E-001, 3.8943642E-001, 2.1513154E-001, 3.9557186E-002, 1.2166031E-004, 1.4114360E-001, 2.0629684E-002, 6.2875882E-005, 1.7281829E-001, 3.6268165E-002, 1.1144537E-004, 1.4664769E-001, 6.3217861E+001
 1.0200330E+003, 6.6811348E-002, 5.7176029E-002, 7.8211977E-002, 5.8891035E-002, 4.0345460E+001, 4.2801072E+001, 4.6551421E+001, 5.1410389E+001, 5.3909556E+001, 5.6095572E+001, 5.7283359E+001, 5.8936319E+001, 5.9902084E+001, 6.2176683E+001, 6.2554108E+001, 6.3265558E+001, 6.3872470E+001, 6.4397503E+001, 6.5168530E+001, 6.6690849E+001, 6.6690849E+001, 6.7281798E+001, 3.4306438E+001, 4.1283160E+001, 4.4915191E+001, 4.7050475E+001, 4.5894380E+001, 4.0926051E+001, 4.5963691E+001, 4.4339770E+001, 7.2277106E+001, 3.7809274E+001, 1.6819854E-001, 3.1569852E-001, 3.8511081E-001, 4.2673397E-001, 1.2637174E-001, 2.0888634E-001, 2.5433292E-001, 2.8365102E-001, 3.9111203E-001, 3.7455364E-001, 3.9169286E-001, 3.8134884E-001, 2.6372204E-001, 3.8568038E-001, 2.1333202E-001, 3.9605271E-002, 1.2180965E-004, 1.4106313E-001, 2.0766779E-002, 6.3301667E-005, 1.7258887E-001, 3.6720730E-002, 1.1285093E-004, 1.4589034E-001, 6.4243266E+001
 1.0300286E+003, 6.6646982E-002, 5.7151009E-002, 7.8019709E-002, 5.8980263E-002, 4.0198939E+001, 4.1939183E+001, 4.5692520E+001, 5.1242819E+001, 5.3499660E+001, 5.5630451E+001, 5.6885786E+001, 5.8390240E+001, 5.9161510E+001, 6.1445530E+001, 6.2033338E+001, 6.2432363E+001, 6.3076553E+001, 6.4059929E+001, 6.4650011E+001, 6.6437425E+001, 6.6437425E+001, 6.7327249E+001, 3.4240776E+001, 4.1177933E+001, 4.4784435E+001, 4.6902766E+001, 4.5749846E+001, 4.0830880E+001, 4.5826699E+001, 4.4215466E+001, 7.1681410E+001, 3.7730719E+001, 1.6087331E-001, 3.1126298E-001, 3.7794622E-001, 4.1984203E-001, 1.2382150E-001, 2.0566436E-001, 2.5108357E-001, 2.7924173E-001, 3.8138647E-001, 3.6695827E-001, 3.8613884E-001, 3.7908508E-001, 2.5969204E-001, 3.7387990E-001, 2.0868085E-001, 3.9108661E-002, 1.2026729E-004, 1.4189420E-001, 2.0590183E-002, 6.2753199E-005, 1.7288439E-001, 3.7284366E-002, 1.1460145E-004, 1.4494711E-001, 6.5092093E+001
 1.0400155E+003, 6.6538864E-002, 5.7123821E-002, 7.7893238E-002, 5.9047889E-002, 4.0331918E+001, 4.2541196E+001, 4.6389898E+001, 5.0651604E+001, 5.3070106E+001, 5.5367301E+001, 5.6631814E+001, 5.8037747E+001, 5.8814752E+001, 6.0470135E+001, 6.1467737E+001, 6.1984528E+001, 6.2839507E+001, 6.3827502E+001, 6.4396075E+001, 6.5843287E+001, 6.5843287E+001, 6.6934614E+001, 3.4182477E+001, 4.1074143E+001, 4.4654301E+001, 4.6759857E+001, 4.5612487E+001, 4.0738472E+001, 4.5682778E+001, 4.4090806E+001, 7.1124067E+001, 3.7654640E+001, 1.6095414E-001, 3.0509539E-001, 3.7118709E-001, 4.1410829E-001, 1.2262335E-001, 2.0245148E-001, 2.4757361E-001, 2.7538596E-001, 3.7812691E-001, 3.6089290E-001, 3.7822866E-001, 3.7162375E-001, 2.5589097E-001, 3.6399042E-001, 2.0765273E-001, 3.9274879E-002, 1.2078353E-004, 1.4161603E-001, 2.0885623E-002, 6.3670768E-005, 1.7238998E-001, 3.6466134E-002, 1.1206022E-004, 1.4631640E-001, 6.5658028E+001
