s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0000407E+001,-1.4475239E-001, 1.9968400E-001,-1.3801638E-001, 1.9182941E-001, 3.8220510E+001, 4.0177094E+001, 4.0747692E+001, 4.1283638E+001, 4.1761105E+001, 4.2722048E+001, 4.3792945E+001, 4.8240236E+001, 5.4098205E+001, 6.4498371E+001, 6.8882125E+001, 7.4968259E+001, 7.8327704E+001, 8.4889155E+001, 8.6708486E+001, 1.0248280E+002, 1.0248280E+002, 1.1262455E+002, 3.5162152E+001, 3.5218574E+001, 3.5801604E+001, 3.5940516E+001, 3.5750708E+001, 3.5357916E+001, 3.5849476E+001, 3.5388138E+001, 6.9868256E+001, 3.6929484E+001, 4.8377691E-001, 5.2092706E-001, 7.3657049E-001, 7.7096700E-001, 4.6971228E-001, 4.9324595E-001, 4.8609054E-001, 4.3277301E-001, 7.6757507E-001, 6.1410151E-001, 8.1588630E-001, 6.3787106E-001, 5.8719469E-001, 1.2678231E+000, 1.2130171E+000, 4.2260381E-003, 1.1939455E-005, 1.9862337E-001, 4.3140983E-004, 1.5424201E-007, 2.0496989E-001, 4.2352647E-004, 1.2975752E-007, 2.0498319E-001, 3.0720893E+002
 1.0000985E+002,-1.7917524E-001, 2.0914779E-001,-1.6512374E-001, 1.9251319E-001, 3.9806354E+001, 4.2196508E+001, 4.3039645E+001, 4.4130651E+001, 4.5502215E+001, 4.9188023E+001, 5.1668676E+001, 6.0011168E+001, 6.8738966E+001, 7.7737062E+001, 8.0939215E+001, 8.9905669E+001, 9.6059213E+001, 1.0108170E+002, 1.0250200E+002, 1.1455850E+002, 1.1455850E+002, 1.2835936E+002, 3.5523666E+001, 3.5672711E+001, 3.6571967E+001, 3.6716618E+001, 3.6592085E+001, 3.6039192E+001, 3.6712534E+001, 3.6093845E+001, 8.0999384E+001, 3.7793222E+001, 5.8960762E-001, 6.7623016E-001, 9.7838967E-001, 9.8503454E-001, 5.6761740E-001, 6.1245840E-001, 6.2417270E-001, 5.6782998E-001, 1.0668023E+000, 8.3682510E-001, 1.0691502E+000, 8.6163651E-001, 7.7464156E-001, 1.6050891E+000, 1.4600027E+000, 5.8037518E-003, 1.6839459E-005, 1.9598460E-001, 4.7141774E-004, 2.7849721E-007, 2.0490295E-001, 4.6604807E-004, 2.6181950E-007, 2.0491207E-001, 3.5976290E+002
 1.1000459E+002,-1.7456196E-001, 2.1271000E-001,-1.5533042E-001, 1.8662224E-001, 4.2044228E+001, 4.5258918E+001, 4.7032454E+001, 4.9031704E+001, 5.0087720E+001, 5.5138798E+001, 6.1279046E+001, 7.6925572E+001, 8.3843852E+001, 9.0839974E+001, 9.4453444E+001, 9.9448479E+001, 1.0424186E+002, 1.1387671E+002, 1.1648726E+002, 1.2993990E+002, 1.2993990E+002, 1.4698839E+002, 3.5893866E+001, 3.6187350E+001, 3.7396036E+001, 3.7612230E+001, 3.7588425E+001, 3.6830584E+001, 3.7555760E+001, 3.6888159E+001, 9.1285136E+001, 3.8643333E+001, 6.6310361E-001, 8.0240779E-001, 1.1715225E+000, 1.2413942E+000, 6.2993361E-001, 6.8961735E-001, 7.4647292E-001, 7.0937558E-001, 1.3109529E+000, 1.0523793E+000, 1.2697484E+000, 1.0563072E+000, 9.1720082E-001, 1.7937440E+000, 1.5892369E+000, 7.2889564E-003, 2.1452151E-005, 1.9350055E-001, 4.9415806E-004, 3.4912334E-007, 2.0486490E-001, 4.9497410E-004, 3.5165687E-007, 2.0486369E-001, 3.4150800E+002
 1.2000916E+002,-1.4538948E-001, 2.0964295E-001,-1.2471946E-001, 1.8011381E-001, 4.3926608E+001, 4.8279534E+001, 4.9918542E+001, 5.2801827E+001, 5.5083496E+001, 6.4414091E+001, 7.4411072E+001, 9.3389275E+001, 9.9592743E+001, 1.0455217E+002, 1.0961252E+002, 1.1615965E+002, 1.2037794E+002, 1.2859790E+002, 1.3114474E+002, 1.4528412E+002, 1.4528412E+002, 1.6395813E+002, 3.6247515E+001, 3.6723443E+001, 3.8254374E+001, 3.8568793E+001, 3.8544720E+001, 3.7679416E+001, 3.8569756E+001, 3.7681997E+001, 1.0059740E+002, 3.9376559E+001, 7.1565339E-001, 9.0562439E-001, 1.3619539E+000, 1.4446681E+000, 6.6958429E-001, 7.4054118E-001, 8.6041667E-001, 8.4044779E-001, 1.4943138E+000, 1.2388071E+000, 1.5189291E+000, 1.2284177E+000, 1.0575825E+000, 2.0394750E+000, 1.6541872E+000, 8.6957964E-003, 2.5821462E-005, 1.9114757E-001, 5.7387562E-004, 5.9670716E-007, 2.0473157E-001, 4.4099446E-004, 1.8400894E-007, 2.0495397E-001, 2.8582394E+002
 1.3000261E+002,-1.1228105E-001, 2.0799594E-001,-9.3593988E-002, 1.7365811E-001, 4.6531025E+001, 5.2054899E+001, 5.4627582E+001, 5.8246111E+001, 6.2913596E+001, 7.7840708E+001, 8.9174923E+001, 1.0438249E+002, 1.1447429E+002, 1.1897499E+002, 1.2294577E+002, 1.2657402E+002, 1.3438831E+002, 1.3817849E+002, 1.4016876E+002, 1.5318444E+002, 1.5318444E+002, 1.6940686E+002, 3.6595078E+001, 3.7342008E+001, 3.9149966E+001, 3.9485692E+001, 3.9539013E+001, 3.8546770E+001, 3.9571502E+001, 3.8546091E+001, 1.0833476E+002, 4.0062584E+001, 7.6600574E-001, 1.0564454E+000, 1.5054104E+000, 1.5721872E+000, 7.0421353E-001, 8.0068315E-001, 9.5563583E-001, 9.3930670E-001, 1.6914871E+000, 1.4212913E+000, 1.7027790E+000, 1.4128703E+000, 1.1638094E+000, 2.1723573E+000, 1.7191129E+000, 9.7372749E-003, 2.9056046E-005, 1.8940567E-001, 6.3781820E-004, 7.9529770E-007, 2.0462461E-001, 4.3740504E-004, 1.7286105E-007, 2.0495998E-001, 2.3832293E+002
 1.4000349E+002,-8.2312848E-002, 2.0695680E-001,-6.6981396E-002, 1.6921854E-001, 4.8581397E+001, 5.5209183E+001, 5.8156325E+001, 6.4611354E+001, 7.1966406E+001, 9.1257971E+001, 1.0173055E+002, 1.1702652E+002, 1.2473004E+002, 1.2690052E+002, 1.2935071E+002, 1.4020908E+002, 1.4540973E+002, 1.4769852E+002, 1.4921981E+002, 1.6997960E+002, 1.6997960E+002, 1.8291796E+002, 3.6927950E+001, 3.8045889E+001, 3.9989585E+001, 4.0398628E+001, 4.0551343E+001, 3.9410846E+001, 4.0498892E+001, 3.9428295E+001, 1.1627485E+002, 4.0680996E+001, 8.0113417E-001, 1.2128162E+000, 1.6518768E+000, 1.7439507E+000, 7.2535712E-001, 8.7151102E-001, 1.0519819E+000, 1.0511094E+000, 1.8547331E+000, 1.5640687E+000, 1.7956040E+000, 1.5770340E+000, 1.2940415E+000, 2.3824019E+000, 1.7579556E+000, 1.0884914E-002, 3.2620342E-005, 1.8748621E-001, 7.7197483E-004, 1.2119564E-006, 2.0440021E-001, 5.0843722E-004, 3.9347014E-007, 2.0484117E-001, 2.0630832E+002
 1.5000949E+002,-5.4701914E-002, 2.0635480E-001,-4.3912285E-002, 1.6635557E-001, 5.1512458E+001, 5.9235196E+001, 6.2330650E+001, 7.1931589E+001, 8.4924520E+001, 1.0427960E+002, 1.1414444E+002, 1.2917833E+002, 1.3268446E+002, 1.3350243E+002, 1.3799092E+002, 1.4675373E+002, 1.5412830E+002, 1.5503028E+002, 1.5430908E+002, 1.7113967E+002, 1.7113967E+002, 1.8795284E+002, 3.7269293E+001, 3.8740912E+001, 4.0838044E+001, 4.1388125E+001, 4.1434655E+001, 4.0266107E+001, 4.1414389E+001, 4.0352307E+001, 1.2387869E+002, 4.1358913E+001, 8.5424849E-001, 1.3323417E+000, 1.7550837E+000, 1.9105668E+000, 7.6127222E-001, 9.4393527E-001, 1.1379384E+000, 1.1614839E+000, 1.9460256E+000, 1.6890996E+000, 1.9419139E+000, 1.7279062E+000, 1.4046867E+000, 2.5294959E+000, 1.8796646E+000, 1.2388370E-002, 3.7289716E-005, 1.8497164E-001, 1.0830659E-003, 2.1781317E-006, 2.0387984E-001, 5.1337601E-004, 4.0880883E-007, 2.0483291E-001, 1.8601184E+002
 1.6000052E+002,-2.6912564E-002, 2.0616273E-001,-2.1250608E-002, 1.6434339E-001, 5.3459535E+001, 6.1811397E+001, 6.6486276E+001, 8.3786312E+001, 1.0071977E+002, 1.1604009E+002, 1.2441101E+002, 1.3490014E+002, 1.3777086E+002, 1.4140163E+002, 1.4421353E+002, 1.4929399E+002, 1.5587443E+002, 1.5932844E+002, 1.6208402E+002, 1.7920907E+002, 1.7920907E+002, 1.9194074E+002, 3.7594589E+001, 3.9580109E+001, 4.1684389E+001, 4.2265922E+001, 4.2423284E+001, 4.1111330E+001, 4.2388366E+001, 4.1177805E+001, 1.2935624E+002, 4.2004302E+001, 8.7717210E-001, 1.5342533E+000, 1.8796690E+000, 1.9899215E+000, 7.7371971E-001, 1.0272752E+000, 1.2223713E+000, 1.2322158E+000, 2.0922650E+000, 1.8204543E+000, 2.0879186E+000, 1.8209273E+000, 1.4809652E+000, 2.5768229E+000, 1.9159554E+000, 1.3087850E-002, 3.9462135E-005, 1.8380173E-001, 1.0494442E-003, 2.0737104E-006, 2.0393611E-001, 8.6477835E-004, 1.5001810E-006, 2.0424518E-001, 1.7283153E+002
 1.7000244E+002, 1.1576895E-003, 2.0862391E-001, 5.4247093E-003, 1.6374648E-001, 5.5839066E+001, 6.5944403E+001, 7.4501804E+001, 9.3241527E+001, 1.0876722E+002, 1.2257873E+002, 1.2931986E+002, 1.3681051E+002, 1.4173612E+002, 1.4852053E+002, 1.5040340E+002, 1.5796530E+002, 1.6448539E+002, 1.6761630E+002, 1.6738521E+002, 1.8322759E+002, 1.8322759E+002, 2.0117006E+002, 3.7919741E+001, 4.0393017E+001, 4.2568735E+001, 4.3231674E+001, 4.3296035E+001, 4.1973277E+001, 4.3332035E+001, 4.2035898E+001, 1.3640384E+002, 4.2633466E+001, 9.1574992E-001, 1.6160588E+000, 2.0195957E+000, 2.1611067E+000, 7.8812338E-001, 1.0840312E+000, 1.3222286E+000, 1.3441482E+000, 2.2001415E+000, 1.9263431E+000, 2.2247232E+000, 1.9386025E+000, 1.6058300E+000, 2.8842241E+000, 1.9772087E+000, 1.3863244E-002, 4.1870325E-005, 1.8250486E-001, 1.2255174E-003, 2.6205519E-006, 2.0364163E-001, 2.5246592E-003, 6.6553765E-006, 2.0146898E-001, 1.8004420E+002
 1.8000164E+002, 2.5385331E-002, 2.1006710E-001, 2.9760311E-002, 1.6327565E-001, 5.7747763E+001, 6.9466888E+001, 8.1304589E+001, 1.0679992E+002, 1.1845466E+002, 1.3268061E+002, 1.3785451E+002, 1.4456461E+002, 1.4805760E+002, 1.5079057E+002, 1.5487431E+002, 1.6243123E+002, 1.6789991E+002, 1.7000193E+002, 1.7186755E+002, 1.9843913E+002, 1.9843913E+002, 2.1548227E+002, 3.8249999E+001, 4.1131145E+001, 4.3424072E+001, 4.4225111E+001, 4.4231338E+001, 4.2752957E+001, 4.4271878E+001, 4.2863471E+001, 1.4113814E+002, 4.3211963E+001, 9.4096203E-001, 1.6979717E+000, 2.1148918E+000, 2.3115581E+000, 7.9478134E-001, 1.1414004E+000, 1.3915489E+000, 1.4459147E+000, 2.3008038E+000, 1.9943496E+000, 2.3198883E+000, 2.0355213E+000, 1.6904928E+000, 2.8551910E+000, 2.0138970E+000, 1.4527695E-002, 4.3933951E-005, 1.8139355E-001, 1.3279577E-003, 2.9387072E-006, 2.0347027E-001, 7.5171209E-003, 2.2160775E-005, 1.9311894E-001, 1.8341426E+002
 1.9000710E+002, 3.9137816E-002, 2.1127148E-001, 4.4488680E-002, 1.6197795E-001, 6.0332516E+001, 7.3202234E+001, 8.6889012E+001, 1.1792418E+002, 1.2608018E+002, 1.3654217E+002, 1.4020463E+002, 1.4764811E+002, 1.5143038E+002, 1.5612800E+002, 1.5810519E+002, 1.6190208E+002, 1.7007211E+002, 1.7365414E+002, 1.7563567E+002, 1.9818570E+002, 1.9818570E+002, 2.1213313E+002, 3.8578025E+001, 4.1886240E+001, 4.4284155E+001, 4.5147851E+001, 4.5154427E+001, 4.3579839E+001, 4.5158470E+001, 4.3720976E+001, 1.4679603E+002, 4.3791495E+001, 9.8051292E-001, 1.8144764E+000, 2.2226026E+000, 2.3863704E+000, 8.0311812E-001, 1.2109597E+000, 1.4609667E+000, 1.5063328E+000, 2.4221105E+000, 2.1180396E+000, 2.4104869E+000, 2.1425530E+000, 1.7679144E+000, 3.0418615E+000, 2.0420274E+000, 1.5429538E-002, 4.6734861E-005, 1.7988519E-001, 1.4222755E-003, 3.2316360E-006, 2.0331251E-001, 7.9212851E-003, 2.3416013E-005, 1.9244297E-001, 1.8080142E+002
 2.0000071E+002, 5.0751327E-002, 2.1105688E-001, 5.7687789E-002, 1.6096365E-001, 6.2860222E+001, 8.1176011E+001, 1.0066176E+002, 1.2412127E+002, 1.3116900E+002, 1.3772097E+002, 1.4453758E+002, 1.5065598E+002, 1.5301894E+002, 1.5805207E+002, 1.6258320E+002, 1.7123076E+002, 1.7399818E+002, 1.7878109E+002, 1.8267994E+002, 2.0319457E+002, 2.0319457E+002, 2.1752517E+002, 3.8890556E+001, 4.2660002E+001, 4.5138877E+001, 4.6041313E+001, 4.5988423E+001, 4.4383978E+001, 4.6018342E+001, 4.4528582E+001, 1.5417047E+002, 4.4291560E+001, 1.0007872E+000, 1.8972493E+000, 2.3058644E+000, 2.4609083E+000, 8.1013843E-001, 1.2622060E+000, 1.5361186E+000, 1.5844473E+000, 2.4530955E+000, 2.1861917E+000, 2.5043611E+000, 2.2413450E+000, 1.9149885E+000, 3.3778060E+000, 2.0474409E+000, 1.6323804E-002, 4.9512240E-005, 1.7838951E-001, 1.9245206E-003, 4.7914899E-006, 2.0247249E-001, 1.1122489E-002, 3.3358192E-005, 1.8708886E-001, 1.7342574E+002
 2.1000559E+002, 6.1379795E-002, 2.1096039E-001, 6.9765755E-002, 1.5967120E-001, 6.6457185E+001, 8.5101554E+001, 1.0613265E+002, 1.2594631E+002, 1.3165803E+002, 1.3682434E+002, 1.4570377E+002, 1.5414805E+002, 1.5546000E+002, 1.5943977E+002, 1.6229992E+002, 1.7036929E+002, 1.7326724E+002, 1.8103563E+002, 1.8626642E+002, 2.0893634E+002, 2.0893634E+002, 2.2949390E+002, 3.9276406E+001, 4.3323839E+001, 4.6061670E+001, 4.7044603E+001, 4.6811079E+001, 4.5124565E+001, 4.7015569E+001, 4.5322603E+001, 1.6031252E+002, 4.4787843E+001, 1.0634243E+000, 1.9146576E+000, 2.4680688E+000, 2.6559893E+000, 8.2046346E-001, 1.2938484E+000, 1.6378892E+000, 1.7136627E+000, 2.5637886E+000, 2.2453101E+000, 2.6583983E+000, 2.2850283E+000, 2.0052188E+000, 3.4477571E+000, 2.0499043E+000, 1.7439473E-002, 5.2977242E-005, 1.7652352E-001, 2.6204603E-003, 6.9529135E-006, 2.0130847E-001, 1.4304252E-002, 4.3239991E-005, 1.8176727E-001, 1.6508352E+002
