s,C,C,C,C,C,C,C,C,C,C,C,C
 5.1919306E+001, 5.5473273E+001, 3.4979254E+001, 2.4248935E+001, 1.5039788E+001, 9.3735103E+001, 5.9456942E+001, 4.1568827E+001, 2.7276995E+001, 7.2634092E+001, 4.5698676E+001, 3.2558954E+001, 1.9457801E+001
 5.2012864E+001, 5.5449418E+001, 3.4986844E+001, 2.4258312E+001, 1.4960649E+001, 9.3761230E+001, 5.9537228E+001, 4.1560838E+001, 2.7216132E+001, 7.2548265E+001, 4.5692648E+001, 3.2383146E+001, 1.9508159E+001
 5.2106422E+001, 5.5449418E+001, 3.4986844E+001, 2.4258312E+001, 1.4960649E+001, 9.3761230E+001, 5.9537228E+001, 4.1560838E+001, 2.7216132E+001, 7.2548265E+001, 4.5692648E+001, 3.2383146E+001, 1.9508159E+001
 5.2293538E+001, 5.5569624E+001, 3.5006199E+001, 2.4260446E+001, 1.4872832E+001, 9.3785930E+001, 5.9610512E+001, 4.1542639E+001, 2.7147249E+001, 7.2388803E+001, 4.5732909E+001, 3.2147551E+001, 1.9566032E+001
 5.2387096E+001, 5.5766473E+001, 3.4983696E+001, 2.4254391E+001, 1.4781280E+001, 9.3817647E+001, 5.9663259E+001, 4.1506630E+001, 2.7073301E+001, 7.2183205E+001, 4.5842804E+001, 3.1859892E+001, 1.9630503E+001
 5.2480654E+001, 5.5766473E+001, 3.4983696E+001, 2.4254391E+001, 1.4781280E+001, 9.3817647E+001, 5.9663259E+001, 4.1506630E+001, 2.7073301E+001, 7.2183205E+001, 4.5842804E+001, 3.1859892E+001, 1.9630503E+001
 5.2574212E+001, 5.5956788E+001, 3.4879911E+001, 2.4236259E+001, 1.4686932E+001, 9.3858942E+001, 5.9699453E+001, 4.1448851E+001, 2.6999463E+001, 7.1942554E+001, 4.5989064E+001, 3.1536165E+001, 1.9700159E+001
 5.2667770E+001, 5.5956788E+001, 3.4879911E+001, 2.4236259E+001, 1.4686932E+001, 9.3858942E+001, 5.9699453E+001, 4.1448851E+001, 2.6999463E+001, 7.1942554E+001, 4.5989064E+001, 3.1536165E+001, 1.9700159E+001
 5.2761328E+001, 5.6093282E+001, 3.4708422E+001, 2.4195948E+001, 1.4597970E+001, 9.3881473E+001, 5.9730095E+001, 4.1367858E+001, 2.6932176E+001, 7.1669758E+001, 4.6143028E+001, 3.1171571E+001, 1.9772746E+001
 5.2854886E+001, 5.6093282E+001, 3.4708422E+001, 2.4195948E+001, 1.4597970E+001, 9.3881473E+001, 5.9730095E+001, 4.1367858E+001, 2.6932176E+001, 7.1669758E+001, 4.6143028E+001, 3.1171571E+001, 1.9772746E+001
 5.2948444E+001, 5.6136649E+001, 3.4545381E+001, 2.4123327E+001, 1.4527569E+001, 9.3862665E+001, 5.9756932E+001, 4.1270320E+001, 2.6879975E+001, 7.1371933E+001, 4.6281916E+001, 3.0806346E+001, 1.9846102E+001
 5.3042002E+001, 5.6136649E+001, 3.4545381E+001, 2.4123327E+001, 1.4527569E+001, 9.3862665E+001, 5.9756932E+001, 4.1270320E+001, 2.6879975E+001, 7.1371933E+001, 4.6281916E+001, 3.0806346E+001, 1.9846102E+001
 5.3135560E+001, 5.6066322E+001, 3.4457538E+001, 2.4012657E+001, 1.4488500E+001, 9.3763759E+001, 5.9776594E+001, 4.1164886E+001, 2.6851122E+001, 7.1080654E+001, 4.6391519E+001, 3.0478389E+001, 1.9918270E+001
 5.3229118E+001, 5.6066322E+001, 3.4457538E+001, 2.4012657E+001, 1.4488500E+001, 9.3763759E+001, 5.9776594E+001, 4.1164886E+001, 2.6851122E+001, 7.1080654E+001, 4.6391519E+001, 3.0478389E+001, 1.9918270E+001
 5.3322676E+001, 5.5905952E+001, 3.4477807E+001, 2.3870946E+001, 1.4492531E+001, 9.3621887E+001, 5.9786668E+001, 4.1060752E+001, 2.6850497E+001, 7.0798041E+001, 4.6464844E+001, 3.0204255E+001, 1.9988030E+001
 5.3416234E+001, 5.5905952E+001, 3.4477807E+001, 2.3870946E+001, 1.4492531E+001, 9.3621887E+001, 5.9786668E+001, 4.1060752E+001, 2.6850497E+001, 7.0798041E+001, 4.6464844E+001, 3.0204255E+001, 1.9988030E+001
 5.3509792E+001, 5.5746841E+001, 3.4581927E+001, 2.3720401E+001, 1.4546261E+001, 9.3515066E+001, 5.9791054E+001, 4.0967583E+001, 2.6873432E+001, 7.0544150E+001, 4.6494097E+001, 3.0000645E+001, 2.0053935E+001
 5.3603350E+001, 5.5746841E+001, 3.4581927E+001, 2.3720401E+001, 1.4546261E+001, 9.3515066E+001, 5.9791054E+001, 4.0967583E+001, 2.6873432E+001, 7.0544150E+001, 4.6494097E+001, 3.0000645E+001, 2.0053935E+001
 5.3790466E+001, 5.5672675E+001, 3.4713703E+001, 2.3590796E+001, 1.4647442E+001, 9.3519775E+001, 5.9792287E+001, 4.0895881E+001, 2.6922887E+001, 7.0323833E+001, 4.6467448E+001, 2.9869387E+001, 2.0114589E+001
 5.3884024E+001, 5.5758524E+001, 3.4834197E+001, 2.3507768E+001, 1.4788025E+001, 9.3643211E+001, 5.9795291E+001, 4.0840054E+001, 2.6968703E+001, 7.0129692E+001, 4.6387147E+001, 2.9801680E+001, 2.0168760E+001
 5.3977582E+001, 5.5758524E+001, 3.4834197E+001, 2.3507768E+001, 1.4788025E+001, 9.3643211E+001, 5.9795291E+001, 4.0840054E+001, 2.6968703E+001, 7.0129692E+001, 4.6387147E+001, 2.9801680E+001, 2.0168760E+001
 5.4071140E+001, 5.6020569E+001, 3.4927498E+001, 2.3482183E+001, 1.4947192E+001, 9.3816920E+001, 5.9801159E+001, 4.0804730E+001, 2.6994499E+001, 6.9956749E+001, 4.6279696E+001, 2.9781133E+001, 2.0215625E+001
 5.4164698E+001, 5.6020569E+001, 3.4927498E+001, 2.3482183E+001, 1.4947192E+001, 9.3816920E+001, 5.9801159E+001, 4.0804730E+001, 2.6994499E+001, 6.9956749E+001, 4.6279696E+001, 2.9781133E+001, 2.0215625E+001
 5.4258256E+001, 5.6348866E+001, 3.4990973E+001, 2.3511996E+001, 1.5105236E+001, 9.3924365E+001, 5.9809576E+001, 4.0792111E+001, 2.7002046E+001, 6.9821619E+001, 4.6182778E+001, 2.9791834E+001, 2.0254915E+001
 5.4351814E+001, 5.6348866E+001, 3.4990973E+001, 2.3511996E+001, 1.5105236E+001, 9.3924365E+001, 5.9809576E+001, 4.0792111E+001, 2.7002046E+001, 6.9821619E+001, 4.6182778E+001, 2.9791834E+001, 2.0254915E+001
 5.4445372E+001, 5.6577585E+001, 3.5028875E+001, 2.3581760E+001, 1.5244662E+001, 9.3937053E+001, 5.9822725E+001, 4.0797689E+001, 2.6992686E+001, 6.9717569E+001, 4.6125871E+001, 2.9800003E+001, 2.0286873E+001
 5.4538930E+001, 5.6577585E+001, 3.5028875E+001, 2.3581760E+001, 1.5244662E+001, 9.3937053E+001, 5.9822725E+001, 4.0797689E+001, 2.6992686E+001, 6.9717569E+001, 4.6125871E+001, 2.9800003E+001, 2.0286873E+001
 5.4632488E+001, 5.6561369E+001, 3.5044107E+001, 2.3665244E+001, 1.5355953E+001, 9.3915621E+001, 5.9842388E+001, 4.0826406E+001, 2.6969944E+001, 6.9651233E+001, 4.6111875E+001, 2.9828150E+001, 2.0311820E+001
 5.4726046E+001, 5.6561369E+001, 3.5044107E+001, 2.3665244E+001, 1.5355953E+001, 9.3915621E+001, 5.9842388E+001, 4.0826406E+001, 2.6969944E+001, 6.9651233E+001, 4.6111875E+001, 2.9828150E+001, 2.0311820E+001
 5.4819604E+001, 5.6340975E+001, 3.5049887E+001, 2.3734201E+001, 1.5438287E+001, 9.3899205E+001, 5.9870838E+001, 4.0874064E+001, 2.6931011E+001, 6.9621190E+001, 4.6120827E+001, 2.9872163E+001, 2.0329577E+001
 5.4913162E+001, 5.6340975E+001, 3.5049887E+001, 2.3734201E+001, 1.5438287E+001, 9.3899205E+001, 5.9870838E+001, 4.0874064E+001, 2.6931011E+001, 6.9621190E+001, 4.6120827E+001, 2.9872163E+001, 2.0329577E+001
 5.5006720E+001, 5.6126530E+001, 3.5072374E+001, 2.3760536E+001, 1.5493040E+001, 9.3922873E+001, 5.9903272E+001, 4.0914450E+001, 2.6880457E+001, 6.9632003E+001, 4.6118688E+001, 2.9932553E+001, 2.0340152E+001
 5.5100278E+001, 5.6126530E+001, 3.5072374E+001, 2.3760536E+001, 1.5493040E+001, 9.3922873E+001, 5.9903272E+001, 4.0914450E+001, 2.6880457E+001, 6.9632003E+001, 4.6118688E+001, 2.9932553E+001, 2.0340152E+001
 5.5287394E+001, 5.6089611E+001, 3.5135873E+001, 2.3724035E+001, 1.5516619E+001, 9.3994054E+001, 5.9937756E+001, 4.0935553E+001, 2.6823338E+001, 6.9712409E+001, 4.6080482E+001, 3.0009396E+001, 2.0343845E+001
 5.5380952E+001, 5.6229500E+001, 3.5271935E+001, 2.3622489E+001, 1.5501357E+001, 9.4078743E+001, 6.0003175E+001, 4.0929649E+001, 2.6767687E+001, 6.9900907E+001, 4.5995398E+001, 3.0099815E+001, 2.0341043E+001
 5.5474510E+001, 5.6229500E+001, 3.5271935E+001, 2.3622489E+001, 1.5501357E+001, 9.4078743E+001, 6.0003175E+001, 4.0929649E+001, 2.6767687E+001, 6.9900907E+001, 4.5995398E+001, 3.0099815E+001, 2.0341043E+001
 5.5568068E+001, 5.6436871E+001, 3.5470044E+001, 2.3482435E+001, 1.5443777E+001, 9.4155872E+001, 6.0107948E+001, 4.0899440E+001, 2.6721179E+001, 7.0219898E+001, 4.5903670E+001, 3.0196082E+001, 2.0333345E+001
 5.5661626E+001, 5.6436871E+001, 3.5470044E+001, 2.3482435E+001, 1.5443777E+001, 9.4155872E+001, 6.0107948E+001, 4.0899440E+001, 2.6721179E+001, 7.0219898E+001, 4.5903670E+001, 3.0196082E+001, 2.0333345E+001
 5.5755184E+001, 5.6592298E+001, 3.5690488E+001, 2.3329560E+001, 1.5350423E+001, 9.4196367E+001, 6.0245384E+001, 4.0839557E+001, 2.6687702E+001, 7.0640597E+001, 4.5772532E+001, 3.0289036E+001, 2.0323479E+001
 5.5848742E+001, 5.6592298E+001, 3.5690488E+001, 2.3329560E+001, 1.5350423E+001, 9.4196367E+001, 6.0245384E+001, 4.0839557E+001, 2.6687702E+001, 7.0640597E+001, 4.5772532E+001, 3.0289036E+001, 2.0323479E+001
 5.5942300E+001, 5.6626265E+001, 3.5900655E+001, 2.3189928E+001, 1.5237546E+001, 9.4161680E+001, 6.0375965E+001, 4.0778862E+001, 2.6667363E+001, 7.1122173E+001, 4.5618300E+001, 3.0372573E+001, 2.0314321E+001
 5.6035858E+001, 5.6626265E+001, 3.5900655E+001, 2.3189928E+001, 1.5237546E+001, 9.4161680E+001, 6.0375965E+001, 4.0778862E+001, 2.6667363E+001, 7.1122173E+001, 4.5618300E+001, 3.0372573E+001, 2.0314321E+001
 5.6129416E+001, 5.6576624E+001, 3.6074332E+001, 2.3078893E+001, 1.5123215E+001, 9.3952886E+001, 6.0442013E+001, 4.0736042E+001, 2.6655778E+001, 7.1581200E+001, 4.5441978E+001, 3.0445952E+001, 2.0308311E+001
 5.6222974E+001, 5.6576624E+001, 3.6074332E+001, 2.3078893E+001, 1.5123215E+001, 9.3952886E+001, 6.0442013E+001, 4.0736042E+001, 2.6655778E+001, 7.1581200E+001, 4.5441978E+001, 3.0445952E+001, 2.0308311E+001
 5.6316531E+001, 5.6551787E+001, 3.6183158E+001, 2.3001075E+001, 1.5020327E+001, 9.3629681E+001, 6.0420156E+001, 4.0721658E+001, 2.6646834E+001, 7.1929577E+001, 4.5263027E+001, 3.0513085E+001, 2.0306185E+001
 5.6410089E+001, 5.6551787E+001, 3.6183158E+001, 2.3001075E+001, 1.5020327E+001, 9.3629681E+001, 6.0420156E+001, 4.0721658E+001, 2.6646834E+001, 7.1929577E+001, 4.5263027E+001, 3.0513085E+001, 2.0306185E+001
 5.6503647E+001, 5.6518378E+001, 3.6210015E+001, 2.2954973E+001, 1.4933333E+001, 9.3301500E+001, 6.0359071E+001, 4.0733596E+001, 2.6639090E+001, 7.2123724E+001, 4.5091749E+001, 3.0580972E+001, 2.0305911E+001
 5.6690763E+001, 5.6437416E+001, 3.6184811E+001, 2.2946415E+001, 1.4897016E+001, 9.3161429E+001, 6.0311247E+001, 4.0752494E+001, 2.6635177E+001, 7.2118292E+001, 4.5019416E+001, 3.0617921E+001, 2.0304294E+001
 5.6784321E+001, 5.6356455E+001, 3.6159607E+001, 2.2937857E+001, 1.4860699E+001, 9.3021358E+001, 6.0263423E+001, 4.0771391E+001, 2.6631264E+001, 7.2112860E+001, 4.4947083E+001, 3.0654870E+001, 2.0302676E+001
 5.6877879E+001, 5.5980834E+001, 3.6061489E+001, 2.2950662E+001, 1.4798519E+001, 9.2754381E+001, 6.0179128E+001, 4.0830787E+001, 2.6624986E+001, 7.1890364E+001, 4.4831480E+001, 3.0731591E+001, 2.0290465E+001
 5.6971437E+001, 5.5980834E+001, 3.6061489E+001, 2.2950662E+001, 1.4798519E+001, 9.2754381E+001, 6.0179128E+001, 4.0830787E+001, 2.6624986E+001, 7.1890364E+001, 4.4831480E+001, 3.0731591E+001, 2.0290465E+001
 5.7064995E+001, 5.5485608E+001, 3.5962247E+001, 2.2998762E+001, 1.4745762E+001, 9.2522098E+001, 6.0114469E+001, 4.0890572E+001, 2.6623408E+001, 7.1522400E+001, 4.4728568E+001, 3.0796773E+001, 2.0263331E+001
 5.7158553E+001, 5.5485608E+001, 3.5962247E+001, 2.2998762E+001, 1.4745762E+001, 9.2522098E+001, 6.0114469E+001, 4.0890572E+001, 2.6623408E+001, 7.1522400E+001, 4.4728568E+001, 3.0796773E+001, 2.0263331E+001
 5.7252111E+001, 5.5057735E+001, 3.5909490E+001, 2.3086891E+001, 1.4709717E+001, 9.2375071E+001, 6.0076158E+001, 4.0942887E+001, 2.6629334E+001, 7.1151152E+001, 4.4614698E+001, 3.0832565E+001, 2.0217555E+001
 5.7345669E+001, 5.5057735E+001, 3.5909490E+001, 2.3086891E+001, 1.4709717E+001, 9.2375071E+001, 6.0076158E+001, 4.0942887E+001, 2.6629334E+001, 7.1151152E+001, 4.4614698E+001, 3.0832565E+001, 2.0217555E+001
 5.7439227E+001, 5.4823665E+001, 3.5931850E+001, 2.3212974E+001, 1.4693302E+001, 9.2310977E+001, 6.0059988E+001, 4.0988851E+001, 2.6643435E+001, 7.0846126E+001, 4.4475503E+001, 3.0829446E+001, 2.0152483E+001
 5.7532785E+001, 5.4823665E+001, 3.5931850E+001, 2.3212974E+001, 1.4693302E+001, 9.2310977E+001, 6.0059988E+001, 4.0988851E+001, 2.6643435E+001, 7.0846126E+001, 4.4475503E+001, 3.0829446E+001, 2.0152483E+001
 5.7626343E+001, 5.4764266E+001, 3.6025962E+001, 2.3364992E+001, 1.4701323E+001, 9.2305852E+001, 6.0061242E+001, 4.1040711E+001, 2.6664005E+001, 7.0630655E+001, 4.4315728E+001, 3.0818796E+001, 2.0071372E+001
 5.7719901E+001, 5.4764266E+001, 3.6025962E+001, 2.3364992E+001, 1.4701323E+001, 9.2305852E+001, 6.0061242E+001, 4.1040711E+001, 2.6664005E+001, 7.0630655E+001, 4.4315728E+001, 3.0818796E+001, 2.0071372E+001
 5.7813459E+001, 5.4816211E+001, 3.6161084E+001, 2.3521873E+001, 1.4734552E+001, 9.2362054E+001, 6.0080845E+001, 4.1090448E+001, 2.6688830E+001, 7.0489304E+001, 4.4149176E+001, 3.0817232E+001, 1.9980497E+001
 5.7907017E+001, 5.4816211E+001, 3.6161084E+001, 2.3521873E+001, 1.4734552E+001, 9.2362054E+001, 6.0080845E+001, 4.1090448E+001, 2.6688830E+001, 7.0489304E+001, 4.4149176E+001, 3.0817232E+001, 1.9980497E+001
 5.8000575E+001, 5.4921001E+001, 3.6289064E+001, 2.3659065E+001, 1.4787341E+001, 9.2506333E+001, 6.0141942E+001, 4.1130150E+001, 2.6711290E+001, 7.0386981E+001, 4.3997457E+001, 3.0849501E+001, 1.9888508E+001
 5.8187691E+001, 5.4976083E+001, 3.6326142E+001, 2.3704244E+001, 1.4816966E+001, 9.2592546E+001, 6.0196113E+001, 4.1143106E+001, 2.6719213E+001, 7.0315910E+001, 4.3927244E+001, 3.0886805E+001, 1.9845613E+001
 5.8281249E+001, 5.5031165E+001, 3.6363220E+001, 2.3749422E+001, 1.4846592E+001, 9.2678759E+001, 6.0250284E+001, 4.1156063E+001, 2.6727136E+001, 7.0244839E+001, 4.3857032E+001, 3.0924110E+001, 1.9802717E+001
 5.8374807E+001, 5.5102293E+001, 3.6352223E+001, 2.3790795E+001, 1.4905854E+001, 9.2797094E+001, 6.0389996E+001, 4.1173417E+001, 2.6734855E+001, 6.9982963E+001, 4.3741112E+001, 3.1050322E+001, 1.9727414E+001
 5.8468365E+001, 5.5102293E+001, 3.6352223E+001, 2.3790795E+001, 1.4905854E+001, 9.2797094E+001, 6.0389996E+001, 4.1173417E+001, 2.6734855E+001, 6.9982963E+001, 4.3741112E+001, 3.1050322E+001, 1.9727414E+001
 5.8561923E+001, 5.5108110E+001, 3.6266163E+001, 2.3794722E+001, 1.4958203E+001, 9.2868882E+001, 6.0519958E+001, 4.1191158E+001, 2.6733134E+001, 6.9625952E+001, 4.3665893E+001, 3.1217702E+001, 1.9663152E+001
 5.8655481E+001, 5.5108110E+001, 3.6266163E+001, 2.3794722E+001, 1.4958203E+001, 9.2868882E+001, 6.0519958E+001, 4.1191158E+001, 2.6733134E+001, 6.9625952E+001, 4.3665893E+001, 3.1217702E+001, 1.9663152E+001
 5.8749039E+001, 5.5067946E+001, 3.6160876E+001, 2.3783885E+001, 1.4999453E+001, 9.2919044E+001, 6.0595319E+001, 4.1218079E+001, 2.6723593E+001, 6.9222724E+001, 4.3649310E+001, 3.1409460E+001, 1.9608184E+001
 5.8842597E+001, 5.5067946E+001, 3.6160876E+001, 2.3783885E+001, 1.4999453E+001, 9.2919044E+001, 6.0595319E+001, 4.1218079E+001, 2.6723593E+001, 6.9222724E+001, 4.3649310E+001, 3.1409460E+001, 1.9608184E+001
 5.8936155E+001, 5.5067492E+001, 3.6089999E+001, 2.3781456E+001, 1.5030140E+001, 9.2919928E+001, 6.0637541E+001, 4.1257872E+001, 2.6709596E+001, 6.8851530E+001, 4.3698191E+001, 3.1605520E+001, 1.9560368E+001
 5.9029713E+001, 5.5067492E+001, 3.6089999E+001, 2.3781456E+001, 1.5030140E+001, 9.2919928E+001, 6.0637541E+001, 4.1257872E+001, 2.6709596E+001, 6.8851530E+001, 4.3698191E+001, 3.1605520E+001, 1.9560368E+001
 5.9123271E+001, 5.5226531E+001, 3.6075444E+001, 2.3798867E+001, 1.5055293E+001, 9.2882872E+001, 6.0676466E+001, 4.1300803E+001, 2.6695289E+001, 6.8555034E+001, 4.3801653E+001, 3.1784758E+001, 1.9519191E+001
 5.9216829E+001, 5.5226531E+001, 3.6075444E+001, 2.3798867E+001, 1.5055293E+001, 9.2882872E+001, 6.0676466E+001, 4.1300803E+001, 2.6695289E+001, 6.8555034E+001, 4.3801653E+001, 3.1784758E+001, 1.9519191E+001
 5.9310387E+001, 5.5598843E+001, 3.6114698E+001, 2.3832712E+001, 1.5081651E+001, 9.2873818E+001, 6.0723874E+001, 4.1331488E+001, 2.6684388E+001, 6.8322006E+001, 4.3929574E+001, 3.1927999E+001, 1.9485494E+001
 5.9403945E+001, 5.5598843E+001, 3.6114698E+001, 2.3832712E+001, 1.5081651E+001, 9.2873818E+001, 6.0723874E+001, 4.1331488E+001, 2.6684388E+001, 6.8322006E+001, 4.3929574E+001, 3.1927999E+001, 1.9485494E+001
 5.9591061E+001, 5.6172717E+001, 3.6192856E+001, 2.3866610E+001, 1.5114737E+001, 9.2973554E+001, 6.0778668E+001, 4.1341993E+001, 2.6679120E+001, 6.8098249E+001, 4.4042915E+001, 3.2023502E+001, 1.9460404E+001
 5.9684619E+001, 5.6827521E+001, 3.6282670E+001, 2.3883254E+001, 1.5157030E+001, 9.3156463E+001, 6.0827107E+001, 4.1338583E+001, 2.6679939E+001, 6.7917663E+001, 4.4133949E+001, 3.2066673E+001, 1.9443378E+001
 5.9778177E+001, 5.6827521E+001, 3.6282670E+001, 2.3883254E+001, 1.5157030E+001, 9.3156463E+001, 6.0827107E+001, 4.1338583E+001, 2.6679939E+001, 6.7917663E+001, 4.4133949E+001, 3.2066673E+001, 1.9443378E+001
 5.9871735E+001, 5.7377529E+001, 3.6346775E+001, 2.3871201E+001, 1.5207183E+001, 9.3333042E+001, 6.0878019E+001, 4.1328642E+001, 2.6685781E+001, 6.7851975E+001, 4.4191720E+001, 3.2060002E+001, 1.9431063E+001
 5.9965293E+001, 5.7377529E+001, 3.6346775E+001, 2.3871201E+001, 1.5207183E+001, 9.3333042E+001, 6.0878019E+001, 4.1328642E+001, 2.6685781E+001, 6.7851975E+001, 4.4191720E+001, 3.2060002E+001, 1.9431063E+001
 6.0058851E+001, 5.7705336E+001, 3.6352410E+001, 2.3832046E+001, 1.5260754E+001, 9.3420669E+001, 6.0948995E+001, 4.1322763E+001, 2.6694662E+001, 6.7960044E+001, 4.4204021E+001, 3.2013430E+001, 1.9417937E+001
 6.0152409E+001, 5.7705336E+001, 3.6352410E+001, 2.3832046E+001, 1.5260754E+001, 9.3420669E+001, 6.0948995E+001, 4.1322763E+001, 2.6694662E+001, 6.7960044E+001, 4.4204021E+001, 3.2013430E+001, 1.9417937E+001
 6.0245967E+001, 5.7785326E+001, 3.6286561E+001, 2.3778483E+001, 1.5311134E+001, 9.3425378E+001, 6.1036490E+001, 4.1323182E+001, 2.6704654E+001, 6.8270274E+001, 4.4161423E+001, 3.1940815E+001, 1.9398429E+001
 6.0339525E+001, 5.7785326E+001, 3.6286561E+001, 2.3778483E+001, 1.5311134E+001, 9.3425378E+001, 6.1036490E+001, 4.1323182E+001, 2.6704654E+001, 6.8270274E+001, 4.4161423E+001, 3.1940815E+001, 1.9398429E+001
 6.0433083E+001, 5.7687355E+001, 3.6161358E+001, 2.3724474E+001, 1.5351831E+001, 9.3388624E+001, 6.1123102E+001, 4.1326309E+001, 2.6714060E+001, 6.8784370E+001, 4.4076895E+001, 3.1858183E+001, 1.9368906E+001
 6.0526641E+001, 5.7687355E+001, 3.6161358E+001, 2.3724474E+001, 1.5351831E+001, 9.3388624E+001, 6.1123102E+001, 4.1326309E+001, 2.6714060E+001, 6.8784370E+001, 4.4076895E+001, 3.1858183E+001, 1.9368906E+001
 6.0620199E+001, 5.7501347E+001, 3.6009018E+001, 2.3675619E+001, 1.5377036E+001, 9.3332774E+001, 6.1179217E+001, 4.1325300E+001, 2.6721442E+001, 6.9435740E+001, 4.3985663E+001, 3.1779728E+001, 1.9330204E+001
 6.0713757E+001, 5.7501347E+001, 3.6009018E+001, 2.3675619E+001, 1.5377036E+001, 9.3332774E+001, 6.1179217E+001, 4.1325300E+001, 2.6721442E+001, 6.9435740E+001, 4.3985663E+001, 3.1779728E+001, 1.9330204E+001
 6.0807315E+001, 5.7267192E+001, 3.5866953E+001, 2.3627880E+001, 1.5383239E+001, 9.3334292E+001, 6.1187876E+001, 4.1315400E+001, 2.6727398E+001, 7.0098477E+001, 4.3930562E+001, 3.1714137E+001, 1.9287646E+001
 6.0900873E+001, 5.7267192E+001, 3.5866953E+001, 2.3627880E+001, 1.5383239E+001, 9.3334292E+001, 6.1187876E+001, 4.1315400E+001, 2.6727398E+001, 7.0098477E+001, 4.3930562E+001, 3.1714137E+001, 1.9287646E+001
 6.1087989E+001, 5.7004370E+001, 3.5758633E+001, 2.3574163E+001, 1.5368784E+001, 9.3425371E+001, 6.1168907E+001, 4.1296576E+001, 2.6732290E+001, 7.0574067E+001, 4.3955971E+001, 3.1662204E+001, 1.9249317E+001
 6.1181547E+001, 5.6754940E+001, 3.5685011E+001, 2.3513008E+001, 1.5335413E+001, 9.3586407E+001, 6.1129766E+001, 4.1270129E+001, 2.6737370E+001, 7.0770254E+001, 4.4061404E+001, 3.1616894E+001, 1.9227710E+001
 6.1275105E+001, 5.6754940E+001, 3.5685011E+001, 2.3513008E+001, 1.5335413E+001, 9.3586407E+001, 6.1129766E+001, 4.1270129E+001, 2.6737370E+001, 7.0770254E+001, 4.4061404E+001, 3.1616894E+001, 1.9227710E+001
 6.1368663E+001, 5.6519711E+001, 3.5634475E+001, 2.3454441E+001, 1.5288036E+001, 9.3760378E+001, 6.1077276E+001, 4.1245562E+001, 2.6741575E+001, 7.0703030E+001, 4.4225227E+001, 3.1567503E+001, 1.9224253E+001
 6.1462221E+001, 5.6519711E+001, 3.5634475E+001, 2.3454441E+001, 1.5288036E+001, 9.3760378E+001, 6.1077276E+001, 4.1245562E+001, 2.6741575E+001, 7.0703030E+001, 4.4225227E+001, 3.1567503E+001, 1.9224253E+001
 6.1555779E+001, 5.6320922E+001, 3.5589649E+001, 2.3412799E+001, 1.5235091E+001, 9.3891671E+001, 6.1022770E+001, 4.1226801E+001, 2.6744630E+001, 7.0466524E+001, 4.4408313E+001, 3.1505823E+001, 1.9243431E+001
 6.1649337E+001, 5.6320922E+001, 3.5589649E+001, 2.3412799E+001, 1.5235091E+001, 9.3891671E+001, 6.1022770E+001, 4.1226801E+001, 2.6744630E+001, 7.0466524E+001, 4.4408313E+001, 3.1505823E+001, 1.9243431E+001
 6.1742895E+001, 5.6211894E+001, 3.5531366E+001, 2.3399224E+001, 1.5186202E+001, 9.3957269E+001, 6.0966893E+001, 4.1214768E+001, 2.6746156E+001, 7.0146538E+001, 4.4648680E+001, 3.1432963E+001, 1.9280494E+001
 6.1836453E+001, 5.6211894E+001, 3.5531366E+001, 2.3399224E+001, 1.5186202E+001, 9.3957269E+001, 6.0966893E+001, 4.1214768E+001, 2.6746156E+001, 7.0146538E+001, 4.4648680E+001, 3.1432963E+001, 1.9280494E+001
 6.1930011E+001, 5.6260033E+001, 3.5445592E+001, 2.3418649E+001, 1.5150234E+001, 9.3965829E+001, 6.0917736E+001, 4.1209439E+001, 2.6747104E+001, 6.9806554E+001, 4.4951807E+001, 3.1359432E+001, 1.9335714E+001
 6.2023569E+001, 5.6260033E+001, 3.5445592E+001, 2.3418649E+001, 1.5150234E+001, 9.3965829E+001, 6.0917736E+001, 4.1209439E+001, 2.6747104E+001, 6.9806554E+001, 4.4951807E+001, 3.1359432E+001, 1.9335714E+001
 6.2117127E+001, 5.6504923E+001, 3.5334684E+001, 2.3468209E+001, 1.5135789E+001, 9.3943305E+001, 6.0876047E+001, 4.1208661E+001, 2.6750870E+001, 6.9477543E+001, 4.5307135E+001, 3.1298085E+001, 1.9401552E+001
 6.2210685E+001, 5.6504923E+001, 3.5334684E+001, 2.3468209E+001, 1.5135789E+001, 9.3943305E+001, 6.0876047E+001, 4.1208661E+001, 2.6750870E+001, 6.9477543E+001, 4.5307135E+001, 3.1298085E+001, 1.9401552E+001
 6.2304243E+001, 5.6931685E+001, 3.5215968E+001, 2.3537967E+001, 1.5148037E+001, 9.3903125E+001, 6.0824855E+001, 4.1209818E+001, 2.6761328E+001, 6.9213826E+001, 4.5668548E+001, 3.1255100E+001, 1.9471349E+001
 6.2491359E+001, 5.7191461E+001, 3.5159418E+001, 2.3575687E+001, 1.5166781E+001, 9.3870156E+001, 6.0783291E+001, 4.1210046E+001, 2.6770954E+001, 6.9136127E+001, 4.5811881E+001, 3.1240483E+001, 1.9505411E+001
 6.2584917E+001, 5.7451237E+001, 3.5102868E+001, 2.3613407E+001, 1.5185525E+001, 9.3837188E+001, 6.0741727E+001, 4.1210275E+001, 2.6780580E+001, 6.9058428E+001, 4.5955214E+001, 3.1225866E+001, 1.9539474E+001
