s,m,m,m,m,m,m,C,C,C,C,C,C
 6.101E+01, 1.750E+00, 2.875E+01, 4.884E+01, 6.975E+01, 7.379E+01, 9.690E+01, 4.063E+01, 4.963E+01, 5.277E+01, 4.884E+02, 7.716E+02, 4.426E+01
 6.202E+01, 1.750E+00, 2.875E+01, 4.871E+01, 6.975E+01, 7.532E+01, 9.025E+01, 4.055E+01, 4.913E+01, 5.258E+01, 3.252E+02, 8.001E+02, 6.110E+01
 6.302E+01, 1.750E+00, 2.875E+01, 4.925E+01, 6.975E+01, 7.698E+01, 9.151E+01, 4.047E+01, 4.862E+01, 5.258E+01, 2.284E+02, 8.301E+02, 5.708E+01
 6.402E+01, 1.750E+00, 2.875E+01, 4.928E+01, 6.975E+01, 7.669E+01, 9.103E+01, 4.039E+01, 4.814E+01, 5.251E+01, 1.492E+02, 7.511E+02, 6.348E+01
 6.502E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.975E+01, 7.915E+01, 9.025E+01, 4.032E+01, 4.770E+01, 5.212E+01, 1.277E+02, 7.922E+02, 1.056E+02
 6.601E+01, 1.750E+00, 2.875E+01, 4.941E+01, 6.975E+01, 7.990E+01, 9.079E+01, 4.026E+01, 4.731E+01, 5.091E+01, 1.127E+02, 7.462E+02, 1.125E+02
 6.701E+01, 1.750E+00, 2.875E+01, 4.912E+01, 6.975E+01, 8.034E+01, 9.083E+01, 4.019E+01, 4.691E+01, 5.067E+01, 1.028E+02, 7.489E+02, 1.253E+02
 6.801E+01, 1.750E+00, 2.875E+01, 4.873E+01, 6.975E+01, 8.232E+01, 9.041E+01, 4.012E+01, 4.653E+01, 5.067E+01, 9.056E+01, 7.643E+02, 1.498E+02
 6.901E+01, 1.750E+00, 2.875E+01, 4.916E+01, 6.975E+01, 8.386E+01, 9.025E+01, 4.006E+01, 4.608E+01, 5.118E+01, 8.280E+01, 8.372E+02, 2.048E+02
 7.001E+01, 1.750E+00, 2.723E+01, 4.948E+01, 6.975E+01, 8.585E+01, 9.182E+01, 4.000E+01, 4.566E+01, 5.101E+01, 7.552E+01, 9.002E+02, 1.350E+02
 7.103E+01, 1.750E+00, 2.673E+01, 4.935E+01, 6.975E+01, 8.660E+01, 9.025E+01, 3.993E+01, 4.538E+01, 5.081E+01, 6.529E+01, 9.030E+02, 2.119E+02
 7.203E+01, 1.750E+00, 2.875E+01, 4.945E+01, 6.975E+01, 8.771E+01, 9.025E+01, 3.987E+01, 4.516E+01, 5.043E+01, 6.340E+01, 9.022E+02, 5.077E+02
 7.300E+01, 1.750E+00, 2.875E+01, 4.947E+01, 6.975E+01, 8.942E+01, 9.033E+01, 3.982E+01, 4.500E+01, 5.036E+01, 6.099E+01, 8.915E+02, 8.491E+02
 7.402E+01, 1.750E+00, 2.875E+01, 4.934E+01, 6.975E+01, 8.975E+01, 9.048E+01, 3.976E+01, 4.483E+01, 4.987E+01, 6.007E+01, 8.300E+02, 8.650E+02
 7.501E+01, 1.750E+00, 2.875E+01, 4.963E+01, 6.975E+01, 8.957E+01, 9.141E+01, 3.971E+01, 4.464E+01, 4.953E+01, 5.849E+01, 7.239E+02, 8.541E+02
 7.602E+01, 1.750E+00, 2.875E+01, 4.952E+01, 6.975E+01, 8.971E+01, 9.258E+01, 3.965E+01, 4.443E+01, 4.897E+01, 5.671E+01, 6.550E+02, 8.840E+02
 7.702E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.959E+01, 8.966E+01, 9.336E+01, 3.960E+01, 4.421E+01, 4.838E+01, 5.411E+01, 5.840E+02, 8.270E+02
 7.800E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.972E+01, 8.975E+01, 9.408E+01, 3.955E+01, 4.400E+01, 4.799E+01, 5.290E+01, 3.812E+02, 7.882E+02
 7.903E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.947E+01, 8.975E+01, 9.513E+01, 3.950E+01, 4.379E+01, 4.740E+01, 5.192E+01, 2.502E+02, 7.923E+02
 8.002E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.953E+01, 8.975E+01, 9.562E+01, 3.946E+01, 4.358E+01, 4.683E+01, 5.071E+01, 1.765E+02, 6.978E+02
 8.102E+01, 1.750E+00, 2.875E+01, 4.975E+01, 6.788E+01, 8.975E+01, 9.624E+01, 3.941E+01, 4.338E+01, 4.616E+01, 4.931E+01, 1.340E+02, 7.278E+02
 8.203E+01, 1.750E+00, 2.875E+01, 4.722E+01, 6.832E+01, 8.975E+01, 9.647E+01, 3.937E+01, 4.318E+01, 4.567E+01, 4.908E+01, 1.111E+02, 6.689E+02
 8.302E+01, 1.750E+00, 2.875E+01, 4.490E+01, 6.956E+01, 8.975E+01, 9.729E+01, 3.932E+01, 4.297E+01, 4.546E+01, 4.832E+01, 1.029E+02, 6.769E+02
 8.401E+01, 1.750E+00, 2.875E+01, 4.525E+01, 6.975E+01, 8.975E+01, 9.756E+01, 3.927E+01, 4.280E+01, 4.530E+01, 4.744E+01, 9.337E+01, 6.796E+02
 8.501E+01, 1.750E+00, 2.875E+01, 4.525E+01, 6.868E+01, 8.975E+01, 9.812E+01, 3.923E+01, 4.263E+01, 4.512E+01, 4.671E+01, 8.668E+01, 7.092E+02
 8.601E+01, 1.750E+00, 2.851E+01, 4.525E+01, 6.725E+01, 8.975E+01, 9.919E+01, 3.919E+01, 4.247E+01, 4.496E+01, 4.661E+01, 7.664E+01, 7.698E+02
 8.703E+01, 1.750E+00, 2.775E+01, 4.525E+01, 6.727E+01, 8.975E+01, 9.933E+01, 3.915E+01, 4.234E+01, 4.478E+01, 4.680E+01, 6.318E+01, 7.190E+02
 8.800E+01, 1.433E+00, 2.847E+01, 4.525E+01, 6.824E+01, 8.970E+01, 9.983E+01, 3.912E+01, 4.219E+01, 4.459E+01, 4.676E+01, 5.671E+01, 7.338E+02
 8.902E+01, 1.250E+00, 2.875E+01, 4.532E+01, 6.779E+01, 8.925E+01, 1.001E+02, 3.910E+01, 4.205E+01, 4.444E+01, 4.660E+01, 5.575E+01, 7.306E+02
 9.003E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.886E+01, 8.936E+01, 1.001E+02, 3.909E+01, 4.192E+01, 4.431E+01, 4.660E+01, 5.594E+01, 6.491E+02
 9.102E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.883E+01, 8.972E+01, 1.002E+02, 3.907E+01, 4.180E+01, 4.416E+01, 4.615E+01, 5.509E+01, 4.887E+02
 9.201E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.861E+01, 8.925E+01, 1.002E+02, 3.906E+01, 4.169E+01, 4.399E+01, 4.575E+01, 5.296E+01, 2.808E+02
 9.303E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.975E+01, 8.925E+01, 9.981E+01, 3.905E+01, 4.158E+01, 4.382E+01, 4.538E+01, 5.282E+01, 1.873E+02
 9.402E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.863E+01, 8.949E+01, 9.975E+01, 3.904E+01, 4.149E+01, 4.362E+01, 4.489E+01, 5.345E+01, 1.418E+02
 9.502E+01, 1.250E+00, 2.875E+01, 4.725E+01, 6.975E+01, 8.975E+01, 1.001E+02, 3.903E+01, 4.141E+01, 4.344E+01, 4.468E+01, 5.401E+01, 1.014E+02
 9.602E+01, 1.250E+00, 2.875E+01, 4.591E+01, 6.925E+01, 8.930E+01, 1.003E+02, 3.901E+01, 4.132E+01, 4.330E+01, 4.396E+01, 5.282E+01, 8.201E+01
 9.702E+01, 1.250E+00, 2.875E+01, 4.692E+01, 6.910E+01, 8.951E+01, 9.979E+01, 3.900E+01, 4.124E+01, 4.317E+01, 4.370E+01, 5.203E+01, 7.456E+01
 9.802E+01, 1.250E+00, 2.875E+01, 4.575E+01, 6.896E+01, 8.925E+01, 9.942E+01, 3.899E+01, 4.115E+01, 4.304E+01, 4.347E+01, 5.053E+01, 7.096E+01
 9.901E+01, 1.250E+00, 2.875E+01, 4.525E+01, 6.975E+01, 8.972E+01, 9.975E+01, 3.898E+01, 4.103E+01, 4.292E+01, 4.318E+01, 5.084E+01, 6.722E+01
 1.000E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.904E+01, 8.975E+01, 9.975E+01, 3.896E+01, 4.091E+01, 4.280E+01, 4.285E+01, 4.856E+01, 6.511E+01
 1.010E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.833E+01, 8.843E+01, 1.002E+02, 3.896E+01, 4.079E+01, 4.266E+01, 4.271E+01, 4.725E+01, 5.730E+01
 1.020E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.851E+01, 8.881E+01, 9.734E+01, 3.894E+01, 4.064E+01, 4.253E+01, 4.247E+01, 4.809E+01, 5.273E+01
 1.030E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.878E+01, 8.965E+01, 9.761E+01, 3.892E+01, 4.050E+01, 4.241E+01, 4.229E+01, 4.784E+01, 5.259E+01
 1.040E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.896E+01, 8.949E+01, 9.925E+01, 3.893E+01, 4.036E+01, 4.230E+01, 4.211E+01, 4.706E+01, 5.147E+01
 1.050E+02, 1.250E+00, 2.875E+01, 4.525E+01, 6.825E+01, 8.975E+01, 9.993E+01, 3.891E+01, 4.020E+01, 4.220E+01, 4.198E+01, 4.676E+01, 4.941E+01
 1.060E+02, 1.250E+00, 2.887E+01, 4.525E+01, 6.834E+01, 8.951E+01, 9.925E+01, 3.891E+01, 4.003E+01, 4.210E+01, 4.179E+01, 4.612E+01, 4.819E+01
 1.070E+02, 1.250E+00, 2.925E+01, 4.525E+01, 6.929E+01, 8.904E+01, 9.201E+01, 3.890E+01, 3.990E+01, 4.201E+01, 4.156E+01, 4.562E+01, 4.785E+01
 1.080E+02, 1.250E+00, 2.925E+01, 4.525E+01, 6.825E+01, 8.957E+01, 9.328E+01, 3.889E+01, 3.979E+01, 4.192E+01, 4.146E+01, 4.551E+01, 4.710E+01
 1.090E+02, 1.250E+00, 2.925E+01, 4.525E+01, 6.825E+01, 8.960E+01, 1.001E+02, 3.888E+01, 3.970E+01, 4.183E+01, 4.134E+01, 4.388E+01, 4.599E+01
 1.100E+02, 1.250E+00, 2.925E+01, 4.215E+01, 6.524E+01, 8.799E+01, 9.935E+01, 3.887E+01, 3.958E+01, 4.175E+01, 4.118E+01, 4.299E+01, 4.514E+01
 1.110E+02, 1.250E+00, 2.925E+01, 4.225E+01, 5.175E+01, 8.882E+01, 9.923E+01, 3.886E+01, 3.945E+01, 4.170E+01, 4.108E+01, 4.263E+01, 4.456E+01
 1.120E+02, 1.250E+00, 2.925E+01, 4.225E+01, 5.175E+01, 8.189E+01, 9.844E+01, 3.885E+01, 3.936E+01, 4.166E+01, 4.101E+01, 4.187E+01, 4.439E+01
 1.130E+02, 1.250E+00, 2.925E+01, 4.225E+01, 5.175E+01, 8.499E+01, 9.906E+01, 3.884E+01, 3.927E+01, 4.160E+01, 4.094E+01, 4.197E+01, 4.418E+01
 1.140E+02, 1.250E+00, 2.925E+01, 4.225E+01, 5.175E+01, 8.405E+01, 9.942E+01, 3.883E+01, 3.914E+01, 4.156E+01, 4.087E+01, 4.181E+01, 4.302E+01
 1.150E+02, 1.250E+00, 2.925E+01, 4.225E+01, 5.175E+01, 8.075E+01, 9.313E+01, 3.882E+01, 3.902E+01, 4.151E+01, 4.081E+01, 4.146E+01, 4.227E+01
 1.160E+02, 1.250E+00, 2.961E+01, 4.225E+01, 5.175E+01, 8.051E+01, 9.218E+01, 3.881E+01, 3.891E+01, 4.147E+01, 4.075E+01, 4.126E+01, 4.293E+01
 1.170E+02, 1.250E+00, 2.975E+01, 4.225E+01, 5.175E+01, 8.072E+01, 9.321E+01, 3.880E+01, 3.886E+01, 4.143E+01, 4.068E+01, 4.135E+01, 4.283E+01
 1.180E+02, 1.250E+00, 2.975E+01, 4.225E+01, 5.175E+01, 8.075E+01, 9.334E+01, 3.878E+01, 3.880E+01, 4.142E+01, 4.059E+01, 4.127E+01, 4.204E+01
 1.190E+02, 1.250E+00, 2.975E+01, 4.225E+01, 5.175E+01, 8.075E+01, 9.314E+01, 3.878E+01, 3.874E+01, 4.139E+01, 4.055E+01, 4.110E+01, 4.180E+01
 1.200E+02, 1.250E+00, 2.975E+01, 4.225E+01, 5.175E+01, 8.075E+01, 9.206E+01, 3.877E+01, 3.868E+01, 4.131E+01, 4.051E+01, 4.094E+01, 4.185E+01
