m,C,m/s
 1.5955394E+000, 7.1678095E+001, 2.1461087E+000
 1.6228092E+000, 7.0593503E+001, 2.1391980E+000
 1.6500790E+000, 6.9657003E+001, 2.1329994E+000
 1.6773488E+000, 6.8734889E+001, 2.1294300E+000
 1.7046186E+000, 6.7803632E+001, 2.1245891E+000
 1.7318884E+000, 6.6781235E+001, 2.1206283E+000
 1.7591583E+000, 6.5796098E+001, 2.1128572E+000
 1.7864281E+000, 6.4777395E+001, 2.1014194E+000
 1.8136979E+000, 6.3731251E+001, 2.0871667E+000
 1.8409677E+000, 6.2624685E+001, 2.0735390E+000
 1.8682375E+000, 6.1500407E+001, 2.0608046E+000
 1.8955073E+000, 6.0397123E+001, 2.0497375E+000
 1.9227772E+000, 5.9383600E+001, 2.0368659E+000
 1.9500470E+000, 5.8491153E+001, 2.0239291E+000
 1.9773168E+000, 5.7704519E+001, 2.0107819E+000
 2.0045866E+000, 5.6998508E+001, 2.0009567E+000
 2.0318564E+000, 5.6340300E+001, 1.9893915E+000
 2.0591262E+000, 5.5684470E+001, 1.9790456E+000
 2.0863961E+000, 5.5032576E+001, 1.9678038E+000
 2.1136659E+000, 5.4403413E+001, 1.9595721E+000
 2.1409357E+000, 5.3788445E+001, 1.9503591E+000
 2.1682055E+000, 5.3177302E+001, 1.9423473E+000
 2.1954753E+000, 5.2568217E+001, 1.9341617E+000
 2.2227451E+000, 5.1961495E+001, 1.9275329E+000
 2.2500150E+000, 5.1369812E+001, 1.9199492E+000
 2.2772848E+000, 5.0765256E+001, 1.9129473E+000
 2.3045546E+000, 5.0171589E+001, 1.9057040E+000
 2.3318244E+000, 4.9569648E+001, 1.8990808E+000
 2.3590942E+000, 4.8994687E+001, 1.8938852E+000
 2.3863640E+000, 4.8434715E+001, 1.8886076E+000
 2.4136339E+000, 4.7909751E+001, 1.8827976E+000
 2.4409037E+000, 4.7409409E+001, 1.8769012E+000
 2.4681735E+000, 4.6947779E+001, 1.8706153E+000
 2.4954433E+000, 4.6496308E+001, 1.8669062E+000
 2.5227131E+000, 4.6054314E+001, 1.8642445E+000
 2.5499829E+000, 4.5621811E+001, 1.8607147E+000
 2.5772528E+000, 4.5201802E+001, 1.8555769E+000
 2.6045226E+000, 4.4778816E+001, 1.8506134E+000
 2.6317924E+000, 4.4362453E+001, 1.8389996E+000
 2.6590622E+000, 4.3902801E+001, 1.8284567E+000
 2.6863320E+000, 4.3376462E+001, 1.8176555E+000
 2.7136018E+000, 4.2892839E+001, 1.8060146E+000
 2.7408717E+000, 4.2387792E+001, 1.7996310E+000
 2.7681415E+000, 4.1935066E+001, 1.7867870E+000
 2.7954113E+000, 4.1512046E+001, 1.7749176E+000
 2.8226811E+000, 4.1121128E+001, 1.7564729E+000
 2.8499509E+000, 4.0720991E+001, 1.7437208E+000
 2.8772207E+000, 4.0326594E+001, 1.7247920E+000
 2.9044906E+000, 3.9992818E+001, 1.7081301E+000
 2.9317604E+000, 3.9610187E+001, 1.6933620E+000
 2.9590302E+000, 3.9362286E+001, 1.6889601E+000
NaN,NaN,NaN
