m,C,m/s
 4.9315068E-001, 4.7124386E+002, 3.1513545E+000
 5.0684932E-001, 4.5439185E+002, 3.1409713E+000
 5.2054795E-001, 4.3854926E+002, 3.1299916E+000
 5.3424658E-001, 4.2225922E+002, 3.1172366E+000
 5.4794521E-001, 4.0598240E+002, 3.1038429E+000
 5.6164384E-001, 3.9095702E+002, 3.0905974E+000
 5.7534247E-001, 3.7722851E+002, 3.0778927E+000
 5.8904110E-001, 3.6433754E+002, 3.0657547E+000
 6.0273973E-001, 3.4536269E+002, 3.0465925E+000
 6.1643836E-001, 3.3361279E+002, 3.0362503E+000
 6.3013699E-001, 3.2296334E+002, 3.0295911E+000
 6.4383562E-001, 3.1316250E+002, 3.0254295E+000
 6.5753425E-001, 3.0408880E+002, 3.0225730E+000
 6.7123288E-001, 2.9529003E+002, 3.0210458E+000
 6.8493151E-001, 2.8640536E+002, 3.0191880E+000
 6.9863014E-001, 2.7777660E+002, 3.0167213E+000
 7.1232877E-001, 2.6936838E+002, 3.0131317E+000
 7.2602740E-001, 2.6135909E+002, 3.0103687E+000
 7.3972603E-001, 2.5389231E+002, 3.0062191E+000
 7.5342466E-001, 2.4645661E+002, 2.9995775E+000
 7.6712329E-001, 2.3956660E+002, 2.9919067E+000
 7.8082192E-001, 2.3320838E+002, 2.9861777E+000
 7.9452055E-001, 2.2756896E+002, 2.9806646E+000
 8.0821918E-001, 2.2213355E+002, 2.9772758E+000
 8.2191781E-001, 2.1652794E+002, 2.9733233E+000
 8.3561644E-001, 2.1137666E+002, 2.9650517E+000
 8.4931507E-001, 2.0666457E+002, 2.9551283E+000
 8.6301370E-001, 2.0227483E+002, 2.9478536E+000
 8.7671233E-001, 1.9816963E+002, 2.9442032E+000
 8.9041096E-001, 1.9436704E+002, 2.9409331E+000
 9.0410959E-001, 1.9083458E+002, 2.9375108E+000
 9.1780822E-001, 1.8735730E+002, 2.9340886E+000
 9.3150685E-001, 1.8391086E+002, 2.9312580E+000
 9.4520548E-001, 1.8023456E+002, 2.9274988E+000
 9.5890411E-001, 1.7653986E+002, 2.9207990E+000
 9.7260274E-001, 1.7287876E+002, 2.9110514E+000
 9.8630137E-001, 1.6936899E+002, 2.8994185E+000
 1.0000000E+000, 1.6591855E+002, 2.8893258E+000
 1.0136986E+000, 1.6247235E+002, 2.8811023E+000
 1.0273973E+000, 1.5920673E+002, 2.8737837E+000
 1.0410959E+000, 1.5623598E+002, 2.8665615E+000
 1.0547945E+000, 1.5344684E+002, 2.8594647E+000
 1.0684932E+000, 1.5088419E+002, 2.8527354E+000
 1.0821918E+000, 1.4868737E+002, 2.8455144E+000
 1.0958904E+000, 1.4664527E+002, 2.8372192E+000
 1.1095890E+000, 1.4473889E+002, 2.8288801E+000
 1.1232877E+000, 1.4271641E+002, 2.8210922E+000
 1.1369863E+000, 1.4058709E+002, 2.8145839E+000
 1.1506849E+000, 1.3827820E+002, 2.8047151E+000
 1.1643836E+000, 1.3614591E+002, 2.7913196E+000
 1.1780822E+000, 1.3419744E+002, 2.7795940E+000
 1.1917808E+000, 1.3236161E+002, 2.7674064E+000
 1.2054795E+000, 1.3060439E+002, 2.7558260E+000
 1.2191781E+000, 1.2887384E+002, 2.7474315E+000
 1.2328767E+000, 1.2412798E+002, 2.7395463E+000
 1.2465753E+000, 1.2412798E+002, 2.7395463E+000
 1.2602740E+000, 1.2168994E+002, 2.7341546E+000
 1.2739726E+000, 1.1940440E+002, 2.7275109E+000
 1.2876712E+000, 1.1940440E+002, 2.7275109E+000
 1.3013699E+000, 1.1723263E+002, 2.7199249E+000
 1.3150685E+000, 1.1517426E+002, 2.7118220E+000
 1.3287671E+000, 1.1517426E+002, 2.7118220E+000
 1.3424658E+000, 1.1321689E+002, 2.7045481E+000
 1.3561644E+000, 1.1138018E+002, 2.6974871E+000
 1.3698630E+000, 1.1138018E+002, 2.6974871E+000
 1.3835616E+000, 1.0963425E+002, 2.6911748E+000
 1.3972603E+000, 1.0798194E+002, 2.6850432E+000
 1.4109589E+000, 1.0798194E+002, 2.6850432E+000
 1.4246575E+000, 1.0633720E+002, 2.6795783E+000
 1.4383562E+000, 1.0467876E+002, 2.6731688E+000
 1.4520548E+000, 1.0467876E+002, 2.6731688E+000
 1.4657534E+000, 1.0305702E+002, 2.6661438E+000
 1.4794521E+000, 1.0146889E+002, 2.6578937E+000
 1.4931507E+000, 1.0146889E+002, 2.6578937E+000
 1.5068493E+000, 9.9915750E+001, 2.6492580E+000
 1.5205479E+000, 9.8367025E+001, 2.6391323E+000
 1.5342466E+000, 9.8367025E+001, 2.6391323E+000
 1.5479452E+000, 9.6851566E+001, 2.6286523E+000
 1.5616438E+000, 9.5367998E+001, 2.6176967E+000
 1.5753425E+000, 9.5367998E+001, 2.6176967E+000
 1.5890411E+000, 9.3942153E+001, 2.6072990E+000
 1.6027397E+000, 9.2548361E+001, 2.5972683E+000
 1.6164384E+000, 9.2548361E+001, 2.5972683E+000
 1.6301370E+000, 9.1168911E+001, 2.5887083E+000
 1.6438356E+000, 9.1168911E+001, 2.5887083E+000
 1.6575342E+000, 8.9819739E+001, 2.5802507E+000
 1.6712329E+000, 8.8488226E+001, 2.5713728E+000
 1.6849315E+000, 8.8488226E+001, 2.5713728E+000
 1.6986301E+000, 8.7158282E+001, 2.5610833E+000
 1.7123288E+000, 8.5858148E+001, 2.5499689E+000
 1.7260274E+000, 8.5858148E+001, 2.5499689E+000
 1.7397260E+000, 8.4584790E+001, 2.5373527E+000
 1.7534247E+000, 8.3365571E+001, 2.5240164E+000
 1.7671233E+000, 8.3365571E+001, 2.5240164E+000
 1.7808219E+000, 8.2222341E+001, 2.5100464E+000
 1.7945205E+000, 8.1160512E+001, 2.4963255E+000
 1.8082192E+000, 8.1160512E+001, 2.4963255E+000
 1.8219178E+000, 8.0164761E+001, 2.4821144E+000
 1.8356164E+000, 7.9227672E+001, 2.4677613E+000
 1.8493151E+000, 7.9227672E+001, 2.4677613E+000
 1.8630137E+000, 7.8324557E+001, 2.4535924E+000
 1.8767123E+000, 7.7428663E+001, 2.4410468E+000
 1.8904110E+000, 7.7428663E+001, 2.4410468E+000
 1.9041096E+000, 7.6538405E+001, 2.4291324E+000
 1.9178082E+000, 7.5644859E+001, 2.4180260E+000
 1.9315068E+000, 7.5644859E+001, 2.4180260E+000
 1.9452055E+000, 7.4736224E+001, 2.4065814E+000
 1.9589041E+000, 7.3862520E+001, 2.3966873E+000
 1.9726027E+000, 7.3862520E+001, 2.3966873E+000
 1.9863014E+000, 7.3017181E+001, 2.3863344E+000
 2.0000000E+000, 7.2220295E+001, 2.3764750E+000
 2.0136986E+000, 7.2220295E+001, 2.3764750E+000
 2.0273973E+000, 7.1406188E+001, 2.3671086E+000
 2.0410959E+000, 7.0585808E+001, 2.3576555E+000
 2.0547945E+000, 7.0585808E+001, 2.3576555E+000
 2.0684932E+000, 6.9745333E+001, 2.3477779E+000
 2.0821918E+000, 6.9745333E+001, 2.3477779E+000
 2.0958904E+000, 6.8909001E+001, 2.3377509E+000
 2.1095890E+000, 6.8094717E+001, 2.3273028E+000
 2.1232877E+000, 6.8094717E+001, 2.3273028E+000
 2.1369863E+000, 6.7280455E+001, 2.3188825E+000
 2.1506849E+000, 6.6485039E+001, 2.3120173E+000
 2.1643836E+000, 6.6485039E+001, 2.3120173E+000
 2.1780822E+000, 6.5708057E+001, 2.3066391E+000
 2.1917808E+000, 6.4960987E+001, 2.3020214E+000
 2.2054795E+000, 6.4960987E+001, 2.3020214E+000
 2.2191781E+000, 6.4228102E+001, 2.2958577E+000
 2.2328767E+000, 6.3503447E+001, 2.2896921E+000
 2.2465753E+000, 6.3503447E+001, 2.2896921E+000
 2.2602740E+000, 6.2785728E+001, 2.2820846E+000
 2.2739726E+000, 6.2101908E+001, 2.2727785E+000
 2.2876712E+000, 6.2101908E+001, 2.2727785E+000
 2.3013699E+000, 6.1454913E+001, 2.2623443E+000
 2.3150685E+000, 6.0862779E+001, 2.2525015E+000
 2.3287671E+000, 6.0862779E+001, 2.2525015E+000
 2.3424658E+000, 6.0303224E+001, 2.2452787E+000
 2.3561644E+000, 5.9754624E+001, 2.2407296E+000
 2.3698630E+000, 5.9754624E+001, 2.2407296E+000
 2.3835616E+000, 5.9217151E+001, 2.2386390E+000
 2.3972603E+000, 5.8649384E+001, 2.2353312E+000
 2.4109589E+000, 5.8649384E+001, 2.2353312E+000
 2.4246575E+000, 5.8080569E+001, 2.2329473E+000
 2.4383562E+000, 5.7492959E+001, 2.2279144E+000
 2.4520548E+000, 5.7492959E+001, 2.2279144E+000
 2.4657534E+000, 5.6932581E+001, 2.2211119E+000
 2.4794521E+000, 5.6405101E+001, 2.2120498E+000
 2.4931507E+000, 5.6405101E+001, 2.2120498E+000
 2.5068493E+000, 5.5902478E+001, 2.2036283E+000
 2.5205479E+000, 5.5417893E+001, 2.1923651E+000
 2.5342466E+000, 5.5417893E+001, 2.1923651E+000
 2.5479452E+000, 5.4937215E+001, 2.1812137E+000
 2.5616438E+000, 5.4937215E+001, 2.1812137E+000
 2.5753425E+000, 5.4468109E+001, 2.1695154E+000
 2.5890411E+000, 5.4028358E+001, 2.1614194E+000
 2.6027397E+000, 5.4028358E+001, 2.1614194E+000
 2.6164384E+000, 5.3612902E+001, 2.1534111E+000
 2.6301370E+000, 5.3234846E+001, 2.1464503E+000
 2.6438356E+000, 5.3234846E+001, 2.1464503E+000
 2.6575342E+000, 5.2869389E+001, 2.1415291E+000
 2.6712329E+000, 5.2496402E+001, 2.1374319E+000
 2.6849315E+000, 5.2496402E+001, 2.1374319E+000
 2.6986301E+000, 5.2118190E+001, 2.1316707E+000
 2.7123288E+000, 5.1717080E+001, 2.1252096E+000
 2.7260274E+000, 5.1717080E+001, 2.1252096E+000
 2.7397260E+000, 5.1299198E+001, 2.1175095E+000
 2.7534247E+000, 5.0862399E+001, 2.1092032E+000
 2.7671233E+000, 5.0862399E+001, 2.1092032E+000
 2.7808219E+000, 5.0425767E+001, 2.1002206E+000
 2.7945205E+000, 4.9948445E+001, 2.0910367E+000
 2.8082192E+000, 4.9948445E+001, 2.0910367E+000
 2.8219178E+000, 4.9493361E+001, 2.0809220E+000
 2.8356164E+000, 4.9060942E+001, 2.0722224E+000
 2.8493151E+000, 4.9060942E+001, 2.0722224E+000
 2.8630137E+000, 4.8663397E+001, 2.0596339E+000
 2.8767123E+000, 4.8269803E+001, 2.0497982E+000
 2.8904110E+000, 4.8269803E+001, 2.0497982E+000
 2.9041096E+000, 4.7923025E+001, 2.0358545E+000
 2.9178082E+000, 4.7555624E+001, 2.0247502E+000
 2.9315068E+000, 4.7555624E+001, 2.0247502E+000
 2.9452055E+000, 4.7257051E+001, 2.0099720E+000
 2.9589041E+000, 4.6900360E+001, 1.9937666E+000
 2.9726027E+000, 4.6900360E+001, 1.9937666E+000
 2.9863014E+000, 4.6650975E+001, 1.9842491E+000
 2.9997914E+000, 4.6650975E+001, 1.9842491E+000
