m,C,m/s
 2.7020000E+000, 6.4505756E+001, 2.4639403E+000
 2.7300000E+000, 6.2981853E+001, 2.4371787E+000
 2.7580000E+000, 6.2981853E+001, 2.4371787E+000
 2.7860000E+000, 6.1679445E+001, 2.4152253E+000
 2.8140000E+000, 6.1679445E+001, 2.4152253E+000
 2.8420000E+000, 6.0504764E+001, 2.3983622E+000
 2.8700000E+000, 6.0504764E+001, 2.3983622E+000
 2.8980000E+000, 5.9483658E+001, 2.3842878E+000
 2.9260000E+000, 5.9483658E+001, 2.3842878E+000
 2.9540000E+000, 5.8638956E+001, 2.3727811E+000
 2.9820000E+000, 5.8638956E+001, 2.3727811E+000
 3.0100000E+000, 5.7897366E+001, 2.3667934E+000
 3.0380000E+000, 5.7897366E+001, 2.3667934E+000
 3.0660000E+000, 5.7194406E+001, 2.3628652E+000
 3.0940000E+000, 5.7194406E+001, 2.3628652E+000
 3.1220000E+000, 5.6420246E+001, 2.3570829E+000
 3.1500000E+000, 5.6420246E+001, 2.3570829E+000
 3.1780000E+000, 5.5667109E+001, 2.3501367E+000
 3.2060000E+000, 5.5667109E+001, 2.3501367E+000
 3.2340000E+000, 5.4884182E+001, 2.3404236E+000
 3.2620000E+000, 5.4884182E+001, 2.3404236E+000
 3.2900000E+000, 5.4150162E+001, 2.3298804E+000
 3.3180000E+000, 5.4150162E+001, 2.3298804E+000
 3.3460000E+000, 5.3375857E+001, 2.3188758E+000
 3.3740000E+000, 5.3375857E+001, 2.3188758E+000
 3.4020000E+000, 5.2666694E+001, 2.3059757E+000
 3.4300000E+000, 5.2666694E+001, 2.3059757E+000
 3.4580000E+000, 5.1962331E+001, 2.2952167E+000
 3.4860000E+000, 5.1962331E+001, 2.2952167E+000
 3.5140000E+000, 5.1341609E+001, 2.2855295E+000
 3.5420000E+000, 5.1341609E+001, 2.2855295E+000
 3.5700000E+000, 5.0760363E+001, 2.2826236E+000
 3.5980000E+000, 5.0760363E+001, 2.2826236E+000
 3.6260000E+000, 5.0224425E+001, 2.2771871E+000
 3.6540000E+000, 5.0224425E+001, 2.2771871E+000
 3.6820000E+000, 4.9686793E+001, 2.2702793E+000
 3.7100000E+000, 4.9686793E+001, 2.2702793E+000
 3.7380000E+000, 4.9103154E+001, 2.2605557E+000
 3.7660000E+000, 4.9103154E+001, 2.2605557E+000
 3.7940000E+000, 4.8498979E+001, 2.2493890E+000
 3.8220000E+000, 4.8498979E+001, 2.2493890E+000
 3.8500000E+000, 4.7899931E+001, 2.2333473E+000
 3.8780000E+000, 4.7899931E+001, 2.2333473E+000
 3.9060000E+000, 4.7312488E+001, 2.2232950E+000
 3.9340000E+000, 4.7312488E+001, 2.2232950E+000
 3.9620000E+000, 4.6733680E+001, 2.2127114E+000
 3.9900000E+000, 4.6733680E+001, 2.2127114E+000
 4.0180000E+000, 4.6167593E+001, 2.2091805E+000
 4.0460000E+000, 4.6167593E+001, 2.2091805E+000
 4.0740000E+000, 4.5640600E+001, 2.2018295E+000
 4.1020000E+000, 4.5640600E+001, 2.2018295E+000
 4.1300000E+000, 4.5071062E+001, 2.1974135E+000
 4.1580000E+000, 4.5071062E+001, 2.1974135E+000
 4.1860000E+000, 4.4466245E+001, 2.1888212E+000
 4.2140000E+000, 4.4466245E+001, 2.1888212E+000
 4.2420000E+000, 4.3863093E+001, 2.1795411E+000
 4.2700000E+000, 4.3863093E+001, 2.1795411E+000
 4.2980000E+000, 4.3262198E+001, 2.1681239E+000
 4.3260000E+000, 4.3262198E+001, 2.1681239E+000
 4.3540000E+000, 4.2651507E+001, 2.1575613E+000
 4.3820000E+000, 4.2651507E+001, 2.1575613E+000
 4.4100000E+000, 4.2055673E+001, 2.1457049E+000
 4.4380000E+000, 4.2055673E+001, 2.1457049E+000
 4.4660000E+000, 4.1508963E+001, 2.1268197E+000
 4.4940000E+000, 4.1508963E+001, 2.1268197E+000
 4.5220000E+000, 4.0909326E+001, 2.1073135E+000
 4.5500000E+000, 4.0909326E+001, 2.1073135E+000
 4.5780000E+000, 4.0337939E+001, 2.0838733E+000
 4.6060000E+000, 4.0337939E+001, 2.0838733E+000
 4.6340000E+000, 3.9723402E+001, 2.0610144E+000
 4.6620000E+000, 3.9723402E+001, 2.0610144E+000
 4.6900000E+000, 3.9120706E+001, 2.0454212E+000
 4.7180000E+000, 3.9120706E+001, 2.0454212E+000
 4.7460000E+000, 3.8593813E+001, 2.0206908E+000
 4.7740000E+000, 3.8593813E+001, 2.0206908E+000
 4.8020000E+000, 3.8147862E+001, 2.0030051E+000
 4.8300000E+000, 3.8147862E+001, 2.0030051E+000
 4.8580000E+000, 3.7766660E+001, 1.9844267E+000
 4.8860000E+000, 3.7766660E+001, 1.9844267E+000
 4.9140000E+000, 3.7437740E+001, 1.9720322E+000
 4.9420000E+000, 3.7437740E+001, 1.9720322E+000
 4.9700000E+000, 3.7159045E+001, 1.9621716E+000
 4.9980000E+000, 3.7159045E+001, 1.9621716E+000
 5.0260000E+000, 3.6894908E+001, 1.9664064E+000
 5.0540000E+000, 3.6894908E+001, 1.9664064E+000
 5.0820000E+000, 3.6689540E+001, 1.9540963E+000
 5.1100000E+000, 3.6689540E+001, 1.9540963E+000
 5.1380000E+000, 3.6510937E+001, 1.9497910E+000
 5.1660000E+000, 3.6510937E+001, 1.9497910E+000
 5.1940000E+000, 3.6350788E+001, 1.9385497E+000
 5.2220000E+000, 3.6350788E+001, 1.9385497E+000
 5.2500000E+000, 3.6080102E+001, 1.9272835E+000
 5.2780000E+000, 3.6080102E+001, 1.9272835E+000
 5.3060000E+000, 3.5854685E+001, 1.9019437E+000
 5.3340000E+000, 3.5854685E+001, 1.9019437E+000
