m,C,m/s
 2.4409037E+000, 9.1889499E+001, 3.0048423E+000
 2.4681735E+000, 9.0600323E+001, 2.9898108E+000
 2.4954433E+000, 8.9394577E+001, 2.9732805E+000
 2.5227131E+000, 8.8210490E+001, 2.9590007E+000
 2.5499829E+000, 8.7103535E+001, 2.9454291E+000
 2.5772528E+000, 8.5920202E+001, 2.9362011E+000
 2.6045226E+000, 8.4813906E+001, 2.9295049E+000
 2.6317924E+000, 8.3684870E+001, 2.9215252E+000
 2.6590622E+000, 8.2597062E+001, 2.9104224E+000
 2.6863320E+000, 8.1468500E+001, 2.8998333E+000
 2.7136018E+000, 8.0494191E+001, 2.8838329E+000
 2.7408717E+000, 7.9479647E+001, 2.8675554E+000
 2.7681415E+000, 7.8540400E+001, 2.8487432E+000
 2.7954113E+000, 7.7598592E+001, 2.8337250E+000
 2.8226811E+000, 7.6664025E+001, 2.8142908E+000
 2.8499509E+000, 7.5914683E+001, 2.7891484E+000
 2.8772207E+000, 7.5089641E+001, 2.7704098E+000
 2.9044906E+000, 7.4395624E+001, 2.7467169E+000
 2.9317604E+000, 7.3537600E+001, 2.7318665E+000
 2.9590302E+000, 7.2841966E+001, 2.7070644E+000
NaN,NaN,NaN
