m,C,m/s
 8.9317710E-001, 5.3369218E+002, 4.2286052E+000
 9.0681296E-001, 5.2636689E+002, 4.2370891E+000
 9.2044882E-001, 5.1859025E+002, 4.2404153E+000
 9.3408468E-001, 5.1157880E+002, 4.2453397E+000
 9.4772055E-001, 5.0512165E+002, 4.2497693E+000
 9.6135641E-001, 4.9863621E+002, 4.2544511E+000
 9.7499227E-001, 4.9097120E+002, 4.2577833E+000
 9.8862814E-001, 4.8218804E+002, 4.2574380E+000
 1.0022640E+000, 4.7380945E+002, 4.2544969E+000
 1.0158999E+000, 4.6628889E+002, 4.2525883E+000
 1.0295357E+000, 4.5902114E+002, 4.2526037E+000
 1.0431716E+000, 4.5238530E+002, 4.2530974E+000
 1.0568075E+000, 4.4642232E+002, 4.2551386E+000
 1.0704433E+000, 4.4104329E+002, 4.2543987E+000
 1.0840792E+000, 4.3572589E+002, 4.2516929E+000
 1.0977150E+000, 4.2952539E+002, 4.2500690E+000
 1.1113509E+000, 4.2249494E+002, 4.2488048E+000
 1.1249868E+000, 4.1634263E+002, 4.2438368E+000
 1.1386226E+000, 4.1115594E+002, 4.2358282E+000
 1.1522585E+000, 4.0607878E+002, 4.2231027E+000
 1.1658944E+000, 4.0051199E+002, 4.2074832E+000
 1.1795302E+000, 3.9479611E+002, 4.1896522E+000
 1.1931661E+000, 3.8867658E+002, 4.1765738E+000
 1.2068019E+000, 3.8061452E+002, 4.1969791E+000
 1.2204378E+000, 3.7300604E+002, 4.1567168E+000
 1.2340737E+000, 3.5240574E+002, 4.1514391E+000
 1.2477095E+000, 3.5240574E+002, 4.1514391E+000
 1.2613454E+000, 3.4169331E+002, 4.1451836E+000
 1.2749813E+000, 3.3191137E+002, 4.1370337E+000
 1.2886171E+000, 3.3191137E+002, 4.1370337E+000
 1.3022530E+000, 3.2296196E+002, 4.1277590E+000
 1.3158888E+000, 3.1466876E+002, 4.1154706E+000
 1.3295247E+000, 3.1466876E+002, 4.1154706E+000
 1.3431606E+000, 3.0692115E+002, 4.1018005E+000
 1.3567964E+000, 2.9938063E+002, 4.0873571E+000
 1.3704323E+000, 2.9938063E+002, 4.0873571E+000
 1.3840682E+000, 2.9231038E+002, 4.0728189E+000
 1.3977040E+000, 2.8565476E+002, 4.0568439E+000
 1.4113399E+000, 2.8565476E+002, 4.0568439E+000
 1.4249758E+000, 2.7916277E+002, 4.0392239E+000
 1.4386116E+000, 2.7246325E+002, 4.0204547E+000
 1.4522475E+000, 2.7246325E+002, 4.0204547E+000
 1.4658833E+000, 2.6602583E+002, 4.0016179E+000
 1.4795192E+000, 2.5990975E+002, 3.9828485E+000
 1.4931551E+000, 2.5990975E+002, 3.9828485E+000
 1.5067909E+000, 2.5414680E+002, 3.9657645E+000
 1.5204268E+000, 2.4875202E+002, 3.9520361E+000
 1.5340627E+000, 2.4875202E+002, 3.9520361E+000
 1.5476985E+000, 2.4367538E+002, 3.9422811E+000
 1.5613344E+000, 2.3880325E+002, 3.9324437E+000
 1.5749702E+000, 2.3880325E+002, 3.9324437E+000
 1.5886061E+000, 2.3388560E+002, 3.9220513E+000
 1.6022420E+000, 2.3388560E+002, 3.9220513E+000
 1.6158778E+000, 2.2883498E+002, 3.9071016E+000
 1.6295137E+000, 2.2376867E+002, 3.8903292E+000
 1.6431496E+000, 2.2376867E+002, 3.8903292E+000
 1.6567854E+000, 2.1863711E+002, 3.8703462E+000
 1.6704213E+000, 2.1289979E+002, 3.8506645E+000
 1.6840572E+000, 2.1289979E+002, 3.8506645E+000
 1.6976930E+000, 2.0722250E+002, 3.8283179E+000
 1.7113289E+000, 2.0210591E+002, 3.8069321E+000
 1.7249647E+000, 2.0210591E+002, 3.8069321E+000
 1.7386006E+000, 1.9746272E+002, 3.7867422E+000
 1.7522365E+000, 1.9322976E+002, 3.7702359E+000
 1.7658723E+000, 1.9322976E+002, 3.7702359E+000
 1.7795082E+000, 1.8940675E+002, 3.7544992E+000
 1.7931441E+000, 1.8593842E+002, 3.7397836E+000
 1.8067799E+000, 1.8593842E+002, 3.7397836E+000
 1.8204158E+000, 1.8272376E+002, 3.7247221E+000
 1.8340516E+000, 1.7961050E+002, 3.7127665E+000
 1.8476875E+000, 1.7961050E+002, 3.7127665E+000
 1.8613234E+000, 1.7641330E+002, 3.6985010E+000
 1.8749592E+000, 1.7307629E+002, 3.6836241E+000
 1.8885951E+000, 1.7307629E+002, 3.6836241E+000
 1.9022310E+000, 1.6971061E+002, 3.6660551E+000
 1.9158668E+000, 1.6649383E+002, 3.6462076E+000
 1.9295027E+000, 1.6649383E+002, 3.6462076E+000
 1.9431385E+000, 1.6340158E+002, 3.6222714E+000
 1.9567744E+000, 1.6340158E+002, 3.6222714E+000
 1.9704103E+000, 1.6036564E+002, 3.5948621E+000
 1.9840461E+000, 1.5730514E+002, 3.5667349E+000
 1.9976820E+000, 1.5730514E+002, 3.5667349E+000
 2.0113179E+000, 1.5424339E+002, 3.5416611E+000
 2.0249537E+000, 1.5116759E+002, 3.5176362E+000
 2.0385896E+000, 1.5116759E+002, 3.5176362E+000
 2.0522255E+000, 1.4825028E+002, 3.4955124E+000
 2.0658613E+000, 1.4555409E+002, 3.4770906E+000
 2.0794972E+000, 1.4555409E+002, 3.4770906E+000
 2.0931330E+000, 1.4305045E+002, 3.4612774E+000
 2.1067689E+000, 1.4065303E+002, 3.4487744E+000
 2.1204048E+000, 1.4065303E+002, 3.4487744E+000
 2.1340406E+000, 1.3837950E+002, 3.4396964E+000
 2.1476765E+000, 1.3617005E+002, 3.4325264E+000
 2.1613124E+000, 1.3617005E+002, 3.4325264E+000
 2.1749482E+000, 1.3405452E+002, 3.4273222E+000
 2.1885841E+000, 1.3196090E+002, 3.4209253E+000
 2.2022199E+000, 1.3196090E+002, 3.4209253E+000
 2.2158558E+000, 1.2988589E+002, 3.4139619E+000
 2.2294917E+000, 1.2781178E+002, 3.4026644E+000
 2.2431275E+000, 1.2781178E+002, 3.4026644E+000
 2.2567634E+000, 1.2582244E+002, 3.3916299E+000
 2.2703993E+000, 1.2399105E+002, 3.3780505E+000
 2.2840351E+000, 1.2399105E+002, 3.3780505E+000
 2.2976710E+000, 1.2226348E+002, 3.3681034E+000
 2.3113068E+000, 1.2226348E+002, 3.3681034E+000
 2.3249427E+000, 1.2064018E+002, 3.3578651E+000
 2.3385786E+000, 1.1901356E+002, 3.3521526E+000
 2.3522144E+000, 1.1901356E+002, 3.3521526E+000
 2.3658503E+000, 1.1737444E+002, 3.3431346E+000
 2.3794862E+000, 1.1572748E+002, 3.3344291E+000
 2.3931220E+000, 1.1572748E+002, 3.3344291E+000
 2.4067579E+000, 1.1407957E+002, 3.3182234E+000
 2.4203938E+000, 1.1246447E+002, 3.2999976E+000
 2.4340296E+000, 1.1246447E+002, 3.2999976E+000
 2.4476655E+000, 1.1087214E+002, 3.2818899E+000
 2.4613013E+000, 1.0938441E+002, 3.2643766E+000
 2.4749372E+000, 1.0938441E+002, 3.2643766E+000
 2.4885731E+000, 1.0796155E+002, 3.2496428E+000
 2.5022089E+000, 1.0663039E+002, 3.2376087E+000
 2.5158448E+000, 1.0663039E+002, 3.2376087E+000
 2.5294807E+000, 1.0534607E+002, 3.2281543E+000
 2.5431165E+000, 1.0416231E+002, 3.2197970E+000
 2.5567524E+000, 1.0416231E+002, 3.2197970E+000
 2.5703882E+000, 1.0307267E+002, 3.2111039E+000
 2.5840241E+000, 1.0205358E+002, 3.2014175E+000
 2.5976600E+000, 1.0205358E+002, 3.2014175E+000
 2.6112958E+000, 1.0106780E+002, 3.1907751E+000
 2.6249317E+000, 1.0010985E+002, 3.1776632E+000
 2.6385676E+000, 1.0010985E+002, 3.1776632E+000
 2.6522034E+000, 9.9146122E+001, 3.1658251E+000
 2.6658393E+000, 9.9146122E+001, 3.1658251E+000
 2.6794752E+000, 9.8141169E+001, 3.1503295E+000
 2.6931110E+000, 9.7092832E+001, 3.1326209E+000
 2.7067469E+000, 9.7092832E+001, 3.1326209E+000
 2.7203827E+000, 9.6049769E+001, 3.1109198E+000
 2.7340186E+000, 9.5027067E+001, 3.0926907E+000
 2.7476545E+000, 9.5027067E+001, 3.0926907E+000
 2.7612903E+000, 9.3991334E+001, 3.0714384E+000
 2.7749262E+000, 9.2923350E+001, 3.0499406E+000
 2.7885621E+000, 9.2923350E+001, 3.0499406E+000
 2.8021979E+000, 9.1774313E+001, 3.0262324E+000
 2.8158338E+000, 9.0492637E+001, 3.0079281E+000
 2.8294696E+000, 9.0492637E+001, 3.0079281E+000
 2.8431055E+000, 8.9131853E+001, 2.9850225E+000
 2.8567414E+000, 8.7745790E+001, 2.9643666E+000
 2.8703772E+000, 8.7745790E+001, 2.9643666E+000
 2.8840131E+000, 8.6390232E+001, 2.9424445E+000
 2.8976490E+000, 8.5262283E+001, 2.9174321E+000
 2.9112848E+000, 8.5262283E+001, 2.9174321E+000
 2.9249207E+000, 8.4150771E+001, 2.8897441E+000
 2.9385565E+000, 8.3316385E+001, 2.8610216E+000
 2.9521924E+000, 8.3316385E+001, 2.8610216E+000
 2.9658283E+000, 8.2222234E+001, 2.8344743E+000
 2.9794641E+000, 8.0991510E+001, 2.8142205E+000
 2.9931000E+000, 8.0991510E+001, 2.8142205E+000
