m,C,m/s
 2.1095890E+000, 8.1453538E+001, 2.5250119E+000
 2.1232877E+000, 8.0763720E+001, 2.5151660E+000
 2.1369863E+000, 8.0089973E+001, 2.5055541E+000
 2.1506849E+000, 7.9445127E+001, 2.4964368E+000
 2.1643836E+000, 7.8840525E+001, 2.4872967E+000
 2.1780822E+000, 7.8289855E+001, 2.4801359E+000
 2.1917808E+000, 7.7788566E+001, 2.4743340E+000
 2.2054795E+000, 7.7303707E+001, 2.4713271E+000
 2.2191781E+000, 7.6778473E+001, 2.4704980E+000
 2.2328767E+000, 7.6202637E+001, 2.4693860E+000
 2.2465753E+000, 7.5614227E+001, 2.4673179E+000
 2.2602740E+000, 7.5061579E+001, 2.4650862E+000
 2.2739726E+000, 7.4520406E+001, 2.4611623E+000
 2.2876712E+000, 7.4003237E+001, 2.4581811E+000
 2.3013699E+000, 7.3531395E+001, 2.4548329E+000
 2.3150685E+000, 7.3093080E+001, 2.4526932E+000
 2.3287671E+000, 7.2692041E+001, 2.4503825E+000
 2.3424658E+000, 7.2319280E+001, 2.4496668E+000
 2.3561644E+000, 7.1933035E+001, 2.4496042E+000
 2.3698630E+000, 7.1551704E+001, 2.4505054E+000
 2.3835616E+000, 7.1156620E+001, 2.4515812E+000
 2.3972603E+000, 7.0738691E+001, 2.4516833E+000
 2.4109589E+000, 7.0287618E+001, 2.4508343E+000
 2.4246575E+000, 6.9814338E+001, 2.4494632E+000
 2.4383562E+000, 6.9329554E+001, 2.4480175E+000
 2.4520548E+000, 6.8852027E+001, 2.4455247E+000
 2.4657534E+000, 6.8432822E+001, 2.4409231E+000
 2.4794521E+000, 6.8085313E+001, 2.4358089E+000
 2.4931507E+000, 6.7767119E+001, 2.4298222E+000
 2.5068493E+000, 6.7485855E+001, 2.4250928E+000
 2.5205479E+000, 6.7211584E+001, 2.4184716E+000
 2.5342466E+000, 6.6917467E+001, 2.4124695E+000
 2.5479452E+000, 6.6599176E+001, 2.4056847E+000
 2.5616438E+000, 6.6253045E+001, 2.4027441E+000
 2.5753425E+000, 6.5905223E+001, 2.4017596E+000
 2.5890411E+000, 6.5564343E+001, 2.4009601E+000
 2.6027397E+000, 6.5262716E+001, 2.3990810E+000
 2.6164384E+000, 6.4976890E+001, 2.3960769E+000
 2.6301370E+000, 6.4702802E+001, 2.3912660E+000
 2.6438356E+000, 6.4425650E+001, 2.3860333E+000
 2.6575342E+000, 6.4144232E+001, 2.3796289E+000
 2.6712329E+000, 6.3856784E+001, 2.3748991E+000
 2.6849315E+000, 6.3565732E+001, 2.3717467E+000
 2.6986301E+000, 6.3285935E+001, 2.3704593E+000
 2.7123288E+000, 6.3023510E+001, 2.3691583E+000
 2.7260274E+000, 6.2761072E+001, 2.3695922E+000
 2.7397260E+000, 6.2498409E+001, 2.3695195E+000
 2.7534247E+000, 6.2195011E+001, 2.3697794E+000
 2.7671233E+000, 6.1892027E+001, 2.3693228E+000
 2.7808219E+000, 6.1556898E+001, 2.3681152E+000
 2.7945205E+000, 6.1249822E+001, 2.3671944E+000
 2.8082192E+000, 6.0981106E+001, 2.3636255E+000
 2.8219178E+000, 6.0750714E+001, 2.3604373E+000
 2.8356164E+000, 6.0533600E+001, 2.3566785E+000
 2.8493151E+000, 6.0315988E+001, 2.3530470E+000
 2.8630137E+000, 6.0069235E+001, 2.3478006E+000
 2.8767123E+000, 5.9800818E+001, 2.3430082E+000
 2.8904110E+000, 5.9524194E+001, 2.3331891E+000
 2.9041096E+000, 5.9197105E+001, 2.3242275E+000
 2.9178082E+000, 5.8860508E+001, 2.3124927E+000
 2.9315068E+000, 5.8495794E+001, 2.3065546E+000
 2.9452055E+000, 5.8174160E+001, 2.2980543E+000
 2.9589041E+000, 5.7868886E+001, 2.2917068E+000
 2.9726027E+000, 5.7578473E+001, 2.2839299E+000
 2.9863014E+000, 5.7282849E+001, 2.2768976E+000
 3.0000000E+000, 5.6651665E+001, 2.2670442E+000
