m,C,m/s
 5.7955225E-001, 5.1498372E+002, 3.4693541E+000
 5.9318811E-001, 4.9948405E+002, 3.4647696E+000
 6.0682397E-001, 4.8461915E+002, 3.4613466E+000
 6.2045984E-001, 4.7056621E+002, 3.4574354E+000
 6.3409570E-001, 4.5772837E+002, 3.4542289E+000
 6.4773156E-001, 4.4597028E+002, 3.4509912E+000
 6.6136742E-001, 4.3483537E+002, 3.4471689E+000
 6.7500329E-001, 4.2396270E+002, 3.4445420E+000
 6.8863915E-001, 4.1283698E+002, 3.4434121E+000
 7.0227501E-001, 4.0185027E+002, 3.4422053E+000
 7.1591088E-001, 3.8980718E+002, 3.4364195E+000
 7.2954674E-001, 3.7699722E+002, 3.4266857E+000
 7.4318260E-001, 3.6437446E+002, 3.4167729E+000
 7.5681847E-001, 3.5256182E+002, 3.4063873E+000
 7.7045433E-001, 3.4140809E+002, 3.3931208E+000
 7.8409019E-001, 3.3081218E+002, 3.3780742E+000
 7.9772605E-001, 3.2009641E+002, 3.3660159E+000
 8.1136192E-001, 3.1004706E+002, 3.3573060E+000
 8.2499778E-001, 3.0078025E+002, 3.3502008E+000
 8.3863364E-001, 2.9195345E+002, 3.3448637E+000
 8.5226951E-001, 2.8390042E+002, 3.3407038E+000
 8.6590537E-001, 2.7672592E+002, 3.3348122E+000
 8.7954123E-001, 2.6962533E+002, 3.3231511E+000
 8.9317710E-001, 2.6266239E+002, 3.3081873E+000
 9.0681296E-001, 2.5594435E+002, 3.2939108E+000
 9.2044882E-001, 2.4917584E+002, 3.2778829E+000
 9.3408468E-001, 2.4264071E+002, 3.2628021E+000
 9.4772055E-001, 2.3684391E+002, 3.2487462E+000
 9.6135641E-001, 2.3173761E+002, 3.2358450E+000
 9.7499227E-001, 2.2674237E+002, 3.2226820E+000
 9.8862814E-001, 2.2167674E+002, 3.2121805E+000
 1.0022640E+000, 2.1675976E+002, 3.2031892E+000
 1.0158999E+000, 2.1242279E+002, 3.1925620E+000
 1.0295357E+000, 2.0848796E+002, 3.1829057E+000
 1.0431716E+000, 2.0484899E+002, 3.1742087E+000
 1.0568075E+000, 2.0084705E+002, 3.1663422E+000
 1.0704433E+000, 1.9652600E+002, 3.1586633E+000
 1.0840792E+000, 1.9238627E+002, 3.1486635E+000
 1.0977150E+000, 1.8851353E+002, 3.1368358E+000
 1.1113509E+000, 1.8485089E+002, 3.1252869E+000
 1.1249868E+000, 1.8159825E+002, 3.1142887E+000
 1.1386226E+000, 1.7856426E+002, 3.1017927E+000
 1.1522585E+000, 1.7574167E+002, 3.0890930E+000
 1.1658944E+000, 1.7292014E+002, 3.0767703E+000
 1.1795302E+000, 1.7011072E+002, 3.0634690E+000
 1.1931661E+000, 1.6720383E+002, 3.0509734E+000
 1.2068019E+000, 1.6363635E+002, 3.0647471E+000
 1.2204378E+000, 1.6087229E+002, 3.0310520E+000
 1.2340737E+000, 1.5505026E+002, 3.0246247E+000
 1.2477095E+000, 1.5505026E+002, 3.0246247E+000
 1.2613454E+000, 1.5161762E+002, 3.0170841E+000
 1.2749813E+000, 1.4845294E+002, 3.0089753E+000
 1.2886171E+000, 1.4845294E+002, 3.0089753E+000
 1.3022530E+000, 1.4545706E+002, 3.0010074E+000
 1.3158888E+000, 1.4249988E+002, 2.9922748E+000
 1.3295247E+000, 1.4249988E+002, 2.9922748E+000
 1.3431606E+000, 1.3967351E+002, 2.9834127E+000
 1.3567964E+000, 1.3697202E+002, 2.9736200E+000
 1.3704323E+000, 1.3697202E+002, 2.9736200E+000
 1.3840682E+000, 1.3435465E+002, 2.9633068E+000
 1.3977040E+000, 1.3190494E+002, 2.9526612E+000
 1.4113399E+000, 1.3190494E+002, 2.9526612E+000
 1.4249758E+000, 1.2956347E+002, 2.9432805E+000
 1.4386116E+000, 1.2737889E+002, 2.9344265E+000
 1.4522475E+000, 1.2737889E+002, 2.9344265E+000
 1.4658833E+000, 1.2533251E+002, 2.9260290E+000
 1.4795192E+000, 1.2339828E+002, 2.9176444E+000
 1.4931551E+000, 1.2339828E+002, 2.9176444E+000
 1.5067909E+000, 1.2150928E+002, 2.9099141E+000
 1.5204268E+000, 1.1965004E+002, 2.9020995E+000
 1.5340627E+000, 1.1965004E+002, 2.9020995E+000
 1.5476985E+000, 1.1789117E+002, 2.8939992E+000
 1.5613344E+000, 1.1618944E+002, 2.8852887E+000
 1.5749702E+000, 1.1618944E+002, 2.8852887E+000
 1.5886061E+000, 1.1458293E+002, 2.8766103E+000
 1.6022420E+000, 1.1458293E+002, 2.8766103E+000
 1.6158778E+000, 1.1304774E+002, 2.8670690E+000
 1.6295137E+000, 1.1159058E+002, 2.8565903E+000
 1.6431496E+000, 1.1159058E+002, 2.8565903E+000
 1.6567854E+000, 1.1015639E+002, 2.8459392E+000
 1.6704213E+000, 1.0869066E+002, 2.8357123E+000
 1.6840572E+000, 1.0869066E+002, 2.8357123E+000
 1.6976930E+000, 1.0725684E+002, 2.8243097E+000
 1.7113289E+000, 1.0590337E+002, 2.8124560E+000
 1.7249647E+000, 1.0590337E+002, 2.8124560E+000
 1.7386006E+000, 1.0455222E+002, 2.8031848E+000
 1.7522365E+000, 1.0319654E+002, 2.7945603E+000
 1.7658723E+000, 1.0319654E+002, 2.7945603E+000
 1.7795082E+000, 1.0186443E+002, 2.7855275E+000
 1.7931441E+000, 1.0054897E+002, 2.7768054E+000
 1.8067799E+000, 1.0054897E+002, 2.7768054E+000
 1.8204158E+000, 9.9293987E+001, 2.7670153E+000
 1.8340516E+000, 9.8116565E+001, 2.7568950E+000
 1.8476875E+000, 9.8116565E+001, 2.7568950E+000
 1.8613234E+000, 9.7005766E+001, 2.7460281E+000
 1.8749592E+000, 9.5945289E+001, 2.7352825E+000
 1.8885951E+000, 9.5945289E+001, 2.7352825E+000
 1.9022310E+000, 9.4885958E+001, 2.7245914E+000
 1.9158668E+000, 9.3798185E+001, 2.7147158E+000
 1.9295027E+000, 9.3798185E+001, 2.7147158E+000
 1.9431385E+000, 9.2687146E+001, 2.7045122E+000
 1.9567744E+000, 9.2687146E+001, 2.7045122E+000
 1.9704103E+000, 9.1535312E+001, 2.6944278E+000
 1.9840461E+000, 9.0377402E+001, 2.6849029E+000
 1.9976820E+000, 9.0377402E+001, 2.6849029E+000
 2.0113179E+000, 8.9236771E+001, 2.6772467E+000
 2.0249537E+000, 8.8117263E+001, 2.6703702E+000
 2.0385896E+000, 8.8117263E+001, 2.6703702E+000
 2.0522255E+000, 8.7022107E+001, 2.6646842E+000
 2.0658613E+000, 8.5956060E+001, 2.6567579E+000
 2.0794972E+000, 8.5956060E+001, 2.6567579E+000
 2.0931330E+000, 8.4896865E+001, 2.6478343E+000
 2.1067689E+000, 8.3856896E+001, 2.6366019E+000
 2.1204048E+000, 8.3856896E+001, 2.6366019E+000
 2.1340406E+000, 8.2830964E+001, 2.6262346E+000
 2.1476765E+000, 8.1815960E+001, 2.6154569E+000
 2.1613124E+000, 8.1815960E+001, 2.6154569E+000
 2.1749482E+000, 8.0831965E+001, 2.6054650E+000
 2.1885841E+000, 7.9875402E+001, 2.5978642E+000
 2.2022199E+000, 7.9875402E+001, 2.5978642E+000
 2.2158558E+000, 7.8929127E+001, 2.5900088E+000
 2.2294917E+000, 7.7985521E+001, 2.5836948E+000
 2.2431275E+000, 7.7985521E+001, 2.5836948E+000
 2.2567634E+000, 7.7045668E+001, 2.5772281E+000
 2.2703993E+000, 7.6111520E+001, 2.5706483E+000
 2.2840351E+000, 7.6111520E+001, 2.5706483E+000
 2.2976710E+000, 7.5170107E+001, 2.5614947E+000
 2.3113068E+000, 7.5170107E+001, 2.5614947E+000
 2.3249427E+000, 7.4226748E+001, 2.5499651E+000
 2.3385786E+000, 7.3285106E+001, 2.5386482E+000
 2.3522144E+000, 7.3285106E+001, 2.5386482E+000
 2.3658503E+000, 7.2375245E+001, 2.5266456E+000
 2.3794862E+000, 7.1478256E+001, 2.5167245E+000
 2.3931220E+000, 7.1478256E+001, 2.5167245E+000
 2.4067579E+000, 7.0576188E+001, 2.5057505E+000
 2.4203938E+000, 6.9703592E+001, 2.4948747E+000
 2.4340296E+000, 6.9703592E+001, 2.4948747E+000
 2.4476655E+000, 6.8883519E+001, 2.4856748E+000
 2.4613013E+000, 6.8142916E+001, 2.4781282E+000
 2.4749372E+000, 6.8142916E+001, 2.4781282E+000
 2.4885731E+000, 6.7415444E+001, 2.4711886E+000
 2.5022089E+000, 6.6720511E+001, 2.4637776E+000
 2.5158448E+000, 6.6720511E+001, 2.4637776E+000
 2.5294807E+000, 6.5990348E+001, 2.4549981E+000
 2.5431165E+000, 6.5242503E+001, 2.4481190E+000
 2.5567524E+000, 6.5242503E+001, 2.4481190E+000
 2.5703882E+000, 6.4493554E+001, 2.4388783E+000
 2.5840241E+000, 6.3743034E+001, 2.4307703E+000
 2.5976600E+000, 6.3743034E+001, 2.4307703E+000
 2.6112958E+000, 6.3028251E+001, 2.4201791E+000
 2.6249317E+000, 6.2386413E+001, 2.4094255E+000
 2.6385676E+000, 6.2386413E+001, 2.4094255E+000
 2.6522034E+000, 6.1776001E+001, 2.3995422E+000
 2.6658393E+000, 6.1776001E+001, 2.3995422E+000
 2.6794752E+000, 6.1215381E+001, 2.3901265E+000
 2.6931110E+000, 6.0670256E+001, 2.3808317E+000
 2.7067469E+000, 6.0670256E+001, 2.3808317E+000
 2.7203827E+000, 6.0130242E+001, 2.3687098E+000
 2.7340186E+000, 5.9591314E+001, 2.3587023E+000
 2.7476545E+000, 5.9591314E+001, 2.3587023E+000
 2.7612903E+000, 5.9061927E+001, 2.3434246E+000
 2.7749262E+000, 5.8512087E+001, 2.3367257E+000
 2.7885621E+000, 5.8512087E+001, 2.3367257E+000
 2.8021979E+000, 5.7992777E+001, 2.3246995E+000
 2.8158338E+000, 5.7537567E+001, 2.3178586E+000
 2.8294696E+000, 5.7537567E+001, 2.3178586E+000
 2.8431055E+000, 5.7050589E+001, 2.3075941E+000
 2.8567414E+000, 5.6647478E+001, 2.2967257E+000
 2.8703772E+000, 5.6647478E+001, 2.2967257E+000
 2.8840131E+000, 5.6204231E+001, 2.2848625E+000
 2.8976490E+000, 5.5758909E+001, 2.2687890E+000
 2.9112848E+000, 5.5758909E+001, 2.2687890E+000
 2.9249207E+000, 5.5229717E+001, 2.2517933E+000
 2.9385565E+000, 5.4788270E+001, 2.2327343E+000
 2.9521924E+000, 5.4788270E+001, 2.2327343E+000
 2.9658283E+000, 5.4248565E+001, 2.2124645E+000
 2.9794641E+000, 5.3765053E+001, 2.1869523E+000
 2.9931000E+000, 5.3765053E+001, 2.1869523E+000
