m,C,m/s
 2.6986301E+000, 7.9692867E+001, 2.7706665E+000
 2.7123288E+000, 7.9350534E+001, 2.7620697E+000
 2.7260274E+000, 7.8938037E+001, 2.7504134E+000
 2.7397260E+000, 7.8426460E+001, 2.7376772E+000
 2.7534247E+000, 7.7845433E+001, 2.7245323E+000
 2.7671233E+000, 7.7302025E+001, 2.7165353E+000
 2.7808219E+000, 7.6799485E+001, 2.7071187E+000
 2.7945205E+000, 7.6359100E+001, 2.6975735E+000
 2.8082192E+000, 7.5904203E+001, 2.6899384E+000
 2.8219178E+000, 7.5405255E+001, 2.6860797E+000
 2.8356164E+000, 7.4906328E+001, 2.6824271E+000
 2.8493151E+000, 7.4391592E+001, 2.6789069E+000
 2.8630137E+000, 7.3936001E+001, 2.6728927E+000
 2.8767123E+000, 7.3437653E+001, 2.6679586E+000
 2.8904110E+000, 7.2976033E+001, 2.6624991E+000
 2.9041096E+000, 7.2474289E+001, 2.6541450E+000
 2.9178082E+000, 7.1967446E+001, 2.6445840E+000
 2.9315068E+000, 7.1461824E+001, 2.6315179E+000
 2.9452055E+000, 7.1017380E+001, 2.6177605E+000
 2.9589041E+000, 7.0620848E+001, 2.6100143E+000
 2.9726027E+000, 7.0284440E+001, 2.6018986E+000
 2.9863014E+000, 6.9932655E+001, 2.5993002E+000
 3.0000000E+000, 6.9295889E+001, 2.5856719E+000
