s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 2.3700205E+002, 5.9600614E+002, 5.9392698E+002, 4.0424497E+002, 3.0730875E+002, 3.0762982E+002, 2.4066879E+002, 5.9600614E+002, 1.5812200E+002, 2.3947248E+002, 3.8445245E+002, 5.4397878E+002, 5.8671431E+002, 5.8678055E+002, 5.7163949E+002, 4.9513963E+002, 3.0472706E+002, 1.5833701E+002, 1.5805219E+002, 3.0401241E+002, 4.9430379E+002, 5.7087334E+002, 5.8639188E+002, 3.7754641E+001,-2.8493237E+001,-8.6048296E-001,-5.7854173E+000, 3.6894158E+001,-3.4278654E+001,-1.0236409E+002,-9.6354059E+000,-1.1199949E+002, 1.2700000E+001, 9.6893972E+002
 2.3801397E+002, 5.9618751E+002, 5.9408318E+002, 4.0467855E+002, 3.0778494E+002, 3.0810328E+002, 2.4118013E+002, 5.9618751E+002, 1.5859270E+002, 2.4000146E+002, 3.8488680E+002, 5.4420889E+002, 5.8686336E+002, 5.8702292E+002, 5.7190810E+002, 4.9544971E+002, 3.0521337E+002, 1.5880491E+002, 1.5853522E+002, 3.0451939E+002, 4.9459040E+002, 5.7106011E+002, 5.8655670E+002, 3.7770549E+001,-2.8516587E+001,-8.5886821E-001,-6.5424487E+000, 3.6911681E+001,-3.5059036E+001,-1.0246266E+002,-9.5368131E+000,-1.1199947E+002, 1.2700000E+001, 9.6924498E+002
 2.3901852E+002, 5.9631523E+002, 5.9420393E+002, 4.0511145E+002, 3.0825655E+002, 3.0857955E+002, 2.4169488E+002, 5.9631523E+002, 1.5905830E+002, 2.4051968E+002, 3.8531779E+002, 5.4441209E+002, 5.8699540E+002, 5.8719849E+002, 5.7209525E+002, 4.9573270E+002, 3.0569778E+002, 1.5926538E+002, 1.5901223E+002, 3.0502121E+002, 4.9486274E+002, 5.7124924E+002, 5.8671223E+002, 3.7785939E+001,-2.8533676E+001,-8.7657437E-001,-6.7205195E+000, 3.6909365E+001,-3.5254196E+001,-1.0269376E+002,-9.3055666E+000,-1.1199933E+002, 1.2700000E+001, 9.6987737E+002
 2.4002367E+002, 5.9644742E+002, 5.9433826E+002, 4.0552515E+002, 3.0872940E+002, 3.0905110E+002, 2.4218814E+002, 5.9644742E+002, 1.5952091E+002, 2.4103107E+002, 3.8573822E+002, 5.4464036E+002, 5.8714096E+002, 5.8740573E+002, 5.7229561E+002, 4.9602542E+002, 3.0618403E+002, 1.5971913E+002, 1.5948541E+002, 3.0550902E+002, 4.9512159E+002, 5.7144755E+002, 5.8688546E+002, 3.7813071E+001,-2.8550567E+001,-8.5331442E-001,-6.6034517E+000, 3.6959757E+001,-3.5154019E+001,-1.0282562E+002,-9.1738724E+000,-1.1199950E+002, 1.2700000E+001, 9.7027018E+002
 2.4101025E+002, 5.9658119E+002, 5.9448405E+002, 4.0593496E+002, 3.0919224E+002, 3.0951226E+002, 2.4266622E+002, 5.9658119E+002, 1.5998835E+002, 2.4154916E+002, 3.8617730E+002, 5.4487922E+002, 5.8728725E+002, 5.8760207E+002, 5.7246950E+002, 4.9627339E+002, 3.0668406E+002, 1.6018539E+002, 1.5995344E+002, 3.0599286E+002, 4.9538141E+002, 5.7163943E+002, 5.8704928E+002, 3.7738290E+001,-2.8569139E+001,-8.6319492E-001,-6.1864508E+000, 3.6875095E+001,-3.4755590E+001,-1.0259319E+002,-9.4065997E+000,-1.1199979E+002, 1.2700000E+001, 9.6971023E+002
 2.4201601E+002, 5.9677324E+002, 5.9469277E+002, 4.0632745E+002, 3.0964891E+002, 3.0995266E+002, 2.4314827E+002, 5.9677324E+002, 1.6045303E+002, 2.4205628E+002, 3.8662777E+002, 5.4515946E+002, 5.8749417E+002, 5.8780694E+002, 5.7266311E+002, 4.9657919E+002, 3.0717010E+002, 1.6065687E+002, 1.6041283E+002, 3.0647326E+002, 4.9562742E+002, 5.7177684E+002, 5.8715865E+002, 3.7744966E+001,-2.8595149E+001,-8.7103772E-001,-5.6980354E+000, 3.6873928E+001,-3.4293184E+001,-1.0274415E+002,-9.2550597E+000,-1.1199921E+002, 1.2700000E+001, 9.7013053E+002
 2.4301081E+002, 5.9697291E+002, 5.9487896E+002, 4.0671466E+002, 3.1009175E+002, 3.1039887E+002, 2.4362738E+002, 5.9697291E+002, 1.6090793E+002, 2.4256374E+002, 3.8706375E+002, 5.4542534E+002, 5.8769577E+002, 5.8799456E+002, 5.7284557E+002, 4.9686911E+002, 3.0763321E+002, 1.6111304E+002, 1.6086022E+002, 3.0695004E+002, 4.9593201E+002, 5.7195533E+002, 5.8729923E+002, 3.7792929E+001,-2.8620142E+001,-8.4195810E-001,-5.9905354E+000, 3.6950971E+001,-3.4610677E+001,-1.0291279E+002,-9.0867471E+000,-1.1199953E+002, 1.2700000E+001, 9.7062642E+002
 2.4401669E+002, 5.9715147E+002, 5.9505301E+002, 4.0716203E+002, 3.1053860E+002, 3.1084115E+002, 2.4409982E+002, 5.9715147E+002, 1.6136232E+002, 2.4307925E+002, 3.8748554E+002, 5.4564190E+002, 5.8787307E+002, 5.8822719E+002, 5.7305970E+002, 4.9712761E+002, 3.0807164E+002, 1.6155146E+002, 1.6130511E+002, 3.0739962E+002, 4.9619328E+002, 5.7212704E+002, 5.8744921E+002, 3.7792260E+001,-2.8644367E+001,-8.4806831E-001,-6.1323069E+000, 3.6944191E+001,-3.4776674E+001,-1.0299466E+002,-9.0047430E+000,-1.1199940E+002, 1.2700000E+001, 9.7087480E+002
 2.4502072E+002, 5.9732604E+002, 5.9522838E+002, 4.0762851E+002, 3.1098862E+002, 3.1128081E+002, 2.4456624E+002, 5.9732604E+002, 1.6181043E+002, 2.4357243E+002, 3.8787497E+002, 5.4585609E+002, 5.8805361E+002, 5.8843560E+002, 5.7325426E+002, 4.9735746E+002, 3.0850526E+002, 1.6199790E+002, 1.6175726E+002, 3.0786261E+002, 4.9643805E+002, 5.7226335E+002, 5.8757601E+002, 3.7761375E+001,-2.8667774E+001,-8.5243476E-001,-6.0444291E+000, 3.6908941E+001,-3.4712203E+001,-1.0279664E+002,-9.2032152E+000,-1.1199986E+002, 1.2700000E+001, 9.7041977E+002
 2.4601847E+002, 5.9748559E+002, 5.9539272E+002, 4.0802167E+002, 3.1142170E+002, 3.1170225E+002, 2.4502008E+002, 5.9748559E+002, 1.6225820E+002, 2.4405816E+002, 3.8826025E+002, 5.4608080E+002, 5.8823473E+002, 5.8859009E+002, 5.7338212E+002, 4.9756776E+002, 3.0895667E+002, 1.6243626E+002, 1.6220017E+002, 3.0832452E+002, 4.9669539E+002, 5.7242278E+002, 5.8771908E+002, 3.7714874E+001,-2.8689431E+001,-8.5693314E-001,-5.9376279E+000, 3.6857940E+001,-3.4627059E+001,-1.0267989E+002,-9.3194626E+000,-1.1199935E+002, 1.2700000E+001, 9.7014692E+002
 2.4700569E+002, 5.9767683E+002, 5.9559573E+002, 4.0837355E+002, 3.1185296E+002, 3.1212419E+002, 2.4547671E+002, 5.9767683E+002, 1.6271543E+002, 2.4454626E+002, 3.8863939E+002, 5.4630641E+002, 5.8843656E+002, 5.8874577E+002, 5.7355531E+002, 4.9780875E+002, 3.0942169E+002, 1.6287417E+002, 1.6264458E+002, 3.0875776E+002, 4.9692541E+002, 5.7263010E+002, 5.8791262E+002, 3.7689867E+001,-2.8715194E+001,-8.5649546E-001,-5.4998836E+000, 3.6833372E+001,-3.4215077E+001,-1.0239022E+002,-9.6093676E+000,-1.1199959E+002, 1.2700000E+001, 9.6945299E+002
 2.4802096E+002, 5.9787079E+002, 5.9577742E+002, 4.0871623E+002, 3.1228317E+002, 3.1254484E+002, 2.4593288E+002, 5.9787079E+002, 1.6316996E+002, 2.4504183E+002, 3.8902651E+002, 5.4650999E+002, 5.8863256E+002, 5.8892494E+002, 5.7377293E+002, 4.9806312E+002, 3.0987377E+002, 1.6331491E+002, 1.6309069E+002, 3.0919578E+002, 4.9715037E+002, 5.7278719E+002, 5.8805482E+002, 3.7697829E+001,-2.8740466E+001,-8.6783930E-001,-5.9309744E+000, 3.6829990E+001,-3.4671440E+001,-1.0277946E+002,-9.2199697E+000,-1.1199943E+002, 1.2700000E+001, 9.7048840E+002
 2.4901901E+002, 5.9804211E+002, 5.9594767E+002, 4.0904908E+002, 3.1270382E+002, 3.1295936E+002, 2.4638748E+002, 5.9804211E+002, 1.6361760E+002, 2.4552893E+002, 3.8941692E+002, 5.4672303E+002, 5.8881811E+002, 5.8909918E+002, 5.7394144E+002, 4.9830808E+002, 3.1032289E+002, 1.6375615E+002, 1.6354358E+002, 3.0963587E+002, 4.9741091E+002, 5.7296611E+002, 5.8822652E+002, 3.7652167E+001,-2.8763319E+001,-8.4913049E-001,-5.9126630E+000, 3.6803036E+001,-3.4675982E+001,-1.0268843E+002,-9.3112848E+000,-1.1199971E+002, 1.2700000E+001, 9.7029859E+002
 2.5002336E+002, 5.9821748E+002, 5.9612834E+002, 4.0938653E+002, 3.1311607E+002, 3.1337497E+002, 2.4684663E+002, 5.9821748E+002, 1.6405985E+002, 2.4601820E+002, 3.8980519E+002, 5.4695602E+002, 5.8900446E+002, 5.8928941E+002, 5.7412787E+002, 4.9853674E+002, 3.1076209E+002, 1.6419361E+002, 1.6399266E+002, 3.1008128E+002, 4.9765512E+002, 5.7313256E+002, 5.8839311E+002, 3.7662311E+001,-2.8787451E+001,-8.6432422E-001,-5.7295275E+000, 3.6797986E+001,-3.4516979E+001,-1.0285816E+002,-9.1414734E+000,-1.1199964E+002, 1.2700000E+001, 9.7077117E+002
 2.5101150E+002, 5.9840011E+002, 5.9630468E+002, 4.0971782E+002, 3.1351277E+002, 3.1379077E+002, 2.4727975E+002, 5.9840011E+002, 1.6448408E+002, 2.4647813E+002, 3.9013367E+002, 5.4714124E+002, 5.8918193E+002, 5.8949671E+002, 5.7431009E+002, 4.9876159E+002, 3.1120437E+002, 1.6464293E+002, 1.6444285E+002, 3.1053541E+002, 4.9792410E+002, 5.7327913E+002, 5.8853118E+002, 3.7679274E+001,-2.8811170E+001,-8.7158481E-001,-5.9312212E+000, 3.6807689E+001,-3.4742391E+001,-1.0277292E+002,-9.2265622E+000,-1.1199948E+002, 1.2700000E+001, 9.7059667E+002
 2.5201788E+002, 5.9853199E+002, 5.9643211E+002, 4.1005678E+002, 3.1391143E+002, 3.1418890E+002, 2.4771799E+002, 5.9853199E+002, 1.6491985E+002, 2.4694435E+002, 3.9044840E+002, 5.4726754E+002, 5.8930671E+002, 5.8963723E+002, 5.7442807E+002, 4.9900040E+002, 3.1164246E+002, 1.6508162E+002, 1.6488278E+002, 3.1098176E+002, 4.9818888E+002, 5.7345237E+002, 5.8869262E+002, 3.7656388E+001,-2.8829162E+001,-8.6900918E-001,-5.9723509E+000, 3.6787379E+001,-3.4801513E+001,-1.0272530E+002,-9.2743369E+000,-1.1199963E+002, 1.2700000E+001, 9.7051043E+002
 2.5301057E+002, 5.9869656E+002, 5.9660563E+002, 4.1038712E+002, 3.1431257E+002, 3.1458012E+002, 2.4815931E+002, 5.9869656E+002, 1.6535091E+002, 2.4740505E+002, 3.9077407E+002, 5.4743112E+002, 5.8946678E+002, 5.8978000E+002, 5.7461132E+002, 4.9925734E+002, 3.1208333E+002, 1.6550552E+002, 1.6532169E+002, 3.1144870E+002, 4.9845799E+002, 5.7364093E+002, 5.8886209E+002, 3.7601032E+001,-2.8851447E+001,-8.7834889E-001,-5.7615790E+000, 3.6722683E+001,-3.4613026E+001,-1.0241865E+002,-9.5808883E+000,-1.1199953E+002, 1.2700000E+001, 9.6975981E+002
 2.5402682E+002, 5.9885571E+002, 5.9676048E+002, 4.1069637E+002, 3.1471691E+002, 3.1496688E+002, 2.4858769E+002, 5.9885571E+002, 1.6577061E+002, 2.4785675E+002, 3.9113443E+002, 5.4766895E+002, 5.8965603E+002, 5.8992529E+002, 5.7480116E+002, 4.9954668E+002, 3.1251036E+002, 1.6592815E+002, 1.6576668E+002, 3.1192413E+002, 4.9874520E+002, 5.7384417E+002, 5.8902358E+002, 3.7598659E+001,-2.8872741E+001,-8.5862361E-001,-5.8204921E+000, 3.6740036E+001,-3.4693233E+001,-1.0272136E+002,-9.2781319E+000,-1.1199949E+002, 1.2700000E+001, 9.7057545E+002
 2.5502739E+002, 5.9899280E+002, 5.9688240E+002, 4.1100255E+002, 3.1511287E+002, 3.1535895E+002, 2.4900862E+002, 5.9899280E+002, 1.6618767E+002, 2.4829728E+002, 3.9147339E+002, 5.4784939E+002, 5.8977176E+002, 5.9009373E+002, 5.7498162E+002, 4.9977233E+002, 3.1291783E+002, 1.6634354E+002, 1.6620634E+002, 3.1236914E+002, 4.9901687E+002, 5.7401786E+002, 5.8916788E+002, 3.7596884E+001,-2.8890286E+001,-8.6883218E-001,-6.3261578E+000, 3.6728052E+001,-3.5216444E+001,-1.0278534E+002,-9.2144890E+000,-1.1199983E+002, 1.2700000E+001, 9.7078034E+002
 2.5600068E+002, 5.9911575E+002, 5.9701065E+002, 4.1132337E+002, 3.1548803E+002, 3.1574641E+002, 2.4942117E+002, 5.9911575E+002, 1.6658891E+002, 2.4870267E+002, 3.9179661E+002, 5.4803644E+002, 5.8994551E+002, 5.9020497E+002, 5.7511856E+002, 4.9999767E+002, 3.1331856E+002, 1.6676189E+002, 1.6661729E+002, 3.1278955E+002, 4.9924898E+002, 5.7418056E+002, 5.8931897E+002, 3.7610016E+001,-2.8907014E+001,-8.8611183E-001,-6.1968122E+000, 3.6723904E+001,-3.5103826E+001,-1.0271857E+002,-9.2807844E+000,-1.1199936E+002, 1.2700000E+001, 9.7064344E+002
 2.5701758E+002, 5.9921629E+002, 5.9710699E+002, 4.1163381E+002, 3.1585512E+002, 3.1613701E+002, 2.4983940E+002, 5.9921629E+002, 1.6700112E+002, 2.4911624E+002, 3.9208335E+002, 5.4818512E+002, 5.9006156E+002, 5.9034516E+002, 5.7527782E+002, 5.0024413E+002, 3.1375373E+002, 1.6718680E+002, 1.6703363E+002, 3.1320381E+002, 4.9948463E+002, 5.7432861E+002, 5.8944907E+002, 3.7596190E+001,-2.8919523E+001,-8.6192629E-001,-6.1746284E+000, 3.6734264E+001,-3.5094151E+001,-1.0286648E+002,-9.1331705E+000,-1.1199965E+002, 1.2700000E+001, 9.7106000E+002
 2.5802704E+002, 5.9935177E+002, 5.9725325E+002, 4.1195825E+002, 3.1623466E+002, 3.1652170E+002, 2.5025502E+002, 5.9935177E+002, 1.6742074E+002, 2.4954684E+002, 3.9239081E+002, 5.4831462E+002, 5.9015476E+002, 5.9050702E+002, 5.7542125E+002, 5.0047078E+002, 3.1418139E+002, 1.6762004E+002, 1.6746133E+002, 3.1357990E+002, 4.9966760E+002, 5.7444329E+002, 5.8957124E+002, 3.7558910E+001,-2.8938876E+001,-8.7299917E-001,-5.8954366E+000, 3.6685911E+001,-3.4834313E+001,-1.0258608E+002,-9.4135690E+000,-1.1199965E+002, 1.2700000E+001, 9.7037194E+002
 2.5901893E+002, 5.9948927E+002, 5.9738595E+002, 4.1224889E+002, 3.1664974E+002, 3.1688943E+002, 2.5065698E+002, 5.9948927E+002, 1.6783649E+002, 2.4998465E+002, 3.9273356E+002, 5.4848829E+002, 5.9032290E+002, 5.9059893E+002, 5.7551931E+002, 5.0069221E+002, 3.1459021E+002, 1.6804006E+002, 1.6787071E+002, 3.1395870E+002, 4.9982968E+002, 5.7454882E+002, 5.8968708E+002, 3.7592874E+001,-2.8957223E+001,-8.6360867E-001,-6.0000622E+000, 3.6729265E+001,-3.4957286E+001,-1.0290246E+002,-9.0970877E+000,-1.1199955E+002, 1.2700000E+001, 9.7122069E+002
 2.6002584E+002, 5.9961410E+002, 5.9750611E+002, 4.1254815E+002, 3.1707271E+002, 3.1725751E+002, 2.5105445E+002, 5.9961410E+002, 1.6825170E+002, 2.5042785E+002, 3.9309838E+002, 5.4874650E+002, 5.9049192E+002, 5.9070200E+002, 5.7561928E+002, 5.0091253E+002, 3.1498455E+002, 1.6845301E+002, 1.6828182E+002, 3.1434377E+002, 5.0002317E+002, 5.7463431E+002, 5.8977785E+002, 3.7566523E+001,-2.8974320E+001,-8.6384913E-001,-6.1490608E+000, 3.6702674E+001,-3.5123380E+001,-1.0252347E+002,-9.4763303E+000,-1.1199980E+002, 1.2700000E+001, 9.7028417E+002
 2.6100956E+002, 5.9972381E+002, 5.9761935E+002, 4.1285384E+002, 3.1745761E+002, 3.1761843E+002, 2.5144936E+002, 5.9972381E+002, 1.6867307E+002, 2.5088543E+002, 3.9346275E+002, 5.4898075E+002, 5.9065798E+002, 5.9081434E+002, 5.7574768E+002, 5.0110762E+002, 3.1534856E+002, 1.6885470E+002, 1.6868840E+002, 3.1472492E+002, 5.0024125E+002, 5.7479441E+002, 5.8990715E+002, 3.7499810E+001,-2.8988996E+001,-8.7976125E-001,-6.0773949E+000, 3.6620049E+001,-3.5066391E+001,-1.0250709E+002,-9.4925756E+000,-1.1199966E+002, 1.2700000E+001, 9.7026443E+002
 2.6200640E+002, 5.9982701E+002, 5.9772478E+002, 4.1317492E+002, 3.1783201E+002, 3.1799021E+002, 2.5183900E+002, 5.9982701E+002, 1.6909621E+002, 2.5133286E+002, 3.9378444E+002, 5.4915399E+002, 5.9083791E+002, 5.9089845E+002, 5.7583344E+002, 5.0128242E+002, 3.1571020E+002, 1.6924804E+002, 1.6910481E+002, 3.1512516E+002, 5.0044082E+002, 5.7492082E+002, 5.9002824E+002, 3.7506701E+001,-2.9002893E+001,-8.7061935E-001,-5.9135793E+000, 3.6636081E+001,-3.4916473E+001,-1.0264704E+002,-9.3527642E+000,-1.1199980E+002, 1.2700000E+001, 9.7065661E+002
 2.6301134E+002, 5.9995608E+002, 5.9785286E+002, 4.1346278E+002, 3.1820538E+002, 3.1835364E+002, 2.5222610E+002, 5.9995608E+002, 1.6951454E+002, 2.5175656E+002, 3.9408079E+002, 5.4930541E+002, 5.9100353E+002, 5.9101028E+002, 5.7595114E+002, 5.0145210E+002, 3.1607458E+002, 1.6965154E+002, 1.6951257E+002, 3.1551264E+002, 5.0062181E+002, 5.7501401E+002, 5.9010968E+002, 3.7522440E+001,-2.9020281E+001,-8.6805795E-001,-5.9598589E+000, 3.6654382E+001,-3.4980140E+001,-1.0291322E+002,-9.0862574E+000,-1.1199948E+002, 1.2700000E+001, 9.7136715E+002
 2.6402373E+002, 6.0006695E+002, 5.9794491E+002, 4.1374161E+002, 3.1856890E+002, 3.1871094E+002, 2.5260864E+002, 6.0006695E+002, 1.6991943E+002, 2.5217009E+002, 3.9437374E+002, 5.4944314E+002, 5.9112743E+002, 5.9108755E+002, 5.7602778E+002, 5.0164436E+002, 3.1648227E+002, 1.7006261E+002, 1.6992280E+002, 3.1590747E+002, 5.0081255E+002, 5.7508600E+002, 5.9015697E+002, 3.7485575E+001,-2.9034698E+001,-8.6526892E-001,-6.5959687E+000, 3.6620306E+001,-3.5630667E+001,-1.0265143E+002,-9.3483241E+000,-1.1199975E+002, 1.2700000E+001, 9.7072574E+002
 2.6500531E+002, 6.0013901E+002, 5.9803620E+002, 4.1400346E+002, 3.1890833E+002, 3.1904935E+002, 2.5297993E+002, 6.0013901E+002, 1.7029696E+002, 2.5258638E+002, 3.9465794E+002, 5.4957371E+002, 5.9124724E+002, 5.9120700E+002, 5.7614181E+002, 5.0181706E+002, 3.1687270E+002, 1.7046072E+002, 1.7032987E+002, 3.1629246E+002, 5.0101284E+002, 5.7520435E+002, 5.9024413E+002, 3.7470721E+001,-2.9045203E+001,-8.7226135E-001,-5.9083983E+000, 3.6598460E+001,-3.4953602E+001,-1.0226026E+002,-9.7393212E+000,-1.1199958E+002, 1.2700000E+001, 9.6974722E+002
 2.6601734E+002, 6.0028238E+002, 5.9819548E+002, 4.1427708E+002, 3.1926686E+002, 3.1939288E+002, 2.5334922E+002, 6.0028238E+002, 1.7069682E+002, 2.5299825E+002, 3.9496874E+002, 5.4973350E+002, 5.9139081E+002, 5.9135187E+002, 5.7626881E+002, 5.0199004E+002, 3.1727178E+002, 1.7087336E+002, 1.7073105E+002, 3.1665640E+002, 5.0121073E+002, 5.7533098E+002, 5.9039052E+002, 3.7445507E+001,-2.9064533E+001,-8.8030272E-001,-5.4088817E+000, 3.6565204E+001,-3.4473415E+001,-1.0221329E+002,-9.7865055E+000,-1.1199979E+002, 1.2700000E+001, 9.6966227E+002
 2.6702578E+002, 6.0043735E+002, 5.9833316E+002, 4.1456630E+002, 3.1962307E+002, 3.1974900E+002, 2.5372800E+002, 6.0043735E+002, 1.7110124E+002, 2.5340849E+002, 3.9526682E+002, 5.4983862E+002, 5.9146706E+002, 5.9146452E+002, 5.7637087E+002, 5.0216062E+002, 3.1765590E+002, 1.7128834E+002, 1.7113271E+002, 3.1702108E+002, 5.0143253E+002, 5.7550781E+002, 5.9055701E+002, 3.7478252E+001,-2.9085032E+001,-8.9964902E-001,-6.0200241E+000, 3.6578603E+001,-3.5105056E+001,-1.0240691E+002,-9.5927395E+000,-1.1199965E+002, 1.2700000E+001, 9.7019205E+002
 2.6800598E+002, 6.0050550E+002, 5.9839115E+002, 4.1481475E+002, 3.1995151E+002, 3.2009026E+002, 2.5409560E+002, 6.0050550E+002, 1.7148681E+002, 2.5379245E+002, 3.9553300E+002, 5.4994078E+002, 5.9148328E+002, 5.9161553E+002, 5.7655060E+002, 5.0235933E+002, 3.1801360E+002, 1.7167953E+002, 1.7153261E+002, 3.1740234E+002, 5.0165212E+002, 5.7567783E+002, 5.9066880E+002, 3.7405821E+001,-2.9094954E+001,-8.7307669E-001,-6.2451506E+000, 3.6532744E+001,-3.5340104E+001,-1.0204502E+002,-9.9547585E+000,-1.1199977E+002, 1.2700000E+001, 9.6929038E+002
 2.6900316E+002, 6.0061025E+002, 5.9851299E+002, 4.1507287E+002, 3.2028827E+002, 3.2043497E+002, 2.5446260E+002, 6.0061025E+002, 1.7186353E+002, 2.5415753E+002, 3.9577595E+002, 5.5009163E+002, 5.9159601E+002, 5.9176941E+002, 5.7668594E+002, 5.0251633E+002, 3.1834529E+002, 1.7206356E+002, 1.7193093E+002, 3.1779278E+002, 5.0187442E+002, 5.7586488E+002, 5.9085711E+002, 3.7461606E+001,-2.9108664E+001,-8.7352178E-001,-5.6977515E+000, 3.6588084E+001,-3.4806416E+001,-1.0265763E+002,-9.3418252E+000,-1.1199946E+002, 1.2700000E+001, 9.7088510E+002
 2.7000091E+002, 6.0075218E+002, 5.9866344E+002, 4.1532697E+002, 3.2062061E+002, 3.2076098E+002, 2.5483459E+002, 6.0075218E+002, 1.7225523E+002, 2.5454568E+002, 3.9603263E+002, 5.5022701E+002, 5.9176506E+002, 5.9186972E+002, 5.7677558E+002, 5.0263045E+002, 3.1864662E+002, 1.7243968E+002, 1.7233689E+002, 3.1818280E+002, 5.0208886E+002, 5.7603157E+002, 5.9103947E+002, 3.7405940E+001,-2.9127611E+001,-8.6817073E-001,-5.4064191E+000, 3.6537769E+001,-3.4534030E+001,-1.0240592E+002,-9.5938551E+000,-1.1199977E+002, 1.2700000E+001, 9.7027064E+002
 2.7102345E+002, 6.0089890E+002, 5.9878906E+002, 4.1560499E+002, 3.2095499E+002, 3.2109766E+002, 2.5520218E+002, 6.0089890E+002, 1.7264555E+002, 2.5494174E+002, 3.9630658E+002, 5.5031463E+002, 5.9188815E+002, 5.9191375E+002, 5.7683122E+002, 5.0274188E+002, 3.1896197E+002, 1.7281752E+002, 1.7274525E+002, 3.1858375E+002, 5.0231212E+002, 5.7616928E+002, 5.9118084E+002, 3.7486527E+001,-2.9146787E+001,-8.4764110E-001,-6.0327510E+000, 3.6638886E+001,-3.5179538E+001,-1.0254546E+002,-9.4540959E+000,-1.1199956E+002, 1.2700000E+001, 9.7067050E+002
 2.7201265E+002, 6.0099071E+002, 5.9888750E+002, 4.1588427E+002, 3.2128277E+002, 3.2142377E+002, 2.5555843E+002, 6.0099071E+002, 1.7303902E+002, 2.5533087E+002, 3.9659447E+002, 5.5046777E+002, 5.9203418E+002, 5.9193864E+002, 5.7686798E+002, 5.0288606E+002, 3.1929106E+002, 1.7320134E+002, 1.7314256E+002, 3.1895742E+002, 5.0252738E+002, 5.7634645E+002, 5.9133911E+002, 3.7403996E+001,-2.9160678E+001,-8.7213687E-001,-5.8161992E+000, 3.6531859E+001,-3.4976878E+001,-1.0255146E+002,-9.4483269E+000,-1.1199979E+002, 1.2700000E+001, 9.7070220E+002
 2.7300822E+002, 6.0109685E+002, 5.9897800E+002, 4.1612548E+002, 3.2160304E+002, 3.2174209E+002, 2.5589591E+002, 6.0109685E+002, 1.7342456E+002, 2.5571014E+002, 3.9688308E+002, 5.5061691E+002, 5.9212522E+002, 5.9197727E+002, 5.7691033E+002, 5.0305127E+002, 3.1963827E+002, 1.7358427E+002, 1.7353470E+002, 3.1933190E+002, 5.0274675E+002, 5.7653034E+002, 5.9150282E+002, 3.7453621E+001,-2.9173236E+001,-8.6191495E-001,-6.3477196E+000, 3.6591707E+001,-3.5520956E+001,-1.0282336E+002,-9.1764443E+000,-1.1199980E+002, 1.2700000E+001, 9.7143306E+002
 2.7401952E+002, 6.0112766E+002, 5.9898913E+002, 4.1636712E+002, 3.2190931E+002, 3.2205949E+002, 2.5624438E+002, 6.0112766E+002, 1.7380617E+002, 2.5609547E+002, 3.9717246E+002, 5.5073481E+002, 5.9213978E+002, 5.9209709E+002, 5.7701316E+002, 5.0319836E+002, 3.1997032E+002, 1.7395989E+002, 1.7392265E+002, 3.1968039E+002, 5.0295451E+002, 5.7670763E+002, 5.9165433E+002, 3.7473418E+001,-2.9176859E+001,-8.6535179E-001,-6.8928218E+000, 3.6608066E+001,-3.6069681E+001,-1.0275557E+002,-9.2441727E+000,-1.1199974E+002, 1.2700000E+001, 9.7128283E+002
 2.7500608E+002, 6.0116059E+002, 5.9904149E+002, 4.1659708E+002, 3.2221461E+002, 3.2238030E+002, 2.5660602E+002, 6.0116059E+002, 1.7418657E+002, 2.5647009E+002, 3.9744067E+002, 5.5089131E+002, 5.9220778E+002, 5.9222917E+002, 5.7713986E+002, 5.0339301E+002, 3.2030418E+002, 1.7433526E+002, 1.7430175E+002, 3.2001177E+002, 5.0315302E+002, 5.7686612E+002, 5.9180117E+002, 3.7446854E+001,-2.9182364E+001,-8.7836425E-001,-6.2661396E+000, 3.6568490E+001,-3.5448504E+001,-1.0250958E+002,-9.4901430E+000,-1.1199972E+002, 1.2700000E+001, 9.7067478E+002
 2.7602249E+002, 6.0126880E+002, 5.9917328E+002, 4.1683954E+002, 3.2252132E+002, 3.2269227E+002, 2.5697099E+002, 6.0126880E+002, 1.7457000E+002, 2.5684365E+002, 3.9767752E+002, 5.5104406E+002, 5.9233582E+002, 5.9234689E+002, 5.7726127E+002, 5.0356298E+002, 3.2061491E+002, 1.7470260E+002, 1.7467200E+002, 3.2033426E+002, 5.0330453E+002, 5.7698660E+002, 5.9190636E+002, 3.7422651E+001,-2.9197137E+001,-8.8641335E-001,-5.5223420E+000, 3.6536238E+001,-3.4719479E+001,-1.0266271E+002,-9.3370785E+000,-1.1199978E+002, 1.2700000E+001, 9.7109364E+002
