s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 2.3700195E+002, 4.5262868E+002, 4.5169034E+002, 3.0298406E+002, 2.4252210E+002, 2.4264872E+002, 2.0338258E+002, 4.5262868E+002, 1.5841000E+002, 2.0244784E+002, 2.9344795E+002, 4.0903894E+002, 4.4532505E+002, 4.4596682E+002, 4.3251275E+002, 3.6929791E+002, 2.4061962E+002, 1.5827163E+002, 1.5832749E+002, 2.4083248E+002, 3.6939765E+002, 4.3261476E+002, 4.4603866E+002, 2.0009993E+001,-1.3727550E+001,-5.6130508E-001,-4.3018807E+000, 1.9448688E+001,-1.8029431E+001,-5.2875751E+001,-7.1241604E+000,-5.9999911E+001, 1.5000000E+001, 7.7856683E+002
 2.3801265E+002, 4.5272775E+002, 4.5177966E+002, 3.0307614E+002, 2.4257840E+002, 2.4273300E+002, 2.0342565E+002, 4.5272775E+002, 1.5837330E+002, 2.0247156E+002, 2.9353097E+002, 4.0913734E+002, 4.4544385E+002, 4.4605499E+002, 4.3262862E+002, 3.6943611E+002, 2.4071382E+002, 1.5824374E+002, 1.5829286E+002, 2.4090858E+002, 3.6950669E+002, 4.3273002E+002, 4.4611382E+002, 2.0056933E+001,-1.3735428E+001,-5.7468544E-001,-4.6737262E+000, 1.9482248E+001,-1.8409154E+001,-5.2976849E+001,-7.0228078E+000,-5.9999657E+001, 1.5000000E+001, 7.7901233E+002
 2.3900137E+002, 4.5281496E+002, 4.5187430E+002, 3.0316946E+002, 2.4263303E+002, 2.4279686E+002, 2.0347446E+002, 4.5281496E+002, 1.5833531E+002, 2.0250919E+002, 2.9365543E+002, 4.0926888E+002, 4.4555350E+002, 4.4614647E+002, 4.3273666E+002, 3.6959095E+002, 2.4081370E+002, 1.5822317E+002, 1.5826258E+002, 2.4099326E+002, 3.6963214E+002, 4.3283664E+002, 4.4619006E+002, 2.0048875E+001,-1.3742269E+001,-5.4145464E-001,-4.2615804E+000, 1.9507420E+001,-1.8003849E+001,-5.3089191E+001,-6.9108282E+000,-6.0000019E+001, 1.5000000E+001, 7.7951723E+002
 2.4000576E+002, 4.5294528E+002, 4.5200359E+002, 3.0326145E+002, 2.4268784E+002, 2.4285395E+002, 2.0350286E+002, 4.5294528E+002, 1.5829737E+002, 2.0254052E+002, 2.9374470E+002, 4.0940567E+002, 4.4569963E+002, 4.4621157E+002, 4.3280924E+002, 3.6972850E+002, 2.4090878E+002, 1.5819655E+002, 1.5824135E+002, 2.4107870E+002, 3.6973779E+002, 4.3295131E+002, 4.4628914E+002, 2.0051290E+001,-1.3751698E+001,-5.3682790E-001,-4.3609534E+000, 1.9514463E+001,-1.8112651E+001,-5.3002047E+001,-6.9976693E+000,-5.9999716E+001, 1.5000000E+001, 7.7917212E+002
 2.4101279E+002, 4.5304167E+002, 4.5210033E+002, 3.0335133E+002, 2.4274278E+002, 2.4291803E+002, 2.0353521E+002, 4.5304167E+002, 1.5826239E+002, 2.0258872E+002, 2.9385754E+002, 4.0956083E+002, 4.4582916E+002, 4.4629922E+002, 4.3288165E+002, 3.6983264E+002, 2.4098844E+002, 1.5816623E+002, 1.5821933E+002, 2.4117342E+002, 3.6985581E+002, 4.3307272E+002, 4.4640628E+002, 1.9967599E+001,-1.3759625E+001,-5.5168972E-001,-4.3813064E+000, 1.9415909E+001,-1.8140931E+001,-5.2570758E+001,-7.4292401E+000,-5.9999998E+001, 1.5000000E+001, 7.7735535E+002
 2.4203261E+002, 4.5315108E+002, 4.5221561E+002, 3.0345452E+002, 2.4279581E+002, 2.4297993E+002, 2.0357634E+002, 4.5315108E+002, 1.5822962E+002, 2.0263294E+002, 2.9397364E+002, 4.0970247E+002, 4.4597997E+002, 4.4636930E+002, 4.3294211E+002, 3.6993223E+002, 2.4106873E+002, 1.5813946E+002, 1.5819364E+002, 2.4125603E+002, 3.6998517E+002, 4.3320579E+002, 4.4653060E+002, 1.9976467E+001,-1.3767857E+001,-5.6372649E-001,-4.1433888E+000, 1.9412741E+001,-1.7911245E+001,-5.2645084E+001,-7.3547842E+000,-5.9999868E+001, 1.5000000E+001, 7.7768981E+002
 2.4302316E+002, 4.5328621E+002, 4.5235538E+002, 3.0355405E+002, 2.4285102E+002, 2.4304476E+002, 2.0360545E+002, 4.5328621E+002, 1.5819762E+002, 2.0266362E+002, 2.9407650E+002, 4.0982406E+002, 4.4611442E+002, 4.4645837E+002, 4.3302329E+002, 3.7005403E+002, 2.4116222E+002, 1.5811539E+002, 1.5817338E+002, 2.4134063E+002, 3.7010867E+002, 4.3333143E+002, 4.4664537E+002, 1.9977730E+001,-1.3777930E+001,-5.5346455E-001,-3.9563719E+000, 1.9424266E+001,-1.7734302E+001,-5.2572948E+001,-7.4267179E+000,-5.9999666E+001, 1.5000000E+001, 7.7740714E+002
 2.4401741E+002, 4.5342441E+002, 4.5249367E+002, 3.0363874E+002, 2.4290068E+002, 2.4310418E+002, 2.0363311E+002, 4.5342441E+002, 1.5816836E+002, 2.0269977E+002, 2.9418395E+002, 4.0993506E+002, 4.4624031E+002, 4.4659951E+002, 4.3315737E+002, 3.7018269E+002, 2.4125438E+002, 1.5809247E+002, 1.5815833E+002, 2.4143836E+002, 3.7024371E+002, 4.3343707E+002, 4.4674470E+002, 1.9938225E+001,-1.3788546E+001,-5.4703139E-001,-3.9736140E+000, 1.9391193E+001,-1.7762160E+001,-5.2783100E+001,-7.2168454E+000,-5.9999946E+001, 1.5000000E+001, 7.7831035E+002
 2.4501085E+002, 4.5354122E+002, 4.5260185E+002, 3.0373094E+002, 2.4296284E+002, 2.4315533E+002, 2.0367099E+002, 4.5354122E+002, 1.5814640E+002, 2.0274679E+002, 2.9429341E+002, 4.1004381E+002, 4.4633558E+002, 4.4672841E+002, 4.3329051E+002, 3.7030977E+002, 2.4133926E+002, 1.5806033E+002, 1.5813407E+002, 2.4153294E+002, 3.7037388E+002, 4.3353530E+002, 4.4685299E+002, 1.9956838E+001,-1.3797761E+001,-5.6114084E-001,-4.2912604E+000, 1.9395697E+001,-1.8089022E+001,-5.2766928E+001,-7.2328364E+000,-5.9999764E+001, 1.5000000E+001, 7.7826861E+002
 2.4601611E+002, 4.5364811E+002, 4.5271184E+002, 3.0382536E+002, 2.4302663E+002, 2.4320578E+002, 2.0370475E+002, 4.5364811E+002, 1.5811699E+002, 2.0278221E+002, 2.9441208E+002, 4.1015386E+002, 4.4643183E+002, 4.4685570E+002, 4.3341905E+002, 3.7041847E+002, 2.4141605E+002, 1.5802655E+002, 1.5810632E+002, 2.4161551E+002, 3.7048715E+002, 4.3362681E+002, 4.4696297E+002, 1.9965198E+001,-1.3806448E+001,-5.5805821E-001,-4.1414162E+000, 1.9407140E+001,-1.7947864E+001,-5.2782930E+001,-7.2168989E+000,-5.9999828E+001, 1.5000000E+001, 7.7835747E+002
 2.4701245E+002, 4.5375325E+002, 4.5280946E+002, 3.0391876E+002, 2.4308789E+002, 2.4325839E+002, 2.0372911E+002, 4.5375325E+002, 1.5808500E+002, 2.0280890E+002, 2.9451568E+002, 4.1028260E+002, 4.4652750E+002, 4.4697016E+002, 4.3354306E+002, 3.7051042E+002, 2.4149213E+002, 1.5800604E+002, 1.5807960E+002, 2.4170106E+002, 3.7062965E+002, 4.3368246E+002, 4.4700966E+002, 1.9931451E+001,-1.3814828E+001,-5.5520639E-001,-4.4444259E+000, 1.9376244E+001,-1.8259254E+001,-5.2545911E+001,-7.4541436E+000,-6.0000054E+001, 1.5000000E+001, 7.7737336E+002
 2.4801976E+002, 4.5384400E+002, 4.5291002E+002, 3.0401064E+002, 2.4314459E+002, 2.4332039E+002, 2.0375925E+002, 4.5384400E+002, 1.5805658E+002, 2.0284347E+002, 2.9459295E+002, 4.1036704E+002, 4.4663754E+002, 4.4706302E+002, 4.3363505E+002, 3.7063016E+002, 2.4157373E+002, 1.5798258E+002, 1.5806106E+002, 2.4176328E+002, 3.7076769E+002, 4.3379642E+002, 4.4711054E+002, 1.9910592E+001,-1.3821921E+001,-5.8331901E-001,-4.0984824E+000, 1.9327273E+001,-1.7920404E+001,-5.2477902E+001,-7.5218984E+000,-5.9999800E+001, 1.5000000E+001, 7.7709341E+002
 2.4902000E+002, 4.5396350E+002, 4.5303461E+002, 3.0409824E+002, 2.4319591E+002, 2.4337210E+002, 2.0380320E+002, 4.5396350E+002, 1.5802922E+002, 2.0288091E+002, 2.9470097E+002, 4.1046059E+002, 4.4673162E+002, 4.4720010E+002, 4.3375758E+002, 3.7073729E+002, 2.4164118E+002, 1.5795288E+002, 1.5802881E+002, 2.4181357E+002, 3.7087428E+002, 4.3391055E+002, 4.4721535E+002, 1.9889918E+001,-1.3831046E+001,-5.8377177E-001,-3.9176328E+000, 1.9306146E+001,-1.7748679E+001,-5.2644560E+001,-7.3553478E+000,-5.9999908E+001, 1.5000000E+001, 7.7781476E+002
 2.5003333E+002, 4.5409204E+002, 4.5315868E+002, 3.0418498E+002, 2.4325289E+002, 2.4343279E+002, 2.0383859E+002, 4.5409204E+002, 1.5800526E+002, 2.0292721E+002, 2.9483544E+002, 4.1059043E+002, 4.4685170E+002, 4.4733164E+002, 4.3385229E+002, 3.7085426E+002, 2.4172157E+002, 1.5792072E+002, 1.5798575E+002, 2.4185841E+002, 3.7095811E+002, 4.3400609E+002, 4.4732583E+002, 1.9914097E+001,-1.3840475E+001,-5.7440959E-001,-4.0625194E+000, 1.9339687E+001,-1.7902994E+001,-5.2498134E+001,-7.5015520E+000,-5.9999686E+001, 1.5000000E+001, 7.7722444E+002
 2.5101217E+002, 4.5418448E+002, 4.5323907E+002, 3.0427392E+002, 2.4330827E+002, 2.4349875E+002, 2.0386195E+002, 4.5418448E+002, 1.5797744E+002, 2.0295119E+002, 2.9494577E+002, 4.1071625E+002, 4.4692592E+002, 4.4745904E+002, 4.3396819E+002, 3.7097587E+002, 2.4180504E+002, 1.5790216E+002, 1.5795325E+002, 2.4191928E+002, 3.7103654E+002, 4.3411084E+002, 4.4743386E+002, 1.9920302E+001,-1.3847888E+001,-5.6585727E-001,-4.4935924E+000, 1.9354445E+001,-1.8341480E+001,-5.2868590E+001,-7.1313008E+000,-5.9999891E+001, 1.5000000E+001, 7.7881609E+002
 2.5200527E+002, 4.5425013E+002, 4.5330023E+002, 3.0436396E+002, 2.4335777E+002, 2.4354652E+002, 2.0388379E+002, 4.5425013E+002, 1.5794423E+002, 2.0298351E+002, 2.9503116E+002, 4.1079948E+002, 4.4697941E+002, 4.4760999E+002, 4.3411370E+002, 3.7110054E+002, 2.4188817E+002, 1.5787612E+002, 1.5792598E+002, 2.4199119E+002, 3.7112747E+002, 4.3415750E+002, 4.4747976E+002, 1.9901392E+001,-1.3853942E+001,-5.5310429E-001,-4.6815423E+000, 1.9348288E+001,-1.8535484E+001,-5.2713571E+001,-7.2864184E+000,-5.9999990E+001, 1.5000000E+001, 7.7816692E+002
 2.5300456E+002, 4.5430174E+002, 4.5335652E+002, 3.0443460E+002, 2.4340435E+002, 2.4359989E+002, 2.0391308E+002, 4.5430174E+002, 1.5790360E+002, 2.0299658E+002, 2.9509931E+002, 4.1086742E+002, 4.4703231E+002, 4.4773356E+002, 4.3422792E+002, 3.7123442E+002, 2.4197124E+002, 1.5785455E+002, 1.5789716E+002, 2.4206759E+002, 3.7123337E+002, 4.3422266E+002, 4.4753116E+002, 1.9942219E+001,-1.3858079E+001,-5.5738605E-001,-4.4430499E+000, 1.9384833E+001,-1.8301129E+001,-5.2920354E+001,-7.0793351E+000,-5.9999689E+001, 1.5000000E+001, 7.7906401E+002
 2.5402764E+002, 4.5439275E+002, 4.5345698E+002, 3.0450668E+002, 2.4345599E+002, 2.4364907E+002, 2.0394218E+002, 4.5439275E+002, 1.5786811E+002, 2.0301531E+002, 2.9518775E+002, 4.1092817E+002, 4.4711657E+002, 4.4786226E+002, 4.3435416E+002, 3.7135774E+002, 2.4204091E+002, 1.5782547E+002, 1.5787660E+002, 2.4213646E+002, 3.7134052E+002, 4.3432165E+002, 4.4761134E+002, 1.9935248E+001,-1.3864774E+001,-5.8417058E-001,-4.0725195E+000, 1.9351078E+001,-1.7937293E+001,-5.2822300E+001,-7.1775787E+000,-5.9999879E+001, 1.5000000E+001, 7.7866889E+002
 2.5500871E+002, 4.5451008E+002, 4.5357559E+002, 3.0461051E+002, 2.4352687E+002, 2.4369718E+002, 2.0397279E+002, 4.5451008E+002, 1.5784518E+002, 2.0304100E+002, 2.9528644E+002, 4.1099949E+002, 4.4722103E+002, 4.4797098E+002, 4.3446578E+002, 3.7146169E+002, 2.4212625E+002, 1.5780249E+002, 1.5784776E+002, 2.4219569E+002, 3.7141253E+002, 4.3438603E+002, 4.4764258E+002, 1.9938765E+001,-1.3873538E+001,-5.7597710E-001,-4.0135657E+000, 1.9362788E+001,-1.7887103E+001,-5.2815670E+001,-7.1842009E+000,-5.9999871E+001, 1.5000000E+001, 7.7866298E+002
 2.5600153E+002, 4.5461223E+002, 4.5366440E+002, 3.0472772E+002, 2.4358813E+002, 2.4375013E+002, 2.0399957E+002, 4.5461223E+002, 1.5782109E+002, 2.0306317E+002, 2.9535450E+002, 4.1106608E+002, 4.4727874E+002, 4.4808824E+002, 4.3459026E+002, 3.7158574E+002, 2.4222285E+002, 1.5778225E+002, 1.5782218E+002, 2.4224513E+002, 3.7147351E+002, 4.3446830E+002, 4.4770673E+002, 1.9927509E+001,-1.3881696E+001,-5.5835950E-001,-4.5634074E+000, 1.9369150E+001,-1.8445104E+001,-5.2886362E+001,-7.1135149E+000,-5.9999877E+001, 1.5000000E+001, 7.7898002E+002
 2.5701338E+002, 4.5465979E+002, 4.5371492E+002, 3.0481355E+002, 2.4364413E+002, 2.4379846E+002, 2.0402511E+002, 4.5465979E+002, 1.5779984E+002, 2.0309950E+002, 2.9544098E+002, 4.1112764E+002, 4.4732552E+002, 4.4820809E+002, 4.3473850E+002, 3.7172559E+002, 2.4232281E+002, 1.5777183E+002, 1.5779788E+002, 2.4228883E+002, 3.7152679E+002, 4.3450781E+002, 4.4776519E+002, 1.9867480E+001,-1.3886408E+001,-5.6383437E-001,-4.4422683E+000, 1.9303645E+001,-1.8328676E+001,-5.2635573E+001,-7.3644532E+000,-6.0000026E+001, 1.5000000E+001, 7.7792462E+002
 2.5802826E+002, 4.5474153E+002, 4.5380222E+002, 3.0489643E+002, 2.4369851E+002, 2.4385240E+002, 2.0405041E+002, 4.5474153E+002, 1.5776845E+002, 2.0313073E+002, 2.9551469E+002, 4.1117633E+002, 4.4742030E+002, 4.4831435E+002, 4.3486201E+002, 3.7182703E+002, 2.4239748E+002, 1.5775898E+002, 1.5777282E+002, 2.4234920E+002, 3.7161499E+002, 4.3456121E+002, 4.4781425E+002, 1.9864072E+001,-1.3892375E+001,-5.5881922E-001,-4.2537287E+000, 1.9305253E+001,-1.8146104E+001,-5.2576095E+001,-7.4237070E+000,-5.9999802E+001, 1.5000000E+001, 7.7768168E+002
 2.5902394E+002, 4.5481890E+002, 4.5387073E+002, 3.0496449E+002, 2.4373979E+002, 2.4390379E+002, 2.0407370E+002, 4.5481890E+002, 1.5773366E+002, 2.0315264E+002, 2.9559863E+002, 4.1123698E+002, 4.4747300E+002, 4.4842008E+002, 4.3497563E+002, 3.7192123E+002, 2.4246962E+002, 1.5774170E+002, 1.5775335E+002, 2.4241815E+002, 3.7168937E+002, 4.3460295E+002, 4.4784954E+002, 1.9872503E+001,-1.3898022E+001,-5.5002550E-001,-4.5485624E+000, 1.9322477E+001,-1.8446585E+001,-5.2751695E+001,-7.2482357E+000,-5.9999931E+001, 1.5000000E+001, 7.7845088E+002
 2.6000905E+002, 4.5486179E+002, 4.5391148E+002, 3.0504343E+002, 2.4379099E+002, 2.4395221E+002, 2.0409732E+002, 4.5486179E+002, 1.5770644E+002, 2.0317706E+002, 2.9567990E+002, 4.1129138E+002, 4.4752123E+002, 4.4853304E+002, 4.3511400E+002, 3.7200619E+002, 2.4252139E+002, 1.5772985E+002, 1.5773586E+002, 2.4248809E+002, 3.7177197E+002, 4.3463718E+002, 4.4788437E+002, 1.9884036E+001,-1.3902337E+001,-5.5443751E-001,-4.6413402E+000, 1.9329598E+001,-1.8543678E+001,-5.2784740E+001,-7.2150286E+000,-5.9999769E+001, 1.5000000E+001, 7.7859880E+002
 2.6100949E+002, 4.5492461E+002, 4.5398448E+002, 3.0511685E+002, 2.4384606E+002, 2.4400818E+002, 2.0411302E+002, 4.5492461E+002, 1.5768867E+002, 2.0321292E+002, 2.9574716E+002, 4.1136452E+002, 4.4759536E+002, 4.4865163E+002, 4.3526738E+002, 3.7210488E+002, 2.4257864E+002, 1.5770729E+002, 1.5771488E+002, 2.4255768E+002, 3.7187030E+002, 4.3471768E+002, 4.4797494E+002, 1.9892321E+001,-1.3906777E+001,-5.4708806E-001,-4.2034906E+000, 1.9345232E+001,-1.8110268E+001,-5.2843744E+001,-7.1561147E+000,-5.9999858E+001, 1.5000000E+001, 7.7886708E+002
 2.6202640E+002, 4.5501516E+002, 4.5407512E+002, 3.0517798E+002, 2.4389397E+002, 2.4407263E+002, 2.0413542E+002, 4.5501516E+002, 1.5768000E+002, 2.0326317E+002, 2.9584676E+002, 4.1143554E+002, 4.4766272E+002, 4.4878690E+002, 4.3539334E+002, 3.7221016E+002, 2.4265109E+002, 1.5768109E+002, 1.5769078E+002, 2.4262002E+002, 3.7195769E+002, 4.3477827E+002, 4.4805072E+002, 1.9847471E+001,-1.3913499E+001,-5.5206936E-001,-4.2385949E+000, 1.9295402E+001,-1.8152094E+001,-5.2642670E+001,-7.3572940E+000,-5.9999964E+001, 1.5000000E+001, 7.7802706E+002
 2.6301898E+002, 4.5511750E+002, 4.5418629E+002, 3.0522940E+002, 2.4394278E+002, 2.4413680E+002, 2.0417028E+002, 4.5511750E+002, 1.5766786E+002, 2.0330952E+002, 2.9595099E+002, 4.1152502E+002, 4.4775808E+002, 4.4889011E+002, 4.3548689E+002, 3.7231254E+002, 2.4271904E+002, 1.5765204E+002, 1.5765855E+002, 2.4267566E+002, 3.7205293E+002, 4.3487240E+002, 4.4813479E+002, 1.9878485E+001,-1.3920578E+001,-5.6022190E-001,-3.8429742E+000, 1.9318263E+001,-1.7763552E+001,-5.2640443E+001,-7.3593715E+000,-5.9999815E+001, 1.5000000E+001, 7.7804278E+002
 2.6401587E+002, 4.5524266E+002, 4.5431209E+002, 3.0527844E+002, 2.4398443E+002, 2.4419023E+002, 2.0419933E+002, 4.5524266E+002, 1.5765538E+002, 2.0336240E+002, 2.9604067E+002, 4.1162745E+002, 4.4787525E+002, 4.4897574E+002, 4.3557133E+002, 3.7240052E+002, 2.4277510E+002, 1.5762644E+002, 1.5763920E+002, 2.4274020E+002, 3.7212583E+002, 4.3493675E+002, 4.4820903E+002, 1.9859047E+001,-1.3930224E+001,-5.6241243E-001,-3.8430817E+000, 1.9296635E+001,-1.7773306E+001,-5.2460760E+001,-7.5390666E+000,-5.9999827E+001, 1.5000000E+001, 7.7730044E+002
 2.6500069E+002, 4.5534416E+002, 4.5439920E+002, 3.0533675E+002, 2.4402759E+002, 2.4423735E+002, 2.0422149E+002, 4.5534416E+002, 1.5764500E+002, 2.0340244E+002, 2.9613651E+002, 4.1173592E+002, 4.4798056E+002, 4.4906840E+002, 4.3564642E+002, 3.7250350E+002, 2.4284703E+002, 1.5760077E+002, 1.5762105E+002, 2.4281030E+002, 3.7221790E+002, 4.3497631E+002, 4.4823342E+002, 1.9870889E+001,-1.3939357E+001,-5.5200835E-001,-4.4148564E+000, 1.9318880E+001,-1.8354213E+001,-5.2902816E+001,-7.0970008E+000,-5.9999816E+001, 1.5000000E+001, 7.7918439E+002
 2.6603082E+002, 4.5541722E+002, 4.5447843E+002, 3.0540595E+002, 2.4406788E+002, 2.4428082E+002, 2.0424356E+002, 4.5541722E+002, 1.5762619E+002, 2.0344163E+002, 2.9622262E+002, 4.1184931E+002, 4.4809194E+002, 4.4917790E+002, 4.3574386E+002, 3.7259415E+002, 2.4292182E+002, 1.5758332E+002, 1.5759988E+002, 2.4290465E+002, 3.7233590E+002, 4.3504836E+002, 4.4829026E+002, 1.9874327E+001,-1.3945111E+001,-5.5239384E-001,-4.0883412E+000, 1.9321934E+001,-1.8033453E+001,-5.2700046E+001,-7.2999216E+000,-5.9999968E+001, 1.5000000E+001, 7.7834920E+002
 2.6700395E+002, 4.5552368E+002, 4.5458490E+002, 3.0547301E+002, 2.4410618E+002, 2.4432010E+002, 2.0426694E+002, 4.5552368E+002, 1.5760630E+002, 2.0348441E+002, 2.9632231E+002, 4.1195326E+002, 4.4819826E+002, 4.4921913E+002, 4.3579497E+002, 3.7268924E+002, 2.4299568E+002, 1.5756485E+002, 1.5757619E+002, 2.4297058E+002, 3.7241562E+002, 4.3512988E+002, 4.4838415E+002, 1.9880998E+001,-1.3952716E+001,-5.5019712E-001,-4.1165764E+000, 1.9330801E+001,-1.8069293E+001,-5.2956931E+001,-7.0428966E+000,-5.9999827E+001, 1.5000000E+001, 7.7944646E+002
 2.6802668E+002, 4.5561629E+002, 4.5468241E+002, 3.0553850E+002, 2.4415469E+002, 2.4438261E+002, 2.0428859E+002, 4.5561629E+002, 1.5758756E+002, 2.0351738E+002, 2.9641775E+002, 4.1206225E+002, 4.4830367E+002, 4.4928219E+002, 4.3587362E+002, 3.7280684E+002, 2.4305306E+002, 1.5754802E+002, 1.5755915E+002, 2.4303464E+002, 3.7249781E+002, 4.3519749E+002, 4.4847747E+002, 1.9852043E+001,-1.3960836E+001,-5.5332247E-001,-3.9239142E+000, 1.9298721E+001,-1.7884750E+001,-5.2851249E+001,-7.1486350E+000,-5.9999884E+001, 1.5000000E+001, 7.7900911E+002
 2.6900408E+002, 4.5573189E+002, 4.5479548E+002, 3.0560358E+002, 2.4421463E+002, 2.4443809E+002, 2.0431304E+002, 4.5573189E+002, 1.5756781E+002, 2.0355648E+002, 2.9651507E+002, 4.1213069E+002, 4.4842070E+002, 4.4935106E+002, 4.3594806E+002, 3.7287090E+002, 2.4310776E+002, 1.5753519E+002, 1.5754402E+002, 2.4310066E+002, 3.7260013E+002, 4.3526170E+002, 4.4852683E+002, 1.9902400E+001,-1.3969113E+001,-5.6543870E-001,-3.9856257E+000, 1.9336961E+001,-1.7954739E+001,-5.3154392E+001,-6.8454255E+000,-5.9999817E+001, 1.5000000E+001, 7.8031234E+002
 2.7001498E+002, 4.5582568E+002, 4.5488627E+002, 3.0566457E+002, 2.4425729E+002, 2.4448817E+002, 2.0434102E+002, 4.5582568E+002, 1.5754510E+002, 2.0359416E+002, 2.9659333E+002, 4.1222343E+002, 4.4853820E+002, 4.4939995E+002, 4.3598849E+002, 3.7293898E+002, 2.4318068E+002, 1.5752169E+002, 1.5751498E+002, 2.4314668E+002, 3.7269539E+002, 4.3532106E+002, 4.4856849E+002, 1.9856650E+001,-1.3976775E+001,-5.6567239E-001,-4.1085671E+000, 1.9290977E+001,-1.8085342E+001,-5.2729084E+001,-7.2708528E+000,-5.9999936E+001, 1.5000000E+001, 7.7852951E+002
 2.7102841E+002, 4.5591851E+002, 4.5497445E+002, 3.0573097E+002, 2.4431030E+002, 2.4452331E+002, 2.0436969E+002, 4.5591851E+002, 1.5751479E+002, 2.0361896E+002, 2.9667016E+002, 4.1231896E+002, 4.4862599E+002, 4.4949019E+002, 4.3607961E+002, 3.7304023E+002, 2.4324226E+002, 1.5750250E+002, 1.5748742E+002, 2.4319385E+002, 3.7276635E+002, 4.3535785E+002, 4.4861885E+002, 1.9890514E+001,-1.3983871E+001,-5.4771675E-001,-4.2513842E+000, 1.9342797E+001,-1.8235256E+001,-5.3062751E+001,-6.9370634E+000,-5.9999814E+001, 1.5000000E+001, 7.7996225E+002
 2.7202760E+002, 4.5599715E+002, 4.5505496E+002, 3.0581037E+002, 2.4437172E+002, 2.4456281E+002, 2.0439384E+002, 4.5599715E+002, 1.5749489E+002, 2.0364704E+002, 2.9675927E+002, 4.1242011E+002, 4.4875150E+002, 4.4949887E+002, 4.3608432E+002, 3.7311230E+002, 2.4330536E+002, 1.5748483E+002, 1.5746435E+002, 2.4323945E+002, 3.7285457E+002, 4.3541144E+002, 4.4867786E+002, 1.9863273E+001,-1.3990264E+001,-5.5087145E-001,-4.2334568E+000, 1.9312402E+001,-1.8223721E+001,-5.3147817E+001,-6.8520705E+000,-5.9999887E+001, 1.5000000E+001, 7.8031913E+002
 2.7301700E+002, 4.5606557E+002, 4.5512101E+002, 3.0587614E+002, 2.4442903E+002, 2.4460148E+002, 2.0441729E+002, 4.5606557E+002, 1.5748360E+002, 2.0368913E+002, 2.9686462E+002, 4.1255533E+002, 4.4885344E+002, 4.4950934E+002, 4.3610503E+002, 3.7320331E+002, 2.4338952E+002, 1.5746421E+002, 1.5743782E+002, 2.4327730E+002, 3.7293719E+002, 4.3548614E+002, 4.4874315E+002, 1.9846242E+001,-1.3995686E+001,-5.5515194E-001,-4.2750569E+000, 1.9291090E+001,-1.8270743E+001,-5.2713811E+001,-7.2861857E+000,-5.9999996E+001, 1.5000000E+001, 7.7851212E+002
 2.7400922E+002, 4.5614140E+002, 4.5520326E+002, 3.0593383E+002, 2.4446977E+002, 2.4464105E+002, 2.0443253E+002, 4.5614140E+002, 1.5746001E+002, 2.0372521E+002, 2.9693883E+002, 4.1263366E+002, 4.4893779E+002, 4.4956074E+002, 4.3615121E+002, 3.7328524E+002, 2.4345802E+002, 1.5744169E+002, 1.5741698E+002, 2.4332998E+002, 3.7301240E+002, 4.3552350E+002, 4.4878751E+002, 1.9821409E+001,-1.4001574E+001,-5.5998326E-001,-4.0775885E+000, 1.9261426E+001,-1.8079163E+001,-5.2713919E+001,-7.2859874E+000,-5.9999906E+001, 1.5000000E+001, 7.7851400E+002
 2.7503044E+002, 4.5623226E+002, 4.5529621E+002, 3.0599150E+002, 2.4450627E+002, 2.4468392E+002, 2.0445304E+002, 4.5623226E+002, 1.5743065E+002, 2.0375763E+002, 2.9702266E+002, 4.1269020E+002, 4.4900334E+002, 4.4960578E+002, 4.3620215E+002, 3.7336445E+002, 2.4353084E+002, 1.5742733E+002, 1.5739544E+002, 2.4339182E+002, 3.7309953E+002, 4.3557717E+002, 4.4884757E+002, 1.9819593E+001,-1.4009506E+001,-5.5860123E-001,-3.9551612E+000, 1.9260992E+001,-1.7964667E+001,-5.2684848E+001,-7.3150471E+000,-5.9999895E+001, 1.5000000E+001, 7.7841116E+002
 2.7602834E+002, 4.5633832E+002, 4.5540232E+002, 3.0604699E+002, 2.4454887E+002, 2.4472918E+002, 2.0447755E+002, 4.5633832E+002, 1.5741057E+002, 2.0378647E+002, 2.9709933E+002, 4.1275124E+002, 4.4909335E+002, 4.4965921E+002, 4.3628292E+002, 3.7346611E+002, 2.4360473E+002, 1.5740424E+002, 1.5737377E+002, 2.4344505E+002, 3.7317532E+002, 4.3564994E+002, 4.4892408E+002, 1.9808087E+001,-1.4017071E+001,-5.5930119E-001,-4.0033502E+000, 1.9248786E+001,-1.8020421E+001,-5.2758349E+001,-7.2414866E+000,-5.9999835E+001, 1.5000000E+001, 7.7872513E+002
