s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
Time,"T_bottom","T_top","WT1","WT2","WT3","WT4","WT5","WT6","WT7","WT8","WT9","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT20","rhfHeatedSide","rhfCooledSide","chfHeatedSide","chfCooledSide","thfHeatedSide","thfCooledSide","rhfRadPanelSide","chfRadPanelSide","thfRadPanelSide","WTRADPANELSBOTTOM","WTRADPANELTOP"
 3.9500077E+002, 1.1870416E+001, 1.1779785E+001, 2.1236402E+002, 1.9092997E+002, 1.8987429E+002, 1.7366090E+002, 1.1870416E+001, 1.4746143E+002, 1.7032348E+002, 1.8326958E+002, 1.1815499E+002, 1.9053151E+001, 1.8987727E+001, 5.4205509E+001, 1.7253349E+002, 1.8501794E+002, 1.4884815E+002, 1.4863497E+002, 1.8412977E+002, 1.7032584E+002, 5.3944705E+001, 1.8929584E+001, 2.8781034E-001,-8.8426282E-002, 1.0489510E-001,-2.2806491E-002, 3.9270545E-001,-1.1123277E-001, 1.9010302E-001,-1.8089637E-001, 9.2066460E-003, 1.0500000E+001, 6.7337923E+001
 3.9600107E+002, 1.1430807E+001, 1.1358822E+001, 2.0532021E+002, 1.8576985E+002, 1.8530922E+002, 1.7058769E+002, 1.1430807E+001, 1.4568784E+002, 1.6698928E+002, 1.7724352E+002, 1.0998313E+002, 1.7696041E+001, 1.7495794E+001, 4.9396160E+001, 1.6474982E+002, 1.8043529E+002, 1.4670088E+002, 1.4660089E+002, 1.7881440E+002, 1.6219952E+002, 4.9279986E+001, 1.7444300E+001, 2.7336923E-001,-8.2362643E-002, 1.1321265E-001,-1.5718806E-002, 3.8658188E-001,-9.8081449E-002, 1.6549668E-001,-1.5702642E-001, 8.4702627E-003, 1.0500000E+001, 6.5383971E+001
 3.9700184E+002, 1.1066528E+001, 1.1002101E+001, 1.9916525E+002, 1.8117402E+002, 1.8079827E+002, 1.6722986E+002, 1.1066528E+001, 1.4381553E+002, 1.6352838E+002, 1.7107680E+002, 1.0288057E+002, 1.6573850E+001, 1.6345754E+001, 4.5067385E+001, 1.5686074E+002, 1.7583356E+002, 1.4474874E+002, 1.4453856E+002, 1.7401997E+002, 1.5411537E+002, 4.4883853E+001, 1.6270686E+001, 2.5946183E-001,-8.4394797E-002, 1.1739570E-001,-8.8006874E-003, 3.7685754E-001,-9.3195484E-002, 1.4802169E-001,-1.4396149E-001, 4.0601975E-003, 1.0500000E+001, 6.3464055E+001
 3.9800074E+002, 1.0756126E+001, 1.0702832E+001, 1.9375741E+002, 1.7653963E+002, 1.7610011E+002, 1.6392907E+002, 1.0756126E+001, 1.4201152E+002, 1.6024545E+002, 1.6558628E+002, 9.6384570E+001, 1.5548967E+001, 1.5302001E+001, 4.1230806E+001, 1.4859333E+002, 1.7099980E+002, 1.4278267E+002, 1.4234036E+002, 1.6903023E+002, 1.4659273E+002, 4.1037430E+001, 1.5239503E+001, 2.4828708E-001,-8.0967067E-002, 1.2295754E-001,-3.5709275E-003, 3.7124462E-001,-8.4537994E-002, 1.3415058E-001,-1.3289559E-001, 1.2549903E-003, 1.0500000E+001, 6.1884834E+001
 3.9900129E+002, 1.0489145E+001, 1.0439449E+001, 1.8762020E+002, 1.7233937E+002, 1.7147413E+002, 1.6072016E+002, 1.0489145E+001, 1.4021314E+002, 1.5703623E+002, 1.6026709E+002, 9.0722846E+001, 1.4731852E+001, 1.4406517E+001, 3.7717037E+001, 1.4084858E+002, 1.6612550E+002, 1.4101058E+002, 1.4055445E+002, 1.6485976E+002, 1.3948616E+002, 3.7704135E+001, 1.4412442E+001, 2.3634510E-001,-7.9400958E-002, 1.1544811E-001, 4.3221022E-004, 3.5179322E-001,-7.8968748E-002, 1.2431601E-001,-1.2152586E-001, 2.7901463E-003, 1.0500000E+001, 5.9178222E+001
 4.0000027E+002, 1.0270915E+001, 1.0232096E+001, 1.8278671E+002, 1.6806637E+002, 1.6708778E+002, 1.5756822E+002, 1.0270915E+001, 1.3845835E+002, 1.5369511E+002, 1.5489908E+002, 8.4994735E+001, 1.3996776E+001, 1.3668333E+001, 3.4798537E+001, 1.3364402E+002, 1.6199650E+002, 1.3911172E+002, 1.3873584E+002, 1.6086502E+002, 1.3277754E+002, 3.4672688E+001, 1.3680662E+001, 2.2214216E-001,-7.8876600E-002, 1.0698828E-001, 4.5891372E-003, 3.2913044E-001,-7.4287463E-002, 1.1724084E-001,-1.1092501E-001, 6.3158357E-003, 1.0500000E+001, 5.5884107E+001
 4.0100205E+002, 1.0098059E+001, 1.0063786E+001, 1.7770051E+002, 1.6395152E+002, 1.6351586E+002, 1.5461110E+002, 1.0098059E+001, 1.3655632E+002, 1.5042616E+002, 1.4921449E+002, 7.9208507E+001, 1.3321310E+001, 1.3071674E+001, 3.2036970E+001, 1.2682999E+002, 1.5747398E+002, 1.3695368E+002, 1.3692704E+002, 1.5687421E+002, 1.2627324E+002, 3.2013264E+001, 1.3046308E+001, 2.1120636E-001,-7.7661902E-002, 9.9690549E-002, 7.6069600E-003, 3.1089690E-001,-7.0054942E-002, 1.0753260E-001,-1.0411145E-001, 3.4211517E-003, 1.0500000E+001, 5.4506519E+001
 4.0200040E+002, 9.9457796E+000, 9.9129333E+000, 1.7231605E+002, 1.6003402E+002, 1.5957612E+002, 1.5152325E+002, 9.9457796E+000, 1.3486841E+002, 1.4772010E+002, 1.4420224E+002, 7.4332545E+001, 1.2774208E+001, 1.2548854E+001, 2.9541813E+001, 1.2078866E+002, 1.5349059E+002, 1.3528374E+002, 1.3528891E+002, 1.5278438E+002, 1.1956728E+002, 2.9534298E+001, 1.2508583E+001, 2.0111279E-001,-7.6364099E-002, 1.0537370E-001, 1.0209505E-002, 3.0648649E-001,-6.6154593E-002, 9.5061947E-002,-9.4581831E-002, 4.8011539E-004, 1.0500000E+001, 5.3228639E+001
 4.0300183E+002, 9.7962219E+000, 9.7658743E+000, 1.6693499E+002, 1.5601156E+002, 1.5578693E+002, 1.4851628E+002, 9.7962219E+000, 1.3346259E+002, 1.4513443E+002, 1.3976947E+002, 6.9697178E+001, 1.2307443E+001, 1.2100034E+001, 2.7374999E+001, 1.1500752E+002, 1.4965518E+002, 1.3354325E+002, 1.3376214E+002, 1.4905082E+002, 1.1319911E+002, 2.7401752E+001, 1.2062663E+001, 1.8990992E-001,-7.4864694E-002, 1.0006697E-001, 1.2592505E-002, 2.8997689E-001,-6.2272189E-002, 8.6060559E-002,-8.0509028E-002, 5.5515310E-003, 1.0500000E+001, 5.0727694E+001
 4.0400147E+002, 9.6782164E+000, 9.6542476E+000, 1.6129920E+002, 1.5278001E+002, 1.5267215E+002, 1.4592649E+002, 9.6782164E+000, 1.3182153E+002, 1.4240202E+002, 1.3495872E+002, 6.5432717E+001, 1.1908391E+001, 1.1668034E+001, 2.5431494E+001, 1.0902041E+002, 1.4593765E+002, 1.3206107E+002, 1.3214856E+002, 1.4489221E+002, 1.0718410E+002, 2.5497742E+001, 1.1682960E+001, 1.8268729E-001,-7.2771433E-002, 1.0552083E-001, 1.4763565E-002, 2.8820812E-001,-5.8007868E-002, 8.1779667E-002,-7.8342374E-002, 3.4372934E-003, 1.0500000E+001, 4.9293938E+001
 4.0500183E+002, 9.5928742E+000, 9.5722766E+000, 1.5693720E+002, 1.4955177E+002, 1.4939776E+002, 1.4345195E+002, 9.5928742E+000, 1.3028233E+002, 1.3965969E+002, 1.3004891E+002, 6.1222506E+001, 1.1564429E+001, 1.1343455E+001, 2.3769879E+001, 1.0332027E+002, 1.4231390E+002, 1.3079415E+002, 1.3042562E+002, 1.4063503E+002, 1.0115758E+002, 2.3844069E+001, 1.1348208E+001, 1.7560129E-001,-7.3411878E-002, 9.6287903E-002, 1.6082695E-002, 2.7188919E-001,-5.7329184E-002, 7.1908324E-002,-6.9670515E-002, 2.2378083E-003, 1.0500000E+001, 4.8070205E+001
 4.0600014E+002, 9.5092121E+000, 9.4889865E+000, 1.5237152E+002, 1.4646851E+002, 1.4615752E+002, 1.4077490E+002, 9.5092121E+000, 1.2875662E+002, 1.3722024E+002, 1.2537522E+002, 5.7368723E+001, 1.1273708E+001, 1.1072610E+001, 2.2351578E+001, 9.8323519E+001, 1.3895138E+002, 1.2943316E+002, 1.2890542E+002, 1.3683814E+002, 9.5896300E+001, 2.2383553E+001, 1.1096714E+001, 1.7098904E-001,-7.2949388E-002, 1.0016411E-001, 1.8274632E-002, 2.7115315E-001,-5.4674755E-002, 6.3983791E-002,-6.1696320E-002, 2.2874717E-003, 1.0500000E+001, 4.7143363E+001
 4.0700170E+002, 9.4435374E+000, 9.4249333E+000, 1.4795514E+002, 1.4348894E+002, 1.4298059E+002, 1.3822403E+002, 9.4435374E+000, 1.2731304E+002, 1.3476111E+002, 1.2092469E+002, 5.3685156E+001, 1.1009080E+001, 1.0817694E+001, 2.1172226E+001, 9.3812092E+001, 1.3546047E+002, 1.2806067E+002, 1.2757018E+002, 1.3355822E+002, 9.1596687E+001, 2.1119571E+001, 1.0850555E+001, 1.6494520E-001,-7.3660467E-002, 1.0364034E-001, 1.8543186E-002, 2.6858555E-001,-5.5117282E-002, 5.7402768E-002,-5.6171845E-002, 1.2309226E-003, 1.0500000E+001, 4.6132875E+001
 4.0800015E+002, 9.3735471E+000, 9.3564601E+000, 1.4359014E+002, 1.4005150E+002, 1.3981245E+002, 1.3588484E+002, 9.3735471E+000, 1.2586352E+002, 1.3239378E+002, 1.1691698E+002, 5.0654364E+001, 1.0778738E+001, 1.0592074E+001, 1.9974069E+001, 8.9387984E+001, 1.3196877E+002, 1.2680843E+002, 1.2612637E+002, 1.3015396E+002, 8.7538587E+001, 2.0082282E+001, 1.0657350E+001, 1.5748691E-001,-7.1165603E-002, 1.0058280E-001, 1.9473193E-002, 2.5806971E-001,-5.1692411E-002, 5.4288664E-002,-5.2618918E-002, 1.6697456E-003, 1.0500000E+001, 4.4562348E+001
 4.0900217E+002, 9.3194040E+000, 9.3049264E+000, 1.3917764E+002, 1.3712369E+002, 1.3669791E+002, 1.3354147E+002, 9.3194040E+000, 1.2435116E+002, 1.2994789E+002, 1.1294939E+002, 4.7594835E+001, 1.0565967E+001, 1.0382127E+001, 1.8832795E+001, 8.4958120E+001, 1.2835094E+002, 1.2532020E+002, 1.2477577E+002, 1.2685714E+002, 8.3936595E+001, 1.9064915E+001, 1.0459025E+001, 1.5160548E-001,-7.2918974E-002, 9.4738523E-002, 2.0999975E-002, 2.4634400E-001,-5.1918999E-002, 5.4441073E-002,-5.3281281E-002, 1.1597917E-003, 1.0500000E+001, 4.2725833E+001
 4.1000034E+002, 9.2811605E+000, 9.2681380E+000, 1.3534375E+002, 1.3428037E+002, 1.3380906E+002, 1.3109255E+002, 9.2811605E+000, 1.2303334E+002, 1.2753508E+002, 1.0908409E+002, 4.4818758E+001, 1.0375080E+001, 1.0204114E+001, 1.7882150E+001, 8.1130897E+001, 1.2488697E+002, 1.2383027E+002, 1.2322957E+002, 1.2330256E+002, 7.9422270E+001, 1.8025192E+001, 1.0298836E+001, 1.4704743E-001,-6.9819018E-002, 9.3110980E-002, 2.1012072E-002, 2.4015841E-001,-4.8806946E-002, 4.3316957E-002,-4.2212429E-002, 1.1045274E-003, 1.0500000E+001, 4.2407688E+001
 4.1100060E+002, 9.2417943E+000, 9.2289138E+000, 1.3124843E+002, 1.3114889E+002, 1.3062303E+002, 1.2888307E+002, 9.2417943E+000, 1.2181235E+002, 1.2518985E+002, 1.0481795E+002, 4.2215435E+001, 1.0214983E+001, 1.0069595E+001, 1.6990796E+001, 7.7108070E+001, 1.2146379E+002, 1.2246104E+002, 1.2196955E+002, 1.2025086E+002, 7.5458543E+001, 1.7089587E+001, 1.0138378E+001, 1.4255476E-001,-7.1983392E-002, 9.4755202E-002, 2.1558636E-002, 2.3730996E-001,-5.0424756E-002, 4.0510296E-002,-3.7872062E-002, 2.6382348E-003, 1.0500000E+001, 4.1018374E+001
 4.1200074E+002, 9.2050225E+000, 9.1945892E+000, 1.2709654E+002, 1.2781080E+002, 1.2759161E+002, 1.2678283E+002, 9.2050225E+000, 1.2048654E+002, 1.2236154E+002, 1.0074905E+002, 3.9792254E+001, 1.0069062E+001, 9.9663852E+000, 1.6195025E+001, 7.3095300E+001, 1.1828803E+002, 1.2105543E+002, 1.2069493E+002, 1.1737637E+002, 7.2106149E+001, 1.6289625E+001, 1.0000602E+001, 1.3908643E-001,-7.0013897E-002, 9.1899708E-002, 2.2867524E-002, 2.3098614E-001,-4.7146373E-002, 3.5403099E-002,-3.5171040E-002, 2.3205921E-004, 1.0500000E+001, 4.0741012E+001
 4.1300167E+002, 9.1765763E+000, 9.1655189E+000, 1.2343051E+002, 1.2446194E+002, 1.2473723E+002, 1.2459751E+002, 9.1765763E+000, 1.1915934E+002, 1.1982254E+002, 9.7587241E+001, 3.8101516E+001, 9.9490597E+000, 9.8620739E+000, 1.5463592E+001, 6.9570387E+001, 1.1522054E+002, 1.1978987E+002, 1.1936387E+002, 1.1415554E+002, 6.8428267E+001, 1.5584810E+001, 9.8835087E+000, 1.3254976E-001,-7.3209973E-002, 9.1861912E-002, 2.2906450E-002, 2.2441167E-001,-5.0303523E-002, 3.5371437E-002,-3.1504227E-002, 3.8672102E-003, 1.0500000E+001, 3.8597238E+001
 4.1400162E+002, 9.1470709E+000, 9.1363924E+000, 1.1960027E+002, 1.2148673E+002, 1.2182292E+002, 1.2246546E+002, 9.1470709E+000, 1.1794305E+002, 1.1768618E+002, 9.4081310E+001, 3.6171392E+001, 9.8446054E+000, 9.7614253E+000, 1.4862436E+001, 6.6105382E+001, 1.1204700E+002, 1.1855631E+002, 1.1804166E+002, 1.1086270E+002, 6.5227961E+001, 1.4947323E+001, 9.7779910E+000, 1.2926311E-001,-6.8323332E-002, 9.2497592E-002, 2.3620347E-002, 2.2176070E-001,-4.4702985E-002, 3.2352731E-002,-2.8845467E-002, 3.5072639E-003, 1.0500000E+001, 3.7881751E+001
 4.1500056E+002, 9.1217126E+000, 9.1130689E+000, 1.1587835E+002, 1.1858438E+002, 1.1901753E+002, 1.2030574E+002, 9.1217126E+000, 1.1665007E+002, 1.1535881E+002, 9.0496899E+001, 3.4095429E+001, 9.7641580E+000, 9.6708701E+000, 1.4288709E+001, 6.2615101E+001, 1.0895503E+002, 1.1733040E+002, 1.1656323E+002, 1.0774990E+002, 6.2125238E+001, 1.4383672E+001, 9.6819009E+000, 1.2535167E-001,-7.0882148E-002, 7.7326100E-002, 2.4095458E-002, 2.0267777E-001,-4.6786690E-002, 3.2701274E-002,-3.2336785E-002, 3.6448854E-004, 1.0500000E+001, 3.7116897E+001
 4.1600055E+002, 9.0997507E+000, 9.0918647E+000, 1.1247580E+002, 1.1593839E+002, 1.1654612E+002, 1.1828182E+002, 9.0997507E+000, 1.1538548E+002, 1.1296736E+002, 8.6952736E+001, 3.2036896E+001, 9.6690627E+000, 9.6111072E+000, 1.3803756E+001, 5.9787075E+001, 1.0609087E+002, 1.1611997E+002, 1.1534558E+002, 1.0511857E+002, 5.9189856E+001, 1.3850553E+001, 9.5996033E+000, 1.2258914E-001,-7.5715431E-002, 7.7902953E-002, 2.3606740E-002, 2.0049209E-001,-5.2108691E-002, 2.5953587E-002,-2.3580413E-002, 2.3731739E-003, 1.0500000E+001, 3.6424278E+001
 4.1700067E+002, 9.0811086E+000, 9.0724673E+000, 1.0909094E+002, 1.1325270E+002, 1.1390537E+002, 1.1600491E+002, 9.0811086E+000, 1.1418079E+002, 1.1088045E+002, 8.3967502E+001, 3.0524465E+001, 9.5975031E+000, 9.5418285E+000, 1.3329962E+001, 5.6937214E+001, 1.0283525E+002, 1.1469222E+002, 1.1407690E+002, 1.0211250E+002, 5.6405486E+001, 1.3418891E+001, 9.5358434E+000, 1.1986762E-001,-7.0897790E-002, 7.3434043E-002, 2.4307482E-002, 1.9330166E-001,-4.6590307E-002, 2.0102105E-002,-1.8400049E-002, 1.7020558E-003, 1.0500000E+001, 3.6257744E+001
 4.1800233E+002, 9.0574702E+000, 9.0493358E+000, 1.0600750E+002, 1.1049871E+002, 1.1091920E+002, 1.1393088E+002, 9.0574702E+000, 1.1296601E+002, 1.0868456E+002, 8.0994210E+001, 2.9071710E+001, 9.5367352E+000, 9.4871073E+000, 1.2939415E+001, 5.3944677E+001, 9.9575493E+001, 1.1332296E+002, 1.1282866E+002, 9.9130306E+001, 5.3615403E+001, 1.3003743E+001, 9.4817324E+000, 1.1724760E-001,-6.7735751E-002, 8.5945249E-002, 2.5259010E-002, 2.0319285E-001,-4.2476741E-002, 1.8447262E-002,-1.7722264E-002, 7.2499792E-004, 1.0500000E+001, 3.5701552E+001
 4.1900231E+002, 9.0464810E+000, 9.0391218E+000, 1.0301794E+002, 1.0795373E+002, 1.0784819E+002, 1.1192883E+002, 9.0464810E+000, 1.1179877E+002, 1.0668396E+002, 7.8235542E+001, 2.7741437E+001, 9.4737231E+000, 9.4325215E+000, 1.2582070E+001, 5.1643982E+001, 9.7042870E+001, 1.1217240E+002, 1.1140001E+002, 9.5833992E+001, 5.0939680E+001, 1.2617526E+001, 9.4215194E+000, 1.1478829E-001,-7.0054384E-002, 1.0124106E-001, 2.5465943E-002, 2.1602935E-001,-4.4588441E-002, 1.4072169E-002,-1.3328353E-002, 7.4381581E-004, 1.0500000E+001, 3.5354439E+001
 4.2000013E+002, 9.0431615E+000, 9.0365595E+000, 1.0021349E+002, 1.0492992E+002, 1.0492164E+002, 1.0938310E+002, 9.0431615E+000, 1.1041651E+002, 1.0432694E+002, 7.5038028E+001, 2.6394024E+001, 9.4211538E+000, 9.3850297E+000, 1.2259001E+001, 4.9311930E+001, 9.4339418E+001, 1.1070552E+002, 1.0997729E+002, 9.2785083E+001, 4.8318969E+001, 1.2256475E+001, 9.3730494E+000, 1.1284591E-001,-6.8535658E-002, 1.0127272E-001, 2.5857447E-002, 2.1411864E-001,-4.2678211E-002, 1.0888581E-002,-1.0211625E-002, 6.7695522E-004, 1.0500000E+001, 3.4889067E+001
 4.2100053E+002, 9.0360723E+000, 9.0298942E+000, 9.7329785E+001, 1.0229278E+002, 1.0238691E+002, 1.0725272E+002, 9.0360723E+000, 1.0897472E+002, 1.0201657E+002, 7.1976447E+001, 2.5116729E+001, 9.3887182E+000, 9.3457424E+000, 1.1998524E+001, 4.7028023E+001, 9.1399521E+001, 1.0922574E+002, 1.0864592E+002, 9.0109094E+001, 4.6188539E+001, 1.1973869E+001, 9.3380274E+000, 1.0897917E-001,-6.8491493E-002, 9.7860549E-002, 2.5798488E-002, 2.0683971E-001,-4.2693005E-002, 8.9198635E-003,-8.5112285E-003, 4.0863503E-004, 1.0500000E+001, 3.4257928E+001
 4.2200016E+002, 9.0234492E+000, 9.0148397E+000, 9.4449875E+001, 9.9097511E+001, 9.9676894E+001, 1.0515250E+002, 9.0234492E+000, 1.0763780E+002, 9.9679977E+001, 6.9327551E+001, 2.3934196E+001, 9.3519187E+000, 9.3092611E+000, 1.1744278E+001, 4.4966333E+001, 8.8750133E+001, 1.0791978E+002, 1.0729031E+002, 8.7477036E+001, 4.4149624E+001, 1.1719707E+001, 9.3002563E+000, 1.0632416E-001,-7.1295856E-002, 8.7719628E-002, 2.5878733E-002, 1.9404379E-001,-4.5417122E-002, 8.5522823E-003,-8.1230005E-003, 4.2928177E-004, 1.0500000E+001, 3.3453910E+001
 4.2300190E+002, 9.0131713E+000, 9.0077864E+000, 9.1161612E+001, 9.6286053E+001, 9.6912175E+001, 1.0303227E+002, 9.0131713E+000, 1.0631255E+002, 9.7485172E+001, 6.6888623E+001, 2.2932566E+001, 9.3142995E+000, 9.2851334E+000, 1.1531181E+001, 4.2917944E+001, 8.6325422E+001, 1.0658085E+002, 1.0583301E+002, 8.4949151E+001, 4.2060485E+001, 1.1489514E+001, 9.2708537E+000, 1.0316104E-001,-7.1008462E-002, 8.5828175E-002, 2.6179421E-002, 1.8898922E-001,-4.4829041E-002, 6.5872277E-003,-6.1116224E-003, 4.7560528E-004, 1.0500000E+001, 3.2748840E+001
 4.2400118E+002, 9.0012054E+000, 8.9946092E+000, 8.7779042E+001, 9.3751408E+001, 9.4327103E+001, 1.0096771E+002, 9.0012054E+000, 1.0492815E+002, 9.5117053E+001, 6.4118109E+001, 2.1862814E+001, 9.2701718E+000, 9.2539608E+000, 1.1317553E+001, 4.1015635E+001, 8.4102525E+001, 1.0532401E+002, 1.0442552E+002, 8.2443828E+001, 4.0127726E+001, 1.1292775E+001, 9.2420982E+000, 9.9402326E-002,-6.9201598E-002, 8.5046764E-002, 2.6063538E-002, 1.8444909E-001,-4.3138060E-002, 5.8909786E-003,-5.4495918E-003, 4.4138677E-004, 1.0500000E+001, 3.2053695E+001
 4.2500000E+002, 8.9935379E+000, 8.9883538E+000, 8.4703000E+001, 9.1264915E+001, 9.2220222E+001, 9.9017314E+001, 8.9935379E+000, 1.0356381E+002, 9.3008478E+001, 6.1782668E+001, 2.0960999E+001, 9.2391996E+000, 9.2267538E+000, 1.1136413E+001, 3.9338155E+001, 8.1603111E+001, 1.0388703E+002, 1.0302444E+002, 7.9861843E+001, 3.8311307E+001, 1.1109786E+001, 9.2100294E+000, 9.5846112E-002,-6.9844714E-002, 8.9469537E-002, 2.6415229E-002, 1.8531565E-001,-4.3429484E-002, 5.2358468E-003,-4.5692638E-003, 6.6658303E-004, 1.0500000E+001, 3.1164766E+001
 4.2600175E+002, 8.9898646E+000, 8.9847240E+000, 8.2130325E+001, 8.8664378E+001, 8.9895947E+001, 9.6874761E+001, 8.9898646E+000, 1.0232751E+002, 9.1119047E+001, 5.9653278E+001, 2.0116550E+001, 9.2167003E+000, 9.2009060E+000, 1.0951073E+001, 3.7500544E+001, 7.9194077E+001, 1.0256638E+002, 1.0168221E+002, 7.7424527E+001, 3.6803713E+001, 1.0955359E+001, 9.1885282E+000, 9.3303450E-002,-7.1520274E-002, 8.7762348E-002, 2.5876337E-002, 1.8106580E-001,-4.5643938E-002, 5.8525446E-003,-5.5960662E-003, 2.5647837E-004, 1.0500000E+001, 3.0402175E+001
 4.2700050E+002, 8.9838810E+000, 8.9779037E+000, 7.9371683E+001, 8.6459049E+001, 8.7362879E+001, 9.4678534E+001, 8.9838810E+000, 1.0099003E+002, 8.8807729E+001, 5.7326069E+001, 1.9316835E+001, 9.1901812E+000, 9.1733786E+000, 1.0784454E+001, 3.5895819E+001, 7.7066756E+001, 1.0137757E+002, 1.0036819E+002, 7.5233894E+001, 3.5275597E+001, 1.0803949E+001, 9.1659129E+000, 9.1056497E-002,-7.1474371E-002, 8.5187720E-002, 2.5613355E-002, 1.7624422E-001,-4.5861016E-002, 3.8635907E-003,-3.7504555E-003, 1.1313526E-004, 1.0500000E+001, 3.0090014E+001
 4.2800219E+002, 8.9765531E+000, 8.9721423E+000, 7.6841866E+001, 8.4325009E+001, 8.4808745E+001, 9.2729642E+001, 8.9765531E+000, 9.9531264E+001, 8.6449679E+001, 5.5142577E+001, 1.8571666E+001, 9.1632193E+000, 9.1554156E+000, 1.0670102E+001, 3.4632290E+001, 7.5029034E+001, 1.0000464E+002, 9.8848941E+001, 7.2909684E+001, 3.3759262E+001, 1.0667261E+001, 9.1479009E+000, 8.7762990E-002,-7.2646477E-002, 7.6603095E-002, 2.5643381E-002, 1.6436608E-001,-4.7003096E-002, 3.7667105E-003,-3.3684593E-003, 3.9825128E-004, 1.0500000E+001, 2.9203550E+001
 4.2900207E+002, 8.9721317E+000, 8.9674454E+000, 7.4445948E+001, 8.2109432E+001, 8.2552259E+001, 9.0778484E+001, 8.9721317E+000, 9.8166715E+001, 8.4518893E+001, 5.3279516E+001, 1.7951677E+001, 9.1488440E+000, 9.1331096E+000, 1.0530166E+001, 3.3254736E+001, 7.2845469E+001, 9.8633509E+001, 9.7524290E+001, 7.0965750E+001, 3.2524209E+001, 1.0527890E+001, 9.1254805E+000, 8.5356931E-002,-6.9773584E-002, 7.2034879E-002, 2.6938421E-002, 1.5739181E-001,-4.2835163E-002, 2.8032573E-003,-2.4721983E-003, 3.3105902E-004, 1.0500000E+001, 2.8760984E+001
 4.3000112E+002, 8.9676310E+000, 8.9642091E+000, 7.1850075E+001, 8.0071127E+001, 8.0637652E+001, 8.8865700E+001, 8.9676310E+000, 9.6746922E+001, 8.2453720E+001, 5.1209787E+001, 1.7325648E+001, 9.1361988E+000, 9.1104426E+000, 1.0405124E+001, 3.2030662E+001, 7.0848092E+001, 9.7180908E+001, 9.6243988E+001, 6.8866436E+001, 3.1239506E+001, 1.0393105E+001, 9.1048213E+000, 8.3019071E-002,-6.9576424E-002, 7.4534313E-002, 2.6356794E-002, 1.5755338E-001,-4.3219631E-002, 1.8685573E-003,-1.6910559E-003, 1.7750139E-004, 1.0500000E+001, 2.8286048E+001
 4.3100035E+002, 8.9605763E+000, 8.9544157E+000, 6.9726185E+001, 7.7788536E+001, 7.8647800E+001, 8.7004792E+001, 8.9605763E+000, 9.5474999E+001, 8.0677919E+001, 4.9507092E+001, 1.6745159E+001, 9.1157568E+000, 9.1038752E+000, 1.0307720E+001, 3.0837272E+001, 6.9051070E+001, 9.5963283E+001, 9.5098773E+001, 6.6958255E+001, 2.9996921E+001, 1.0261441E+001, 9.0866827E+000, 8.0489577E-002,-7.3238880E-002, 6.9886559E-002, 2.6082889E-002, 1.5037614E-001,-4.7155991E-002, 1.3783145E-003,-9.8697690E-004, 3.9133762E-004, 1.0500000E+001, 2.7684335E+001
 4.3200071E+002, 8.9439166E+000, 8.9391046E+000, 6.7426716E+001, 7.5799907E+001, 7.6775237E+001, 8.5033660E+001, 8.9439166E+000, 9.4115287E+001, 7.8734224E+001, 4.7812630E+001, 1.6227095E+001, 9.0949976E+000, 9.0916483E+000, 1.0213653E+001, 2.9495192E+001, 6.6961451E+001, 9.4751647E+001, 9.3925596E+001, 6.5156682E+001, 2.8751701E+001, 1.0165397E+001, 9.0770385E+000, 7.8676588E-002,-7.0306902E-002, 6.6641511E-002, 2.6336593E-002, 1.4531810E-001,-4.3970309E-002, 7.9783637E-004,-7.1773982E-004, 8.0096551E-005, 1.0500000E+001, 2.7170422E+001
 4.3300185E+002, 8.9385647E+000, 8.9353516E+000, 6.5390312E+001, 7.3749829E+001, 7.4951755E+001, 8.3177842E+001, 8.9385647E+000, 9.2709523E+001, 7.6906727E+001, 4.6206575E+001, 1.5718253E+001, 9.0740788E+000, 9.0794086E+000, 1.0121373E+001, 2.8357912E+001, 6.4873332E+001, 9.3447394E+001, 9.2563333E+001, 6.3111487E+001, 2.7554907E+001, 1.0074668E+001, 9.0654081E+000, 7.6444357E-002,-6.9614611E-002, 6.3949319E-002, 2.6089479E-002, 1.4039368E-001,-4.3525132E-002,-4.4338946E-004, 4.2243690E-004,-2.0952557E-005, 1.0500000E+001, 2.6770711E+001
 4.3400057E+002, 8.9310153E+000, 8.9261486E+000, 6.3205733E+001, 7.2033487E+001, 7.3076207E+001, 8.1301721E+001, 8.9310153E+000, 9.1355846E+001, 7.5123998E+001, 4.4763675E+001, 1.5279541E+001, 9.0600745E+000, 9.0668626E+000, 1.0022988E+001, 2.7239590E+001, 6.2618387E+001, 9.1777026E+001, 9.1266781E+001, 6.1374296E+001, 2.6542372E+001, 9.9927534E+000, 9.0582499E+000, 7.3640812E-002,-6.9464265E-002, 6.7161157E-002, 2.7672366E-002, 1.4080197E-001,-4.1791899E-002,-1.0066901E-003, 1.1333281E-003, 1.2663805E-004, 1.0500000E+001, 2.6270637E+001
