m,C,m/s,m/s,m/s
 1.8979135E+000, 8.7334947E+001, 2.9198567E+000, 2.8772157E+000, 2.7869861E+000
 1.9047159E+000, 8.7334947E+001, 2.9198567E+000, 2.8772157E+000, 2.7869861E+000
 1.9115183E+000, 8.7334947E+001, 2.9198567E+000, 2.8772157E+000, 2.7803448E+000
 1.9183207E+000, 8.6180598E+001, 2.9123499E+000, 2.8713345E+000, 2.7803448E+000
 1.9251231E+000, 8.6180598E+001, 2.9123499E+000, 2.8713345E+000, 2.7803448E+000
 1.9319255E+000, 8.6180598E+001, 2.9123499E+000, 2.8713345E+000, 2.7734553E+000
 1.9387279E+000, 8.5000719E+001, 2.9048833E+000, 2.8652136E+000, 2.7734553E+000
 1.9455303E+000, 8.5000719E+001, 2.9048833E+000, 2.8652136E+000, 2.7734553E+000
 1.9523327E+000, 8.5000719E+001, 2.9048833E+000, 2.8652136E+000, 2.7689048E+000
 1.9591351E+000, 8.3835755E+001, 2.8994958E+000, 2.8600524E+000, 2.7689048E+000
 1.9659375E+000, 8.3835755E+001, 2.8994958E+000, 2.8600524E+000, 2.7689048E+000
 1.9727399E+000, 8.3835755E+001, 2.8994958E+000, 2.8600524E+000, 2.7629718E+000
 1.9795423E+000, 8.2707031E+001, 2.8905205E+000, 2.8519605E+000, 2.7629718E+000
 1.9863447E+000, 8.2707031E+001, 2.8905205E+000, 2.8519605E+000, 2.7629718E+000
 1.9931471E+000, 8.2707031E+001, 2.8905205E+000, 2.8519605E+000, 2.7554393E+000
 1.9999495E+000, 8.1560493E+001, 2.8820709E+000, 2.8446605E+000, 2.7554393E+000
 2.0067519E+000, 8.1560493E+001, 2.8820709E+000, 2.8446605E+000, 2.7554393E+000
 2.0135543E+000, 8.1560493E+001, 2.8820709E+000, 2.8446605E+000, 2.7480050E+000
 2.0203567E+000, 8.0414093E+001, 2.8715119E+000, 2.8347058E+000, 2.7480050E+000
 2.0271591E+000, 8.0414093E+001, 2.8715119E+000, 2.8347058E+000, 2.7480050E+000
 2.0339615E+000, 8.0414093E+001, 2.8715119E+000, 2.8347058E+000, 2.7390382E+000
 2.0407639E+000, 7.9252618E+001, 2.8612968E+000, 2.8251786E+000, 2.7390382E+000
 2.0475663E+000, 7.9252618E+001, 2.8612968E+000, 2.8251786E+000, 2.7390382E+000
 2.0543687E+000, 7.9252618E+001, 2.8612968E+000, 2.8251786E+000, 2.7304537E+000
 2.0611711E+000, 7.9252618E+001, 2.8612968E+000, 2.8251786E+000, 2.7304537E+000
 2.0679735E+000, 7.8128143E+001, 2.8512612E+000, 2.8151012E+000, 2.7304537E+000
 2.0747759E+000, 7.8128143E+001, 2.8512612E+000, 2.8151012E+000, 2.7193121E+000
 2.0815783E+000, 7.8128143E+001, 2.8512612E+000, 2.8151012E+000, 2.7193121E+000
 2.0883807E+000, 7.7010681E+001, 2.8385471E+000, 2.8026885E+000, 2.7193121E+000
 2.0951831E+000, 7.7010681E+001, 2.8385471E+000, 2.8026885E+000, 2.7075956E+000
 2.1019855E+000, 7.7010681E+001, 2.8385471E+000, 2.8026885E+000, 2.7075956E+000
 2.1087879E+000, 7.5894663E+001, 2.8269002E+000, 2.7904641E+000, 2.7075956E+000
 2.1155903E+000, 7.5894663E+001, 2.8269002E+000, 2.7904641E+000, 2.6942954E+000
 2.1223927E+000, 7.5894663E+001, 2.8269002E+000, 2.7904641E+000, 2.6942954E+000
 2.1291951E+000, 7.4784175E+001, 2.8134979E+000, 2.7767041E+000, 2.6942954E+000
 2.1359975E+000, 7.4784175E+001, 2.8134979E+000, 2.7767041E+000, 2.6791619E+000
 2.1427999E+000, 7.4784175E+001, 2.8134979E+000, 2.7767041E+000, 2.6791619E+000
 2.1496023E+000, 7.3699892E+001, 2.7992877E+000, 2.7621337E+000, 2.6791619E+000
 2.1564047E+000, 7.3699892E+001, 2.7992877E+000, 2.7621337E+000, 2.6618402E+000
 2.1632071E+000, 7.3699892E+001, 2.7992877E+000, 2.7621337E+000, 2.6618402E+000
 2.1700095E+000, 7.2696132E+001, 2.7834319E+000, 2.7462717E+000, 2.6618402E+000
 2.1768119E+000, 7.2696132E+001, 2.7834319E+000, 2.7462717E+000, 2.6445209E+000
 2.1836143E+000, 7.2696132E+001, 2.7834319E+000, 2.7462717E+000, 2.6445209E+000
 2.1904167E+000, 7.1790466E+001, 2.7672715E+000, 2.7307290E+000, 2.6445209E+000
 2.1972191E+000, 7.1790466E+001, 2.7672715E+000, 2.7307290E+000, 2.6301032E+000
 2.2040215E+000, 7.1790466E+001, 2.7672715E+000, 2.7307290E+000, 2.6301032E+000
 2.2108239E+000, 7.0959629E+001, 2.7548550E+000, 2.7190338E+000, 2.6301032E+000
 2.2176263E+000, 7.0959629E+001, 2.7548550E+000, 2.7190338E+000, 2.6301032E+000
 2.2244287E+000, 7.0959629E+001, 2.7548550E+000, 2.7190338E+000, 2.6199673E+000
 2.2312311E+000, 7.0200847E+001, 2.7449438E+000, 2.7099512E+000, 2.6199673E+000
 2.2380335E+000, 7.0200847E+001, 2.7449438E+000, 2.7099512E+000, 2.6199673E+000
 2.2448359E+000, 7.0200847E+001, 2.7449438E+000, 2.7099512E+000, 2.6129108E+000
 2.2516383E+000, 6.9489130E+001, 2.7394356E+000, 2.7045428E+000, 2.6129108E+000
 2.2584407E+000, 6.9489130E+001, 2.7394356E+000, 2.7045428E+000, 2.6129108E+000
 2.2652431E+000, 6.9489130E+001, 2.7394356E+000, 2.7045428E+000, 2.6087439E+000
 2.2720455E+000, 6.8796010E+001, 2.7340162E+000, 2.6994538E+000, 2.6087439E+000
 2.2788479E+000, 6.8796010E+001, 2.7340162E+000, 2.6994538E+000, 2.6087439E+000
 2.2856503E+000, 6.8796010E+001, 2.7340162E+000, 2.6994538E+000, 2.6038626E+000
 2.2924527E+000, 6.8121106E+001, 2.7298317E+000, 2.6947354E+000, 2.6038626E+000
 2.2992551E+000, 6.8121106E+001, 2.7298317E+000, 2.6947354E+000, 2.6038626E+000
 2.3060575E+000, 6.8121106E+001, 2.7298317E+000, 2.6947354E+000, 2.5996107E+000
 2.3128599E+000, 6.7452437E+001, 2.7247994E+000, 2.6901521E+000, 2.5996107E+000
 2.3196623E+000, 6.7452437E+001, 2.7247994E+000, 2.6901521E+000, 2.5996107E+000
 2.3264647E+000, 6.7452437E+001, 2.7247994E+000, 2.6901521E+000, 2.5961170E+000
 2.3332671E+000, 6.6801728E+001, 2.7216422E+000, 2.6868830E+000, 2.5961170E+000
 2.3400695E+000, 6.6801728E+001, 2.7216422E+000, 2.6868830E+000, 2.5961170E+000
 2.3468719E+000, 6.6801728E+001, 2.7216422E+000, 2.6868830E+000, 2.5930684E+000
 2.3536743E+000, 6.6164091E+001, 2.7175402E+000, 2.6825356E+000, 2.5930684E+000
 2.3604767E+000, 6.6164091E+001, 2.7175402E+000, 2.6825356E+000, 2.5930684E+000
 2.3672791E+000, 6.6164091E+001, 2.7175402E+000, 2.6825356E+000, 2.5876907E+000
 2.3740815E+000, 6.6164091E+001, 2.7175402E+000, 2.6825356E+000, 2.5876907E+000
 2.3808839E+000, 6.5518063E+001, 2.7121273E+000, 2.6770318E+000, 2.5876907E+000
 2.3876863E+000, 6.5518063E+001, 2.7121273E+000, 2.6770318E+000, 2.5839052E+000
 2.3944887E+000, 6.5518063E+001, 2.7121273E+000, 2.6770318E+000, 2.5839052E+000
 2.4012911E+000, 6.4856951E+001, 2.7076817E+000, 2.6723159E+000, 2.5839052E+000
 2.4080935E+000, 6.4856951E+001, 2.7076817E+000, 2.6723159E+000, 2.5787152E+000
 2.4148959E+000, 6.4856951E+001, 2.7076817E+000, 2.6723159E+000, 2.5787152E+000
 2.4216983E+000, 6.4208738E+001, 2.7022854E+000, 2.6669038E+000, 2.5787152E+000
 2.4285007E+000, 6.4208738E+001, 2.7022854E+000, 2.6669038E+000, 2.5741667E+000
 2.4353031E+000, 6.4208738E+001, 2.7022854E+000, 2.6669038E+000, 2.5741667E+000
 2.4421055E+000, 6.3576484E+001, 2.6963393E+000, 2.6610237E+000, 2.5741667E+000
 2.4489079E+000, 6.3576484E+001, 2.6963393E+000, 2.6610237E+000, 2.5669578E+000
 2.4557103E+000, 6.3576484E+001, 2.6963393E+000, 2.6610237E+000, 2.5669578E+000
 2.4625127E+000, 6.2948705E+001, 2.6874222E+000, 2.6523995E+000, 2.5669578E+000
 2.4693151E+000, 6.2948705E+001, 2.6874222E+000, 2.6523995E+000, 2.5592828E+000
 2.4761175E+000, 6.2948705E+001, 2.6874222E+000, 2.6523995E+000, 2.5592828E+000
 2.4829199E+000, 6.2327001E+001, 2.6803641E+000, 2.6450325E+000, 2.5592828E+000
 2.4897223E+000, 6.2327001E+001, 2.6803641E+000, 2.6450325E+000, 2.5502550E+000
 2.4965247E+000, 6.2327001E+001, 2.6803641E+000, 2.6450325E+000, 2.5502550E+000
 2.5033271E+000, 6.1710339E+001, 2.6691093E+000, 2.6339881E+000, 2.5502550E+000
 2.5101295E+000, 6.1710339E+001, 2.6691093E+000, 2.6339881E+000, 2.5399226E+000
 2.5169319E+000, 6.1710339E+001, 2.6691093E+000, 2.6339881E+000, 2.5399226E+000
 2.5237343E+000, 6.1081594E+001, 2.6584195E+000, 2.6235060E+000, 2.5399226E+000
 2.5305367E+000, 6.1081594E+001, 2.6584195E+000, 2.6235060E+000, 2.5399226E+000
 2.5373391E+000, 6.1081594E+001, 2.6584195E+000, 2.6235060E+000, 2.5296425E+000
 2.5441415E+000, 6.0453551E+001, 2.6477275E+000, 2.6129728E+000, 2.5296425E+000
 2.5509439E+000, 6.0453551E+001, 2.6477275E+000, 2.6129728E+000, 2.5296425E+000
 2.5577463E+000, 6.0453551E+001, 2.6477275E+000, 2.6129728E+000, 2.5215220E+000
 2.5645487E+000, 5.9823680E+001, 2.6392332E+000, 2.6044716E+000, 2.5215220E+000
 2.5713511E+000, 5.9823680E+001, 2.6392332E+000, 2.6044716E+000, 2.5215220E+000
 2.5781535E+000, 5.9823680E+001, 2.6392332E+000, 2.6044716E+000, 2.5147275E+000
 2.5849559E+000, 5.9194082E+001, 2.6320667E+000, 2.5962705E+000, 2.5147275E+000
 2.5917583E+000, 5.9194082E+001, 2.6320667E+000, 2.5962705E+000, 2.5147275E+000
 2.5985607E+000, 5.9194082E+001, 2.6320667E+000, 2.5962705E+000, 2.5083665E+000
 2.6053631E+000, 5.8573304E+001, 2.6244615E+000, 2.5882787E+000, 2.5083665E+000
 2.6121655E+000, 5.8573304E+001, 2.6244615E+000, 2.5882787E+000, 2.5083665E+000
 2.6189679E+000, 5.8573304E+001, 2.6244615E+000, 2.5882787E+000, 2.5012278E+000
 2.6257704E+000, 5.7979168E+001, 2.6143178E+000, 2.5784213E+000, 2.5012278E+000
 2.6325728E+000, 5.7979168E+001, 2.6143178E+000, 2.5784213E+000, 2.5012278E+000
 2.6393752E+000, 5.7979168E+001, 2.6143178E+000, 2.5784213E+000, 2.4913681E+000
 2.6461776E+000, 5.7400088E+001, 2.6012986E+000, 2.5655628E+000, 2.4913681E+000
 2.6529800E+000, 5.7400088E+001, 2.6012986E+000, 2.5655628E+000, 2.4913681E+000
 2.6597824E+000, 5.7400088E+001, 2.6012986E+000, 2.5655628E+000, 2.4798607E+000
 2.6665848E+000, 5.6812930E+001, 2.5893177E+000, 2.5539833E+000, 2.4798607E+000
 2.6733872E+000, 5.6812930E+001, 2.5893177E+000, 2.5539833E+000, 2.4798607E+000
 2.6801896E+000, 5.6812930E+001, 2.5893177E+000, 2.5539833E+000, 2.4676615E+000
 2.6869920E+000, 5.6812930E+001, 2.5893177E+000, 2.5539833E+000, 2.4676615E+000
 2.6937944E+000, 5.6275907E+001, 2.5762184E+000, 2.5408894E+000, 2.4676615E+000
 2.7005968E+000, 5.6275907E+001, 2.5762184E+000, 2.5408894E+000, 2.4540887E+000
 2.7073992E+000, 5.6275907E+001, 2.5762184E+000, 2.5408894E+000, 2.4540887E+000
 2.7142016E+000, 5.5780861E+001, 2.5614296E+000, 2.5263930E+000, 2.4540887E+000
 2.7210040E+000, 5.5780861E+001, 2.5614296E+000, 2.5263930E+000, 2.4398412E+000
 2.7278064E+000, 5.5780861E+001, 2.5614296E+000, 2.5263930E+000, 2.4398412E+000
 2.7346088E+000, 5.5313741E+001, 2.5493940E+000, 2.5146392E+000, 2.4398412E+000
 2.7414112E+000, 5.5313741E+001, 2.5493940E+000, 2.5146392E+000, 2.4282458E+000
 2.7482136E+000, 5.5313741E+001, 2.5493940E+000, 2.5146392E+000, 2.4282458E+000
 2.7550160E+000, 5.4894013E+001, 2.5380445E+000, 2.5034944E+000, 2.4282458E+000
 2.7618184E+000, 5.4894013E+001, 2.5380445E+000, 2.5034944E+000, 2.4161111E+000
 2.7686208E+000, 5.4894013E+001, 2.5380445E+000, 2.5034944E+000, 2.4161111E+000
 2.7754232E+000, 5.4505392E+001, 2.5267001E+000, 2.4913130E+000, 2.4161111E+000
 2.7822256E+000, 5.4505392E+001, 2.5267001E+000, 2.4913130E+000, 2.4063495E+000
 2.7890280E+000, 5.4505392E+001, 2.5267001E+000, 2.4913130E+000, 2.4063495E+000
 2.7958304E+000, 5.4115756E+001, 2.5179272E+000, 2.4815984E+000, 2.4063495E+000
 2.8026328E+000, 5.4115756E+001, 2.5179272E+000, 2.4815984E+000, 2.3945676E+000
 2.8094352E+000, 5.4115756E+001, 2.5179272E+000, 2.4815984E+000, 2.3945676E+000
 2.8162376E+000, 5.3740282E+001, 2.5090743E+000, 2.4720662E+000, 2.3945676E+000
 2.8230400E+000, 5.3740282E+001, 2.5090743E+000, 2.4720662E+000, 2.3841508E+000
 2.8298424E+000, 5.3740282E+001, 2.5090743E+000, 2.4720662E+000, 2.3841508E+000
 2.8366448E+000, 5.3379304E+001, 2.5005367E+000, 2.4629766E+000, 2.3841508E+000
 2.8434472E+000, 5.3379304E+001, 2.5005367E+000, 2.4629766E+000, 2.3841508E+000
 2.8502496E+000, 5.3379304E+001, 2.5005367E+000, 2.4629766E+000, 2.3726990E+000
 2.8570520E+000, 5.3002007E+001, 2.4876242E+000, 2.4502682E+000, 2.3726990E+000
 2.8638544E+000, 5.3002007E+001, 2.4876242E+000, 2.4502682E+000, 2.3726990E+000
 2.8706568E+000, 5.3002007E+001, 2.4876242E+000, 2.4502682E+000, 2.3592753E+000
 2.8774592E+000, 5.2593595E+001, 2.4787969E+000, 2.4411889E+000, 2.3592753E+000
 2.8842616E+000, 5.2593595E+001, 2.4787969E+000, 2.4411889E+000, 2.3592753E+000
 2.8910640E+000, 5.2593595E+001, 2.4787969E+000, 2.4411889E+000, 2.3502089E+000
 2.8978664E+000, 5.2201048E+001, 2.4673073E+000, 2.4298643E+000, 2.3502089E+000
 2.9046688E+000, 5.2201048E+001, 2.4673073E+000, 2.4298643E+000, 2.3502089E+000
 2.9114712E+000, 5.2201048E+001, 2.4673073E+000, 2.4298643E+000, 2.3393901E+000
 2.9182736E+000, 5.1798281E+001, 2.4630992E+000, 2.4229444E+000, 2.3393901E+000
 2.9250760E+000, 5.1798281E+001, 2.4630992E+000, 2.4229444E+000, 2.3393901E+000
 2.9318784E+000, 5.1798281E+001, 2.4630992E+000, 2.4229444E+000, 2.3294087E+000
 2.9386808E+000, 5.1437579E+001, 2.4436856E+000, 2.4054883E+000, 2.3294087E+000
 2.9454832E+000, 5.1437579E+001, 2.4436856E+000, 2.4054883E+000, 2.3294087E+000
 2.9522856E+000, 5.1437579E+001, 2.4436856E+000, 2.4054883E+000, 2.3213090E+000
 2.9590880E+000, 5.1008983E+001, 2.4521008E+000, 2.4076629E+000, 2.3213090E+000
 2.9658904E+000, 5.1008983E+001, 2.4521008E+000, 2.4076629E+000, 2.3213090E+000
 2.9726928E+000, 5.1008983E+001, 2.4521008E+000, 2.4076629E+000, 2.3070269E+000
 2.9794952E+000, 5.0511200E+001, 2.4026241E+000, 2.3680362E+000, 2.3070269E+000
 2.9862976E+000, 5.0511200E+001, 2.4026241E+000, 2.3680362E+000, 2.3070269E+000
 2.9931000E+000, 5.0511200E+001, 2.4026241E+000, 2.3680362E+000, 2.2963751E+000
