m,C,m/s,m/s,m/s
 5.8904110E-001, 6.2179052E+002, 4.6786470E+000, 4.3095951E+000, 4.1925291E+000
 6.0273973E-001, 6.1270624E+002, 4.6956576E+000, 4.3148158E+000, 4.1934928E+000
 6.1643836E-001, 6.0374410E+002, 4.7085203E+000, 4.3161001E+000, 4.1904535E+000
 6.3013699E-001, 5.9448249E+002, 4.7147822E+000, 4.3139373E+000, 4.1844825E+000
 6.4383562E-001, 5.8422449E+002, 4.7162691E+000, 4.3108339E+000, 4.1792517E+000
 6.5753425E-001, 5.7343881E+002, 4.7166701E+000, 4.3077886E+000, 4.1761487E+000
 6.7123288E-001, 5.6226165E+002, 4.7194493E+000, 4.3048190E+000, 4.1713255E+000
 6.8493151E-001, 5.5048646E+002, 4.7194227E+000, 4.3013110E+000, 4.1639583E+000
 6.9863014E-001, 5.3864167E+002, 4.7164830E+000, 4.2977236E+000, 4.1581413E+000
 7.1232877E-001, 5.2693257E+002, 4.7148499E+000, 4.2951548E+000, 4.1543492E+000
 7.2602740E-001, 5.1562315E+002, 4.7165301E+000, 4.2938577E+000, 4.1515839E+000
 7.3972603E-001, 5.0462560E+002, 4.7166343E+000, 4.2915558E+000, 4.1458892E+000
 7.5342466E-001, 4.9407754E+002, 4.7120589E+000, 4.2860673E+000, 4.1372531E+000
 7.6712329E-001, 4.8348403E+002, 4.7044602E+000, 4.2796362E+000, 4.1272257E+000
 7.8082192E-001, 4.7305544E+002, 4.6965137E+000, 4.2730428E+000, 4.1163359E+000
 7.9452055E-001, 4.6273792E+002, 4.6852666E+000, 4.2625661E+000, 4.1010691E+000
 8.0821918E-001, 4.5303865E+002, 4.6680284E+000, 4.2455920E+000, 4.0811311E+000
 8.2191781E-001, 4.4330501E+002, 4.6457426E+000, 4.2259059E+000, 4.0612117E+000
 8.3561644E-001, 4.3386058E+002, 4.6228939E+000, 4.2064623E+000, 4.0396240E+000
 8.4931507E-001, 4.2398028E+002, 4.5991406E+000, 4.1871856E+000, 4.0180139E+000
 8.6301370E-001, 4.1468040E+002, 4.5757637E+000, 4.1695035E+000, 3.9989864E+000
 8.7671233E-001, 4.0469097E+002, 4.5521229E+000, 4.1534347E+000, 3.9833390E+000
 8.9041096E-001, 3.9497246E+002, 4.5312031E+000, 4.1386114E+000, 3.9702617E+000
 9.0410959E-001, 3.8498234E+002, 4.5108754E+000, 4.1252713E+000, 3.9582899E+000
 9.1780822E-001, 3.7507070E+002, 4.4911485E+000, 4.1140646E+000, 3.9457288E+000
 9.3150685E-001, 3.6516655E+002, 4.4683578E+000, 4.1017127E+000, 3.9284901E+000
 9.4520548E-001, 3.5580330E+002, 4.4412059E+000, 4.0855644E+000, 3.9076670E+000
 9.5890411E-001, 3.4650093E+002, 4.4102059E+000, 4.0654659E+000, 3.8834075E+000
 9.7260274E-001, 3.3801964E+002, 4.3781390E+000, 4.0429884E+000, 3.8609824E+000
 9.8630137E-001, 3.3004095E+002, 4.3480942E+000, 4.0204337E+000, 3.8378140E+000
 1.0000000E+000, 3.2221901E+002, 4.3173675E+000, 3.9985809E+000, 3.8181246E+000
 1.0136986E+000, 3.1479536E+002, 4.2910222E+000, 3.9822647E+000, 3.8060089E+000
 1.0273973E+000, 3.0784304E+002, 4.2739108E+000, 3.9728313E+000, 3.7998833E+000
 1.0410959E+000, 3.0070765E+002, 4.2607175E+000, 3.9658485E+000, 3.7927318E+000
 1.0547945E+000, 2.9416355E+002, 4.2475648E+000, 3.9582870E+000, 3.7854182E+000
 1.0684932E+000, 2.8763401E+002, 4.2297992E+000, 3.9474989E+000, 3.7723262E+000
 1.0821918E+000, 2.8094637E+002, 4.2074916E+000, 3.9326587E+000, 3.7571817E+000
 1.0958904E+000, 2.7405139E+002, 4.1820341E+000, 3.9154443E+000, 3.7381940E+000
 1.1095890E+000, 2.6734155E+002, 4.1541739E+000, 3.8976955E+000, 3.7184985E+000
 1.1232877E+000, 2.6103047E+002, 4.1272258E+000, 3.8780819E+000, 3.6942969E+000
 1.1369863E+000, 2.5470627E+002, 4.0956821E+000, 3.8555058E+000, 3.6682652E+000
 1.1506849E+000, 2.4893259E+002, 4.0660003E+000, 3.8338193E+000, 3.6442673E+000
 1.1643836E+000, 2.4313949E+002, 4.0378100E+000, 3.8123343E+000, 3.6199998E+000
 1.1780822E+000, 2.3780354E+002, 4.0081290E+000, 3.7891853E+000, 3.5964049E+000
 1.1917808E+000, 2.3224934E+002, 3.9781872E+000, 3.7663596E+000, 3.5752773E+000
 1.2054795E+000, 2.2672443E+002, 3.9496959E+000, 3.7431309E+000, 3.5520953E+000
 1.2191781E+000, 2.2131997E+002, 3.9211864E+000, 3.7191401E+000, 3.5284927E+000
 1.2328767E+000, 2.1621387E+002, 3.8930990E+000, 3.6968914E+000, 3.5076442E+000
 1.2465753E+000, 2.1142305E+002, 3.8686213E+000, 3.6778047E+000, 3.4901272E+000
 1.2602740E+000, 2.0696133E+002, 3.8446743E+000, 3.6589562E+000, 3.4714235E+000
 1.2739726E+000, 2.0297122E+002, 3.8197337E+000, 3.6403068E+000, 3.4528074E+000
 1.2876712E+000, 1.9911389E+002, 3.7968241E+000, 3.6248441E+000, 3.4378472E+000
 1.3013699E+000, 1.9558708E+002, 3.7811558E+000, 3.6143436E+000, 3.4304759E+000
 1.3150685E+000, 1.9192891E+002, 3.7723900E+000, 3.6088902E+000, 3.4274778E+000
 1.3287671E+000, 1.8835065E+002, 3.7658052E+000, 3.6062453E+000, 3.4265233E+000
 1.3424658E+000, 1.8467714E+002, 3.7586664E+000, 3.6034573E+000, 3.4242155E+000
 1.3561644E+000, 1.8108463E+002, 3.7471343E+000, 3.5954710E+000, 3.4162166E+000
 1.3698630E+000, 1.7747336E+002, 3.7316091E+000, 3.5835216E+000, 3.4061241E+000
 1.3835616E+000, 1.7405813E+002, 3.7148513E+000, 3.5703777E+000, 3.3926849E+000
 1.3972603E+000, 1.7087154E+002, 3.6964761E+000, 3.5564625E+000, 3.3791318E+000
 1.4109589E+000, 1.6783909E+002, 3.6798893E+000, 3.5452851E+000, 3.3698289E+000
 1.4246575E+000, 1.6483983E+002, 3.6683437E+000, 3.5382130E+000, 3.3640793E+000
 1.4383562E+000, 1.6192553E+002, 3.6589893E+000, 3.5331864E+000, 3.3582710E+000
 1.4520548E+000, 1.5916026E+002, 3.6489886E+000, 3.5281401E+000, 3.3517487E+000
 1.4657534E+000, 1.5650696E+002, 3.6386031E+000, 3.5218077E+000, 3.3442272E+000
 1.4794521E+000, 1.5379913E+002, 3.6288717E+000, 3.5139077E+000, 3.3358012E+000
 1.4931507E+000, 1.5108654E+002, 3.6166485E+000, 3.5032749E+000, 3.3235351E+000
 1.5068493E+000, 1.4836658E+002, 3.6007135E+000, 3.4900542E+000, 3.3078284E+000
 1.5205479E+000, 1.4571278E+002, 3.5814163E+000, 3.4755800E+000, 3.2894674E+000
 1.5342466E+000, 1.4319621E+002, 3.5606566E+000, 3.4594574E+000, 3.2701366E+000
 1.5479452E+000, 1.4079869E+002, 3.5404683E+000, 3.4424201E+000, 3.2519330E+000
 1.5616438E+000, 1.3865250E+002, 3.5210322E+000, 3.4251169E+000, 3.2350380E+000
 1.5753425E+000, 1.3652712E+002, 3.5032395E+000, 3.4078552E+000, 3.2214237E+000
 1.5890411E+000, 1.3468341E+002, 3.4872244E+000, 3.3925586E+000, 3.2088963E+000
 1.6027397E+000, 1.3281592E+002, 3.4711650E+000, 3.3789603E+000, 3.1972427E+000
 1.6164384E+000, 1.3116113E+002, 3.4538842E+000, 3.3641080E+000, 3.1824336E+000
 1.6301370E+000, 1.2947865E+002, 3.4358144E+000, 3.3481443E+000, 3.1685525E+000
 1.6438356E+000, 1.2789951E+002, 3.4214577E+000, 3.3344242E+000, 3.1566137E+000
 1.6575342E+000, 1.2614867E+002, 3.4092544E+000, 3.3222655E+000, 3.1450680E+000
 1.6712329E+000, 1.2448835E+002, 3.3966813E+000, 3.3094791E+000, 3.1315734E+000
 1.6849315E+000, 1.2282670E+002, 3.3812221E+000, 3.2939750E+000, 3.1139113E+000
 1.6986301E+000, 1.2122255E+002, 3.3627133E+000, 3.2772098E+000, 3.0958027E+000
 1.7123288E+000, 1.1964514E+002, 3.3448722E+000, 3.2613109E+000, 3.0808843E+000
 1.7260274E+000, 1.1814025E+002, 3.3306363E+000, 3.2474856E+000, 3.0688841E+000
 1.7397260E+000, 1.1665478E+002, 3.3186385E+000, 3.2356443E+000, 3.0572859E+000
 1.7534247E+000, 1.1513683E+002, 3.3070650E+000, 3.2253111E+000, 3.0455623E+000
 1.7671233E+000, 1.1366646E+002, 3.2961584E+000, 3.2156392E+000, 3.0341592E+000
 1.7808219E+000, 1.1226377E+002, 3.2858574E+000, 3.2053684E+000, 3.0226581E+000
 1.7945205E+000, 1.1087488E+002, 3.2758392E+000, 3.1949572E+000, 3.0126478E+000
 1.8082192E+000, 1.0955247E+002, 3.2658687E+000, 3.1849672E+000, 3.0022025E+000
 1.8219178E+000, 1.0819131E+002, 3.2545045E+000, 3.1745938E+000, 2.9909114E+000
 1.8356164E+000, 1.0686574E+002, 3.2404372E+000, 3.1623667E+000, 2.9775513E+000
 1.8493151E+000, 1.0547829E+002, 3.2255811E+000, 3.1484515E+000, 2.9651457E+000
 1.8630137E+000, 1.0420409E+002, 3.2109415E+000, 3.1336793E+000, 2.9526265E+000
 1.8767123E+000, 1.0290070E+002, 3.1959706E+000, 3.1187385E+000, 2.9388833E+000
 1.8904110E+000, 1.0164119E+002, 3.1805755E+000, 3.1042275E+000, 2.9252571E+000
 1.9041096E+000, 1.0038852E+002, 3.1684141E+000, 3.0924470E+000, 2.9153231E+000
 1.9178082E+000, 9.9254322E+001, 3.1601286E+000, 3.0843160E+000, 2.9081447E+000
 1.9315068E+000, 9.8205147E+001, 3.1536379E+000, 3.0779367E+000, 2.9024894E+000
 1.9452055E+000, 9.7250187E+001, 3.1471526E+000, 3.0721367E+000, 2.8983704E+000
 1.9589041E+000, 9.6399474E+001, 3.1395748E+000, 3.0653824E+000, 2.8944828E+000
 1.9726027E+000, 9.5600845E+001, 3.1307837E+000, 3.0577023E+000, 2.8886473E+000
 1.9863014E+000, 9.4843505E+001, 3.1204926E+000, 3.0496636E+000, 2.8809617E+000
 2.0000000E+000, 9.4090829E+001, 3.1102473E+000, 3.0423916E+000, 2.8744160E+000
 2.0136986E+000, 9.3375247E+001, 3.1026314E+000, 3.0371714E+000, 2.8710359E+000
 2.0273973E+000, 9.2704696E+001, 3.0989765E+000, 3.0342411E+000, 2.8694299E+000
 2.0410959E+000, 9.2054934E+001, 3.0958470E+000, 3.0305597E+000, 2.8662792E+000
 2.0547945E+000, 9.1380470E+001, 3.0915050E+000, 3.0257480E+000, 2.8618394E+000
 2.0684932E+000, 9.0675648E+001, 3.0864275E+000, 3.0204335E+000, 2.8574229E+000
 2.0821918E+000, 8.9960883E+001, 3.0819462E+000, 3.0157208E+000, 2.8541747E+000
 2.0958904E+000, 8.9251210E+001, 3.0787445E+000, 3.0126627E+000, 2.8525123E+000
 2.1095890E+000, 8.8544070E+001, 3.0767673E+000, 3.0104103E+000, 2.8500999E+000
 2.1232877E+000, 8.7832938E+001, 3.0731164E+000, 3.0063023E+000, 2.8451260E+000
 2.1369863E+000, 8.7128955E+001, 3.0674708E+000, 3.0001211E+000, 2.8381676E+000
 2.1506849E+000, 8.6412156E+001, 3.0601565E+000, 2.9923535E+000, 2.8311600E+000
 2.1643836E+000, 8.5692637E+001, 3.0531691E+000, 2.9844123E+000, 2.8245738E+000
 2.1780822E+000, 8.5009659E+001, 3.0460252E+000, 2.9760185E+000, 2.8180417E+000
 2.1917808E+000, 8.4317261E+001, 3.0395255E+000, 2.9688345E+000, 2.8118422E+000
 2.2054795E+000, 8.3599836E+001, 3.0310199E+000, 2.9609657E+000, 2.8033015E+000
 2.2191781E+000, 8.2850384E+001, 3.0187527E+000, 2.9505713E+000, 2.7918099E+000
 2.2328767E+000, 8.2149937E+001, 3.0031875E+000, 2.9369864E+000, 2.7785117E+000
 2.2465753E+000, 8.1503127E+001, 2.9878376E+000, 2.9226057E+000, 2.7669150E+000
 2.2602740E+000, 8.0906123E+001, 2.9749587E+000, 2.9105402E+000, 2.7573345E+000
 2.2739726E+000, 8.0310149E+001, 2.9651216E+000, 2.9017290E+000, 2.7508784E+000
 2.2876712E+000, 7.9707885E+001, 2.9590017E+000, 2.8957979E+000, 2.7472914E+000
 2.3013699E+000, 7.9116829E+001, 2.9552608E+000, 2.8915521E+000, 2.7449133E+000
 2.3150685E+000, 7.8516713E+001, 2.9540796E+000, 2.8900137E+000, 2.7459819E+000
 2.3287671E+000, 7.7921204E+001, 2.9540868E+000, 2.8908294E+000, 2.7473140E+000
 2.3424658E+000, 7.7336386E+001, 2.9537504E+000, 2.8922353E+000, 2.7480469E+000
 2.3561644E+000, 7.6766735E+001, 2.9489577E+000, 2.8890633E+000, 2.7461587E+000
 2.3698630E+000, 7.6215923E+001, 2.9435155E+000, 2.8843576E+000, 2.7439935E+000
 2.3835616E+000, 7.5668533E+001, 2.9382784E+000, 2.8795412E+000, 2.7412042E+000
 2.3972603E+000, 7.5153074E+001, 2.9341962E+000, 2.8745770E+000, 2.7387019E+000
 2.4109589E+000, 7.4626383E+001, 2.9316506E+000, 2.8707246E+000, 2.7366527E+000
 2.4246575E+000, 7.4064032E+001, 2.9289190E+000, 2.8678790E+000, 2.7351376E+000
 2.4383562E+000, 7.3475393E+001, 2.9262008E+000, 2.8655252E+000, 2.7326526E+000
 2.4520548E+000, 7.2899980E+001, 2.9235916E+000, 2.8640747E+000, 2.7305881E+000
 2.4657534E+000, 7.2340781E+001, 2.9221337E+000, 2.8639166E+000, 2.7304412E+000
 2.4794521E+000, 7.1787771E+001, 2.9208552E+000, 2.8636605E+000, 2.7290038E+000
 2.4931507E+000, 7.1251206E+001, 2.9175855E+000, 2.8609725E+000, 2.7258832E+000
 2.5068493E+000, 7.0732384E+001, 2.9126331E+000, 2.8565685E+000, 2.7202722E+000
 2.5205479E+000, 7.0213149E+001, 2.9036436E+000, 2.8478518E+000, 2.7111494E+000
 2.5342466E+000, 6.9695485E+001, 2.8936876E+000, 2.8381719E+000, 2.7031034E+000
 2.5479452E+000, 6.9219377E+001, 2.8835208E+000, 2.8278218E+000, 2.6935009E+000
 2.5616438E+000, 6.8785648E+001, 2.8749075E+000, 2.8186712E+000, 2.6853398E+000
 2.5753425E+000, 6.8362837E+001, 2.8657159E+000, 2.8087658E+000, 2.6758749E+000
 2.5890411E+000, 6.7952013E+001, 2.8564490E+000, 2.7988165E+000, 2.6664764E+000
 2.6027397E+000, 6.7569905E+001, 2.8474664E+000, 2.7898687E+000, 2.6578897E+000
 2.6164384E+000, 6.7222776E+001, 2.8380221E+000, 2.7802532E+000, 2.6472084E+000
 2.6301370E+000, 6.6920151E+001, 2.8276750E+000, 2.7701574E+000, 2.6376850E+000
 2.6438356E+000, 6.6627618E+001, 2.8208976E+000, 2.7630303E+000, 2.6299332E+000
 2.6575342E+000, 6.6340461E+001, 2.8153868E+000, 2.7570944E+000, 2.6237245E+000
 2.6712329E+000, 6.6057867E+001, 2.8092351E+000, 2.7507509E+000, 2.6168832E+000
 2.6849315E+000, 6.5767517E+001, 2.8028402E+000, 2.7432462E+000, 2.6100765E+000
 2.6986301E+000, 6.5463802E+001, 2.7962106E+000, 2.7355047E+000, 2.6022252E+000
 2.7123288E+000, 6.5161284E+001, 2.7875383E+000, 2.7266959E+000, 2.5942441E+000
 2.7260274E+000, 6.4856709E+001, 2.7798138E+000, 2.7180756E+000, 2.5856027E+000
 2.7397260E+000, 6.4549791E+001, 2.7711991E+000, 2.7093786E+000, 2.5776208E+000
 2.7534247E+000, 6.4214048E+001, 2.7639823E+000, 2.7017186E+000, 2.5698026E+000
 2.7671233E+000, 6.3861295E+001, 2.7583035E+000, 2.6959028E+000, 2.5652004E+000
 2.7808219E+000, 6.3500473E+001, 2.7529441E+000, 2.6909555E+000, 2.5587143E+000
 2.7945205E+000, 6.3144346E+001, 2.7461464E+000, 2.6838687E+000, 2.5526360E+000
 2.8082192E+000, 6.2793698E+001, 2.7397307E+000, 2.6767884E+000, 2.5456800E+000
 2.8219178E+000, 6.2447552E+001, 2.7319081E+000, 2.6678699E+000, 2.5375424E+000
 2.8356164E+000, 6.2099495E+001, 2.7229455E+000, 2.6585266E+000, 2.5319857E+000
 2.8493151E+000, 6.1776694E+001, 2.7186755E+000, 2.6549267E+000, 2.5268764E+000
 2.8630137E+000, 6.1490934E+001, 2.7130804E+000, 2.6501542E+000, 2.5223749E+000
 2.8767123E+000, 6.1256318E+001, 2.7063695E+000, 2.6446380E+000, 2.5155641E+000
 2.8904110E+000, 6.1064911E+001, 2.7014287E+000, 2.6400548E+000, 2.5122355E+000
 2.9041096E+000, 6.0859258E+001, 2.7000718E+000, 2.6388098E+000, 2.5089782E+000
 2.9178082E+000, 6.0660957E+001, 2.6945492E+000, 2.6322255E+000, 2.5024642E+000
 2.9315068E+000, 6.0431233E+001, 2.6939457E+000, 2.6296693E+000, 2.4959959E+000
 2.9452055E+000, 6.0212158E+001, 2.6809619E+000, 2.6185478E+000, 2.4854133E+000
 2.9589041E+000, 6.0004409E+001, 2.6760621E+000, 2.6121529E+000, 2.4727754E+000
 2.9726027E+000, 5.9774894E+001, 2.6567191E+000, 2.5926781E+000, 2.4559457E+000
 2.9863014E+000, 5.9517214E+001, 2.6487075E+000, 2.5836018E+000, 2.4421765E+000
 3.0000000E+000, 5.8941660E+001, 2.6189518E+000, 2.5535333E+000, 2.4252853E+000
