m,C,m/s,m/s,m/s
 1.8979135E+000, 1.1034772E+002, 3.2497443E+000, 3.1904945E+000, 3.0896401E+000
 1.9047159E+000, 1.1034772E+002, 3.2497443E+000, 3.1904945E+000, 3.0896401E+000
 1.9115183E+000, 1.1034772E+002, 3.2497443E+000, 3.1904945E+000, 3.0711810E+000
 1.9183207E+000, 1.0872224E+002, 3.2313105E+000, 3.1726480E+000, 3.0711810E+000
 1.9251231E+000, 1.0872224E+002, 3.2313105E+000, 3.1726480E+000, 3.0711810E+000
 1.9319255E+000, 1.0872224E+002, 3.2313105E+000, 3.1726480E+000, 3.0518773E+000
 1.9387279E+000, 1.0713858E+002, 3.2119640E+000, 3.1539730E+000, 3.0518773E+000
 1.9455303E+000, 1.0713858E+002, 3.2119640E+000, 3.1539730E+000, 3.0518773E+000
 1.9523327E+000, 1.0713858E+002, 3.2119640E+000, 3.1539730E+000, 3.0333622E+000
 1.9591351E+000, 1.0556190E+002, 3.1966103E+000, 3.1383774E+000, 3.0333622E+000
 1.9659375E+000, 1.0556190E+002, 3.1966103E+000, 3.1383774E+000, 3.0333622E+000
 1.9727399E+000, 1.0556190E+002, 3.1966103E+000, 3.1383774E+000, 3.0194740E+000
 1.9795423E+000, 1.0402614E+002, 3.1830937E+000, 3.1241582E+000, 3.0194740E+000
 1.9863447E+000, 1.0402614E+002, 3.1830937E+000, 3.1241582E+000, 3.0194740E+000
 1.9931471E+000, 1.0402614E+002, 3.1830937E+000, 3.1241582E+000, 3.0055192E+000
 1.9999495E+000, 1.0251179E+002, 3.1691522E+000, 3.1104920E+000, 3.0055192E+000
 2.0067519E+000, 1.0251179E+002, 3.1691522E+000, 3.1104920E+000, 3.0055192E+000
 2.0135543E+000, 1.0251179E+002, 3.1691522E+000, 3.1104920E+000, 2.9939128E+000
 2.0203567E+000, 1.0100992E+002, 3.1561348E+000, 3.0981889E+000, 2.9939128E+000
 2.0271591E+000, 1.0100992E+002, 3.1561348E+000, 3.0981889E+000, 2.9939128E+000
 2.0339615E+000, 1.0100992E+002, 3.1561348E+000, 3.0981889E+000, 2.9832383E+000
 2.0407639E+000, 9.9486674E+001, 3.1449685E+000, 3.0880575E+000, 2.9832383E+000
 2.0475663E+000, 9.9486674E+001, 3.1449685E+000, 3.0880575E+000, 2.9832383E+000
 2.0543687E+000, 9.9486674E+001, 3.1449685E+000, 3.0880575E+000, 2.9758316E+000
 2.0611711E+000, 9.9486674E+001, 3.1449685E+000, 3.0880575E+000, 2.9758316E+000
 2.0679735E+000, 9.7983413E+001, 3.1354743E+000, 3.0802463E+000, 2.9758316E+000
 2.0747759E+000, 9.7983413E+001, 3.1354743E+000, 3.0802463E+000, 2.9678213E+000
 2.0815783E+000, 9.7983413E+001, 3.1354743E+000, 3.0802463E+000, 2.9678213E+000
 2.0883807E+000, 9.6548332E+001, 3.1248385E+000, 3.0720684E+000, 2.9678213E+000
 2.0951831E+000, 9.6548332E+001, 3.1248385E+000, 3.0720684E+000, 2.9606642E+000
 2.1019855E+000, 9.6548332E+001, 3.1248385E+000, 3.0720684E+000, 2.9606642E+000
 2.1087879E+000, 9.5179434E+001, 3.1147808E+000, 3.0635780E+000, 2.9606642E+000
 2.1155903E+000, 9.5179434E+001, 3.1147808E+000, 3.0635780E+000, 2.9505950E+000
 2.1223927E+000, 9.5179434E+001, 3.1147808E+000, 3.0635780E+000, 2.9505950E+000
 2.1291951E+000, 9.3842989E+001, 3.1026618E+000, 3.0525403E+000, 2.9505950E+000
 2.1359975E+000, 9.3842989E+001, 3.1026618E+000, 3.0525403E+000, 2.9398364E+000
 2.1427999E+000, 9.3842989E+001, 3.1026618E+000, 3.0525403E+000, 2.9398364E+000
 2.1496023E+000, 9.2550808E+001, 3.0913417E+000, 3.0422623E+000, 2.9398364E+000
 2.1564047E+000, 9.2550808E+001, 3.0913417E+000, 3.0422623E+000, 2.9297989E+000
 2.1632071E+000, 9.2550808E+001, 3.0913417E+000, 3.0422623E+000, 2.9297989E+000
 2.1700095E+000, 9.1286655E+001, 3.0804019E+000, 3.0316495E+000, 2.9297989E+000
 2.1768119E+000, 9.1286655E+001, 3.0804019E+000, 3.0316495E+000, 2.9201738E+000
 2.1836143E+000, 9.1286655E+001, 3.0804019E+000, 3.0316495E+000, 2.9201738E+000
 2.1904167E+000, 9.0072361E+001, 3.0708853E+000, 3.0220371E+000, 2.9201738E+000
 2.1972191E+000, 9.0072361E+001, 3.0708853E+000, 3.0220371E+000, 2.9128586E+000
 2.2040215E+000, 9.0072361E+001, 3.0708853E+000, 3.0220371E+000, 2.9128586E+000
 2.2108239E+000, 8.8942675E+001, 3.0625655E+000, 3.0139564E+000, 2.9128586E+000
 2.2176263E+000, 8.8942675E+001, 3.0625655E+000, 3.0139564E+000, 2.9128586E+000
 2.2244287E+000, 8.8942675E+001, 3.0625655E+000, 3.0139564E+000, 2.9040426E+000
 2.2312311E+000, 8.7890948E+001, 3.0524054E+000, 3.0042884E+000, 2.9040426E+000
 2.2380335E+000, 8.7890948E+001, 3.0524054E+000, 3.0042884E+000, 2.9040426E+000
 2.2448359E+000, 8.7890948E+001, 3.0524054E+000, 3.0042884E+000, 2.8951387E+000
 2.2516383E+000, 8.6891850E+001, 3.0433426E+000, 2.9953200E+000, 2.8951387E+000
 2.2584407E+000, 8.6891850E+001, 3.0433426E+000, 2.9953200E+000, 2.8951387E+000
 2.2652431E+000, 8.6891850E+001, 3.0433426E+000, 2.9953200E+000, 2.8859061E+000
 2.2720455E+000, 8.5887975E+001, 3.0360373E+000, 2.9877781E+000, 2.8859061E+000
 2.2788479E+000, 8.5887975E+001, 3.0360373E+000, 2.9877781E+000, 2.8859061E+000
 2.2856503E+000, 8.5887975E+001, 3.0360373E+000, 2.9877781E+000, 2.8799114E+000
 2.2924527E+000, 8.4887954E+001, 3.0282729E+000, 2.9802762E+000, 2.8799114E+000
 2.2992551E+000, 8.4887954E+001, 3.0282729E+000, 2.9802762E+000, 2.8799114E+000
 2.3060575E+000, 8.4887954E+001, 3.0282729E+000, 2.9802762E+000, 2.8731675E+000
 2.3128599E+000, 8.3887220E+001, 3.0227134E+000, 2.9743814E+000, 2.8731675E+000
 2.3196623E+000, 8.3887220E+001, 3.0227134E+000, 2.9743814E+000, 2.8731675E+000
 2.3264647E+000, 8.3887220E+001, 3.0227134E+000, 2.9743814E+000, 2.8696279E+000
 2.3332671E+000, 8.2831030E+001, 3.0173180E+000, 2.9689244E+000, 2.8696279E+000
 2.3400695E+000, 8.2831030E+001, 3.0173180E+000, 2.9689244E+000, 2.8696279E+000
 2.3468719E+000, 8.2831030E+001, 3.0173180E+000, 2.9689244E+000, 2.8640367E+000
 2.3536743E+000, 8.1709978E+001, 3.0091254E+000, 2.9611366E+000, 2.8640367E+000
 2.3604767E+000, 8.1709978E+001, 3.0091254E+000, 2.9611366E+000, 2.8640367E+000
 2.3672791E+000, 8.1709978E+001, 3.0091254E+000, 2.9611366E+000, 2.8564729E+000
 2.3740815E+000, 8.1709978E+001, 3.0091254E+000, 2.9611366E+000, 2.8564729E+000
 2.3808839E+000, 8.0547716E+001, 2.9992668E+000, 2.9521090E+000, 2.8564729E+000
 2.3876863E+000, 8.0547716E+001, 2.9992668E+000, 2.9521090E+000, 2.8467658E+000
 2.3944887E+000, 8.0547716E+001, 2.9992668E+000, 2.9521090E+000, 2.8467658E+000
 2.4012911E+000, 7.9418150E+001, 2.9871987E+000, 2.9409718E+000, 2.8467658E+000
 2.4080935E+000, 7.9418150E+001, 2.9871987E+000, 2.9409718E+000, 2.8328057E+000
 2.4148959E+000, 7.9418150E+001, 2.9871987E+000, 2.9409718E+000, 2.8328057E+000
 2.4216983E+000, 7.8372176E+001, 2.9726884E+000, 2.9283166E+000, 2.8328057E+000
 2.4285007E+000, 7.8372176E+001, 2.9726884E+000, 2.9283166E+000, 2.8203670E+000
 2.4353031E+000, 7.8372176E+001, 2.9726884E+000, 2.9283166E+000, 2.8203670E+000
 2.4421055E+000, 7.7400105E+001, 2.9611397E+000, 2.9172004E+000, 2.8203670E+000
 2.4489079E+000, 7.7400105E+001, 2.9611397E+000, 2.9172004E+000, 2.8083011E+000
 2.4557103E+000, 7.7400105E+001, 2.9611397E+000, 2.9172004E+000, 2.8083011E+000
 2.4625127E+000, 7.6500381E+001, 2.9532132E+000, 2.9082356E+000, 2.8083011E+000
 2.4693151E+000, 7.6500381E+001, 2.9532132E+000, 2.9082356E+000, 2.8006874E+000
 2.4761175E+000, 7.6500381E+001, 2.9532132E+000, 2.9082356E+000, 2.8006874E+000
 2.4829199E+000, 7.5668572E+001, 2.9462782E+000, 2.9012587E+000, 2.8006874E+000
 2.4897223E+000, 7.5668572E+001, 2.9462782E+000, 2.9012587E+000, 2.7923872E+000
 2.4965247E+000, 7.5668572E+001, 2.9462782E+000, 2.9012587E+000, 2.7923872E+000
 2.5033271E+000, 7.4880008E+001, 2.9400569E+000, 2.8945228E+000, 2.7923872E+000
 2.5101295E+000, 7.4880008E+001, 2.9400569E+000, 2.8945228E+000, 2.7859005E+000
 2.5169319E+000, 7.4880008E+001, 2.9400569E+000, 2.8945228E+000, 2.7859005E+000
 2.5237343E+000, 7.4089581E+001, 2.9354140E+000, 2.8891663E+000, 2.7859005E+000
 2.5305367E+000, 7.4089581E+001, 2.9354140E+000, 2.8891663E+000, 2.7859005E+000
 2.5373391E+000, 7.4089581E+001, 2.9354140E+000, 2.8891663E+000, 2.7781844E+000
 2.5441415E+000, 7.3338970E+001, 2.9262905E+000, 2.8805877E+000, 2.7781844E+000
 2.5509439E+000, 7.3338970E+001, 2.9262905E+000, 2.8805877E+000, 2.7781844E+000
 2.5577463E+000, 7.3338970E+001, 2.9262905E+000, 2.8805877E+000, 2.7715054E+000
 2.5645487E+000, 7.2578581E+001, 2.9208963E+000, 2.8745854E+000, 2.7715054E+000
 2.5713511E+000, 7.2578581E+001, 2.9208963E+000, 2.8745854E+000, 2.7715054E+000
 2.5781535E+000, 7.2578581E+001, 2.9208963E+000, 2.8745854E+000, 2.7655194E+000
 2.5849559E+000, 7.1806702E+001, 2.9146228E+000, 2.8683763E+000, 2.7655194E+000
 2.5917583E+000, 7.1806702E+001, 2.9146228E+000, 2.8683763E+000, 2.7655194E+000
 2.5985607E+000, 7.1806702E+001, 2.9146228E+000, 2.8683763E+000, 2.7587751E+000
 2.6053631E+000, 7.1040723E+001, 2.9061736E+000, 2.8602420E+000, 2.7587751E+000
 2.6121655E+000, 7.1040723E+001, 2.9061736E+000, 2.8602420E+000, 2.7587751E+000
 2.6189679E+000, 7.1040723E+001, 2.9061736E+000, 2.8602420E+000, 2.7513851E+000
 2.6257704E+000, 7.0244302E+001, 2.8996573E+000, 2.8541596E+000, 2.7513851E+000
 2.6325728E+000, 7.0244302E+001, 2.8996573E+000, 2.8541596E+000, 2.7513851E+000
 2.6393752E+000, 7.0244302E+001, 2.8996573E+000, 2.8541596E+000, 2.7457651E+000
 2.6461776E+000, 6.9401614E+001, 2.8906900E+000, 2.8462272E+000, 2.7457651E+000
 2.6529800E+000, 6.9401614E+001, 2.8906900E+000, 2.8462272E+000, 2.7457651E+000
 2.6597824E+000, 6.9401614E+001, 2.8906900E+000, 2.8462272E+000, 2.7348040E+000
 2.6665848E+000, 6.8524492E+001, 2.8809157E+000, 2.8378617E+000, 2.7348040E+000
 2.6733872E+000, 6.8524492E+001, 2.8809157E+000, 2.8378617E+000, 2.7348040E+000
 2.6801896E+000, 6.8524492E+001, 2.8809157E+000, 2.8378617E+000, 2.7281093E+000
 2.6869920E+000, 6.8524492E+001, 2.8809157E+000, 2.8378617E+000, 2.7281093E+000
 2.6937944E+000, 6.7652808E+001, 2.8732299E+000, 2.8303444E+000, 2.7281093E+000
 2.7005968E+000, 6.7652808E+001, 2.8732299E+000, 2.8303444E+000, 2.7181154E+000
 2.7073992E+000, 6.7652808E+001, 2.8732299E+000, 2.8303444E+000, 2.7181154E+000
 2.7142016E+000, 6.6793729E+001, 2.8638384E+000, 2.8213270E+000, 2.7181154E+000
 2.7210040E+000, 6.6793729E+001, 2.8638384E+000, 2.8213270E+000, 2.7071143E+000
 2.7278064E+000, 6.6793729E+001, 2.8638384E+000, 2.8213270E+000, 2.7071143E+000
 2.7346088E+000, 6.6009350E+001, 2.8509091E+000, 2.8091427E+000, 2.7071143E+000
 2.7414112E+000, 6.6009350E+001, 2.8509091E+000, 2.8091427E+000, 2.6927701E+000
 2.7482136E+000, 6.6009350E+001, 2.8509091E+000, 2.8091427E+000, 2.6927701E+000
 2.7550160E+000, 6.5320743E+001, 2.8354909E+000, 2.7937768E+000, 2.6927701E+000
 2.7618184E+000, 6.5320743E+001, 2.8354909E+000, 2.7937768E+000, 2.6787706E+000
 2.7686208E+000, 6.5320743E+001, 2.8354909E+000, 2.7937768E+000, 2.6787706E+000
 2.7754232E+000, 6.4677171E+001, 2.8235712E+000, 2.7818378E+000, 2.6787706E+000
 2.7822256E+000, 6.4677171E+001, 2.8235712E+000, 2.7818378E+000, 2.6641992E+000
 2.7890280E+000, 6.4677171E+001, 2.8235712E+000, 2.7818378E+000, 2.6641992E+000
 2.7958304E+000, 6.4082937E+001, 2.8105384E+000, 2.7681435E+000, 2.6641992E+000
 2.8026328E+000, 6.4082937E+001, 2.8105384E+000, 2.7681435E+000, 2.6501602E+000
 2.8094352E+000, 6.4082937E+001, 2.8105384E+000, 2.7681435E+000, 2.6501602E+000
 2.8162376E+000, 6.3492974E+001, 2.7942527E+000, 2.7507174E+000, 2.6501602E+000
 2.8230400E+000, 6.3492974E+001, 2.7942527E+000, 2.7507174E+000, 2.6307265E+000
 2.8298424E+000, 6.3492974E+001, 2.7942527E+000, 2.7507174E+000, 2.6307265E+000
 2.8366448E+000, 6.2898410E+001, 2.7825683E+000, 2.7394330E+000, 2.6307265E+000
 2.8434472E+000, 6.2898410E+001, 2.7825683E+000, 2.7394330E+000, 2.6307265E+000
 2.8502496E+000, 6.2898410E+001, 2.7825683E+000, 2.7394330E+000, 2.6178159E+000
 2.8570520E+000, 6.2311724E+001, 2.7637030E+000, 2.7206940E+000, 2.6178159E+000
 2.8638544E+000, 6.2311724E+001, 2.7637030E+000, 2.7206940E+000, 2.6178159E+000
 2.8706568E+000, 6.2311724E+001, 2.7637030E+000, 2.7206940E+000, 2.6012171E+000
 2.8774592E+000, 6.1674951E+001, 2.7572559E+000, 2.7133989E+000, 2.6012171E+000
 2.8842616E+000, 6.1674951E+001, 2.7572559E+000, 2.7133989E+000, 2.6012171E+000
 2.8910640E+000, 6.1674951E+001, 2.7572559E+000, 2.7133989E+000, 2.5897092E+000
 2.8978664E+000, 6.1098774E+001, 2.7374144E+000, 2.6941804E+000, 2.5897092E+000
 2.9046688E+000, 6.1098774E+001, 2.7374144E+000, 2.6941804E+000, 2.5897092E+000
 2.9114712E+000, 6.1098774E+001, 2.7374144E+000, 2.6941804E+000, 2.5714856E+000
 2.9182736E+000, 6.0505858E+001, 2.7285106E+000, 2.6847460E+000, 2.5714856E+000
 2.9250760E+000, 6.0505858E+001, 2.7285106E+000, 2.6847460E+000, 2.5714856E+000
 2.9318784E+000, 6.0505858E+001, 2.7285106E+000, 2.6847460E+000, 2.5566901E+000
 2.9386808E+000, 5.9941286E+001, 2.6999217E+000, 2.6585489E+000, 2.5566901E+000
 2.9454832E+000, 5.9941286E+001, 2.6999217E+000, 2.6585489E+000, 2.5566901E+000
 2.9522856E+000, 5.9941286E+001, 2.6999217E+000, 2.6585489E+000, 2.5373327E+000
 2.9590880E+000, 5.9323363E+001, 2.7079169E+000, 2.6588622E+000, 2.5373327E+000
 2.9658904E+000, 5.9323363E+001, 2.7079169E+000, 2.6588622E+000, 2.5373327E+000
 2.9726928E+000, 5.9323363E+001, 2.7079169E+000, 2.6588622E+000, 2.5203177E+000
 2.9794952E+000, 5.8640405E+001, 2.6429359E+000, 2.6039469E+000, 2.5203177E+000
 2.9862976E+000, 5.8640405E+001, 2.6429359E+000, 2.6039469E+000, 2.5203177E+000
 2.9931000E+000, 5.8640405E+001, 2.6429359E+000, 2.6039469E+000, 2.4947909E+000
