m,C,m/s,m/s,m/s
 1.8979135E+000, 7.0037969E+001, 2.5596636E+000, 2.5141208E+000, 2.4427769E+000
 1.9047159E+000, 7.0037969E+001, 2.5596636E+000, 2.5141208E+000, 2.4427769E+000
 1.9115183E+000, 7.0037969E+001, 2.5596636E+000, 2.5141208E+000, 2.4354038E+000
 1.9183207E+000, 6.9127909E+001, 2.5524854E+000, 2.5073909E+000, 2.4354038E+000
 1.9251231E+000, 6.9127909E+001, 2.5524854E+000, 2.5073909E+000, 2.4354038E+000
 1.9319255E+000, 6.9127909E+001, 2.5524854E+000, 2.5073909E+000, 2.4306342E+000
 1.9387279E+000, 6.8272005E+001, 2.5466410E+000, 2.5019153E+000, 2.4306342E+000
 1.9455303E+000, 6.8272005E+001, 2.5466410E+000, 2.5019153E+000, 2.4306342E+000
 1.9523327E+000, 6.8272005E+001, 2.5466410E+000, 2.5019153E+000, 2.4260787E+000
 1.9591351E+000, 6.7450962E+001, 2.5412539E+000, 2.4968220E+000, 2.4260787E+000
 1.9659375E+000, 6.7450962E+001, 2.5412539E+000, 2.4968220E+000, 2.4260787E+000
 1.9727399E+000, 6.7450962E+001, 2.5412539E+000, 2.4968220E+000, 2.4220828E+000
 1.9795423E+000, 6.6666372E+001, 2.5362851E+000, 2.4920289E+000, 2.4220828E+000
 1.9863447E+000, 6.6666372E+001, 2.5362851E+000, 2.4920289E+000, 2.4220828E+000
 1.9931471E+000, 6.6666372E+001, 2.5362851E+000, 2.4920289E+000, 2.4168248E+000
 1.9999495E+000, 6.5931115E+001, 2.5311844E+000, 2.4865791E+000, 2.4168248E+000
 2.0067519E+000, 6.5931115E+001, 2.5311844E+000, 2.4865791E+000, 2.4168248E+000
 2.0135543E+000, 6.5931115E+001, 2.5311844E+000, 2.4865791E+000, 2.4104647E+000
 2.0203567E+000, 6.5221421E+001, 2.5246732E+000, 2.4799045E+000, 2.4104647E+000
 2.0271591E+000, 6.5221421E+001, 2.5246732E+000, 2.4799045E+000, 2.4104647E+000
 2.0339615E+000, 6.5221421E+001, 2.5246732E+000, 2.4799045E+000, 2.4019910E+000
 2.0407639E+000, 6.4526240E+001, 2.5170268E+000, 2.4723192E+000, 2.4019910E+000
 2.0475663E+000, 6.4526240E+001, 2.5170268E+000, 2.4723192E+000, 2.4019910E+000
 2.0543687E+000, 6.4526240E+001, 2.5170268E+000, 2.4723192E+000, 2.3935876E+000
 2.0611711E+000, 6.4526240E+001, 2.5170268E+000, 2.4723192E+000, 2.3935876E+000
 2.0679735E+000, 6.3831303E+001, 2.5090446E+000, 2.4647017E+000, 2.3935876E+000
 2.0747759E+000, 6.3831303E+001, 2.5090446E+000, 2.4647017E+000, 2.3851220E+000
 2.0815783E+000, 6.3831303E+001, 2.5090446E+000, 2.4647017E+000, 2.3851220E+000
 2.0883807E+000, 6.3133657E+001, 2.5013984E+000, 2.4572010E+000, 2.3851220E+000
 2.0951831E+000, 6.3133657E+001, 2.5013984E+000, 2.4572010E+000, 2.3774407E+000
 2.1019855E+000, 6.3133657E+001, 2.5013984E+000, 2.4572010E+000, 2.3774407E+000
 2.1087879E+000, 6.2442909E+001, 2.4934829E+000, 2.4489687E+000, 2.3774407E+000
 2.1155903E+000, 6.2442909E+001, 2.4934829E+000, 2.4489687E+000, 2.3694708E+000
 2.1223927E+000, 6.2442909E+001, 2.4934829E+000, 2.4489687E+000, 2.3694708E+000
 2.1291951E+000, 6.1752288E+001, 2.4859558E+000, 2.4408775E+000, 2.3694708E+000
 2.1359975E+000, 6.1752288E+001, 2.4859558E+000, 2.4408775E+000, 2.3615391E+000
 2.1427999E+000, 6.1752288E+001, 2.4859558E+000, 2.4408775E+000, 2.3615391E+000
 2.1496023E+000, 6.1067699E+001, 2.4769678E+000, 2.4317052E+000, 2.3615391E+000
 2.1564047E+000, 6.1067699E+001, 2.4769678E+000, 2.4317052E+000, 2.3526553E+000
 2.1632071E+000, 6.1067699E+001, 2.4769678E+000, 2.4317052E+000, 2.3526553E+000
 2.1700095E+000, 6.0393749E+001, 2.4675055E+000, 2.4221607E+000, 2.3526553E+000
 2.1768119E+000, 6.0393749E+001, 2.4675055E+000, 2.4221607E+000, 2.3433278E+000
 2.1836143E+000, 6.0393749E+001, 2.4675055E+000, 2.4221607E+000, 2.3433278E+000
 2.1904167E+000, 5.9726099E+001, 2.4575344E+000, 2.4121976E+000, 2.3433278E+000
 2.1972191E+000, 5.9726099E+001, 2.4575344E+000, 2.4121976E+000, 2.3330250E+000
 2.2040215E+000, 5.9726099E+001, 2.4575344E+000, 2.4121976E+000, 2.3330250E+000
 2.2108239E+000, 5.9058157E+001, 2.4467305E+000, 2.4013352E+000, 2.3330250E+000
 2.2176263E+000, 5.9058157E+001, 2.4467305E+000, 2.4013352E+000, 2.3330250E+000
 2.2244287E+000, 5.9058157E+001, 2.4467305E+000, 2.4013352E+000, 2.3229341E+000
 2.2312311E+000, 5.8394591E+001, 2.4370242E+000, 2.3907590E+000, 2.3229341E+000
 2.2380335E+000, 5.8394591E+001, 2.4370242E+000, 2.3907590E+000, 2.3229341E+000
 2.2448359E+000, 5.8394591E+001, 2.4370242E+000, 2.3907590E+000, 2.3124209E+000
 2.2516383E+000, 5.7727923E+001, 2.4263602E+000, 2.3795875E+000, 2.3124209E+000
 2.2584407E+000, 5.7727923E+001, 2.4263602E+000, 2.3795875E+000, 2.3124209E+000
 2.2652431E+000, 5.7727923E+001, 2.4263602E+000, 2.3795875E+000, 2.3020164E+000
 2.2720455E+000, 5.7062951E+001, 2.4160109E+000, 2.3690153E+000, 2.3020164E+000
 2.2788479E+000, 5.7062951E+001, 2.4160109E+000, 2.3690153E+000, 2.3020164E+000
 2.2856503E+000, 5.7062951E+001, 2.4160109E+000, 2.3690153E+000, 2.2917916E+000
 2.2924527E+000, 5.6399555E+001, 2.4067080E+000, 2.3596638E+000, 2.2917916E+000
 2.2992551E+000, 5.6399555E+001, 2.4067080E+000, 2.3596638E+000, 2.2917916E+000
 2.3060575E+000, 5.6399555E+001, 2.4067080E+000, 2.3596638E+000, 2.2820965E+000
 2.3128599E+000, 5.5756190E+001, 2.3971218E+000, 2.3501839E+000, 2.2820965E+000
 2.3196623E+000, 5.5756190E+001, 2.3971218E+000, 2.3501839E+000, 2.2820965E+000
 2.3264647E+000, 5.5756190E+001, 2.3971218E+000, 2.3501839E+000, 2.2731567E+000
 2.3332671E+000, 5.5147201E+001, 2.3888993E+000, 2.3418368E+000, 2.2731567E+000
 2.3400695E+000, 5.5147201E+001, 2.3888993E+000, 2.3418368E+000, 2.2731567E+000
 2.3468719E+000, 5.5147201E+001, 2.3888993E+000, 2.3418368E+000, 2.2645539E+000
 2.3536743E+000, 5.4586635E+001, 2.3799264E+000, 2.3323650E+000, 2.2645539E+000
 2.3604767E+000, 5.4586635E+001, 2.3799264E+000, 2.3323650E+000, 2.2645539E+000
 2.3672791E+000, 5.4586635E+001, 2.3799264E+000, 2.3323650E+000, 2.2550536E+000
 2.3740815E+000, 5.4586635E+001, 2.3799264E+000, 2.3323650E+000, 2.2550536E+000
 2.3808839E+000, 5.4061293E+001, 2.3691949E+000, 2.3218377E+000, 2.2550536E+000
 2.3876863E+000, 5.4061293E+001, 2.3691949E+000, 2.3218377E+000, 2.2460433E+000
 2.3944887E+000, 5.4061293E+001, 2.3691949E+000, 2.3218377E+000, 2.2460433E+000
 2.4012911E+000, 5.3566736E+001, 2.3623201E+000, 2.3150187E+000, 2.2460433E+000
 2.4080935E+000, 5.3566736E+001, 2.3623201E+000, 2.3150187E+000, 2.2406810E+000
 2.4148959E+000, 5.3566736E+001, 2.3623201E+000, 2.3150187E+000, 2.2406810E+000
 2.4216983E+000, 5.3097885E+001, 2.3564584E+000, 2.3090187E+000, 2.2406810E+000
 2.4285007E+000, 5.3097885E+001, 2.3564584E+000, 2.3090187E+000, 2.2348565E+000
 2.4353031E+000, 5.3097885E+001, 2.3564584E+000, 2.3090187E+000, 2.2348565E+000
 2.4421055E+000, 5.2628082E+001, 2.3510811E+000, 2.3033779E+000, 2.2348565E+000
 2.4489079E+000, 5.2628082E+001, 2.3510811E+000, 2.3033779E+000, 2.2294473E+000
 2.4557103E+000, 5.2628082E+001, 2.3510811E+000, 2.3033779E+000, 2.2294473E+000
 2.4625127E+000, 5.2142034E+001, 2.3440750E+000, 2.2967650E+000, 2.2294473E+000
 2.4693151E+000, 5.2142034E+001, 2.3440750E+000, 2.2967650E+000, 2.2225141E+000
 2.4761175E+000, 5.2142034E+001, 2.3440750E+000, 2.2967650E+000, 2.2225141E+000
 2.4829199E+000, 5.1641192E+001, 2.3350504E+000, 2.2876204E+000, 2.2225141E+000
 2.4897223E+000, 5.1641192E+001, 2.3350504E+000, 2.2876204E+000, 2.2130399E+000
 2.4965247E+000, 5.1641192E+001, 2.3350504E+000, 2.2876204E+000, 2.2130399E+000
 2.5033271E+000, 5.1128619E+001, 2.3258405E+000, 2.2777946E+000, 2.2130399E+000
 2.5101295E+000, 5.1128619E+001, 2.3258405E+000, 2.2777946E+000, 2.2016805E+000
 2.5169319E+000, 5.1128619E+001, 2.3258405E+000, 2.2777946E+000, 2.2016805E+000
 2.5237343E+000, 5.0626529E+001, 2.3130915E+000, 2.2650139E+000, 2.2016805E+000
 2.5305367E+000, 5.0626529E+001, 2.3130915E+000, 2.2650139E+000, 2.2016805E+000
 2.5373391E+000, 5.0626529E+001, 2.3130915E+000, 2.2650139E+000, 2.1873091E+000
 2.5441415E+000, 5.0134364E+001, 2.2999092E+000, 2.2516670E+000, 2.1873091E+000
 2.5509439E+000, 5.0134364E+001, 2.2999092E+000, 2.2516670E+000, 2.1873091E+000
 2.5577463E+000, 5.0134364E+001, 2.2999092E+000, 2.2516670E+000, 2.1739276E+000
 2.5645487E+000, 4.9660654E+001, 2.2863061E+000, 2.2379825E+000, 2.1739276E+000
 2.5713511E+000, 4.9660654E+001, 2.2863061E+000, 2.2379825E+000, 2.1739276E+000
 2.5781535E+000, 4.9660654E+001, 2.2863061E+000, 2.2379825E+000, 2.1606594E+000
 2.5849559E+000, 4.9202334E+001, 2.2730808E+000, 2.2249910E+000, 2.1606594E+000
 2.5917583E+000, 4.9202334E+001, 2.2730808E+000, 2.2249910E+000, 2.1606594E+000
 2.5985607E+000, 4.9202334E+001, 2.2730808E+000, 2.2249910E+000, 2.1498255E+000
 2.6053631E+000, 4.8785140E+001, 2.2629038E+000, 2.2142275E+000, 2.1498255E+000
 2.6121655E+000, 4.8785140E+001, 2.2629038E+000, 2.2142275E+000, 2.1498255E+000
 2.6189679E+000, 4.8785140E+001, 2.2629038E+000, 2.2142275E+000, 2.1383076E+000
 2.6257704E+000, 4.8378050E+001, 2.2504663E+000, 2.2024629E+000, 2.1383076E+000
 2.6325728E+000, 4.8378050E+001, 2.2504663E+000, 2.2024629E+000, 2.1383076E+000
 2.6393752E+000, 4.8378050E+001, 2.2504663E+000, 2.2024629E+000, 2.1289276E+000
 2.6461776E+000, 4.7983154E+001, 2.2419737E+000, 2.1937630E+000, 2.1289276E+000
 2.6529800E+000, 4.7983154E+001, 2.2419737E+000, 2.1937630E+000, 2.1289276E+000
 2.6597824E+000, 4.7983154E+001, 2.2419737E+000, 2.1937630E+000, 2.1204229E+000
 2.6665848E+000, 4.7602052E+001, 2.2353739E+000, 2.1870374E+000, 2.1204229E+000
 2.6733872E+000, 4.7602052E+001, 2.2353739E+000, 2.1870374E+000, 2.1204229E+000
 2.6801896E+000, 4.7602052E+001, 2.2353739E+000, 2.1870374E+000, 2.1138747E+000
 2.6869920E+000, 4.7602052E+001, 2.2353739E+000, 2.1870374E+000, 2.1138747E+000
 2.6937944E+000, 4.7225715E+001, 2.2275752E+000, 2.1788579E+000, 2.1138747E+000
 2.7005968E+000, 4.7225715E+001, 2.2275752E+000, 2.1788579E+000, 2.1051862E+000
 2.7073992E+000, 4.7225715E+001, 2.2275752E+000, 2.1788579E+000, 2.1051862E+000
 2.7142016E+000, 4.6848387E+001, 2.2217340E+000, 2.1719896E+000, 2.1051862E+000
 2.7210040E+000, 4.6848387E+001, 2.2217340E+000, 2.1719896E+000, 2.0988008E+000
 2.7278064E+000, 4.6848387E+001, 2.2217340E+000, 2.1719896E+000, 2.0988008E+000
 2.7346088E+000, 4.6475858E+001, 2.2157689E+000, 2.1656526E+000, 2.0988008E+000
 2.7414112E+000, 4.6475858E+001, 2.2157689E+000, 2.1656526E+000, 2.0904826E+000
 2.7482136E+000, 4.6475858E+001, 2.2157689E+000, 2.1656526E+000, 2.0904826E+000
 2.7550160E+000, 4.6117333E+001, 2.2086550E+000, 2.1582299E+000, 2.0904826E+000
 2.7618184E+000, 4.6117333E+001, 2.2086550E+000, 2.1582299E+000, 2.0839051E+000
 2.7686208E+000, 4.6117333E+001, 2.2086550E+000, 2.1582299E+000, 2.0839051E+000
 2.7754232E+000, 4.5757539E+001, 2.2048633E+000, 2.1536818E+000, 2.0839051E+000
 2.7822256E+000, 4.5757539E+001, 2.2048633E+000, 2.1536818E+000, 2.0772401E+000
 2.7890280E+000, 4.5757539E+001, 2.2048633E+000, 2.1536818E+000, 2.0772401E+000
 2.7958304E+000, 4.5397706E+001, 2.1994563E+000, 2.1477484E+000, 2.0772401E+000
 2.8026328E+000, 4.5397706E+001, 2.1994563E+000, 2.1477484E+000, 2.0702908E+000
 2.8094352E+000, 4.5397706E+001, 2.1994563E+000, 2.1477484E+000, 2.0702908E+000
 2.8162376E+000, 4.5034359E+001, 2.1937522E+000, 2.1415018E+000, 2.0702908E+000
 2.8230400E+000, 4.5034359E+001, 2.1937522E+000, 2.1415018E+000, 2.0626392E+000
 2.8298424E+000, 4.5034359E+001, 2.1937522E+000, 2.1415018E+000, 2.0626392E+000
 2.8366448E+000, 4.4667931E+001, 2.1877299E+000, 2.1352236E+000, 2.0626392E+000
 2.8434472E+000, 4.4667931E+001, 2.1877299E+000, 2.1352236E+000, 2.0626392E+000
 2.8502496E+000, 4.4667931E+001, 2.1877299E+000, 2.1352236E+000, 2.0537031E+000
 2.8570520E+000, 4.4318895E+001, 2.1744982E+000, 2.1220888E+000, 2.0537031E+000
 2.8638544E+000, 4.4318895E+001, 2.1744982E+000, 2.1220888E+000, 2.0537031E+000
 2.8706568E+000, 4.4318895E+001, 2.1744982E+000, 2.1220888E+000, 2.0442473E+000
 2.8774592E+000, 4.3940748E+001, 2.1702141E+000, 2.1164905E+000, 2.0442473E+000
 2.8842616E+000, 4.3940748E+001, 2.1702141E+000, 2.1164905E+000, 2.0442473E+000
 2.8910640E+000, 4.3940748E+001, 2.1702141E+000, 2.1164905E+000, 2.0350536E+000
 2.8978664E+000, 4.3595385E+001, 2.1571608E+000, 2.1040863E+000, 2.0350536E+000
 2.9046688E+000, 4.3595385E+001, 2.1571608E+000, 2.1040863E+000, 2.0350536E+000
 2.9114712E+000, 4.3595385E+001, 2.1571608E+000, 2.1040863E+000, 2.0259806E+000
 2.9182736E+000, 4.3247378E+001, 2.1527549E+000, 2.0975289E+000, 2.0259806E+000
 2.9250760E+000, 4.3247378E+001, 2.1527549E+000, 2.0975289E+000, 2.0259806E+000
 2.9318784E+000, 4.3247378E+001, 2.1527549E+000, 2.0975289E+000, 2.0125835E+000
 2.9386808E+000, 4.2918028E+001, 2.1300387E+000, 2.0769653E+000, 2.0125835E+000
 2.9454832E+000, 4.2918028E+001, 2.1300387E+000, 2.0769653E+000, 2.0125835E+000
 2.9522856E+000, 4.2918028E+001, 2.1300387E+000, 2.0769653E+000, 2.0015352E+000
 2.9590880E+000, 4.2574197E+001, 2.1375243E+000, 2.0783649E+000, 2.0015352E+000
 2.9658904E+000, 4.2574197E+001, 2.1375243E+000, 2.0783649E+000, 2.0015352E+000
 2.9726928E+000, 4.2574197E+001, 2.1375243E+000, 2.0783649E+000, 1.9874784E+000
 2.9794952E+000, 4.2225588E+001, 2.0941759E+000, 2.0420489E+000, 1.9874784E+000
 2.9862976E+000, 4.2225588E+001, 2.0941759E+000, 2.0420489E+000, 1.9874784E+000
 2.9931000E+000, 4.2225588E+001, 2.0941759E+000, 2.0420489E+000, 1.9753637E+000
