m,C,m/s,m/s,m/s
 1.8979135E+000, 1.4797946E+002, 3.8034174E+000, 3.7212054E+000, 3.5935161E+000
 1.9047159E+000, 1.4797946E+002, 3.8034174E+000, 3.7212054E+000, 3.5935161E+000
 1.9115183E+000, 1.4797946E+002, 3.8034174E+000, 3.7212054E+000, 3.5830085E+000
 1.9183207E+000, 1.4526603E+002, 3.7878281E+000, 3.7088107E+000, 3.5830085E+000
 1.9251231E+000, 1.4526603E+002, 3.7878281E+000, 3.7088107E+000, 3.5830085E+000
 1.9319255E+000, 1.4526603E+002, 3.7878281E+000, 3.7088107E+000, 3.5697260E+000
 1.9387279E+000, 1.4276816E+002, 3.7711246E+000, 3.6953293E+000, 3.5697260E+000
 1.9455303E+000, 1.4276816E+002, 3.7711246E+000, 3.6953293E+000, 3.5697260E+000
 1.9523327E+000, 1.4276816E+002, 3.7711246E+000, 3.6953293E+000, 3.5550488E+000
 1.9591351E+000, 1.4053979E+002, 3.7550383E+000, 3.6815208E+000, 3.5550488E+000
 1.9659375E+000, 1.4053979E+002, 3.7550383E+000, 3.6815208E+000, 3.5550488E+000
 1.9727399E+000, 1.4053979E+002, 3.7550383E+000, 3.6815208E+000, 3.5412222E+000
 1.9795423E+000, 1.3851586E+002, 3.7389198E+000, 3.6667783E+000, 3.5412222E+000
 1.9863447E+000, 1.3851586E+002, 3.7389198E+000, 3.6667783E+000, 3.5412222E+000
 1.9931471E+000, 1.3851586E+002, 3.7389198E+000, 3.6667783E+000, 3.5257348E+000
 1.9999495E+000, 1.3663912E+002, 3.7235888E+000, 3.6524890E+000, 3.5257348E+000
 2.0067519E+000, 1.3663912E+002, 3.7235888E+000, 3.6524890E+000, 3.5257348E+000
 2.0135543E+000, 1.3663912E+002, 3.7235888E+000, 3.6524890E+000, 3.5111234E+000
 2.0203567E+000, 1.3491024E+002, 3.7080385E+000, 3.6380018E+000, 3.5111234E+000
 2.0271591E+000, 1.3491024E+002, 3.7080385E+000, 3.6380018E+000, 3.5111234E+000
 2.0339615E+000, 1.3491024E+002, 3.7080385E+000, 3.6380018E+000, 3.4973291E+000
 2.0407639E+000, 1.3323164E+002, 3.6960446E+000, 3.6267765E+000, 3.4973291E+000
 2.0475663E+000, 1.3323164E+002, 3.6960446E+000, 3.6267765E+000, 3.4973291E+000
 2.0543687E+000, 1.3323164E+002, 3.6960446E+000, 3.6267765E+000, 3.4864676E+000
 2.0611711E+000, 1.3323164E+002, 3.6960446E+000, 3.6267765E+000, 3.4864676E+000
 2.0679735E+000, 1.3158080E+002, 3.6852184E+000, 3.6163921E+000, 3.4864676E+000
 2.0747759E+000, 1.3158080E+002, 3.6852184E+000, 3.6163921E+000, 3.4756403E+000
 2.0815783E+000, 1.3158080E+002, 3.6852184E+000, 3.6163921E+000, 3.4756403E+000
 2.0883807E+000, 1.2991943E+002, 3.6756665E+000, 3.6066292E+000, 3.4756403E+000
 2.0951831E+000, 1.2991943E+002, 3.6756665E+000, 3.6066292E+000, 3.4663287E+000
 2.1019855E+000, 1.2991943E+002, 3.6756665E+000, 3.6066292E+000, 3.4663287E+000
 2.1087879E+000, 1.2824639E+002, 3.6643494E+000, 3.5955001E+000, 3.4663287E+000
 2.1155903E+000, 1.2824639E+002, 3.6643494E+000, 3.5955001E+000, 3.4546770E+000
 2.1223927E+000, 1.2824639E+002, 3.6643494E+000, 3.5955001E+000, 3.4546770E+000
 2.1291951E+000, 1.2661191E+002, 3.6510137E+000, 3.5843718E+000, 3.4546770E+000
 2.1359975E+000, 1.2661191E+002, 3.6510137E+000, 3.5843718E+000, 3.4450022E+000
 2.1427999E+000, 1.2661191E+002, 3.6510137E+000, 3.5843718E+000, 3.4450022E+000
 2.1496023E+000, 1.2509318E+002, 3.6363378E+000, 3.5724611E+000, 3.4450022E+000
 2.1564047E+000, 1.2509318E+002, 3.6363378E+000, 3.5724611E+000, 3.4357737E+000
 2.1632071E+000, 1.2509318E+002, 3.6363378E+000, 3.5724611E+000, 3.4357737E+000
 2.1700095E+000, 1.2367904E+002, 3.6247085E+000, 3.5619869E+000, 3.4357737E+000
 2.1768119E+000, 1.2367904E+002, 3.6247085E+000, 3.5619869E+000, 3.4293999E+000
 2.1836143E+000, 1.2367904E+002, 3.6247085E+000, 3.5619869E+000, 3.4293999E+000
 2.1904167E+000, 1.2234144E+002, 3.6151851E+000, 3.5528197E+000, 3.4293999E+000
 2.1972191E+000, 1.2234144E+002, 3.6151851E+000, 3.5528197E+000, 3.4207187E+000
 2.2040215E+000, 1.2234144E+002, 3.6151851E+000, 3.5528197E+000, 3.4207187E+000
 2.2108239E+000, 1.2104967E+002, 3.6050511E+000, 3.5435892E+000, 3.4207187E+000
 2.2176263E+000, 1.2104967E+002, 3.6050511E+000, 3.5435892E+000, 3.4207187E+000
 2.2244287E+000, 1.2104967E+002, 3.6050511E+000, 3.5435892E+000, 3.4127471E+000
 2.2312311E+000, 1.1978224E+002, 3.5960860E+000, 3.5354172E+000, 3.4127471E+000
 2.2380335E+000, 1.1978224E+002, 3.5960860E+000, 3.5354172E+000, 3.4127471E+000
 2.2448359E+000, 1.1978224E+002, 3.5960860E+000, 3.5354172E+000, 3.4032442E+000
 2.2516383E+000, 1.1842884E+002, 3.5875604E+000, 3.5273765E+000, 3.4032442E+000
 2.2584407E+000, 1.1842884E+002, 3.5875604E+000, 3.5273765E+000, 3.4032442E+000
 2.2652431E+000, 1.1842884E+002, 3.5875604E+000, 3.5273765E+000, 3.3950617E+000
 2.2720455E+000, 1.1702875E+002, 3.5799505E+000, 3.5193522E+000, 3.3950617E+000
 2.2788479E+000, 1.1702875E+002, 3.5799505E+000, 3.5193522E+000, 3.3950617E+000
 2.2856503E+000, 1.1702875E+002, 3.5799505E+000, 3.5193522E+000, 3.3875913E+000
 2.2924527E+000, 1.1556764E+002, 3.5731294E+000, 3.5129551E+000, 3.3875913E+000
 2.2992551E+000, 1.1556764E+002, 3.5731294E+000, 3.5129551E+000, 3.3875913E+000
 2.3060575E+000, 1.1556764E+002, 3.5731294E+000, 3.5129551E+000, 3.3809860E+000
 2.3128599E+000, 1.1400427E+002, 3.5661084E+000, 3.5068283E+000, 3.3809860E+000
 2.3196623E+000, 1.1400427E+002, 3.5661084E+000, 3.5068283E+000, 3.3809860E+000
 2.3264647E+000, 1.1400427E+002, 3.5661084E+000, 3.5068283E+000, 3.3724643E+000
 2.3332671E+000, 1.1242990E+002, 3.5548018E+000, 3.4958576E+000, 3.3724643E+000
 2.3400695E+000, 1.1242990E+002, 3.5548018E+000, 3.4958576E+000, 3.3724643E+000
 2.3468719E+000, 1.1242990E+002, 3.5548018E+000, 3.4958576E+000, 3.3616989E+000
 2.3536743E+000, 1.1082458E+002, 3.5414068E+000, 3.4828079E+000, 3.3616989E+000
 2.3604767E+000, 1.1082458E+002, 3.5414068E+000, 3.4828079E+000, 3.3616989E+000
 2.3672791E+000, 1.1082458E+002, 3.5414068E+000, 3.4828079E+000, 3.3470624E+000
 2.3740815E+000, 1.1082458E+002, 3.5414068E+000, 3.4828079E+000, 3.3470624E+000
 2.3808839E+000, 1.0929518E+002, 3.5256957E+000, 3.4676722E+000, 3.3470624E+000
 2.3876863E+000, 1.0929518E+002, 3.5256957E+000, 3.4676722E+000, 3.3319212E+000
 2.3944887E+000, 1.0929518E+002, 3.5256957E+000, 3.4676722E+000, 3.3319212E+000
 2.4012911E+000, 1.0786524E+002, 3.5130024E+000, 3.4554073E+000, 3.3319212E+000
 2.4080935E+000, 1.0786524E+002, 3.5130024E+000, 3.4554073E+000, 3.3175090E+000
 2.4148959E+000, 1.0786524E+002, 3.5130024E+000, 3.4554073E+000, 3.3175090E+000
 2.4216983E+000, 1.0654385E+002, 3.4989726E+000, 3.4413215E+000, 3.3175090E+000
 2.4285007E+000, 1.0654385E+002, 3.4989726E+000, 3.4413215E+000, 3.3045490E+000
 2.4353031E+000, 1.0654385E+002, 3.4989726E+000, 3.4413215E+000, 3.3045490E+000
 2.4421055E+000, 1.0523771E+002, 3.4907797E+000, 3.4325914E+000, 3.3045490E+000
 2.4489079E+000, 1.0523771E+002, 3.4907797E+000, 3.4325914E+000, 3.2962782E+000
 2.4557103E+000, 1.0523771E+002, 3.4907797E+000, 3.4325914E+000, 3.2962782E+000
 2.4625127E+000, 1.0394230E+002, 3.4818816E+000, 3.4233651E+000, 3.2962782E+000
 2.4693151E+000, 1.0394230E+002, 3.4818816E+000, 3.4233651E+000, 3.2898277E+000
 2.4761175E+000, 1.0394230E+002, 3.4818816E+000, 3.4233651E+000, 3.2898277E+000
 2.4829199E+000, 1.0265305E+002, 3.4754264E+000, 3.4161556E+000, 3.2898277E+000
 2.4897223E+000, 1.0265305E+002, 3.4754264E+000, 3.4161556E+000, 3.2850171E+000
 2.4965247E+000, 1.0265305E+002, 3.4754264E+000, 3.4161556E+000, 3.2850171E+000
 2.5033271E+000, 1.0142004E+002, 3.4696507E+000, 3.4104899E+000, 3.2850171E+000
 2.5101295E+000, 1.0142004E+002, 3.4696507E+000, 3.4104899E+000, 3.2783995E+000
 2.5169319E+000, 1.0142004E+002, 3.4696507E+000, 3.4104899E+000, 3.2783995E+000
 2.5237343E+000, 1.0022606E+002, 3.4598697E+000, 3.4003635E+000, 3.2783995E+000
 2.5305367E+000, 1.0022606E+002, 3.4598697E+000, 3.4003635E+000, 3.2783995E+000
 2.5373391E+000, 1.0022606E+002, 3.4598697E+000, 3.4003635E+000, 3.2693389E+000
 2.5441415E+000, 9.9084006E+001, 3.4490419E+000, 3.3894491E+000, 3.2693389E+000
 2.5509439E+000, 9.9084006E+001, 3.4490419E+000, 3.3894491E+000, 3.2693389E+000
 2.5577463E+000, 9.9084006E+001, 3.4490419E+000, 3.3894491E+000, 3.2580377E+000
 2.5645487E+000, 9.7985851E+001, 3.4352219E+000, 3.3758356E+000, 3.2580377E+000
 2.5713511E+000, 9.7985851E+001, 3.4352219E+000, 3.3758356E+000, 3.2580377E+000
 2.5781535E+000, 9.7985851E+001, 3.4352219E+000, 3.3758356E+000, 3.2417842E+000
 2.5849559E+000, 9.6948790E+001, 3.4190386E+000, 3.3611136E+000, 3.2417842E+000
 2.5917583E+000, 9.6948790E+001, 3.4190386E+000, 3.3611136E+000, 3.2417842E+000
 2.5985607E+000, 9.6948790E+001, 3.4190386E+000, 3.3611136E+000, 3.2285929E+000
 2.6053631E+000, 9.5942187E+001, 3.4041497E+000, 3.3459553E+000, 3.2285929E+000
 2.6121655E+000, 9.5942187E+001, 3.4041497E+000, 3.3459553E+000, 3.2285929E+000
 2.6189679E+000, 9.5942187E+001, 3.4041497E+000, 3.3459553E+000, 3.2117019E+000
 2.6257704E+000, 9.4956747E+001, 3.3900342E+000, 3.3311273E+000, 3.2117019E+000
 2.6325728E+000, 9.4956747E+001, 3.3900342E+000, 3.3311273E+000, 3.2117019E+000
 2.6393752E+000, 9.4956747E+001, 3.3900342E+000, 3.3311273E+000, 3.1985309E+000
 2.6461776E+000, 9.3967188E+001, 3.3745298E+000, 3.3162836E+000, 3.1985309E+000
 2.6529800E+000, 9.3967188E+001, 3.3745298E+000, 3.3162836E+000, 3.1985309E+000
 2.6597824E+000, 9.3967188E+001, 3.3745298E+000, 3.3162836E+000, 3.1831639E+000
 2.6665848E+000, 9.3040771E+001, 3.3621022E+000, 3.3043057E+000, 3.1831639E+000
 2.6733872E+000, 9.3040771E+001, 3.3621022E+000, 3.3043057E+000, 3.1831639E+000
 2.6801896E+000, 9.3040771E+001, 3.3621022E+000, 3.3043057E+000, 3.1724794E+000
 2.6869920E+000, 9.3040771E+001, 3.3621022E+000, 3.3043057E+000, 3.1724794E+000
 2.6937944E+000, 9.2115563E+001, 3.3495552E+000, 3.2912807E+000, 3.1724794E+000
 2.7005968E+000, 9.2115563E+001, 3.3495552E+000, 3.2912807E+000, 3.1583454E+000
 2.7073992E+000, 9.2115563E+001, 3.3495552E+000, 3.2912807E+000, 3.1583454E+000
 2.7142016E+000, 9.1184841E+001, 3.3349317E+000, 3.2779856E+000, 3.1583454E+000
 2.7210040E+000, 9.1184841E+001, 3.3349317E+000, 3.2779856E+000, 3.1479943E+000
 2.7278064E+000, 9.1184841E+001, 3.3349317E+000, 3.2779856E+000, 3.1479943E+000
 2.7346088E+000, 9.0254425E+001, 3.3250702E+000, 3.2689822E+000, 3.1479943E+000
 2.7414112E+000, 9.0254425E+001, 3.3250702E+000, 3.2689822E+000, 3.1402191E+000
 2.7482136E+000, 9.0254425E+001, 3.3250702E+000, 3.2689822E+000, 3.1402191E+000
 2.7550160E+000, 8.9337893E+001, 3.3192533E+000, 3.2639181E+000, 3.1402191E+000
 2.7618184E+000, 8.9337893E+001, 3.3192533E+000, 3.2639181E+000, 3.1347379E+000
 2.7686208E+000, 8.9337893E+001, 3.3192533E+000, 3.2639181E+000, 3.1347379E+000
 2.7754232E+000, 8.8392558E+001, 3.3126829E+000, 3.2570349E+000, 3.1347379E+000
 2.7822256E+000, 8.8392558E+001, 3.3126829E+000, 3.2570349E+000, 3.1289089E+000
 2.7890280E+000, 8.8392558E+001, 3.3126829E+000, 3.2570349E+000, 3.1289089E+000
 2.7958304E+000, 8.7481528E+001, 3.3109477E+000, 3.2539754E+000, 3.1289089E+000
 2.8026328E+000, 8.7481528E+001, 3.3109477E+000, 3.2539754E+000, 3.1237495E+000
 2.8094352E+000, 8.7481528E+001, 3.3109477E+000, 3.2539754E+000, 3.1237495E+000
 2.8162376E+000, 8.6531842E+001, 3.3019040E+000, 3.2451653E+000, 3.1237495E+000
 2.8230400E+000, 8.6531842E+001, 3.3019040E+000, 3.2451653E+000, 3.1149234E+000
 2.8298424E+000, 8.6531842E+001, 3.3019040E+000, 3.2451653E+000, 3.1149234E+000
 2.8366448E+000, 8.5544911E+001, 3.2935529E+000, 3.2367185E+000, 3.1149234E+000
 2.8434472E+000, 8.5544911E+001, 3.2935529E+000, 3.2367185E+000, 3.1149234E+000
 2.8502496E+000, 8.5544911E+001, 3.2935529E+000, 3.2367185E+000, 3.1042890E+000
 2.8570520E+000, 8.4533626E+001, 3.2768745E+000, 3.2218922E+000, 3.1042890E+000
 2.8638544E+000, 8.4533626E+001, 3.2768745E+000, 3.2218922E+000, 3.1042890E+000
 2.8706568E+000, 8.4533626E+001, 3.2768745E+000, 3.2218922E+000, 3.0894344E+000
 2.8774592E+000, 8.3538559E+001, 3.2668293E+000, 3.2108027E+000, 3.0894344E+000
 2.8842616E+000, 8.3538559E+001, 3.2668293E+000, 3.2108027E+000, 3.0894344E+000
 2.8910640E+000, 8.3538559E+001, 3.2668293E+000, 3.2108027E+000, 3.0768851E+000
 2.8978664E+000, 8.2590091E+001, 3.2472958E+000, 3.1942600E+000, 3.0768851E+000
 2.9046688E+000, 8.2590091E+001, 3.2472958E+000, 3.1942600E+000, 3.0768851E+000
 2.9114712E+000, 8.2590091E+001, 3.2472958E+000, 3.1942600E+000, 3.0620678E+000
 2.9182736E+000, 8.1599937E+001, 3.2447914E+000, 3.1882505E+000, 3.0620678E+000
 2.9250760E+000, 8.1599937E+001, 3.2447914E+000, 3.1882505E+000, 3.0620678E+000
 2.9318784E+000, 8.1599937E+001, 3.2447914E+000, 3.1882505E+000, 3.0472423E+000
 2.9386808E+000, 8.0722158E+001, 3.2096430E+000, 3.1566747E+000, 3.0472423E+000
 2.9454832E+000, 8.0722158E+001, 3.2096430E+000, 3.1566747E+000, 3.0472423E+000
 2.9522856E+000, 8.0722158E+001, 3.2096430E+000, 3.1566747E+000, 3.0263376E+000
 2.9590880E+000, 7.9748363E+001, 3.2165755E+000, 3.1574277E+000, 3.0263376E+000
 2.9658904E+000, 7.9748363E+001, 3.2165755E+000, 3.1574277E+000, 3.0263376E+000
 2.9726928E+000, 7.9748363E+001, 3.2165755E+000, 3.1574277E+000, 2.9997194E+000
 2.9794952E+000, 7.8817050E+001, 3.1298227E+000, 3.0895906E+000, 2.9997194E+000
 2.9862976E+000, 7.8817050E+001, 3.1298227E+000, 3.0895906E+000, 2.9997194E+000
 2.9931000E+000, 7.8817050E+001, 3.1298227E+000, 3.0895906E+000, 2.9661957E+000
