m,C,m/s,m/s,m/s
 1.8979135E+000, 1.2470276E+002, 3.4389990E+000, 3.3781492E+000, 3.2569852E+000
 1.9047159E+000, 1.2470276E+002, 3.4389990E+000, 3.3781492E+000, 3.2569852E+000
 1.9115183E+000, 1.2470276E+002, 3.4389990E+000, 3.3781492E+000, 3.2422512E+000
 1.9183207E+000, 1.2255438E+002, 3.4229932E+000, 3.3623837E+000, 3.2422512E+000
 1.9251231E+000, 1.2255438E+002, 3.4229932E+000, 3.3623837E+000, 3.2422512E+000
 1.9319255E+000, 1.2255438E+002, 3.4229932E+000, 3.3623837E+000, 3.2260955E+000
 1.9387279E+000, 1.2050107E+002, 3.4066929E+000, 3.3462295E+000, 3.2260955E+000
 1.9455303E+000, 1.2050107E+002, 3.4066929E+000, 3.3462295E+000, 3.2260955E+000
 1.9523327E+000, 1.2050107E+002, 3.4066929E+000, 3.3462295E+000, 3.2104194E+000
 1.9591351E+000, 1.1863446E+002, 3.3899805E+000, 3.3294510E+000, 3.2104194E+000
 1.9659375E+000, 1.1863446E+002, 3.3899805E+000, 3.3294510E+000, 3.2104194E+000
 1.9727399E+000, 1.1863446E+002, 3.3899805E+000, 3.3294510E+000, 3.1942689E+000
 1.9795423E+000, 1.1690272E+002, 3.3739567E+000, 3.3138220E+000, 3.1942689E+000
 1.9863447E+000, 1.1690272E+002, 3.3739567E+000, 3.3138220E+000, 3.1942689E+000
 1.9931471E+000, 1.1690272E+002, 3.3739567E+000, 3.3138220E+000, 3.1792798E+000
 1.9999495E+000, 1.1522888E+002, 3.3587333E+000, 3.2995833E+000, 3.1792798E+000
 2.0067519E+000, 1.1522888E+002, 3.3587333E+000, 3.2995833E+000, 3.1792798E+000
 2.0135543E+000, 1.1522888E+002, 3.3587333E+000, 3.2995833E+000, 3.1680277E+000
 2.0203567E+000, 1.1353208E+002, 3.3480342E+000, 3.2897171E+000, 3.1680277E+000
 2.0271591E+000, 1.1353208E+002, 3.3480342E+000, 3.2897171E+000, 3.1680277E+000
 2.0339615E+000, 1.1353208E+002, 3.3480342E+000, 3.2897171E+000, 3.1617241E+000
 2.0407639E+000, 1.1188231E+002, 3.3410331E+000, 3.2834590E+000, 3.1617241E+000
 2.0475663E+000, 1.1188231E+002, 3.3410331E+000, 3.2834590E+000, 3.1617241E+000
 2.0543687E+000, 1.1188231E+002, 3.3410331E+000, 3.2834590E+000, 3.1581017E+000
 2.0611711E+000, 1.1188231E+002, 3.3410331E+000, 3.2834590E+000, 3.1581017E+000
 2.0679735E+000, 1.1028301E+002, 3.3370894E+000, 3.2797545E+000, 3.1581017E+000
 2.0747759E+000, 1.1028301E+002, 3.3370894E+000, 3.2797545E+000, 3.1556812E+000
 2.0815783E+000, 1.1028301E+002, 3.3370894E+000, 3.2797545E+000, 3.1556812E+000
 2.0883807E+000, 1.0871725E+002, 3.3324382E+000, 3.2759620E+000, 3.1556812E+000
 2.0951831E+000, 1.0871725E+002, 3.3324382E+000, 3.2759620E+000, 3.1501396E+000
 2.1019855E+000, 1.0871725E+002, 3.3324382E+000, 3.2759620E+000, 3.1501396E+000
 2.1087879E+000, 1.0715517E+002, 3.3246579E+000, 3.2694150E+000, 3.1501396E+000
 2.1155903E+000, 1.0715517E+002, 3.3246579E+000, 3.2694150E+000, 3.1402016E+000
 2.1223927E+000, 1.0715517E+002, 3.3246579E+000, 3.2694150E+000, 3.1402016E+000
 2.1291951E+000, 1.0559415E+002, 3.3111628E+000, 3.2575562E+000, 3.1402016E+000
 2.1359975E+000, 1.0559415E+002, 3.3111628E+000, 3.2575562E+000, 3.1257167E+000
 2.1427999E+000, 1.0559415E+002, 3.3111628E+000, 3.2575562E+000, 3.1257167E+000
 2.1496023E+000, 1.0405128E+002, 3.2931529E+000, 3.2417816E+000, 3.1257167E+000
 2.1564047E+000, 1.0405128E+002, 3.2931529E+000, 3.2417816E+000, 3.1081585E+000
 2.1632071E+000, 1.0405128E+002, 3.2931529E+000, 3.2417816E+000, 3.1081585E+000
 2.1700095E+000, 1.0253008E+002, 3.2734627E+000, 3.2244443E+000, 3.1081585E+000
 2.1768119E+000, 1.0253008E+002, 3.2734627E+000, 3.2244443E+000, 3.0902405E+000
 2.1836143E+000, 1.0253008E+002, 3.2734627E+000, 3.2244443E+000, 3.0902405E+000
 2.1904167E+000, 1.0105044E+002, 3.2532761E+000, 3.2057285E+000, 3.0902405E+000
 2.1972191E+000, 1.0105044E+002, 3.2532761E+000, 3.2057285E+000, 3.0723092E+000
 2.2040215E+000, 1.0105044E+002, 3.2532761E+000, 3.2057285E+000, 3.0723092E+000
 2.2108239E+000, 9.9602718E+001, 3.2342279E+000, 3.1868771E+000, 3.0723092E+000
 2.2176263E+000, 9.9602718E+001, 3.2342279E+000, 3.1868771E+000, 3.0723092E+000
 2.2244287E+000, 9.9602718E+001, 3.2342279E+000, 3.1868771E+000, 3.0559588E+000
 2.2312311E+000, 9.8266297E+001, 3.2180164E+000, 3.1693491E+000, 3.0559588E+000
 2.2380335E+000, 9.8266297E+001, 3.2180164E+000, 3.1693491E+000, 3.0559588E+000
 2.2448359E+000, 9.8266297E+001, 3.2180164E+000, 3.1693491E+000, 3.0414177E+000
 2.2516383E+000, 9.7016142E+001, 3.2047693E+000, 3.1544141E+000, 3.0414177E+000
 2.2584407E+000, 9.7016142E+001, 3.2047693E+000, 3.1544141E+000, 3.0414177E+000
 2.2652431E+000, 9.7016142E+001, 3.2047693E+000, 3.1544141E+000, 3.0281971E+000
 2.2720455E+000, 9.5883913E+001, 3.1889056E+000, 3.1379950E+000, 3.0281971E+000
 2.2788479E+000, 9.5883913E+001, 3.1889056E+000, 3.1379950E+000, 3.0281971E+000
 2.2856503E+000, 9.5883913E+001, 3.1889056E+000, 3.1379950E+000, 3.0124314E+000
 2.2924527E+000, 9.4765397E+001, 3.1741796E+000, 3.1229764E+000, 3.0124314E+000
 2.2992551E+000, 9.4765397E+001, 3.1741796E+000, 3.1229764E+000, 3.0124314E+000
 2.3060575E+000, 9.4765397E+001, 3.1741796E+000, 3.1229764E+000, 2.9996790E+000
 2.3128599E+000, 9.3697400E+001, 3.1618289E+000, 3.1107234E+000, 2.9996790E+000
 2.3196623E+000, 9.3697400E+001, 3.1618289E+000, 3.1107234E+000, 2.9996790E+000
 2.3264647E+000, 9.3697400E+001, 3.1618289E+000, 3.1107234E+000, 2.9899510E+000
 2.3332671E+000, 9.2588143E+001, 3.1550815E+000, 3.1041382E+000, 2.9899510E+000
 2.3400695E+000, 9.2588143E+001, 3.1550815E+000, 3.1041382E+000, 2.9899510E+000
 2.3468719E+000, 9.2588143E+001, 3.1550815E+000, 3.1041382E+000, 2.9857486E+000
 2.3536743E+000, 9.1463773E+001, 3.1493635E+000, 3.0989335E+000, 2.9857486E+000
 2.3604767E+000, 9.1463773E+001, 3.1493635E+000, 3.0989335E+000, 2.9857486E+000
 2.3672791E+000, 9.1463773E+001, 3.1493635E+000, 3.0989335E+000, 2.9799355E+000
 2.3740815E+000, 9.1463773E+001, 3.1493635E+000, 3.0989335E+000, 2.9799355E+000
 2.3808839E+000, 9.0330156E+001, 3.1447828E+000, 3.0940877E+000, 2.9799355E+000
 2.3876863E+000, 9.0330156E+001, 3.1447828E+000, 3.0940877E+000, 2.9752795E+000
 2.3944887E+000, 9.0330156E+001, 3.1447828E+000, 3.0940877E+000, 2.9752795E+000
 2.4012911E+000, 8.9213598E+001, 3.1364631E+000, 3.0860707E+000, 2.9752795E+000
 2.4080935E+000, 8.9213598E+001, 3.1364631E+000, 3.0860707E+000, 2.9633691E+000
 2.4148959E+000, 8.9213598E+001, 3.1364631E+000, 3.0860707E+000, 2.9633691E+000
 2.4216983E+000, 8.8026347E+001, 3.1246553E+000, 3.0743689E+000, 2.9633691E+000
 2.4285007E+000, 8.8026347E+001, 3.1246553E+000, 3.0743689E+000, 2.9496073E+000
 2.4353031E+000, 8.8026347E+001, 3.1246553E+000, 3.0743689E+000, 2.9496073E+000
 2.4421055E+000, 8.6792726E+001, 3.1087822E+000, 3.0593184E+000, 2.9496073E+000
 2.4489079E+000, 8.6792726E+001, 3.1087822E+000, 3.0593184E+000, 2.9311350E+000
 2.4557103E+000, 8.6792726E+001, 3.1087822E+000, 3.0593184E+000, 2.9311350E+000
 2.4625127E+000, 8.5585013E+001, 3.0919507E+000, 3.0429698E+000, 2.9311350E+000
 2.4693151E+000, 8.5585013E+001, 3.0919507E+000, 3.0429698E+000, 2.9145439E+000
 2.4761175E+000, 8.5585013E+001, 3.0919507E+000, 3.0429698E+000, 2.9145439E+000
 2.4829199E+000, 8.4463563E+001, 3.0755397E+000, 3.0268554E+000, 2.9145439E+000
 2.4897223E+000, 8.4463563E+001, 3.0755397E+000, 3.0268554E+000, 2.8955677E+000
 2.4965247E+000, 8.4463563E+001, 3.0755397E+000, 3.0268554E+000, 2.8955677E+000
 2.5033271E+000, 8.3422739E+001, 3.0585803E+000, 3.0094273E+000, 2.8955677E+000
 2.5101295E+000, 8.3422739E+001, 3.0585803E+000, 3.0094273E+000, 2.8836393E+000
 2.5169319E+000, 8.3422739E+001, 3.0585803E+000, 3.0094273E+000, 2.8836393E+000
 2.5237343E+000, 8.2461676E+001, 3.0499834E+000, 2.9994961E+000, 2.8836393E+000
 2.5305367E+000, 8.2461676E+001, 3.0499834E+000, 2.9994961E+000, 2.8836393E+000
 2.5373391E+000, 8.2461676E+001, 3.0499834E+000, 2.9994961E+000, 2.8759577E+000
 2.5441415E+000, 8.1584994E+001, 3.0411019E+000, 2.9905436E+000, 2.8759577E+000
 2.5509439E+000, 8.1584994E+001, 3.0411019E+000, 2.9905436E+000, 2.8759577E+000
 2.5577463E+000, 8.1584994E+001, 3.0411019E+000, 2.9905436E+000, 2.8700869E+000
 2.5645487E+000, 8.0716242E+001, 3.0361510E+000, 2.9855083E+000, 2.8700869E+000
 2.5713511E+000, 8.0716242E+001, 3.0361510E+000, 2.9855083E+000, 2.8700869E+000
 2.5781535E+000, 8.0716242E+001, 3.0361510E+000, 2.9855083E+000, 2.8659643E+000
 2.5849559E+000, 7.9879865E+001, 3.0288312E+000, 2.9790381E+000, 2.8659643E+000
 2.5917583E+000, 7.9879865E+001, 3.0288312E+000, 2.9790381E+000, 2.8659643E+000
 2.5985607E+000, 7.9879865E+001, 3.0288312E+000, 2.9790381E+000, 2.8588773E+000
 2.6053631E+000, 7.9070380E+001, 3.0226529E+000, 2.9726026E+000, 2.8588773E+000
 2.6121655E+000, 7.9070380E+001, 3.0226529E+000, 2.9726026E+000, 2.8588773E+000
 2.6189679E+000, 7.9070380E+001, 3.0226529E+000, 2.9726026E+000, 2.8522538E+000
 2.6257704E+000, 7.8278042E+001, 3.0137930E+000, 2.9640101E+000, 2.8522538E+000
 2.6325728E+000, 7.8278042E+001, 3.0137930E+000, 2.9640101E+000, 2.8522538E+000
 2.6393752E+000, 7.8278042E+001, 3.0137930E+000, 2.9640101E+000, 2.8418338E+000
 2.6461776E+000, 7.7469634E+001, 3.0042961E+000, 2.9534354E+000, 2.8418338E+000
 2.6529800E+000, 7.7469634E+001, 3.0042961E+000, 2.9534354E+000, 2.8418338E+000
 2.6597824E+000, 7.7469634E+001, 3.0042961E+000, 2.9534354E+000, 2.8291060E+000
 2.6665848E+000, 7.6642082E+001, 2.9920664E+000, 2.9411242E+000, 2.8291060E+000
 2.6733872E+000, 7.6642082E+001, 2.9920664E+000, 2.9411242E+000, 2.8291060E+000
 2.6801896E+000, 7.6642082E+001, 2.9920664E+000, 2.9411242E+000, 2.8146498E+000
 2.6869920E+000, 7.6642082E+001, 2.9920664E+000, 2.9411242E+000, 2.8146498E+000
 2.6937944E+000, 7.5852232E+001, 2.9755837E+000, 2.9254087E+000, 2.8146498E+000
 2.7005968E+000, 7.5852232E+001, 2.9755837E+000, 2.9254087E+000, 2.7987199E+000
 2.7073992E+000, 7.5852232E+001, 2.9755837E+000, 2.9254087E+000, 2.7987199E+000
 2.7142016E+000, 7.5100540E+001, 2.9645269E+000, 2.9138797E+000, 2.7987199E+000
 2.7210040E+000, 7.5100540E+001, 2.9645269E+000, 2.9138797E+000, 2.7868030E+000
 2.7278064E+000, 7.5100540E+001, 2.9645269E+000, 2.9138797E+000, 2.7868030E+000
 2.7346088E+000, 7.4329689E+001, 2.9542081E+000, 2.9036281E+000, 2.7868030E+000
 2.7414112E+000, 7.4329689E+001, 2.9542081E+000, 2.9036281E+000, 2.7748626E+000
 2.7482136E+000, 7.4329689E+001, 2.9542081E+000, 2.9036281E+000, 2.7748626E+000
 2.7550160E+000, 7.3576003E+001, 2.9435546E+000, 2.8933813E+000, 2.7748626E+000
 2.7618184E+000, 7.3576003E+001, 2.9435546E+000, 2.8933813E+000, 2.7673747E+000
 2.7686208E+000, 7.3576003E+001, 2.9435546E+000, 2.8933813E+000, 2.7673747E+000
 2.7754232E+000, 7.2790152E+001, 2.9388942E+000, 2.8878487E+000, 2.7673747E+000
 2.7822256E+000, 7.2790152E+001, 2.9388942E+000, 2.8878487E+000, 2.7602904E+000
 2.7890280E+000, 7.2790152E+001, 2.9388942E+000, 2.8878487E+000, 2.7602904E+000
 2.7958304E+000, 7.2023272E+001, 2.9316039E+000, 2.8805773E+000, 2.7602904E+000
 2.8026328E+000, 7.2023272E+001, 2.9316039E+000, 2.8805773E+000, 2.7510327E+000
 2.8094352E+000, 7.2023272E+001, 2.9316039E+000, 2.8805773E+000, 2.7510327E+000
 2.8162376E+000, 7.1275279E+001, 2.9184280E+000, 2.8664678E+000, 2.7510327E+000
 2.8230400E+000, 7.1275279E+001, 2.9184280E+000, 2.8664678E+000, 2.7388897E+000
 2.8298424E+000, 7.1275279E+001, 2.9184280E+000, 2.8664678E+000, 2.7388897E+000
 2.8366448E+000, 7.0581155E+001, 2.9090713E+000, 2.8567931E+000, 2.7388897E+000
 2.8434472E+000, 7.0581155E+001, 2.9090713E+000, 2.8567931E+000, 2.7388897E+000
 2.8502496E+000, 7.0581155E+001, 2.9090713E+000, 2.8567931E+000, 2.7255233E+000
 2.8570520E+000, 6.9972146E+001, 2.8877654E+000, 2.8360112E+000, 2.7255233E+000
 2.8638544E+000, 6.9972146E+001, 2.8877654E+000, 2.8360112E+000, 2.7255233E+000
 2.8706568E+000, 6.9972146E+001, 2.8877654E+000, 2.8360112E+000, 2.7062418E+000
 2.8774592E+000, 6.9346322E+001, 2.8740017E+000, 2.8210551E+000, 2.7062418E+000
 2.8842616E+000, 6.9346322E+001, 2.8740017E+000, 2.8210551E+000, 2.7062418E+000
 2.8910640E+000, 6.9346322E+001, 2.8740017E+000, 2.8210551E+000, 2.6867275E+000
 2.8978664E+000, 6.8796493E+001, 2.8446728E+000, 2.7945176E+000, 2.6867275E+000
 2.9046688E+000, 6.8796493E+001, 2.8446728E+000, 2.7945176E+000, 2.6867275E+000
 2.9114712E+000, 6.8796493E+001, 2.8446728E+000, 2.7945176E+000, 2.6642396E+000
 2.9182736E+000, 6.8164904E+001, 2.8351178E+000, 2.7831776E+000, 2.6642396E+000
 2.9250760E+000, 6.8164904E+001, 2.8351178E+000, 2.7831776E+000, 2.6642396E+000
 2.9318784E+000, 6.8164904E+001, 2.8351178E+000, 2.7831776E+000, 2.6481680E+000
 2.9386808E+000, 6.7631831E+001, 2.8019427E+000, 2.7533309E+000, 2.6481680E+000
 2.9454832E+000, 6.7631831E+001, 2.8019427E+000, 2.7533309E+000, 2.6481680E+000
 2.9522856E+000, 6.7631831E+001, 2.8019427E+000, 2.7533309E+000, 2.6289416E+000
 2.9590880E+000, 6.6962552E+001, 2.8123583E+000, 2.7598460E+000, 2.6289416E+000
 2.9658904E+000, 6.6962552E+001, 2.8123583E+000, 2.7598460E+000, 2.6289416E+000
 2.9726928E+000, 6.6962552E+001, 2.8123583E+000, 2.7598460E+000, 2.6190913E+000
 2.9794952E+000, 6.6267338E+001, 2.7584722E+000, 2.7161380E+000, 2.6190913E+000
 2.9862976E+000, 6.6267338E+001, 2.7584722E+000, 2.7161380E+000, 2.6190913E+000
 2.9931000E+000, 6.6267338E+001, 2.7584722E+000, 2.7161380E+000, 2.6085207E+000
