s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 3.5000020E+002,-4.2957301E+001,-5.7562944E+001,-6.0619064E+001,-6.8220324E+001,-7.2963266E+001,-9.3439642E+001, 4.5276190E+000, 1.6219686E-035, 1.2418829E+000, 1.2529350E-035, 4.8464813E+000, 5.4841016E-030, 3.8748950E+000, 2.0012256E+001, 2.1429518E+000, 4.4398534E-019, 3.0824598E+000, 4.3423955E-021, 1.4907974E+000, 7.3992552E-019, 1.6300019E+000, 2.0179681E+001, 1.1092596E+000, 1.0608715E+002, 1.2747715E+000, 1.7950639E+002, 2.1014887E+002, 1.5020796E+000, 1.1132331E+002, 4.0520004E-001, 4.7516578E+001, 1.1375491E+000, 3.5550316E-002, 9.8567220E-001, 2.2613296E-002, 9.0072472E-001, 2.6127484E-002, 8.8877077E-001, 1.2874268E-001, 1.9985558E+001, 1.1022658E+000, 1.5411350E+000, 9.1823287E-001, 3.0568603E+000, 3.4012593E+000, 5.4653346E-001, 2.3542552E+000,-6.2638400E-001, 3.4181611E-001, 2.0147116E+001, 1.1414945E+000, 1.8904884E+001, 1.0324672E+000, 2.2699419E+001, 1.2590772E+000, 3.0437447E+001, 2.7422092E-001, 2.9640448E-002, 2.4227240E+001, 3.1012862E+000, 2.9060908E+000, 3.0248563E+000, 3.0941449E+000, 3.4749406E+000, 2.7334195E+000, 2.7018380E+000,-2.8481566E+000, 2.0311158E+001, 2.3752649E+000, 7.9981331E+000, 2.4038830E+000, 8.7897271E+000, 2.2407914E+000, 1.0896274E+001,-2.4282070E+000, 2.0954548E+001, 2.2286888E+000, 2.6087327E+001, 2.3407418E+000, 2.7260865E+001, 2.2808999E+000, 2.7099351E+001,-1.5347946E+000, 2.4699693E+001, 1.9312681E+000, 3.1257573E-002, 3.1934704E-002, 9.2760512E+001, 1.9895351E+000, 4.3808284E+000
 3.6000174E+002,-4.2982518E+001,-5.7577731E+001,-6.0682725E+001,-6.8326825E+001,-7.3028455E+001,-9.3519232E+001, 4.5487996E+000, 8.2475918E-037, 1.2202343E+000, 8.1339372E-037, 4.8621902E+000, 2.0138518E-031, 3.8857393E+000, 2.0012039E+001, 2.1309768E+000, 7.2879730E-020, 3.2443298E+000, 3.2605545E-022, 1.6830106E+000, 6.5012571E-019, 1.4990726E+000, 2.0192087E+001, 1.1151573E+000, 7.5879993E+001, 1.1852496E+000, 1.7191238E+002, 2.0854266E+002, 1.4701826E+000, 1.1178899E+002, 4.7076395E-001, 4.8353729E+001, 1.1705839E+000, 4.2085041E-002, 9.8287541E-001, 3.4871249E-002, 9.4081036E-001, 3.5284441E-002, 9.3637107E-001, 1.8615969E-001, 1.9986572E+001, 1.0791254E+000, 7.7701155E-001, 9.2648072E-001, 1.7854671E+000, 2.4403509E+000, 5.0053022E-001, 1.1606918E+000,-5.7753042E-001, 3.3173335E-001, 2.0115875E+001, 1.1184671E+000, 1.9926023E+001, 1.1487997E+000, 2.1260034E+001, 1.2685732E+000, 2.9582529E+001, 3.5054438E-001,-2.0973954E-002, 2.4264707E+001, 3.1187407E+000, 3.2083665E+000, 2.9326179E+000, 3.3691824E+000, 3.6666014E+000, 2.7635127E+000, 2.9821020E+000,-2.8284422E+000, 2.0343884E+001, 2.3787792E+000, 6.6487513E+000, 2.4259495E+000, 7.0915941E+000, 2.2069545E+000, 1.0802243E+001,-2.3948659E+000, 2.0950128E+001, 2.1564255E+000, 2.7393505E+001, 2.2654161E+000, 2.8470511E+001, 2.2748022E+000, 2.7822759E+001,-1.4837260E+000, 2.5179926E+001, 1.9165071E+000, 2.2426825E-002, 3.3696067E-002, 8.6454554E+001, 6.6293231E+000, 2.3012895E+000
 3.7000196E+002,-4.2791723E+001,-5.7387916E+001,-6.0550121E+001,-6.8209996E+001,-7.2897331E+001,-9.3346767E+001, 4.5344303E+000, 1.3120199E-036, 1.2178079E+000, 1.3494776E-036, 4.8422811E+000, 7.8909910E-031, 3.8751886E+000, 2.0012263E+001, 2.2172456E+000, 1.2803709E-019, 3.0654428E+000, 8.4040377E-022, 1.6124585E+000, 1.1304469E-019, 1.6826640E+000, 2.0185407E+001, 1.0826642E+000, 9.3016791E+001, 1.1936094E+000, 1.7074525E+002, 2.3813291E+002, 1.4199023E+000, 9.7642042E+001, 4.4963279E-001, 4.6694672E+001, 1.2185375E+000, 9.9779163E-003, 9.8847943E-001, 9.3347273E-003, 1.0025945E+000, 8.1342349E-003, 1.0327722E+000, 1.9292733E-001, 1.9985017E+001, 1.1170064E+000, 1.4032445E+000, 9.2088558E-001, 2.5650993E+000, 2.3798264E+000, 5.6109374E-001, 2.8077096E+000,-6.4490757E-001, 3.1973896E-001, 2.0146446E+001, 1.1410752E+000, 1.9951631E+001, 9.7625579E-001, 2.2504708E+001, 1.2224648E+000, 3.1055893E+001, 1.1857847E-001, 2.7332024E-002, 2.4220729E+001, 3.1168571E+000, 2.9543349E+000, 2.9981549E+000, 3.2912163E+000, 3.7073401E+000, 2.7473991E+000, 2.8859643E+000,-2.8019907E+000, 2.0348133E+001, 2.3667607E+000, 9.2666462E+000, 2.4056656E+000, 7.8741197E+000, 2.2426819E+000, 1.3327130E+001,-2.4106589E+000, 2.1211906E+001, 2.1133184E+000, 2.4065113E+001, 2.2710884E+000, 2.5208934E+001, 2.2065754E+000, 2.5151300E+001,-1.4830213E+000, 2.4627472E+001, 2.1884414E+000, 2.1870604E-002, 3.4070456E-002, 8.8980306E+001, 7.0121739E+000, 4.9409842E+000
 3.8000188E+002,-4.2656340E+001,-5.7353200E+001,-6.0511819E+001,-6.8099487E+001,-7.2815242E+001,-9.3331135E+001, 4.4912908E+000, 5.0820624E-036, 1.2253619E+000, 3.5261330E-036, 4.7921814E+000, 1.1895407E-030, 3.8519708E+000, 2.0012260E+001, 2.2194614E+000, 2.3931828E-019, 3.1159977E+000, 1.2956206E-021, 1.5540343E+000, 6.0102794E-019, 1.6841326E+000, 2.0186960E+001, 1.0811593E+000, 9.0089117E+001, 1.2737573E+000, 1.9430741E+002, 2.3687681E+002, 1.4373543E+000, 1.2271002E+002, 4.3913996E-001, 4.9283147E+001, 1.2040373E+000, 3.1494060E-002, 1.0037474E+000, 2.7996317E-002, 8.9530572E-001, 2.2150191E-002, 9.6133925E-001, 1.7228020E-001, 1.9986379E+001, 1.1026984E+000, 1.6699527E+000, 9.3559539E-001, 3.0874410E+000, 2.9084547E+000, 4.9643617E-001, 2.4899596E+000,-6.0201605E-001, 3.7570497E-001, 2.0154323E+001, 1.1764640E+000, 1.7822463E+001, 1.0761074E+000, 2.0291999E+001, 1.2565556E+000, 2.9434834E+001, 2.3090283E-001,-1.9455840E-002, 2.4016614E+001, 3.1048107E+000, 2.9390905E+000, 3.0177128E+000, 3.0472434E+000, 3.4157881E+000, 2.8402749E+000, 2.7967960E+000,-2.8854804E+000, 2.0305420E+001, 2.2817380E+000, 9.6077066E+000, 2.3698541E+000, 8.7486013E+000, 2.2352509E+000, 1.3131827E+001,-2.3600779E+000, 2.1127754E+001, 2.1694510E+000, 2.6651287E+001, 2.2901234E+000, 2.7781644E+001, 2.2178399E+000, 2.7748188E+001,-1.5310883E+000, 2.4753938E+001, 2.1768979E+000, 2.6728699E-002, 3.1391093E-002, 8.8427617E+001, 4.3265427E-001, 4.9624621E+000
 3.9000308E+002,-4.2781165E+001,-5.7495890E+001,-6.0573669E+001,-6.8177582E+001,-7.2966756E+001,-9.3383876E+001, 4.4529290E+000, 1.3635628E-034, 1.1962071E+000, 6.8901685E-035, 4.7761641E+000, 8.3053021E-030, 3.8178513E+000, 2.0012000E+001, 2.2275530E+000, 2.6094008E-019, 3.1356001E+000, 1.6346011E-021, 1.5743445E+000, 3.0600676E-019, 1.6096701E+000, 2.0186294E+001, 1.1029023E+000, 8.3379271E+001, 1.2495602E+000, 1.9784856E+002, 2.4555059E+002, 1.3905438E+000, 1.1629008E+002, 3.8359083E-001, 4.8306245E+001, 1.1837810E+000, 2.6957241E-002, 9.6687469E-001, 2.3791770E-002, 9.5803260E-001, 2.1528277E-002, 8.5886527E-001, 1.9160214E-001, 1.9987521E+001, 1.1242733E+000, 1.2703626E+000, 9.9237220E-001, 2.5886305E+000, 2.1865709E+000, 5.6033456E-001, 3.1689340E+000,-6.6308105E-001, 2.9683705E-001, 2.0172685E+001, 1.1941052E+000, 1.9485564E+001, 1.0465073E+000, 2.4018905E+001, 1.2444774E+000, 3.3973656E+001, 2.3829444E-001, 3.2226528E-003, 2.4270085E+001, 3.1441827E+000, 2.9961479E+000, 2.9426456E+000, 3.0312718E+000, 3.4530182E+000, 2.8177003E+000, 2.6996850E+000,-2.8850122E+000, 2.0348804E+001, 2.3070513E+000, 9.5931720E+000, 2.4116331E+000, 9.3286726E+000, 2.2152159E+000, 1.3618950E+001,-2.3749555E+000, 2.1456342E+001, 2.1297617E+000, 2.5893487E+001, 2.2427293E+000, 2.7700851E+001, 2.2402001E+000, 2.8464773E+001,-1.4399704E+000, 2.5086265E+001, 2.2566099E+000, 2.0094587E-002, 3.1733237E-002, 8.4922437E+001, 3.6483996E+000, 2.7048471E+000
 4.0000061E+002,-4.2515341E+001,-5.7194314E+001,-6.0300347E+001,-6.7895767E+001,-7.2637835E+001,-9.3072537E+001, 4.5899608E+000, 5.7423382E-038, 1.2708371E+000, 6.3267633E-038, 4.9019442E+000, 5.9015074E-032, 3.9202497E+000, 2.0012459E+001, 2.2404341E+000, 9.2142311E-020, 3.1817192E+000, 1.2936486E-021, 1.4928728E+000, 5.7697133E-018, 1.6981946E+000, 2.0192367E+001, 1.0941002E+000, 9.0973408E+001, 1.0876367E+000, 1.7365440E+002, 2.1625962E+002, 1.3786869E+000, 1.0657932E+002, 4.6678739E-001, 4.7398205E+001, 1.1680113E+000, 2.1662951E-002, 9.4758297E-001, 2.3870920E-002, 9.7228185E-001, 1.5701666E-002, 9.1723723E-001, 1.8223236E-001, 1.9987479E+001, 1.1056405E+000, 1.2705649E+000, 9.4659102E-001, 2.5607959E+000, 2.2720400E+000, 5.3344731E-001, 2.7367789E+000,-6.4219265E-001, 3.3262986E-001, 2.0169410E+001, 1.1633146E+000, 2.0098105E+001, 1.1178765E+000, 2.4045595E+001, 1.2638939E+000, 3.1715434E+001, 2.7546468E-001, 1.4269398E-002, 2.4257250E+001, 3.1504402E+000, 3.2896297E+000, 2.9490528E+000, 3.5679556E+000, 4.1407440E+000, 2.7178110E+000, 2.9867758E+000,-2.8610079E+000, 2.0345130E+001, 2.3476903E+000, 8.0293819E+000, 2.3867920E+000, 8.9233420E+000, 2.2229380E+000, 1.2067296E+001,-2.3862282E+000, 2.1235591E+001, 2.1722728E+000, 2.5356886E+001, 2.2617594E+000, 2.6621022E+001, 2.2454238E+000, 2.6526197E+001,-1.5242553E+000, 2.4684492E+001, 1.9874259E+000, 2.0880048E-002, 3.8053437E-002, 9.1430066E+001, 2.1466130E+000, 3.1957360E+000
 4.1000319E+002,-4.2530765E+001,-5.7200852E+001,-6.0321899E+001,-6.7968225E+001,-7.2690409E+001,-9.3136785E+001, 4.5652538E+000, 1.3792727E-035, 1.1746568E+000, 4.3668820E-036, 4.8924693E+000, 1.8495917E-030, 3.9099687E+000, 2.0012175E+001, 2.1871490E+000, 2.7383087E-019, 3.1937713E+000, 1.4221433E-021, 1.5807439E+000, 1.0494848E-019, 1.5949339E+000, 2.0191077E+001, 1.1159851E+000, 8.2962504E+001, 1.2621711E+000, 1.8780935E+002, 2.4244480E+002, 1.4171294E+000, 1.1038787E+002, 4.3430073E-001, 4.7298168E+001, 1.1708991E+000, 2.6603893E-002, 9.5887399E-001, 2.3332098E-002, 8.8273650E-001, 2.2609315E-002, 8.8498261E-001, 2.1871623E-001, 1.9988969E+001, 1.1254070E+000, 1.4372051E+000, 9.4007486E-001, 2.8352980E+000, 3.1564011E+000, 5.6018404E-001, 2.6859186E+000,-6.5668936E-001, 3.3030532E-001, 2.0169589E+001, 1.1569284E+000, 1.8933905E+001, 1.0716452E+000, 2.1244513E+001, 1.2258927E+000, 2.9323535E+001, 2.2612820E-001, 1.6600028E-002, 2.4028801E+001, 3.1383442E+000, 2.8681203E+000, 2.9803764E+000, 2.9070839E+000, 3.0253885E+000, 2.7261195E+000, 2.6758091E+000,-2.8281010E+000, 2.0347545E+001, 2.3361513E+000, 7.8976187E+000, 2.4447337E+000, 9.6386617E+000, 2.2399354E+000, 1.1271477E+001,-2.4107165E+000, 2.1065931E+001, 2.2075903E+000, 2.6547021E+001, 2.2772462E+000, 2.8946049E+001, 2.3429096E+000, 2.9636763E+001,-1.4990385E+000, 2.4927055E+001, 2.2280677E+000, 2.9007326E-002, 2.7803320E-002, 7.7304967E+001, 2.4879068E+000, 2.3312581E+000
 4.2000228E+002,-4.2793261E+001,-5.7489892E+001,-6.0551975E+001,-6.8157972E+001,-7.2823040E+001,-9.3362212E+001, 4.5154654E+000, 2.8815292E-036, 1.1794825E+000, 4.8417657E-036, 4.8248455E+000, 6.1591214E-031, 3.8661789E+000, 2.0012192E+001, 2.1112557E+000, 2.0256505E-019, 3.1176361E+000, 1.7902769E-021, 1.4762180E+000, 8.4603167E-018, 1.6510548E+000, 2.0191130E+001, 1.1628820E+000, 9.9765090E+001, 1.2655031E+000, 1.9703623E+002, 2.2445235E+002, 1.3795061E+000, 1.1046463E+002, 4.1213128E-001, 4.7972884E+001, 1.1407820E+000, 2.4724356E-002, 9.3872127E-001, 2.2327008E-002, 8.9625570E-001, 1.7612201E-002, 8.9316950E-001, 1.9380701E-001, 1.9988042E+001, 1.1013250E+000, 1.2048282E+000, 9.3160489E-001, 2.6430786E+000, 2.7473171E+000, 6.0739932E-001, 2.9519199E+000,-6.5526898E-001, 2.8655233E-001, 2.0163053E+001, 1.1434853E+000, 2.0347923E+001, 1.0258097E+000, 2.3599663E+001, 1.2452782E+000, 3.3032661E+001, 2.1935588E-001, 1.7194416E-002, 2.4477981E+001, 3.1092452E+000, 3.1241016E+000, 3.0202301E+000, 3.0275544E+000, 3.3413885E+000, 2.7217838E+000, 2.8727502E+000,-2.7722552E+000, 2.0345071E+001, 2.3074570E+000, 1.0114578E+001, 2.4195803E+000, 7.8492237E+000, 2.2089483E+000, 1.5027150E+001,-2.3687767E+000, 2.1344454E+001, 2.2249679E+000, 2.7373264E+001, 2.3018881E+000, 2.9529555E+001, 2.2563650E+000, 2.9141580E+001,-1.5161789E+000, 2.5247291E+001, 2.0627171E+000, 2.5247845E-002, 3.0707360E-002, 9.1254722E+001, 3.0119992E+000, 3.7003309E+000
 4.3000255E+002,-4.2866927E+001,-5.7513876E+001,-6.0629135E+001,-6.8240592E+001,-7.2925078E+001,-9.3442746E+001, 4.5399221E+000, 1.6863173E-035, 1.2171954E+000, 1.6578073E-035, 4.8353702E+000, 2.7646197E-030, 3.8727406E+000, 2.0012264E+001, 2.1521054E+000, 2.4868567E-019, 3.1920616E+000, 1.0145729E-021, 1.5889932E+000, 1.0068837E-018, 1.5504847E+000, 2.0198901E+001, 1.1514693E+000, 9.6316607E+001, 1.2616613E+000, 1.8707310E+002, 2.2802773E+002, 1.4100762E+000, 1.0685015E+002, 4.8921868E-001, 4.6297727E+001, 1.2098967E+000, 2.7084690E-002, 1.0051158E+000, 2.5548302E-002, 9.6860123E-001, 2.2021959E-002, 9.6198162E-001, 1.8537473E-001, 1.9988616E+001, 1.1430653E+000, 1.8419246E+000, 9.6955998E-001, 3.4388159E+000, 3.6015307E+000, 5.7368369E-001, 3.1772426E+000,-6.4809360E-001, 2.6451170E-001, 2.0158738E+001, 1.1293938E+000, 2.0915816E+001, 1.0712774E+000, 2.4747472E+001, 1.2692355E+000, 3.1705374E+001, 2.4943670E-001, 5.4958328E-003, 2.4535744E+001, 3.1407026E+000, 3.0476618E+000, 2.9530245E+000, 3.3460086E+000, 3.9089519E+000, 2.7260941E+000, 2.9624192E+000,-2.8425443E+000, 2.0351173E+001, 2.2960016E+000, 9.3109843E+000, 2.4448863E+000, 9.0869190E+000, 2.2038261E+000, 1.2515965E+001,-2.3782136E+000, 2.1344828E+001, 2.1504221E+000, 2.5017663E+001, 2.2796085E+000, 2.5970914E+001, 2.2784610E+000, 2.5676927E+001,-1.4594571E+000, 2.4634807E+001, 2.0955748E+000, 3.3098067E-002, 3.5923268E-002, 7.5356114E+001, 8.5938226E-001, 3.8866051E+000
 4.4000184E+002,-4.2613179E+001,-5.7292091E+001,-6.0427976E+001,-6.8064364E+001,-7.2763289E+001,-9.3198449E+001, 4.5206110E+000, 1.0313713E-037, 1.2256880E+000, 8.0530696E-038, 4.8342148E+000, 1.5672640E-031, 3.8762911E+000, 2.0012576E+001, 2.2249536E+000, 5.8959583E-020, 3.1718103E+000, 2.8296212E-022, 1.5714555E+000, 1.9561726E-020, 1.5508344E+000, 2.0198814E+001, 1.1269020E+000, 9.4534192E+001, 1.2277726E+000, 1.9522363E+002, 2.1740489E+002, 1.4287307E+000, 1.1532774E+002, 4.6150148E-001, 4.9787996E+001, 1.2049077E+000, 1.6586026E-002, 9.9213265E-001, 2.1186747E-002, 9.8565555E-001, 1.3142215E-002, 9.4362600E-001, 1.9219060E-001, 1.9989090E+001, 1.0888874E+000, 9.8729570E-001, 9.3262373E-001, 1.6824601E+000, 1.9844756E+000, 5.4045439E-001, 1.4680467E+000,-6.3531014E-001, 2.7957155E-001, 2.0155037E+001, 1.1615599E+000, 2.0630675E+001, 1.0918384E+000, 2.3187851E+001, 1.2850864E+000, 2.9677018E+001, 2.4845613E-001, 6.4493793E-003, 2.4518819E+001, 3.1236638E+000, 3.3581003E+000, 3.0495799E+000, 3.6392543E+000, 4.0236189E+000, 2.8405190E+000, 3.1689180E+000,-2.9013355E+000, 2.0376564E+001, 2.3079119E+000, 8.6860229E+000, 2.4216467E+000, 9.4068932E+000, 2.2419251E+000, 1.3099244E+001,-2.3677043E+000, 2.1180224E+001, 2.1686938E+000, 2.3178585E+001, 2.2772879E+000, 2.5035294E+001, 2.3322209E+000, 2.8233706E+001,-1.4254437E+000, 2.4926663E+001, 1.9979509E+000, 1.8237330E-002, 3.6977058E-002, 9.7879753E+001, 1.3818910E+000, 2.4746758E+000
 4.5000286E+002,-4.3053624E+001,-5.7452042E+001,-6.0538225E+001,-6.8134618E+001,-7.2904067E+001,-9.3397557E+001, 4.5610965E+000, 1.0195065E-033, 1.2324665E+000, 8.3591171E-034, 4.8742154E+000, 2.0284369E-027, 3.9043152E+000, 2.0012947E+001, 2.1886923E+000, 4.6864170E-016, 3.2181738E+000, 4.2987116E-018, 1.6106859E+000, 5.8563143E-017, 1.5543975E+000, 2.0196276E+001, 1.0531497E+000, 7.6537709E+001, 1.2554455E+000, 1.9932330E+002, 2.3159436E+002, 1.3988164E+000, 1.0785265E+002, 4.0827640E-001, 4.6925107E+001, 1.1627673E+000, 2.5598329E-002, 9.3922516E-001, 2.3910172E-002, 9.0756759E-001, 1.9345804E-002, 8.2549049E-001, 1.6230201E-001, 1.9990777E+001, 1.1309492E+000, 1.3153672E+000, 9.9295030E-001, 2.7503182E+000, 2.9150299E+000, 5.7138563E-001, 2.8103074E+000,-6.2354185E-001, 3.2752196E-001, 2.0154671E+001, 1.1174214E+000, 1.8210108E+001, 1.0544439E+000, 2.1348819E+001, 1.2373789E+000, 2.9442522E+001, 2.8256449E-001, 2.8288653E-002, 2.4300097E+001, 3.1045599E+000, 3.4432344E+000, 3.0046620E+000, 4.0579291E+000, 4.6596894E+000, 2.7780900E+000, 3.2405227E+000,-2.8715919E+000, 2.0387004E+001, 2.2922095E+000, 7.8488349E+000, 2.4273073E+000, 7.1723354E+000, 2.2323805E+000, 1.0838033E+001,-2.3851128E+000, 2.1233365E+001, 2.1432460E+000, 2.4693246E+001, 2.2657984E+000, 2.6932095E+001, 2.2017218E+000, 2.6515386E+001,-1.4471224E+000, 2.4805806E+001, 2.1283521E+000, 2.6789124E-002, 4.2822546E-002, 8.6490730E+001, 2.4053731E+000, 4.1789280E+000
 4.6000165E+002,-4.2716604E+001,-5.7326365E+001,-6.0369736E+001,-6.7986699E+001,-7.2675736E+001,-9.3192204E+001, 4.5409547E+000, 1.6756629E-031, 1.2025708E+000, 2.7384668E-031, 4.8480069E+000, 9.9450057E-026, 3.8766429E+000, 2.0012618E+001, 2.2587442E+000, 8.9882609E-016, 3.1124653E+000, 2.6885952E-018, 1.5526139E+000, 7.5664208E-017, 1.5736517E+000, 2.0197900E+001, 1.1980919E+000, 1.0916676E+002, 1.2557543E+000, 1.9096872E+002, 2.4030855E+002, 1.4588444E+000, 1.0665429E+002, 4.6777403E-001, 4.7205091E+001, 1.1389403E+000, 3.0512737E-002, 9.9523029E-001, 2.2876361E-002, 1.0266312E+000, 2.1973655E-002, 9.0985273E-001, 2.0811656E-001, 1.9990959E+001, 1.1257884E+000, 1.8543757E+000, 9.6989429E-001, 3.2349552E+000, 2.6162299E+000, 5.5057778E-001, 3.4930457E+000,-6.7529762E-001, 3.1856396E-001, 2.0168732E+001, 1.1522297E+000, 2.1030373E+001, 1.1013385E+000, 2.3350847E+001, 1.2776789E+000, 3.1203584E+001, 2.3283934E-001, 3.4539505E-002, 2.4166025E+001, 3.1332807E+000, 3.5975564E+000, 3.0358563E+000, 3.9600355E+000, 4.4853762E+000, 2.7800928E+000, 3.4981442E+000,-2.8543712E+000, 2.0406420E+001, 2.3101238E+000, 8.7481974E+000, 2.3968171E+000, 9.1324368E+000, 2.2043952E+000, 1.2525974E+001,-2.3789061E+000, 2.1116058E+001, 2.1841000E+000, 2.4504967E+001, 2.3272961E+000, 2.5934812E+001, 2.3029586E+000, 2.6551773E+001,-1.4982146E+000, 2.4630399E+001, 2.2084356E+000, 2.4043152E-002, 4.1220607E-002, 8.7497052E+001, 1.7571584E+000, 2.9979070E+000
 4.7000195E+002,-4.2812858E+001,-5.7410520E+001,-6.0537251E+001,-6.8148017E+001,-7.2843482E+001,-9.3411081E+001, 4.5346120E+000, 2.1577061E-036, 1.2220746E+000, 2.0218507E-036, 4.8422539E+000, 5.6761238E-030, 3.8866852E+000, 2.0012659E+001, 2.2734627E+000, 1.8186994E-018, 3.1764903E+000, 1.5584410E-020, 1.4426330E+000, 2.4924250E-019, 1.6268025E+000, 2.0197548E+001, 1.1290563E+000, 8.5888788E+001, 1.3011978E+000, 1.8549864E+002, 2.4287495E+002, 1.4029365E+000, 9.9440746E+001, 4.7056111E-001, 4.7158696E+001, 1.2503451E+000, 2.5551658E-002, 9.5797928E-001, 2.0505537E-002, 9.0144725E-001, 1.6525821E-002, 1.0190004E+000, 1.8839238E-001, 1.9990063E+001, 1.1309480E+000, 9.1693748E-001, 9.3647320E-001, 1.8173256E+000, 1.9894727E+000, 5.9151326E-001, 2.1395583E+000,-6.3727558E-001, 2.9663711E-001, 2.0174415E+001, 1.1807980E+000, 1.9608160E+001, 1.0433869E+000, 2.3647800E+001, 1.2473440E+000, 3.3859830E+001, 1.8013881E-001, 4.4277670E-002, 2.4631183E+001, 3.1236096E+000, 3.3557016E+000, 3.0334750E+000, 3.5237819E+000, 3.9503649E+000, 2.8146364E+000, 3.1470268E+000,-2.8996889E+000, 2.0401254E+001, 2.2647214E+000, 7.7098600E+000, 2.4131551E+000, 7.2111097E+000, 2.2204496E+000, 1.1265078E+001,-2.3710149E+000, 2.1127445E+001, 2.2190755E+000, 2.5866584E+001, 2.2854134E+000, 2.8491069E+001, 2.3320848E+000, 2.8868628E+001,-1.4423019E+000, 2.5151504E+001, 2.2320208E+000, 1.8283254E-002, 3.6303854E-002, 8.6979247E+001, 4.6360701E+000, 3.9132743E+000
 4.8000107E+002,-4.2698610E+001,-5.7301615E+001,-6.0423004E+001,-6.8018889E+001,-7.2726696E+001,-9.3215967E+001, 4.5095547E+000, 2.7599925E-036, 1.2248528E+000, 2.3330457E-036, 4.8208583E+000, 9.8127990E-031, 3.8601959E+000, 2.0013023E+001, 2.0736478E+000, 2.2262305E-019, 3.2109087E+000, 3.6839904E-021, 1.5389546E+000, 1.1458769E-019, 1.6326519E+000, 2.0192325E+001, 1.0992459E+000, 7.7809302E+001, 1.2313146E+000, 1.9413844E+002, 2.1897490E+002, 1.4521360E+000, 1.1707213E+002, 4.3170470E-001, 4.6268598E+001, 1.2135141E+000, 1.2309163E-002, 9.9976991E-001, 1.1832544E-002, 1.0446939E+000, 1.0692881E-002, 9.6364211E-001, 2.0518739E-001, 1.9990606E+001, 1.1233083E+000, 1.3879618E+000, 9.5345440E-001, 2.5986401E+000, 2.9073424E+000, 5.1005829E-001, 2.7098055E+000,-6.2271706E-001, 3.8262069E-001, 2.0182011E+001, 1.1318898E+000, 1.9563905E+001, 1.0355070E+000, 2.1181158E+001, 1.2715124E+000, 3.0704318E+001, 2.9232364E-001,-4.4435037E-002, 2.4123583E+001, 3.0696798E+000, 3.2623112E+000, 2.9570836E+000, 3.3841617E+000, 3.6115433E+000, 2.6958718E+000, 2.9245810E+000,-2.8154374E+000, 2.0385754E+001, 2.3270028E+000, 9.3550088E+000, 2.4056275E+000, 9.4036769E+000, 2.2078367E+000, 1.2500743E+001,-2.3737890E+000, 2.1326305E+001, 2.1602773E+000, 2.2739353E+001, 2.2944077E+000, 2.3689455E+001, 2.2321706E+000, 2.4024088E+001,-1.5460881E+000, 2.4584128E+001, 2.0123793E+000, 2.6718476E-002, 3.3190082E-002, 9.0525743E+001, 1.2224389E+000, 5.7018708E+000
