s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 2.1000073E+002,-3.5512716E+000,-4.9384490E+000,-5.2479083E+000,-7.3527942E+000,-7.7769694E+000,-9.7202865E+000, 1.3321470E+000, 4.6004856E-033, 3.4636286E-001, 4.8216688E-033, 1.4334572E+000, 4.8229358E-028, 1.1432870E+000, 1.9999602E+001, 6.2013072E-001, 8.2366167E-017, 8.1557290E-001, 2.3244605E-018, 4.5704516E-001, 2.0596301E-017, 5.6428665E-001, 1.9999573E+001, 4.5593556E-001, 5.9575028E-001, 2.8009730E-001, 2.0523642E+001, 7.6051842E+000, 4.3241717E-001, 2.1074280E+001, 1.8916307E-001, 2.0200927E+001, 3.1945123E-001, 5.0240094E-004, 2.5396573E-001, 3.8309933E-004, 2.4873572E-001, 2.8165166E-004, 2.5627759E-001, 6.9628183E-002, 1.9968405E+001, 3.4319404E-001, 1.5338515E-001, 2.7892113E-001, 1.6977168E-001, 1.6584955E-001, 1.7631043E-001, 1.8612364E-001,-1.9458805E-001, 8.9522475E-002, 1.9967868E+001, 2.9649527E-001, 5.3630253E+000, 2.8778826E-001, 6.7866509E+000, 3.0123147E-001, 8.6772640E+000, 9.4862297E-002,-1.8175409E-002, 2.0023114E+001, 9.4938527E-001, 6.7111910E-001, 8.9624278E-001, 7.6523633E-001, 8.7707225E-001, 8.8896652E-001, 6.6702877E-001,-8.9249256E-001, 1.9967006E+001, 7.0913117E-001, 2.1812278E+000, 7.5848073E-001, 2.6084871E+000, 6.9278459E-001, 3.9609085E+000,-7.5331550E-001, 1.9974690E+001, 6.1401014E-001, 1.0105207E+001, 6.7600324E-001, 1.0647373E+001, 6.5542395E-001, 9.8139154E+000,-4.3669455E-001, 2.0052404E+001, 3.5516210E-002, 7.7451740E-004, 4.0959274E-003, 1.1355213E+001, 1.3582434E-002, 4.5995977E-001
 2.2000266E+002,-3.5366652E+000,-4.8983940E+000,-5.2109076E+000,-7.3167486E+000,-7.7402792E+000,-9.6872246E+000, 1.3219337E+000, 2.3468397E-036, 3.4874640E-001, 8.9848611E-036, 1.4079652E+000, 1.6754341E-031, 1.1224823E+000, 1.9999140E+001, 6.5619284E-001, 1.2234642E-018, 8.3839746E-001, 1.6071398E-020, 4.9716945E-001, 2.2093743E-018, 4.0819425E-001, 1.9999484E+001, 4.2573696E-001, 1.3800871E-001, 3.1211998E-001, 4.6101614E+001, 1.7749711E+001, 3.9658171E-001, 4.7157588E+001, 1.5916525E-001, 2.0252713E+001, 2.8592042E-001, 6.6632761E-004, 2.5160285E-001, 9.5492214E-005, 2.2627896E-001, 7.0025226E-005, 2.0139031E-001, 5.9799931E-002, 1.9967782E+001, 3.5209493E-001, 8.0689998E-002, 2.6981603E-001, 9.7308918E-002, 7.8276624E-002, 1.6822262E-001, 1.8842231E-001,-1.8360948E-001, 7.6511942E-002, 1.9967828E+001, 3.2467392E-001, 7.4549163E+000, 2.8250829E-001, 9.3479969E+000, 3.3427088E-001, 1.1051222E+001, 6.8655635E-002, 9.6920182E-003, 2.0044001E+001, 9.2968460E-001, 6.8959230E-001, 8.7636344E-001, 8.8734576E-001, 1.0912691E+000, 8.1738754E-001, 7.1865653E-001,-8.0629475E-001, 1.9968124E+001, 7.0175481E-001, 1.4926029E+000, 7.6763366E-001, 1.1021168E+000, 6.4583275E-001, 1.8258089E+000,-7.2550879E-001, 1.9978566E+001, 6.4669866E-001, 1.0442814E+001, 6.6816055E-001, 1.1541397E+001, 6.5145244E-001, 9.7356291E+000,-4.3945669E-001, 2.0055948E+001, 8.2891150E-002, 3.6555183E-004, 5.0962266E-003, 1.7449927E+000, 3.9176444E-002, 5.1807513E-001
 2.3000057E+002,-3.5632456E+000,-4.9181448E+000,-5.2414261E+000,-7.3517517E+000,-7.7697582E+000,-9.7055877E+000, 1.3011293E+000, 3.5189781E-040, 3.4595502E-001, 1.3724453E-039, 1.4003866E+000, 3.1300244E-033, 1.1147097E+000, 1.9999391E+001, 5.9074085E-001, 1.6612491E-018, 7.9823957E-001, 2.6490344E-020, 4.3223247E-001, 2.3388829E-018, 5.0818387E-001, 1.9999465E+001, 3.4153249E-001, 1.2954763E+001, 2.9149599E-001, 4.2107231E+001, 2.6386395E+001, 3.6667075E-001, 3.1657095E+001, 1.3647827E-001, 2.0433729E+001, 2.9645452E-001, 1.1055798E-003, 2.4223428E-001, 4.3301028E-004, 2.4070209E-001, 2.9244246E-004, 2.1097683E-001, 5.7058363E-002, 1.9967809E+001, 3.3714601E-001, 2.5643734E-002, 2.6494508E-001, 4.4583624E-002, 5.7061603E-002, 1.3753255E-001, 9.0922458E-002,-1.7978943E-001, 1.0270410E-001, 1.9967279E+001, 3.1740338E-001, 8.6616658E+000, 2.6735067E-001, 1.0330384E+001, 3.0264873E-001, 1.2535308E+001, 9.8904577E-002, 1.7738201E-002, 2.0068607E+001, 9.5658412E-001, 6.3813590E-001, 8.9430692E-001, 8.4499317E-001, 9.7758838E-001, 8.7191419E-001, 6.5033286E-001,-8.7812922E-001, 1.9967851E+001, 7.3610681E-001, 1.1249416E+000, 7.6230858E-001, 1.3461232E+000, 7.1852821E-001, 1.3497520E+000,-7.6949293E-001, 1.9970063E+001, 5.7732613E-001, 9.7305451E+000, 6.9252180E-001, 1.0168205E+001, 6.7618261E-001, 9.0025175E+000,-4.5453507E-001, 2.0058379E+001, 1.2322447E-001, 2.6647769E-004, 4.5653377E-003, 1.5019833E+001, 1.3087194E-001, 2.6402891E-001
 2.4000250E+002,-3.5404969E+000,-4.9127491E+000,-5.2182593E+000,-7.3278446E+000,-7.7476674E+000,-9.6813535E+000, 1.2938617E+000, 7.3636680E-038, 3.3910897E-001, 5.5058872E-038, 1.3750984E+000, 4.6943396E-033, 1.1100188E+000, 1.9999392E+001, 6.3488659E-001, 6.3783473E-019, 9.3164985E-001, 2.0708132E-021, 4.7305208E-001, 1.9574650E-019, 5.0047921E-001, 1.9999550E+001, 4.1185147E-001, 1.2828621E+000, 2.6875688E-001, 3.4297953E+001, 1.1982004E+001, 3.7279717E-001, 3.6132795E+001, 1.5189933E-001, 2.0449057E+001, 3.2477707E-001, 9.5042654E-004, 2.5651713E-001, 4.3155762E-004, 2.1475854E-001, 2.9408301E-004, 2.7516905E-001, 6.5070739E-002, 1.9967827E+001, 3.3018645E-001, 9.5480598E-002, 2.7453081E-001, 1.6679306E-001, 2.5038273E-001, 1.6043339E-001, 2.2562208E-001,-2.0392385E-001, 8.2081884E-002, 1.9967166E+001, 3.1057520E-001, 5.3926901E+000, 2.6978598E-001, 6.1066875E+000, 3.0582847E-001, 9.5930188E+000, 8.8202309E-002,-8.3170687E-003, 2.0040915E+001, 8.7680066E-001, 6.7295869E-001, 8.5619416E-001, 6.9304802E-001, 7.9344196E-001, 7.8884492E-001, 6.7607964E-001,-8.1423763E-001, 1.9968109E+001, 7.3849637E-001, 1.5385612E+000, 7.8030800E-001, 1.9966322E+000, 7.1603526E-001, 2.0667848E+000,-7.7128491E-001, 1.9971917E+001, 6.2301524E-001, 9.6222398E+000, 6.7148472E-001, 9.8943111E+000, 6.4795677E-001, 8.4695137E+000,-4.1872907E-001, 2.0046901E+001, 5.5955957E-002, 1.1692873E-003, 3.7053740E-003, 4.4572294E-002, 7.9084755E-002, 4.9371971E-001
 2.5000041E+002,-3.5322129E+000,-4.9139182E+000,-5.2276225E+000,-7.3337596E+000,-7.7528775E+000,-9.6930725E+000, 1.3453642E+000, 2.0002504E-033, 3.6833461E-001, 8.2555635E-034, 1.4422252E+000, 5.0461928E-028, 1.1413894E+000, 1.9999312E+001, 6.7234255E-001, 6.6164736E-017, 8.9666656E-001, 5.3047133E-019, 4.7806259E-001, 4.3087466E-018, 4.4675942E-001, 1.9999623E+001, 3.8312159E-001, 1.4517558E+001, 2.7033281E-001, 5.5359521E+001, 4.1270203E+001, 3.5107304E-001, 5.0403194E+001, 1.1826522E-001, 2.0324034E+001, 2.8452763E-001, 1.3558231E-003, 2.2949602E-001, 2.5267873E-004, 2.1439171E-001, 2.3411492E-004, 1.8484917E-001, 4.8628972E-002, 1.9967844E+001, 3.3678140E-001, 8.1946632E-002, 2.8851195E-001, 8.8134107E-002, 7.4935259E-002, 1.3992978E-001, 1.8745016E-001,-1.8938851E-001, 9.4529537E-002, 1.9967328E+001, 3.3097585E-001, 4.7914634E+000, 2.8392731E-001, 7.3133052E+000, 3.2256446E-001, 1.0113167E+001, 7.5893713E-002, 5.0670696E-003, 2.0030123E+001, 9.6364227E-001, 5.8954529E-001, 8.9219242E-001, 7.1893507E-001, 8.1010111E-001, 8.6790879E-001, 6.0069653E-001,-8.8903813E-001, 1.9967979E+001, 7.4045408E-001, 1.6633232E+000, 7.9061150E-001, 1.2351651E+000, 7.1393676E-001, 2.0638311E+000,-7.7758710E-001, 1.9970618E+001, 6.2989795E-001, 8.7486671E+000, 6.4074028E-001, 9.2887510E+000, 6.7366661E-001, 9.5640903E+000,-4.3109974E-001, 2.0044569E+001, 1.9273185E-001, 3.4994766E-004, 3.7831722E-003, 6.4288979E+001, 1.6401839E-002, 3.3980809E-001
 2.6000234E+002,-3.5630366E+000,-4.9421476E+000,-5.2533381E+000,-7.3634618E+000,-7.7856937E+000,-9.7288023E+000, 1.3288280E+000, 8.2378787E-035, 3.2590251E-001, 5.6561441E-034, 1.4216934E+000, 1.4452979E-030, 1.1325422E+000, 1.9999470E+001, 6.8840752E-001, 9.5446869E-019, 8.5537768E-001, 5.1228768E-020, 4.5321182E-001, 1.6249616E-018, 6.1198966E-001, 1.9999678E+001, 4.4332176E-001, 1.3190145E+000, 3.7984887E-001, 1.5438611E+001, 2.2209030E+001, 4.1030588E-001, 2.7474141E+001, 1.3945700E-001, 2.0327053E+001, 3.2101249E-001, 2.0579913E-003, 2.7070703E-001, 1.3420569E-003, 2.8522901E-001, 1.7391265E-003, 2.7299013E-001, 3.1427721E-002, 1.9968185E+001, 3.3493591E-001, 5.8963636E-002, 2.7841459E-001, 1.0493991E-001, 9.1606529E-002, 1.3883481E-001, 1.6052873E-001,-1.7708240E-001, 9.1487923E-002, 1.9967410E+001, 3.3275227E-001, 5.8732899E+000, 2.8235796E-001, 7.5253942E+000, 3.0895331E-001, 1.0321011E+001, 5.8925236E-002,-7.0557706E-003, 2.0038975E+001, 8.9912161E-001, 6.9056945E-001, 8.8896948E-001, 8.7285321E-001, 9.7895049E-001, 8.2826573E-001, 7.1157612E-001,-8.5837457E-001, 1.9968377E+001, 7.4788821E-001, 1.5901117E+000, 7.4531100E-001, 9.5597483E-001, 7.2012613E-001, 2.5675541E+000,-7.7445317E-001, 1.9971124E+001, 6.2537917E-001, 9.9526579E+000, 6.6479784E-001, 1.0656797E+001, 6.8672988E-001, 9.3240607E+000,-4.7132309E-001, 2.0046524E+001, 1.0371617E-001, 4.2780249E-004, 4.5716988E-003, 1.0805376E-001, 7.2371275E-003, 3.9698321E-001
 2.7000025E+002,-3.5337315E+000,-4.8987617E+000,-5.2046812E+000,-7.3148663E+000,-7.7358802E+000,-9.6807428E+000, 1.3605313E+000, 8.8558807E-039, 3.2963344E-001, 7.7858625E-039, 1.4578583E+000, 4.4993442E-033, 1.1593615E+000, 1.9999468E+001, 6.4169301E-001, 3.9185308E-019, 8.4097994E-001, 5.6627778E-021, 4.3779548E-001, 9.1409031E-019, 5.1015320E-001, 1.9999694E+001, 4.0716656E-001, 7.9052609E+000, 3.4121556E-001, 1.1797713E+001, 1.1910347E+000, 3.7858742E-001, 1.0227711E+001, 1.6190295E-001, 2.0252436E+001, 2.8035509E-001, 3.9464682E-004, 2.4380705E-001, 1.1876970E-004, 2.4969300E-001, 9.3471613E-005, 2.0397651E-001, 4.3525930E-002, 1.9967780E+001, 3.3374885E-001, 4.6415129E-002, 2.5651483E-001, 1.0121797E-001, 7.1605396E-002, 1.4194837E-001, 2.0747631E-001,-2.0286036E-001, 6.9483703E-002, 1.9967729E+001, 3.3689364E-001, 3.5650559E+000, 2.6410036E-001, 6.2738302E+000, 3.0549775E-001, 8.7764947E+000, 4.9405621E-002, 6.9985400E-003, 2.0027584E+001, 9.1278030E-001, 6.7241086E-001, 8.8683481E-001, 8.6466536E-001, 9.5672753E-001, 8.5000303E-001, 7.7799062E-001,-8.5946155E-001, 1.9967416E+001, 6.8304250E-001, 2.1380877E+000, 7.8323967E-001, 1.2347626E+000, 7.0314135E-001, 2.7921223E+000,-7.3945557E-001, 1.9975446E+001, 6.6937756E-001, 8.1442932E+000, 6.7985949E-001, 8.6722626E+000, 6.5882514E-001, 7.5322958E+000,-4.6695422E-001, 2.0042064E+001, 5.5621321E-003, 3.3439720E-004, 4.4679176E-003, 2.9272461E+000, 6.1131251E-002, 6.5131817E-001
 2.8000218E+002,-3.5277833E+000,-4.9158348E+000,-5.2259876E+000,-7.3382762E+000,-7.7540526E+000,-9.7191153E+000, 1.3401156E+000, 2.8778377E-034, 3.4665757E-001, 1.2454535E-034, 1.4378326E+000, 1.0501640E-028, 1.1414492E+000, 1.9999490E+001, 6.1290264E-001, 7.3931370E-017, 8.6491393E-001, 9.4318742E-019, 4.7526920E-001, 1.0503345E-017, 3.9557052E-001, 1.9999494E+001, 4.5015347E-001, 2.7865603E+000, 3.3383203E-001, 2.9249116E+001, 5.8781437E+000, 3.7897776E-001, 3.7620668E+001, 1.3628348E-001, 2.0287381E+001, 2.7466258E-001, 1.1757211E-003, 2.4316806E-001, 3.4764397E-004, 1.9936771E-001, 1.8520593E-004, 1.4181646E-001, 4.5618335E-002, 1.9968350E+001, 3.3660075E-001, 4.8589034E-002, 2.8258327E-001, 5.9204087E-002, 4.4912832E-002, 1.5063523E-001, 7.7828995E-002,-1.7807915E-001, 7.1876309E-002, 1.9967720E+001, 3.2792325E-001, 3.9274671E+000, 2.9954026E-001, 7.2523787E+000, 3.1883456E-001, 9.2158848E+000, 8.6163052E-002,-1.6142024E-003, 2.0029425E+001, 9.4606921E-001, 9.0668765E-001, 8.9636755E-001, 1.2524698E+000, 1.5770140E+000, 8.5042012E-001, 1.0903303E+000,-8.5695161E-001, 1.9968533E+001, 6.9626561E-001, 2.0301648E+000, 7.7004121E-001, 1.9499737E+000, 7.0675152E-001, 4.0235124E+000,-7.2855588E-001, 1.9977851E+001, 5.8090092E-001, 8.4600958E+000, 6.6880977E-001, 9.8299082E+000, 6.6991788E-001, 8.8913137E+000,-4.0717997E-001, 2.0038053E+001, 2.7450931E-002, 2.0974293E-004, 7.3646555E-003, 5.0559774E+000, 6.5057629E-003, 8.8484417E-001
 2.9000009E+002,-3.5560608E+000,-4.9288315E+000,-5.2394910E+000,-7.3497887E+000,-7.7729640E+000,-9.7205979E+000, 1.3536370E+000, 1.2804217E-035, 3.4633743E-001, 7.1593962E-035, 1.4460408E+000, 3.5677376E-030, 1.1457122E+000, 1.9999335E+001, 6.4507762E-001, 1.5296205E-018, 8.6087405E-001, 5.0383788E-020, 5.0387458E-001, 9.9177709E-019, 5.0929445E-001, 1.9999463E+001, 4.5506581E-001, 1.3892739E+000, 3.4960318E-001, 1.6797113E+001, 1.9396174E+000, 3.7699580E-001, 2.3276847E+001, 1.4533228E-001, 2.0205155E+001, 2.8898744E-001, 3.1772949E-004, 2.4155058E-001, 2.1745766E-004, 2.0547197E-001, 1.7413175E-004, 2.4271733E-001, 6.1720033E-002, 1.9968028E+001, 3.3692252E-001, 4.1110899E-002, 2.6277336E-001, 2.1546851E-002, 1.8284611E-002, 1.3567672E-001, 3.0620063E-002,-1.8732706E-001, 6.2434397E-002, 1.9967459E+001, 3.0852127E-001, 8.7673388E+000, 2.8806605E-001, 9.7727617E+000, 3.3874349E-001, 1.2317592E+001, 7.7084930E-002, 2.7619304E-003, 2.0063517E+001, 9.2703528E-001, 9.8036285E-001, 8.7445488E-001, 1.1501006E+000, 1.3182181E+000, 8.5068795E-001, 1.0472717E+000,-8.6280025E-001, 1.9970215E+001, 6.9911063E-001, 2.5218757E+000, 7.6268763E-001, 1.6053163E+000, 6.7884870E-001, 3.5467293E+000,-7.3176798E-001, 1.9987918E+001, 6.1304370E-001, 8.5061217E+000, 6.5012716E-001, 9.5382565E+000, 6.2620692E-001, 8.1683509E+000,-4.1855223E-001, 2.0047154E+001, 9.0580130E-003, 8.5389132E-005, 6.1560784E-003, 1.4214934E-001, 2.9824853E-003, 5.9502876E-001
 3.0000202E+002,-3.5610369E+000,-4.9148976E+000,-5.2261766E+000,-7.3403389E+000,-7.7655902E+000,-9.6985343E+000, 1.3534050E+000, 1.4336869E-035, 3.5045213E-001, 8.3483475E-036, 1.4606374E+000, 1.9851688E-029, 1.1531234E+000, 1.9999397E+001, 7.9561452E-001, 1.1823377E-017, 8.0540814E-001, 3.7655923E-019, 4.4270633E-001, 7.1908583E-018, 6.3026677E-001, 1.9999002E+001, 4.5590072E-001, 1.4093711E-002, 3.2426809E-001, 3.9408138E+000, 1.7137444E-001, 3.5025154E-001, 7.9564673E+000, 1.6388748E-001, 2.0108722E+001, 2.9420698E-001, 4.5731575E-004, 2.5721521E-001, 1.3481783E-004, 2.5173376E-001, 1.5109634E-004, 2.1302876E-001, 6.9322725E-002, 1.9967661E+001, 3.4724521E-001, 1.7768187E-002, 2.7517429E-001, 3.2592929E-002, 2.8139013E-002, 1.3402849E-001, 5.3612134E-002,-1.8306654E-001, 1.0485147E-001, 1.9966942E+001, 3.2791005E-001, 3.5868410E+000, 3.0288636E-001, 4.8421578E+000, 3.4045393E-001, 6.5973551E+000, 1.0411709E-001, 8.3571016E-004, 2.0038753E+001, 9.0105395E-001, 7.7580299E-001, 9.1386920E-001, 9.4687855E-001, 1.3743182E+000, 8.5768072E-001, 7.5958832E-001,-8.5073778E-001, 1.9969625E+001, 7.1497493E-001, 1.5496489E+000, 7.5564539E-001, 1.4504300E+000, 7.2976799E-001, 2.2475033E+000,-7.6393595E-001, 1.9977796E+001, 6.1630282E-001, 8.3103330E+000, 7.1302311E-001, 9.2220154E+000, 6.4534587E-001, 7.7941677E+000,-4.7276466E-001, 2.0040685E+001, 8.0031862E-004, 1.3140919E-004, 6.4180660E-003, 9.1913265E-002, 7.6501331E-003, 7.1337499E-001
 3.1000395E+002,-3.5260474E+000,-4.9240002E+000,-5.2347734E+000,-7.3498399E+000,-7.7683086E+000,-9.7106581E+000, 1.3552118E+000, 1.4944238E-035, 3.6738396E-001, 2.5424803E-035, 1.4384115E+000, 1.4194760E-030, 1.1609786E+000, 1.9999695E+001, 6.6632123E-001, 5.5323017E-019, 8.3082717E-001, 7.2171926E-021, 4.1786267E-001, 2.3530488E-019, 5.5350980E-001, 1.9999461E+001, 4.5710309E-001, 1.8735842E+000, 3.0340980E-001, 2.2768369E+001, 5.5441442E-001, 3.3553311E-001, 2.2034604E+001, 1.2681030E-001, 2.0171404E+001, 3.1825658E-001, 1.3111272E-003, 2.5424008E-001, 2.2601373E-004, 2.2897369E-001, 2.6197779E-004, 1.9902066E-001, 6.2751939E-002, 1.9967990E+001, 3.3823172E-001, 1.4034879E-002, 2.5682496E-001, 2.3398355E-002, 2.1546415E-002, 1.5675429E-001, 6.3758543E-002,-1.9577917E-001, 8.4797932E-002, 1.9967045E+001, 3.1247379E-001, 7.3599125E+000, 3.1060875E-001, 8.1165065E+000, 3.3990439E-001, 9.6859662E+000, 9.1859045E-002, 4.4930356E-003, 2.0042751E+001, 8.9957104E-001, 8.3656942E-001, 8.3524994E-001, 1.0166843E+000, 1.2390594E+000, 8.1208775E-001, 8.2993832E-001,-8.3770676E-001, 1.9969479E+001, 7.4702049E-001, 8.4727073E-001, 7.7611893E-001, 1.1515698E+000, 7.1874725E-001, 1.0741993E+000,-7.9406345E-001, 1.9968518E+001, 6.1784679E-001, 9.1661091E+000, 6.5905957E-001, 9.5541863E+000, 6.6943612E-001, 8.2338317E+000,-4.6786683E-001, 2.0045773E+001, 2.5891154E-003, 1.0062176E-004, 5.7864076E-003, 7.6411597E-002, 1.2948204E-002, 4.3262675E-001
 3.2000186E+002,-3.5318146E+000,-4.9017902E+000,-5.2100699E+000,-7.3207100E+000,-7.7392670E+000,-9.6818586E+000, 1.3375213E+000, 3.3516376E-035, 3.6507241E-001, 1.7717250E-035, 1.4389129E+000, 5.8728367E-029, 1.1448007E+000, 1.9999086E+001, 6.5617490E-001, 3.6480525E-017, 8.5916960E-001, 3.7975508E-020, 3.9639005E-001, 1.3171992E-018, 5.6066472E-001, 1.9999404E+001, 4.5594648E-001, 1.0534508E+001, 2.7643815E-001, 3.3057578E+001, 2.9321433E+001, 4.0599612E-001, 3.3602914E+001, 1.7125695E-001, 2.0326571E+001, 3.3270774E-001, 1.1209878E-003, 2.7188605E-001, 3.5459030E-004, 2.7774997E-001, 3.8269535E-004, 2.9907408E-001, 8.5041383E-002, 1.9968115E+001, 3.3166483E-001, 1.0489426E-001, 2.9771073E-001, 7.3912085E-002, 7.8337779E-002, 1.4864191E-001, 1.1207210E-001,-1.9360999E-001, 6.7686131E-002, 1.9967361E+001, 3.1078619E-001, 7.9244167E+000, 2.8146484E-001, 8.5771261E+000, 3.2376117E-001, 9.8397867E+000, 8.3511318E-002,-3.3582284E-003, 2.0057087E+001, 9.2271598E-001, 7.7424827E-001, 8.9836726E-001, 8.7584769E-001, 1.1235309E+000, 8.5841155E-001, 8.1816730E-001,-8.7230555E-001, 1.9969938E+001, 7.3517118E-001, 1.5081264E+000, 7.8108151E-001, 1.4875566E+000, 7.1333491E-001, 2.5569646E+000,-7.6802789E-001, 1.9972049E+001, 6.1596400E-001, 8.8175268E+000, 6.5920368E-001, 9.2609391E+000, 6.5237040E-001, 8.1942165E+000,-4.3530702E-001, 2.0048835E+001, 1.3693109E-001, 3.6583743E-004, 5.2468895E-003, 1.6269591E+001, 1.9468448E-002, 6.5270148E-001
 3.3000379E+002,-3.5288804E+000,-4.9103608E+000,-5.2256480E+000,-7.3390637E+000,-7.7634069E+000,-9.7108707E+000, 1.3580777E+000, 6.7445356E-034, 3.5216680E-001, 6.2641177E-034, 1.4483221E+000, 6.5638574E-029, 1.1497745E+000, 1.9999338E+001, 6.9736448E-001, 6.2223203E-018, 8.3408151E-001, 6.3577737E-019, 4.4415448E-001, 7.3720361E-018, 4.8225999E-001, 1.9999351E+001, 4.6898363E-001, 6.4114313E-001, 3.2537966E-001, 1.9322067E+001, 7.9260585E+000, 3.8611264E-001, 4.0067458E+001, 1.4405035E-001, 2.0234841E+001, 3.2609189E-001, 9.4446819E-004, 2.7603470E-001, 2.2616904E-004, 2.6064053E-001, 3.5922714E-004, 2.8831233E-001, 4.9370133E-002, 1.9968222E+001, 3.5730271E-001, 2.5268568E-002, 2.6168375E-001, 3.8427519E-002, 3.1535097E-002, 1.5298499E-001, 7.8645130E-002,-1.8682856E-001, 9.0480222E-002, 1.9967337E+001, 3.4201439E-001, 6.6000649E+000, 2.9110642E-001, 8.6160791E+000, 3.3553957E-001, 1.0210030E+001, 7.8577805E-002, 1.5562269E-002, 2.0055053E+001, 9.3111497E-001, 4.8550230E-001, 8.9438108E-001, 6.3254086E-001, 8.0780979E-001, 8.3252945E-001, 5.2633511E-001,-8.2533288E-001, 1.9967892E+001, 7.1629431E-001, 1.1769863E+000, 7.7630677E-001, 1.0484495E+000, 6.9825168E-001, 1.8940263E+000,-7.4675048E-001, 1.9973734E+001, 6.4417602E-001, 9.1993570E+000, 6.8855478E-001, 9.7181453E+000, 6.3770567E-001, 8.0330391E+000,-4.6893712E-001, 2.0049869E+001, 3.7014693E-002, 1.4726890E-004, 3.7724717E-003, 1.3156282E-002, 1.0600313E-002, 3.1039289E-001
 3.4000170E+002,-3.5577889E+000,-4.9386391E+000,-5.2521003E+000,-7.3692944E+000,-7.7775052E+000,-9.7346653E+000, 1.3601499E+000, 3.7523341E-037, 3.6121479E-001, 4.4344820E-037, 1.4595479E+000, 3.4859637E-031, 1.1596132E+000, 1.9999524E+001, 7.5488512E-001, 4.6103749E-019, 8.2430505E-001, 1.4453014E-020, 4.6730553E-001, 1.1918480E-018, 5.1676601E-001, 1.9999403E+001, 4.3214439E-001, 4.3314837E-001, 3.2983721E-001, 1.3036703E+000, 3.1904776E+000, 4.0136168E-001, 7.3627916E+000, 1.5833753E-001, 2.0160719E+001, 3.2339544E-001, 7.8534190E-004, 2.8608013E-001, 4.6187842E-004, 2.6364308E-001, 4.1827174E-004, 2.8951714E-001, 6.5198057E-002, 1.9968160E+001, 3.3437234E-001, 3.3854446E-002, 2.6586426E-001, 3.2703494E-002, 2.6761762E-002, 1.3279766E-001, 1.1021963E-001,-1.8062017E-001, 8.2591979E-002, 1.9967783E+001, 3.3005912E-001, 3.2381482E+000, 2.6672536E-001, 5.4871521E+000, 3.1323721E-001, 8.0647986E+000, 7.9335561E-002, 1.8030298E-003, 2.0044604E+001, 9.2151371E-001, 5.0017952E-001, 8.9051959E-001, 5.8792561E-001, 7.7987776E-001, 8.4289547E-001, 5.5685405E-001,-8.5710519E-001, 1.9966607E+001, 7.1673790E-001, 1.7288142E+000, 7.7752695E-001, 1.4905802E+000, 7.0281463E-001, 3.3755407E+000,-7.4382184E-001, 1.9976494E+001, 6.2330791E-001, 7.4947158E+000, 6.7956180E-001, 7.5909192E+000, 6.6521715E-001, 7.3573594E+000,-4.5385237E-001, 2.0043303E+001, 1.4899530E-002, 1.2497743E-004, 3.6420291E-003, 2.3798953E+001, 9.8691049E-003, 4.1637553E-001
