s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 2.1000175E+002,-3.5717545E+000,-4.9099944E+000,-5.1880556E+000,-7.2893633E+000,-7.6597717E+000,-9.4503224E+000, 1.3279105E+000, 5.0588015E-037, 3.4839132E-001, 2.1258986E-037, 1.4237825E+000, 2.5161622E-031, 1.1311523E+000, 2.0010052E+001, 6.4079009E-001, 1.2861429E-018, 8.6892093E-001, 8.8296463E-015, 4.3641663E-001, 4.7701910E-011, 4.8645886E-001, 2.0123423E+001, 3.9881768E-001, 4.8845951E+001, 6.9972951E-001, 8.2098353E+001, 1.0033015E+002, 5.7550837E-001, 4.3199169E+001, 1.6032493E-001, 2.9981687E+001, 2.6479340E-001, 9.2656908E-003, 2.3753815E-001, 4.6367674E-003, 2.2258830E-001, 4.9175069E-003, 2.1130194E-001, 5.5698884E-002, 1.9978597E+001, 3.1971281E-001, 2.6364397E+000, 2.6708141E-001, 2.7176964E+000, 1.3960731E+000, 2.9900472E-001, 5.6954498E+000,-2.1269225E-001, 5.4496066E-002, 2.0337585E+001, 5.5104245E-001, 2.8240635E+001, 5.2201262E-001, 2.4370266E+001, 5.6042961E-001, 2.1850762E+001, 2.2908457E-001,-3.8297025E-003, 2.2216381E+001, 9.1063278E-001, 4.7290675E+000, 8.9454058E-001, 5.7896603E+000, 7.1610921E+000, 8.5381293E-001, 4.5831720E+000,-8.6108023E-001, 2.0206067E+001, 6.7472029E-001, 1.0032417E+001, 6.9809938E-001, 9.6979040E+000, 6.4349562E-001, 1.4619209E+001,-6.7193088E-001, 2.0593719E+001, 6.6977177E-001, 1.9136464E+001, 7.1523653E-001, 1.8868482E+001, 7.9142999E-001, 2.0084013E+001,-4.4492401E-001, 2.2366742E+001, 9.2203412E-001, 1.2829912E-002, 6.5810436E-002, 3.5016668E+001, 2.3419694E+000, 6.5050348E+000
 2.2000071E+002,-3.5580381E+000,-4.8961497E+000,-5.1744166E+000,-7.2815353E+000,-7.6594649E+000,-9.4458508E+000, 1.3376858E+000, 9.3215868E-038, 3.4463607E-001, 1.6349773E-037, 1.4307214E+000, 1.9375015E-032, 1.1417247E+000, 2.0010101E+001, 6.5898962E-001, 1.4200076E-018, 8.4034959E-001, 1.7233324E-017, 4.3027623E-001, 1.2851154E-011, 4.3539598E-001, 2.0125637E+001, 4.3092120E-001, 5.4098577E+001, 5.9716130E-001, 6.9249969E+001, 1.0639881E+002, 5.2396289E-001, 4.5787071E+001, 1.5815569E-001, 3.0463893E+001, 2.4185662E-001, 5.0578795E-003, 2.2611045E-001, 1.3090275E-003, 1.9020099E-001, 1.1145826E-003, 1.6645458E-001, 7.5671153E-002, 1.9978028E+001, 3.3864781E-001, 4.3150623E+000, 2.8366554E-001, 4.9618500E+000, 3.3648397E+000, 3.1425423E-001, 1.1613579E+001,-2.3775792E-001, 4.5661851E-002, 2.0294802E+001, 5.3556383E-001, 2.6829713E+001, 4.9296086E-001, 2.6026764E+001, 5.0318514E-001, 2.0953181E+001, 1.1116828E-001,-8.6661379E-003, 2.2203869E+001, 9.3442637E-001, 5.0837898E+000, 8.6812353E-001, 6.2211977E+000, 7.4745444E+000, 8.2219156E-001, 5.0254022E+000,-8.7388234E-001, 2.0206223E+001, 6.6943231E-001, 1.3472960E+001, 7.0599706E-001, 1.2701100E+001, 6.5346822E-001, 1.7457944E+001,-6.9687835E-001, 2.0758715E+001, 7.1525527E-001, 2.1060902E+001, 7.3986958E-001, 2.1261881E+001, 7.7645104E-001, 2.1971283E+001,-4.7247114E-001, 2.2552067E+001, 9.7780509E-001, 3.0922877E-002, 6.8691063E-002, 5.7524650E+001, 2.2044702E+000, 6.8333784E+000
 2.3000327E+002,-3.5343000E+000,-4.8877669E+000,-5.1466381E+000,-7.2560534E+000,-7.6346181E+000,-9.4147730E+000, 1.3208310E+000, 5.9244184E-038, 3.6493848E-001, 5.6517159E-038, 1.4182313E+000, 3.6574147E-032, 1.1302805E+000, 2.0010689E+001, 6.4802605E-001, 1.8871667E-017, 8.0328786E-001, 1.4076515E-013, 4.4080183E-001, 1.3067773E-007, 4.9144980E-001, 2.0124562E+001, 3.6754932E-001, 3.9998417E+001, 6.4203152E-001, 7.7453253E+001, 1.0724960E+002, 5.6653191E-001, 4.4366469E+001, 1.6090440E-001, 3.0513141E+001, 2.9105249E-001, 4.0745657E-002, 2.0095740E-001, 9.0668735E-003, 2.0192747E-001, 4.1085167E-003, 5.4314521E-002, 3.8351899E-002, 1.9978454E+001, 3.2481683E-001, 4.1743117E+000, 2.4159463E-001, 3.1028302E+000, 1.5775890E+000, 2.4770763E-001, 6.2375889E+000,-1.6235106E-001, 6.9917355E-002, 2.0334446E+001, 5.7976792E-001, 3.0622181E+001, 5.3753293E-001, 2.5703350E+001, 5.0425211E-001, 2.1070046E+001, 2.2749758E-001,-3.1948859E-002, 2.2258450E+001, 9.0406994E-001, 4.8833604E+000, 8.7248249E-001, 5.3143623E+000, 6.6408242E+000, 8.1453865E-001, 4.8512278E+000,-8.1822093E-001, 2.0226234E+001, 6.5007217E-001, 1.2081419E+001, 6.8632952E-001, 1.0893733E+001, 6.4065751E-001, 1.4973506E+001,-6.7726021E-001, 2.0740851E+001, 6.3592367E-001, 2.0297836E+001, 7.1253521E-001, 1.9276567E+001, 7.5379952E-001, 2.0172521E+001,-4.6630960E-001, 2.2588295E+001, 9.8562386E-001, 1.4498043E-002, 6.1029174E-002, 6.7407992E+001, 2.6406595E-001, 6.8081791E+000
 2.4000223E+002,-3.5583905E+000,-4.9241148E+000,-5.1786922E+000,-7.2895433E+000,-7.6705812E+000,-9.4453957E+000, 1.3350420E+000, 1.4049993E-037, 3.3376608E-001, 1.2486786E-037, 1.4296099E+000, 3.3454472E-032, 1.1357955E+000, 2.0010975E+001, 6.3220256E-001, 2.1512637E-018, 8.5718773E-001, 4.9562289E-015, 4.1502640E-001, 5.8729310E-010, 5.0026766E-001, 2.0126132E+001, 3.8342355E-001, 5.1987491E+001, 6.7186962E-001, 7.9234486E+001, 1.0630949E+002, 5.6917333E-001, 4.2580234E+001, 1.8170531E-001, 3.0285768E+001, 2.6503290E-001, 8.3109641E-003, 2.0121123E-001, 9.7359026E-003, 1.7943813E-001, 5.8661391E-003, 9.7275035E-002, 6.0998818E-002, 1.9980044E+001, 2.9747706E-001, 2.2067742E+000, 2.3404830E-001, 2.3179775E+000, 1.2596173E+000, 2.8710306E-001, 6.3871164E+000,-1.8366890E-001, 7.4905760E-002, 2.0269775E+001, 5.4592091E-001, 2.4213617E+001, 5.2644093E-001, 2.3938979E+001, 5.3154763E-001, 2.0907261E+001, 1.3961094E-001,-2.4675678E-002, 2.2222288E+001, 9.3922891E-001, 5.1990547E+000, 9.0393198E-001, 6.1687764E+000, 6.5335781E+000, 8.4841030E-001, 5.2575375E+000,-8.8068428E-001, 2.0224805E+001, 6.6654072E-001, 9.9447276E+000, 7.1903423E-001, 9.7498875E+000, 6.6391593E-001, 1.4127578E+001,-6.9497800E-001, 2.0566958E+001, 6.6964824E-001, 2.0622920E+001, 7.2454565E-001, 2.0955967E+001, 7.7059590E-001, 2.2387403E+001,-4.6631750E-001, 2.2672351E+001, 9.7698420E-001, 1.1575883E-002, 6.0043582E-002, 5.1136201E+001, 5.4363612E-001, 5.5309709E+000
 2.5000118E+002,-3.5294205E+000,-4.8883733E+000,-5.1518490E+000,-7.2516015E+000,-7.6378419E+000,-9.4133469E+000, 1.3056981E+000, 5.2803059E-037, 3.5301653E-001, 2.7239101E-037, 1.4019418E+000, 2.3175720E-031, 1.1171478E+000, 2.0010535E+001, 6.6042903E-001, 6.0948796E-019, 9.3188742E-001, 6.4331062E-016, 5.0092209E-001, 4.9653287E-011, 4.6122611E-001, 2.0130161E+001, 3.8313687E-001, 5.5435708E+001, 5.8754920E-001, 6.8176082E+001, 9.5085611E+001, 5.2844124E-001, 3.7751604E+001, 1.5065101E-001, 2.9962902E+001, 2.6240764E-001, 2.1736840E-002, 2.3217540E-001, 9.6350803E-003, 1.9646702E-001, 7.0678559E-003, 2.2496749E-001, 5.7660168E-002, 1.9980209E+001, 3.1934361E-001, 3.4744015E+000, 2.5307439E-001, 2.7908454E+000, 1.6826865E+000, 3.0973647E-001, 6.7341440E+000,-2.2557026E-001, 4.2918229E-002, 2.0337406E+001, 5.5803264E-001, 2.9179791E+001, 5.3317529E-001, 2.5879477E+001, 5.2380951E-001, 2.0015179E+001, 1.5830098E-001,-6.2760329E-003, 2.2289432E+001, 9.2437756E-001, 5.1735550E+000, 8.9293872E-001, 6.0138596E+000, 7.3953889E+000, 8.4796303E-001, 5.1532144E+000,-8.5684753E-001, 2.0205666E+001, 6.7636457E-001, 1.0596521E+001, 6.9979765E-001, 1.0047476E+001, 6.5869433E-001, 1.4259704E+001,-7.0193063E-001, 2.0610559E+001, 6.2407012E-001, 2.1080008E+001, 7.1398714E-001, 2.1377072E+001, 7.7020543E-001, 2.2065085E+001,-4.4757268E-001, 2.2657455E+001, 8.7383676E-001, 1.5463889E-002, 6.7963624E-002, 6.9916401E+001, 2.1360576E+000, 5.7782776E+000
 2.6000014E+002,-3.5181833E+000,-4.8892263E+000,-5.1565943E+000,-7.2617021E+000,-7.6371481E+000,-9.4198074E+000, 1.3302419E+000, 1.1218772E-031, 3.5178487E-001, 9.9978269E-032, 1.4086283E+000, 4.2508504E-027, 1.1333751E+000, 2.0010946E+001, 6.3859194E-001, 8.3546705E-016, 8.4899245E-001, 2.9181735E-015, 3.9135263E-001, 8.0345869E-011, 4.8094277E-001, 2.0128901E+001, 4.2625545E-001, 5.3241685E+001, 6.7698058E-001, 8.2115260E+001, 9.8680500E+001, 5.6826925E-001, 4.4874262E+001, 1.9890108E-001, 2.9363109E+001, 2.6690341E-001, 7.6353327E-003, 2.4525623E-001, 2.8150757E-003, 2.2287213E-001, 3.6435136E-003, 1.8119676E-001, 5.8532494E-002, 1.9980173E+001, 3.4547774E-001, 2.9032299E+000, 2.4483629E-001, 1.6346479E+000, 8.5695901E-001, 2.8292847E-001, 5.7357720E+000,-2.2010800E-001, 4.8800939E-002, 2.0305329E+001, 5.6213642E-001, 2.7555278E+001, 5.3486353E-001, 2.6751704E+001, 5.7409714E-001, 2.2810991E+001, 1.6011887E-001,-2.4088832E-002, 2.2319786E+001, 9.3802156E-001, 5.7817468E+000, 8.4930541E-001, 6.7765845E+000, 8.0317157E+000, 8.4634692E-001, 6.0647888E+000,-8.7693077E-001, 2.0244434E+001, 6.7550209E-001, 1.0911116E+001, 7.1060281E-001, 1.4742327E+001, 6.5836921E-001, 1.3996376E+001,-6.9360792E-001, 2.0593593E+001, 6.6929609E-001, 2.1284297E+001, 7.3190832E-001, 2.1274071E+001, 7.8261403E-001, 2.2015618E+001,-4.4750439E-001, 2.2812315E+001, 9.0687380E-001, 7.8754533E-003, 7.3811467E-002, 8.1141946E+001, 2.3588966E+000, 9.3146864E+000
 2.7000270E+002,-3.5260122E+000,-4.8853877E+000,-5.1473060E+000,-7.2520524E+000,-7.6300197E+000,-9.4121819E+000, 1.3447007E+000, 3.5549546E-035, 3.5641769E-001, 1.4904074E-034, 1.4464606E+000, 3.7328422E-031, 1.1515605E+000, 2.0010861E+001, 6.9079190E-001, 2.4604584E-018, 8.0745951E-001, 3.2449227E-016, 4.2772726E-001, 5.3746542E-012, 5.3472575E-001, 2.0130849E+001, 3.9930764E-001, 5.1654358E+001, 6.0909388E-001, 6.6085692E+001, 1.0263138E+002, 5.3644613E-001, 4.0988677E+001, 1.9727091E-001, 3.1116881E+001, 2.8940943E-001, 1.1622431E-002, 2.1745092E-001, 2.3135170E-003, 2.2843913E-001, 2.3777224E-003, 1.5836158E-001, 5.7189708E-002, 1.9980557E+001, 3.1556441E-001, 2.3042838E+000, 3.0175264E-001, 4.0352376E+000, 2.3361104E+000, 3.1904090E-001, 7.8418246E+000,-2.4810660E-001, 5.4452385E-002, 2.0373516E+001, 5.3275305E-001, 2.5657745E+001, 5.0115221E-001, 2.2475165E+001, 5.2130762E-001, 2.0301031E+001, 2.0358866E-001,-3.8505410E-002, 2.2063108E+001, 9.1977850E-001, 4.7626011E+000, 9.0856260E-001, 5.2941065E+000, 6.9119514E+000, 8.4439706E-001, 4.3406552E+000,-8.4701043E-001, 2.0195854E+001, 6.7699573E-001, 1.1612131E+001, 7.0011105E-001, 9.5348588E+000, 6.5227959E-001, 1.3903522E+001,-6.8413313E-001, 2.0605015E+001, 6.4220593E-001, 2.1316313E+001, 6.9644085E-001, 2.0899989E+001, 7.6868118E-001, 2.2160583E+001,-4.3532259E-001, 2.2709520E+001, 9.4318241E-001, 2.1468854E-002, 6.3520833E-002, 4.5735061E+001, 3.9492463E+000, 8.5018030E+000
 2.8000166E+002,-3.5745507E+000,-4.9117322E+000,-5.1745366E+000,-7.2795544E+000,-7.6551937E+000,-9.4468302E+000, 1.3133521E+000, 2.8228039E-034, 3.3559505E-001, 1.2761335E-034, 1.4068406E+000, 2.1061096E-029, 1.1223195E+000, 2.0010969E+001, 6.0362141E-001, 7.7919029E-018, 9.0893635E-001, 1.7639489E-016, 4.3381801E-001, 6.8588976E-011, 4.4252262E-001, 2.0131442E+001, 3.8473966E-001, 3.8474617E+001, 6.4062291E-001, 6.5928501E+001, 1.0672821E+002, 5.2314602E-001, 3.7234284E+001, 1.5810588E-001, 3.0034548E+001, 2.7269819E-001, 1.1984576E-002, 2.0732980E-001, 1.1576346E-002, 2.0075057E-001, 7.9555850E-003, 1.4379082E-001, 4.0858836E-002, 1.9981630E+001, 3.3400117E-001, 2.8101916E+000, 2.3996353E-001, 2.6976695E+000, 2.0543488E+000, 3.1861186E-001, 6.0015480E+000,-2.0919348E-001, 6.0738582E-002, 2.0324499E+001, 5.2433935E-001, 2.7382027E+001, 5.0586216E-001, 2.6299418E+001, 5.4543731E-001, 2.2668385E+001, 3.9308126E-002,-4.0475179E-002, 2.2293225E+001, 9.3210971E-001, 5.2131611E+000, 8.7127130E-001, 6.3195865E+000, 7.1949720E+000, 8.2126748E-001, 5.4344501E+000,-8.5626943E-001, 2.0220550E+001, 6.8758823E-001, 1.2737260E+001, 6.9059454E-001, 1.0815570E+001, 6.7042485E-001, 1.6864036E+001,-7.1424192E-001, 2.0606163E+001, 6.4853355E-001, 2.1828171E+001, 7.0699522E-001, 2.1675221E+001, 7.9677105E-001, 2.2226513E+001,-4.5282441E-001, 2.2702772E+001, 9.8083221E-001, 1.8879465E-002, 6.6121793E-002, 7.3729007E+001, 1.6554977E+000, 6.8896544E+000
 2.9000061E+002,-3.5614898E+000,-4.9018282E+000,-5.1649387E+000,-7.2732580E+000,-7.6491071E+000,-9.4292242E+000, 1.3239448E+000, 1.4798126E-034, 3.5083468E-001, 2.0569549E-034, 1.4130586E+000, 4.9014874E-028, 1.1291516E+000, 2.0011306E+001, 6.0258394E-001, 2.4898556E-016, 8.2154930E-001, 8.0019805E-016, 4.8511427E-001, 6.6020595E-013, 5.5896998E-001, 2.0133426E+001, 3.7485844E-001, 4.0134958E+001, 6.4450717E-001, 8.4358693E+001, 1.0884998E+002, 5.9844959E-001, 5.2132423E+001, 2.0517959E-001, 3.0680127E+001, 2.5175164E-001, 1.8856157E-002, 1.9233648E-001, 1.0327931E-002, 1.9656691E-001, 5.5262574E-003, 1.5889030E-001, 5.1623699E-002, 1.9982273E+001, 3.4363498E-001, 2.9421155E+000, 2.6162333E-001, 2.6879731E+000, 1.7384992E+000, 3.1433215E-001, 6.2512641E+000,-2.5493299E-001, 5.4906687E-002, 2.0350741E+001, 5.5473295E-001, 2.9901728E+001, 5.7704560E-001, 2.6838480E+001, 5.2795722E-001, 2.4158840E+001, 2.2821414E-001,-1.6459787E-002, 2.2322126E+001, 9.5477549E-001, 5.5932980E+000, 8.7960284E-001, 7.1852063E+000, 7.9850609E+000, 8.3706134E-001, 5.4760370E+000,-8.7024903E-001, 2.0254726E+001, 6.7523989E-001, 1.3848785E+001, 6.9871786E-001, 1.1486707E+001, 6.7007901E-001, 1.8282455E+001,-6.9651736E-001, 2.0791786E+001, 6.6377700E-001, 2.0603052E+001, 7.3785896E-001, 2.0430295E+001, 7.8958229E-001, 2.1787040E+001,-4.7353838E-001, 2.2730019E+001, 1.0003313E+000, 1.5976808E-002, 7.3382710E-002, 5.5616222E+001, 5.3119172E+000, 4.7921300E+000
 3.0000318E+002,-3.5383176E+000,-4.8980836E+000,-5.1627162E+000,-7.2648849E+000,-7.6437875E+000,-9.4297065E+000, 1.3657084E+000, 3.6139414E-034, 3.4959380E-001, 3.9338180E-034, 1.4517560E+000, 1.3725353E-029, 1.1648392E+000, 2.0011040E+001, 7.0046752E-001, 2.8399817E-018, 8.4441523E-001, 4.8932929E-016, 4.0444767E-001, 2.9196987E-012, 6.1739329E-001, 2.0129787E+001, 3.3494440E-001, 2.8303788E+001, 6.6861455E-001, 7.8371504E+001, 9.8060038E+001, 5.6060521E-001, 4.2001468E+001, 1.6653549E-001, 3.1363098E+001, 2.6588040E-001, 1.1960431E-002, 2.2792319E-001, 2.9305367E-003, 2.0105885E-001, 4.9578486E-003, 1.8173682E-001, 3.3045853E-002, 1.9981917E+001, 3.3743844E-001, 3.6020396E+000, 2.6917681E-001, 3.2664464E+000, 1.6551320E+000, 2.8668565E-001, 7.3832696E+000,-2.1405236E-001, 4.1547655E-002, 2.0428987E+001, 5.5038250E-001, 2.7603863E+001, 5.5588989E-001, 2.5647009E+001, 5.4475576E-001, 2.1969649E+001, 1.1112413E-001,-4.1648236E-002, 2.2419310E+001, 9.2712394E-001, 5.0675772E+000, 8.8099908E-001, 6.0527326E+000, 7.5928667E+000, 8.3294129E-001, 4.9634027E+000,-8.4613357E-001, 2.0228463E+001, 6.6598444E-001, 1.0641671E+001, 7.0142777E-001, 8.8290854E+000, 6.4405388E-001, 1.2185877E+001,-6.9160297E-001, 2.0610959E+001, 6.4136056E-001, 2.1023666E+001, 7.2649986E-001, 2.1285318E+001, 7.8538666E-001, 2.2925078E+001,-4.4036480E-001, 2.2820836E+001, 9.0117175E-001, 1.5210663E-002, 6.9778445E-002, 5.0874833E+001, 1.1779265E+000, 7.0522620E+000
 3.1000213E+002,-3.5769608E+000,-4.9247810E+000,-5.1894088E+000,-7.2917674E+000,-7.6711986E+000,-9.4433821E+000, 1.3402142E+000, 3.6226041E-037, 3.4972609E-001, 2.5066278E-036, 1.4501573E+000, 2.0221693E-032, 1.1467243E+000, 2.0011029E+001, 6.3456199E-001, 2.1588563E-018, 8.8411771E-001, 2.0407803E-013, 3.9923778E-001, 1.1465888E-008, 5.4996145E-001, 2.0130518E+001, 4.4672266E-001, 5.1855105E+001, 6.6706381E-001, 6.9480919E+001, 1.1946569E+002, 5.5420399E-001, 3.9118987E+001, 1.7499566E-001, 3.1419407E+001, 2.8250729E-001, 1.2122061E-002, 2.0750326E-001, 6.1725115E-003, 2.0444769E-001, 9.2582412E-003, 1.9038308E-001, 5.4977464E-002, 1.9982725E+001, 3.4699970E-001, 3.9854659E+000, 2.3781539E-001, 1.9863518E+000, 1.5018622E+000, 2.6570089E-001, 5.6800158E+000,-2.2746982E-001, 1.6443327E-002, 2.0350793E+001, 5.5061930E-001, 2.6892063E+001, 5.3734414E-001, 2.7192295E+001, 5.3451967E-001, 2.3346935E+001, 1.6460428E-001,-6.9850445E-002, 2.2543566E+001, 9.4838726E-001, 4.7403661E+000, 8.9832869E-001, 5.0812649E+000, 6.6928276E+000, 8.1510999E-001, 4.7287455E+000,-8.1537195E-001, 2.0231709E+001, 6.7395241E-001, 1.0321663E+001, 7.1092587E-001, 1.0406947E+001, 6.5560270E-001, 1.5378855E+001,-7.0285061E-001, 2.0614449E+001, 6.8318860E-001, 2.2608467E+001, 7.5068805E-001, 2.1951193E+001, 7.6818224E-001, 2.2651845E+001,-4.6978864E-001, 2.2911362E+001, 1.0978897E+000, 1.3802113E-002, 6.1507086E-002, 6.3688990E+001, 9.2418748E-001, 5.0317085E+000
 3.2000109E+002,-3.5512983E+000,-4.9059950E+000,-5.1684318E+000,-7.2718174E+000,-7.6488705E+000,-9.4338833E+000, 1.3012652E+000, 2.7963263E-037, 3.3147549E-001, 1.6668230E-037, 1.4012937E+000, 5.7031071E-032, 1.1191363E+000, 2.0011343E+001, 6.7607661E-001, 1.5306709E-018, 8.2009011E-001, 3.9516039E-018, 3.9114304E-001, 8.0882968E-012, 5.0732694E-001, 2.0135207E+001, 3.5345089E-001, 4.3563863E+001, 6.4212905E-001, 6.6824008E+001, 1.0860663E+002, 5.3988751E-001, 3.2984852E+001, 1.6284752E-001, 3.0787066E+001, 2.5692947E-001, 9.0667379E-003, 2.2250230E-001, 3.2355027E-003, 2.0308192E-001, 2.7751692E-003, 1.0660162E-001, 6.5068962E-002, 1.9982788E+001, 3.7407412E-001, 5.2166040E+000, 2.7955525E-001, 5.0216008E+000, 2.1769087E+000, 4.2477249E-001, 9.5962256E+000,-2.7550094E-001, 3.4565407E-002, 2.0493453E+001, 5.2395770E-001, 2.5552223E+001, 5.1457923E-001, 2.2817866E+001, 5.4368128E-001, 2.2645297E+001, 9.7766017E-002,-4.8011675E-002, 2.2504983E+001, 9.1687578E-001, 4.8793475E+000, 9.0943419E-001, 5.9702998E+000, 7.1404249E+000, 8.2446800E-001, 5.2341710E+000,-8.3977665E-001, 2.0207040E+001, 6.7863356E-001, 1.2066541E+001, 7.0395670E-001, 1.2430877E+001, 6.5051552E-001, 1.6508507E+001,-6.8686961E-001, 2.0718433E+001, 6.6604172E-001, 2.0413378E+001, 7.3138067E-001, 2.0009791E+001, 7.8074752E-001, 2.1209802E+001,-4.4491801E-001, 2.2807890E+001, 9.9809493E-001, 2.0005791E-002, 6.5620505E-002, 5.7174766E+001, 2.1322165E+000, 7.6746883E+000
 3.3000005E+002,-3.5574043E+000,-4.8904814E+000,-5.1579487E+000,-7.2645669E+000,-7.6398656E+000,-9.4241690E+000, 1.3070877E+000, 1.9493830E-037, 3.3901300E-001, 2.9839584E-037, 1.3868087E+000, 1.8611588E-031, 1.1127658E+000, 2.0011529E+001, 5.1097639E-001, 1.9781329E-018, 8.3934921E-001, 3.9672000E-014, 4.5318193E-001, 3.3718262E-011, 4.2553293E-001, 2.0141146E+001, 3.8507147E-001, 4.2106508E+001, 6.4327605E-001, 6.7376623E+001, 1.0499372E+002, 5.4505407E-001, 4.2885052E+001, 1.7999822E-001, 3.0153784E+001, 2.2496878E-001, 4.1519221E-003, 2.1906638E-001, 1.7597069E-003, 2.2227370E-001, 1.6100073E-003, 1.5376583E-001, 5.5747411E-002, 1.9982475E+001, 3.3794859E-001, 3.1227754E+000, 2.9373067E-001, 3.3908279E+000, 2.4754459E+000, 3.1073482E-001, 7.2350593E+000,-2.3122644E-001, 5.3426829E-002, 2.0451998E+001, 5.3090063E-001, 2.7715848E+001, 5.4379566E-001, 2.4295200E+001, 5.3154194E-001, 2.1577360E+001, 1.3032401E-001,-5.1921589E-003, 2.2345588E+001, 9.5608349E-001, 5.8948567E+000, 8.8998046E-001, 7.5833475E+000, 8.0290157E+000, 8.8166118E-001, 6.6572802E+000,-9.0652052E-001, 2.0298281E+001, 6.2868389E-001, 1.2084316E+001, 6.7967624E-001, 1.0552114E+001, 6.5161948E-001, 1.5875450E+001,-6.7771484E-001, 2.0706894E+001, 6.3129575E-001, 2.0525401E+001, 7.1442315E-001, 2.0374503E+001, 7.8058941E-001, 2.1640770E+001,-4.5785870E-001, 2.2968956E+001, 9.6489227E-001, 2.2749348E-002, 7.3786654E-002, 7.2119534E+001, 2.2680074E+000, 7.9335181E+000
 3.4000261E+002,-3.5617120E+000,-4.9006222E+000,-5.1724822E+000,-7.2705279E+000,-7.6440666E+000,-9.4197352E+000, 1.3213228E+000, 2.5024500E-038, 3.3313452E-001, 2.9534342E-038, 1.4157192E+000, 2.5085761E-033, 1.1305921E+000, 2.0011494E+001, 6.2373031E-001, 1.3788065E-018, 8.7473878E-001, 1.2149607E-011, 4.7169366E-001, 2.6609878E-008, 4.9468640E-001, 2.0142360E+001, 3.5714610E-001, 5.0950823E+001, 6.7397523E-001, 7.3405464E+001, 9.2705868E+001, 5.9093713E-001, 4.0242365E+001, 1.7295732E-001, 3.0378199E+001, 2.4591613E-001, 5.9833637E-003, 2.1591102E-001, 3.3657257E-003, 2.0573609E-001, 2.4690356E-003, 1.8725589E-001, 3.6703401E-002, 1.9983365E+001, 3.1322857E-001, 2.2615773E+000, 2.8686584E-001, 2.6389996E+000, 1.8080150E+000, 3.1854045E-001, 6.1677220E+000,-2.2415561E-001, 4.9387105E-002, 2.0416072E+001, 5.7268345E-001, 2.8631556E+001, 5.4475886E-001, 3.0922231E+001, 5.5489673E-001, 2.4482038E+001, 2.2231029E-001,-4.1862358E-002, 2.2494428E+001, 9.5292772E-001, 5.9308294E+000, 8.6793913E-001, 6.8725407E+000, 7.5012288E+000, 8.4511023E-001, 6.3651268E+000,-8.6222834E-001, 2.0294967E+001, 6.7463701E-001, 1.1315236E+001, 7.1018729E-001, 1.0937006E+001, 6.4852999E-001, 1.5158683E+001,-6.9520704E-001, 2.0787793E+001, 6.4602598E-001, 1.9912801E+001, 7.2694637E-001, 1.9689252E+001, 7.8277910E-001, 2.0781661E+001,-4.6025941E-001, 2.2898740E+001, 8.5196693E-001, 1.6615658E-002, 6.8936292E-002, 8.5775876E+001, 5.3574394E-001, 7.4974447E+000
