s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 3.600E+02, 5.963E+01, 6.529E+01, 7.023E+01, 7.685E+01, 1.020E+02, 1.653E+02, 2.052E+02, 2.396E+02, 2.396E+02, 2.542E+02, 5.931E+01, 6.650E+01, 7.118E+01, 7.607E+01, 9.872E+01, 1.383E+02, 1.876E+02, 2.042E+02, 2.042E+02, 1.993E+02, 6.218E+01, 6.707E+01, 6.804E+01, 6.749E+01, 1.384E+02, 1.676E+02, 1.780E+02, 1.792E+02, 1.792E+02, 1.736E+02, 5.878E+01, 6.609E+01, 7.694E+01, 8.402E+01, 9.071E+01, 1.412E+02, 1.630E+02, 1.618E+02, 1.618E+02, 1.620E+02, 1.040E+02, 1.058E+02, 1.080E+02, 1.081E+02, 1.083E+02, 1.088E+02, 1.125E+02, 1.142E+02, 2.958E+01, 3.264E+01, 3.580E+01, 4.834E+01, 6.878E+01, 8.466E+01, 8.985E+01, 9.104E+01, 9.150E+01, 9.150E+01, 3.024E+01, 3.940E+01, 4.548E+01, 6.148E+01, 6.809E+01, 7.358E+01, 7.949E+01, 7.888E+01, 7.672E+01, 7.672E+01,-5.464E-01, 6.769E+01,-5.181E-01, 8.092E+01, 2.392E-01, 1.240E+02, 1.619E+00, 2.103E+02,-4.789E-01, 6.714E+01,-4.384E-01, 8.527E+01, 5.357E-01, 1.379E+02, 1.565E+00, 1.903E+02,-7.164E-01, 3.313E+01,-5.487E-02, 5.105E+01, 6.157E-01, 7.728E+01, 1.190E+00, 8.934E+01,-6.170E-01, 3.407E+01,-6.260E-02, 5.011E+01, 3.926E-01, 6.959E+01, 8.384E-01, 8.093E+01, 6.898E+00, 7.245E+00, 5.812E+00, 2.648E+00, 1.966E-01, 1.965E-01, 1.962E-01, 1.958E-01
 3.750E+02, 6.119E+01, 6.655E+01, 7.124E+01, 7.828E+01, 1.045E+02, 1.717E+02, 2.130E+02, 2.383E+02, 2.383E+02, 2.512E+02, 6.121E+01, 6.882E+01, 7.359E+01, 7.855E+01, 9.875E+01, 1.396E+02, 1.889E+02, 2.044E+02, 2.044E+02, 1.994E+02, 6.190E+01, 6.585E+01, 6.686E+01, 7.184E+01, 1.432E+02, 1.681E+02, 1.785E+02, 1.789E+02, 1.789E+02, 1.736E+02, 5.771E+01, 6.491E+01, 7.505E+01, 8.314E+01, 9.070E+01, 1.322E+02, 1.623E+02, 1.600E+02, 1.600E+02, 1.589E+02, 1.022E+02, 1.044E+02, 1.054E+02, 1.066E+02, 1.071E+02, 1.083E+02, 1.116E+02, 1.139E+02, 2.954E+01, 3.292E+01, 3.652E+01, 5.059E+01, 6.896E+01, 8.629E+01, 9.222E+01, 9.410E+01, 9.575E+01, 9.575E+01, 2.919E+01, 3.764E+01, 4.343E+01, 5.988E+01, 6.789E+01, 7.404E+01, 7.973E+01, 7.937E+01, 7.732E+01, 7.732E+01,-5.251E-01, 6.935E+01,-4.840E-01, 8.305E+01, 2.618E-01, 1.277E+02, 1.667E+00, 2.102E+02,-5.421E-01, 6.748E+01,-5.119E-01, 8.574E+01, 5.101E-01, 1.362E+02, 1.597E+00, 1.905E+02,-6.549E-01, 3.333E+01,-8.214E-02, 5.206E+01, 5.253E-01, 7.797E+01, 1.275E+00, 9.278E+01,-6.572E-01, 3.400E+01,-1.036E-01, 5.084E+01, 4.435E-01, 7.168E+01, 9.019E-01, 8.231E+01, 6.826E+00, 7.175E+00, 5.744E+00, 2.639E+00, 1.964E-01, 1.963E-01, 1.959E-01, 1.956E-01
 3.900E+02, 6.066E+01, 6.627E+01, 7.142E+01, 7.793E+01, 1.053E+02, 1.689E+02, 2.118E+02, 2.429E+02, 2.429E+02, 2.553E+02, 6.234E+01, 6.775E+01, 7.154E+01, 7.907E+01, 9.996E+01, 1.415E+02, 1.899E+02, 2.073E+02, 2.073E+02, 2.016E+02, 6.294E+01, 6.664E+01, 6.681E+01, 7.128E+01, 1.450E+02, 1.705E+02, 1.807E+02, 1.811E+02, 1.811E+02, 1.752E+02, 5.948E+01, 6.706E+01, 7.485E+01, 8.488E+01, 9.662E+01, 1.397E+02, 1.655E+02, 1.644E+02, 1.644E+02, 1.652E+02, 1.071E+02, 1.070E+02, 1.066E+02, 1.072E+02, 1.075E+02, 1.085E+02, 1.124E+02, 1.154E+02, 2.934E+01, 3.202E+01, 3.570E+01, 4.764E+01, 6.918E+01, 8.705E+01, 9.098E+01, 9.314E+01, 9.464E+01, 9.464E+01, 2.949E+01, 3.947E+01, 4.593E+01, 6.201E+01, 6.976E+01, 7.542E+01, 8.066E+01, 8.026E+01, 7.825E+01, 7.825E+01,-5.079E-01, 6.846E+01,-4.575E-01, 8.405E+01, 2.737E-01, 1.274E+02, 1.629E+00, 2.129E+02,-5.948E-01, 6.859E+01,-5.195E-01, 8.615E+01, 5.303E-01, 1.390E+02, 1.568E+00, 1.921E+02,-6.909E-01, 3.229E+01,-9.929E-02, 4.860E+01, 6.428E-01, 7.814E+01, 1.224E+00, 9.023E+01,-6.949E-01, 3.341E+01,-9.225E-02, 5.025E+01, 4.472E-01, 7.157E+01, 8.666E-01, 8.198E+01, 6.406E+00, 6.761E+00, 6.058E+00, 2.575E+00, 1.962E-01, 1.962E-01, 1.960E-01, 1.956E-01
 4.050E+02, 6.139E+01, 6.716E+01, 7.267E+01, 7.941E+01, 1.054E+02, 1.687E+02, 2.109E+02, 2.452E+02, 2.452E+02, 2.584E+02, 6.346E+01, 6.857E+01, 7.288E+01, 7.988E+01, 1.035E+02, 1.432E+02, 1.911E+02, 2.079E+02, 2.079E+02, 2.018E+02, 6.353E+01, 6.674E+01, 6.705E+01, 7.097E+01, 1.497E+02, 1.710E+02, 1.798E+02, 1.792E+02, 1.792E+02, 1.741E+02, 5.930E+01, 6.592E+01, 7.484E+01, 8.167E+01, 8.961E+01, 1.271E+02, 1.674E+02, 1.659E+02, 1.659E+02, 1.655E+02, 1.091E+02, 1.072E+02, 1.038E+02, 1.021E+02, 1.041E+02, 1.058E+02, 1.093E+02, 1.137E+02, 2.948E+01, 3.200E+01, 3.525E+01, 4.837E+01, 6.662E+01, 8.628E+01, 9.194E+01, 9.351E+01, 9.441E+01, 9.441E+01, 3.032E+01, 3.905E+01, 4.554E+01, 6.140E+01, 6.974E+01, 7.527E+01, 8.089E+01, 8.097E+01, 7.889E+01, 7.889E+01,-5.425E-01, 7.039E+01,-4.866E-01, 8.445E+01, 2.581E-01, 1.290E+02, 1.659E+00, 2.130E+02,-4.773E-01, 6.978E+01,-3.919E-01, 8.558E+01, 5.391E-01, 1.418E+02, 1.522E+00, 1.909E+02,-7.056E-01, 3.242E+01,-6.241E-02, 4.892E+01, 6.601E-01, 7.901E+01, 1.125E+00, 9.035E+01,-6.841E-01, 3.296E+01,-5.543E-02, 4.915E+01, 3.866E-01, 7.108E+01, 9.066E-01, 8.303E+01, 6.851E+00, 7.222E+00, 5.860E+00, 2.617E+00, 1.963E-01, 1.962E-01, 1.959E-01, 1.955E-01
 4.200E+02, 6.266E+01, 6.773E+01, 7.284E+01, 8.022E+01, 1.067E+02, 1.697E+02, 2.137E+02, 2.480E+02, 2.480E+02, 2.614E+02, 6.159E+01, 6.754E+01, 7.246E+01, 7.904E+01, 1.053E+02, 1.445E+02, 1.926E+02, 2.087E+02, 2.087E+02, 2.033E+02, 6.558E+01, 7.016E+01, 7.129E+01, 6.975E+01, 1.439E+02, 1.735E+02, 1.822E+02, 1.826E+02, 1.826E+02, 1.764E+02, 5.936E+01, 6.651E+01, 7.795E+01, 8.532E+01, 9.320E+01, 1.366E+02, 1.671E+02, 1.666E+02, 1.666E+02, 1.664E+02, 1.095E+02, 1.096E+02, 1.077E+02, 1.059E+02, 1.056E+02, 1.065E+02, 1.113E+02, 1.147E+02, 2.942E+01, 3.194E+01, 3.525E+01, 4.779E+01, 6.902E+01, 8.510E+01, 9.082E+01, 9.339E+01, 9.431E+01, 9.431E+01, 3.010E+01, 3.860E+01, 4.406E+01, 6.103E+01, 6.949E+01, 7.511E+01, 8.028E+01, 8.002E+01, 7.772E+01, 7.772E+01,-4.708E-01, 7.114E+01,-4.605E-01, 8.656E+01, 2.959E-01, 1.304E+02, 1.712E+00, 2.155E+02,-4.933E-01, 6.921E+01,-4.756E-01, 8.629E+01, 4.509E-01, 1.422E+02, 1.543E+00, 1.940E+02,-6.365E-01, 3.256E+01,-1.037E-01, 4.850E+01, 5.534E-01, 7.652E+01, 1.183E+00, 8.990E+01,-6.228E-01, 3.309E+01,-2.472E-02, 4.908E+01, 4.222E-01, 7.120E+01, 8.472E-01, 8.213E+01, 6.475E+00, 6.841E+00, 6.136E+00, 2.596E+00, 1.961E-01, 1.960E-01, 1.958E-01, 1.955E-01
 4.350E+02, 6.257E+01, 6.851E+01, 7.382E+01, 8.059E+01, 1.086E+02, 1.725E+02, 2.128E+02, 2.439E+02, 2.439E+02, 2.562E+02, 6.241E+01, 6.966E+01, 7.477E+01, 8.125E+01, 1.042E+02, 1.457E+02, 1.934E+02, 2.116E+02, 2.116E+02, 2.052E+02, 6.495E+01, 6.994E+01, 6.998E+01, 6.773E+01, 1.344E+02, 1.736E+02, 1.831E+02, 1.826E+02, 1.826E+02, 1.766E+02, 5.829E+01, 6.495E+01, 7.658E+01, 8.313E+01, 8.827E+01, 1.265E+02, 1.688E+02, 1.698E+02, 1.698E+02, 1.720E+02, 1.027E+02, 1.050E+02, 1.071E+02, 1.093E+02, 1.106E+02, 1.114E+02, 1.154E+02, 1.180E+02, 2.951E+01, 3.202E+01, 3.565E+01, 4.845E+01, 6.937E+01, 8.653E+01, 9.226E+01, 9.474E+01, 9.638E+01, 9.638E+01, 2.943E+01, 3.818E+01, 4.397E+01, 6.104E+01, 6.910E+01, 7.451E+01, 8.044E+01, 8.041E+01, 7.816E+01, 7.816E+01,-5.583E-01, 7.137E+01,-4.912E-01, 8.734E+01, 2.517E-01, 1.298E+02, 1.706E+00, 2.168E+02,-5.401E-01, 7.205E+01,-4.286E-01, 8.840E+01, 5.453E-01, 1.446E+02, 1.576E+00, 1.955E+02,-6.976E-01, 3.245E+01,-9.740E-02, 5.009E+01, 5.533E-01, 7.686E+01, 1.298E+00, 9.303E+01,-7.175E-01, 3.289E+01, 2.014E-03, 4.863E+01, 4.098E-01, 7.068E+01, 9.078E-01, 8.210E+01, 6.720E+00, 7.098E+00, 6.019E+00, 2.690E+00, 1.961E-01, 1.961E-01, 1.958E-01, 1.953E-01
 4.500E+02, 6.357E+01, 6.975E+01, 7.481E+01, 8.258E+01, 1.074E+02, 1.768E+02, 2.153E+02, 2.463E+02, 2.463E+02, 2.587E+02, 6.384E+01, 7.019E+01, 7.411E+01, 8.020E+01, 1.034E+02, 1.446E+02, 1.935E+02, 2.108E+02, 2.108E+02, 2.048E+02, 6.250E+01, 6.703E+01, 6.671E+01, 7.058E+01, 1.406E+02, 1.737E+02, 1.842E+02, 1.839E+02, 1.839E+02, 1.784E+02, 5.728E+01, 6.133E+01, 7.032E+01, 7.897E+01, 8.617E+01, 1.133E+02, 1.696E+02, 1.702E+02, 1.702E+02, 1.718E+02, 1.002E+02, 1.024E+02, 1.046E+02, 1.063E+02, 1.071E+02, 1.081E+02, 1.137E+02, 1.181E+02, 2.943E+01, 3.208E+01, 3.590E+01, 5.095E+01, 7.206E+01, 8.648E+01, 9.270E+01, 9.563E+01, 9.814E+01, 9.814E+01, 3.022E+01, 3.837E+01, 4.462E+01, 6.224E+01, 6.989E+01, 7.580E+01, 8.200E+01, 8.182E+01, 7.982E+01, 7.982E+01,-5.722E-01, 7.165E+01,-4.771E-01, 8.658E+01, 2.635E-01, 1.303E+02, 1.672E+00, 2.157E+02,-5.046E-01, 7.236E+01,-5.158E-01, 8.654E+01, 5.188E-01, 1.432E+02, 1.576E+00, 1.959E+02,-6.779E-01, 3.280E+01,-5.235E-02, 5.176E+01, 6.350E-01, 8.051E+01, 1.274E+00, 9.355E+01,-6.709E-01, 3.358E+01,-6.483E-02, 5.206E+01, 4.411E-01, 7.285E+01, 8.715E-01, 8.378E+01, 6.849E+00, 7.234E+00, 5.965E+00, 2.731E+00, 1.961E-01, 1.960E-01, 1.957E-01, 1.954E-01
 4.650E+02, 6.302E+01, 6.951E+01, 7.403E+01, 8.148E+01, 1.094E+02, 1.732E+02, 2.184E+02, 2.508E+02, 2.508E+02, 2.632E+02, 6.271E+01, 6.786E+01, 7.229E+01, 7.789E+01, 1.038E+02, 1.444E+02, 1.932E+02, 2.118E+02, 2.118E+02, 2.067E+02, 6.353E+01, 6.803E+01, 6.912E+01, 7.021E+01, 1.460E+02, 1.743E+02, 1.848E+02, 1.841E+02, 1.841E+02, 1.781E+02, 5.878E+01, 6.723E+01, 7.739E+01, 8.327E+01, 9.255E+01, 1.455E+02, 1.675E+02, 1.674E+02, 1.674E+02, 1.680E+02, 1.092E+02, 1.126E+02, 1.122E+02, 1.119E+02, 1.110E+02, 1.111E+02, 1.138E+02, 1.157E+02, 2.963E+01, 3.221E+01, 3.608E+01, 4.833E+01, 7.165E+01, 8.842E+01, 9.280E+01, 9.557E+01, 9.700E+01, 9.700E+01, 3.078E+01, 3.986E+01, 4.769E+01, 6.373E+01, 7.113E+01, 7.692E+01, 8.207E+01, 8.241E+01, 8.023E+01, 8.023E+01,-4.946E-01, 7.045E+01,-4.708E-01, 8.533E+01, 2.571E-01, 1.293E+02, 1.744E+00, 2.187E+02,-4.952E-01, 6.961E+01,-4.454E-01, 8.526E+01, 5.752E-01, 1.445E+02, 1.578E+00, 1.964E+02,-7.205E-01, 3.237E+01,-7.964E-02, 5.174E+01, 6.416E-01, 7.845E+01, 1.190E+00, 9.378E+01,-6.153E-01, 3.432E+01,-4.115E-02, 5.241E+01, 4.796E-01, 7.361E+01, 8.597E-01, 8.391E+01, 7.223E+00, 7.600E+00, 5.920E+00, 2.758E+00, 1.961E-01, 1.960E-01, 1.957E-01, 1.953E-01
 4.800E+02, 6.334E+01, 6.903E+01, 7.412E+01, 8.097E+01, 1.093E+02, 1.704E+02, 2.153E+02, 2.476E+02, 2.476E+02, 2.647E+02, 6.281E+01, 7.014E+01, 7.530E+01, 8.082E+01, 1.045E+02, 1.437E+02, 1.943E+02, 2.108E+02, 2.108E+02, 2.057E+02, 6.538E+01, 6.951E+01, 7.046E+01, 7.881E+01, 1.502E+02, 1.739E+02, 1.837E+02, 1.841E+02, 1.841E+02, 1.786E+02, 6.058E+01, 6.819E+01, 7.791E+01, 8.556E+01, 9.260E+01, 1.323E+02, 1.688E+02, 1.687E+02, 1.687E+02, 1.700E+02, 1.116E+02, 1.130E+02, 1.125E+02, 1.112E+02, 1.110E+02, 1.116E+02, 1.144E+02, 1.167E+02, 3.006E+01, 3.298E+01, 3.591E+01, 4.942E+01, 6.913E+01, 8.935E+01, 9.377E+01, 9.622E+01, 9.775E+01, 9.775E+01, 3.002E+01, 3.984E+01, 4.718E+01, 6.324E+01, 7.120E+01, 7.721E+01, 8.228E+01, 8.245E+01, 8.053E+01, 8.053E+01,-5.777E-01, 7.144E+01,-4.856E-01, 8.570E+01, 2.516E-01, 1.297E+02, 1.635E+00, 2.171E+02,-5.580E-01, 7.117E+01,-4.725E-01, 8.958E+01, 5.448E-01, 1.438E+02, 1.536E+00, 1.963E+02,-6.732E-01, 3.345E+01,-4.193E-02, 5.200E+01, 5.470E-01, 7.978E+01, 1.290E+00, 9.397E+01,-6.684E-01, 3.403E+01,-2.463E-02, 5.177E+01, 4.579E-01, 7.424E+01, 8.992E-01, 8.443E+01, 6.939E+00, 7.339E+00, 5.934E+00, 2.734E+00, 1.962E-01, 1.960E-01, 1.959E-01, 1.956E-01
 4.950E+02, 6.386E+01, 7.011E+01, 7.520E+01, 8.231E+01, 1.089E+02, 1.749E+02, 2.160E+02, 2.504E+02, 2.504E+02, 2.625E+02, 6.282E+01, 7.019E+01, 7.441E+01, 8.210E+01, 1.021E+02, 1.439E+02, 1.958E+02, 2.121E+02, 2.121E+02, 2.073E+02, 6.468E+01, 6.895E+01, 7.011E+01, 7.957E+01, 1.497E+02, 1.767E+02, 1.859E+02, 1.844E+02, 1.844E+02, 1.784E+02, 6.045E+01, 6.551E+01, 7.609E+01, 8.572E+01, 9.166E+01, 1.351E+02, 1.722E+02, 1.686E+02, 1.686E+02, 1.692E+02, 1.098E+02, 1.105E+02, 1.107E+02, 1.113E+02, 1.118E+02, 1.125E+02, 1.163E+02, 1.179E+02, 2.964E+01, 3.251E+01, 3.632E+01, 5.146E+01, 6.960E+01, 8.996E+01, 9.432E+01, 9.598E+01, 9.673E+01, 9.673E+01, 2.995E+01, 3.896E+01, 4.580E+01, 6.336E+01, 7.129E+01, 7.732E+01, 8.275E+01, 8.253E+01, 8.034E+01, 8.034E+01,-5.454E-01, 7.245E+01,-5.013E-01, 8.656E+01, 2.905E-01, 1.306E+02, 1.688E+00, 2.184E+02,-6.371E-01, 7.205E+01,-5.271E-01, 8.656E+01, 6.020E-01, 1.441E+02, 1.576E+00, 1.976E+02,-6.724E-01, 3.294E+01,-8.522E-02, 5.182E+01, 6.664E-01, 8.016E+01, 1.142E+00, 9.238E+01,-6.419E-01, 3.400E+01,-3.897E-02, 5.096E+01, 4.720E-01, 7.400E+01, 8.404E-01, 8.425E+01, 6.964E+00, 7.366E+00, 6.093E+00, 2.737E+00, 1.961E-01, 1.961E-01, 1.959E-01, 1.955E-01
 5.100E+02, 6.467E+01, 7.054E+01, 7.565E+01, 8.257E+01, 1.100E+02, 1.755E+02, 2.154E+02, 2.442E+02, 2.442E+02, 2.527E+02, 6.605E+01, 7.115E+01, 7.383E+01, 8.160E+01, 1.034E+02, 1.449E+02, 1.943E+02, 2.120E+02, 2.120E+02, 2.070E+02, 6.542E+01, 7.071E+01, 7.180E+01, 7.066E+01, 1.457E+02, 1.701E+02, 1.855E+02, 1.866E+02, 1.866E+02, 1.813E+02, 5.984E+01, 6.570E+01, 7.422E+01, 8.535E+01, 9.534E+01, 1.349E+02, 1.660E+02, 1.659E+02, 1.659E+02, 1.668E+02, 1.046E+02, 1.088E+02, 1.110E+02, 1.117E+02, 1.117E+02, 1.127E+02, 1.170E+02, 1.214E+02, 2.969E+01, 3.242E+01, 3.598E+01, 5.067E+01, 7.165E+01, 8.790E+01, 9.504E+01, 9.802E+01, 1.009E+02, 1.009E+02, 3.029E+01, 3.943E+01, 4.639E+01, 6.332E+01, 7.270E+01, 7.796E+01, 8.274E+01, 8.272E+01, 8.093E+01, 8.093E+01,-5.376E-01, 7.184E+01,-4.843E-01, 8.791E+01, 3.700E-01, 1.340E+02, 1.656E+00, 2.172E+02,-6.275E-01, 7.161E+01,-4.368E-01, 9.088E+01, 5.686E-01, 1.427E+02, 1.612E+00, 1.968E+02,-7.144E-01, 3.301E+01,-9.206E-02, 5.077E+01, 5.970E-01, 8.031E+01, 1.300E+00, 9.502E+01,-6.557E-01, 3.471E+01,-4.314E-02, 5.061E+01, 4.340E-01, 7.489E+01, 8.739E-01, 8.455E+01, 7.043E+00, 7.430E+00, 5.840E+00, 2.737E+00, 1.961E-01, 1.959E-01, 1.957E-01, 1.954E-01
 5.250E+02, 6.471E+01, 7.063E+01, 7.592E+01, 8.360E+01, 1.096E+02, 1.773E+02, 2.143E+02, 2.415E+02, 2.415E+02, 2.550E+02, 6.541E+01, 7.078E+01, 7.554E+01, 8.079E+01, 1.019E+02, 1.439E+02, 1.969E+02, 2.128E+02, 2.128E+02, 2.072E+02, 6.546E+01, 7.008E+01, 7.054E+01, 7.273E+01, 1.481E+02, 1.761E+02, 1.866E+02, 1.868E+02, 1.868E+02, 1.818E+02, 6.048E+01, 7.016E+01, 8.271E+01, 8.808E+01, 9.672E+01, 1.376E+02, 1.691E+02, 1.699E+02, 1.699E+02, 1.702E+02, 1.044E+02, 1.080E+02, 1.125E+02, 1.138E+02, 1.141E+02, 1.143E+02, 1.174E+02, 1.198E+02, 2.997E+01, 3.260E+01, 3.621E+01, 5.041E+01, 7.637E+01, 9.121E+01, 9.751E+01, 9.937E+01, 1.009E+02, 1.009E+02, 3.009E+01, 3.841E+01, 4.620E+01, 6.424E+01, 7.298E+01, 7.915E+01, 8.403E+01, 8.386E+01, 8.174E+01, 8.174E+01,-4.966E-01, 7.240E+01,-4.856E-01, 8.647E+01, 2.788E-01, 1.313E+02, 1.678E+00, 2.177E+02,-5.414E-01, 7.084E+01,-5.226E-01, 9.020E+01, 5.939E-01, 1.427E+02, 1.626E+00, 1.988E+02,-7.118E-01, 3.305E+01, 1.347E-02, 5.305E+01, 5.863E-01, 8.003E+01, 1.166E+00, 9.499E+01,-6.661E-01, 3.517E+01,-3.564E-02, 5.239E+01, 4.349E-01, 7.600E+01, 8.374E-01, 8.575E+01, 6.844E+00, 7.242E+00, 6.002E+00, 2.758E+00, 1.962E-01, 1.961E-01, 1.959E-01, 1.956E-01
 5.400E+02, 6.510E+01, 7.086E+01, 7.617E+01, 8.340E+01, 1.091E+02, 1.759E+02, 2.161E+02, 2.470E+02, 2.470E+02, 2.613E+02, 6.572E+01, 7.089E+01, 7.655E+01, 8.213E+01, 1.038E+02, 1.446E+02, 1.965E+02, 2.128E+02, 2.128E+02, 2.077E+02, 6.581E+01, 7.172E+01, 7.181E+01, 7.086E+01, 1.370E+02, 1.776E+02, 1.874E+02, 1.881E+02, 1.881E+02, 1.825E+02, 5.950E+01, 6.774E+01, 7.838E+01, 8.411E+01, 9.376E+01, 1.340E+02, 1.705E+02, 1.679E+02, 1.679E+02, 1.679E+02, 1.033E+02, 1.068E+02, 1.090E+02, 1.105E+02, 1.124E+02, 1.128E+02, 1.167E+02, 1.215E+02, 2.999E+01, 3.286E+01, 3.636E+01, 4.997E+01, 7.333E+01, 8.946E+01, 9.528E+01, 9.771E+01, 9.957E+01, 9.957E+01, 3.096E+01, 3.917E+01, 4.493E+01, 6.441E+01, 7.304E+01, 7.937E+01, 8.449E+01, 8.413E+01, 8.202E+01, 8.202E+01,-5.340E-01, 7.319E+01,-4.611E-01, 8.616E+01, 3.678E-01, 1.326E+02, 1.673E+00, 2.184E+02,-7.048E-01, 7.248E+01,-4.416E-01, 9.018E+01, 5.643E-01, 1.431E+02, 1.621E+00, 1.998E+02,-7.373E-01, 3.333E+01,-6.311E-02, 5.289E+01, 5.744E-01, 8.104E+01, 1.188E+00, 9.407E+01,-6.602E-01, 3.465E+01,-7.811E-03, 5.149E+01, 4.296E-01, 7.527E+01, 9.208E-01, 8.686E+01, 7.105E+00, 7.506E+00, 5.920E+00, 2.769E+00, 1.961E-01, 1.960E-01, 1.957E-01, 1.955E-01
 5.550E+02, 6.442E+01, 7.057E+01, 7.649E+01, 8.353E+01, 1.100E+02, 1.790E+02, 2.147E+02, 2.489E+02, 2.489E+02, 2.637E+02, 6.635E+01, 7.148E+01, 7.611E+01, 8.325E+01, 1.050E+02, 1.455E+02, 1.965E+02, 2.138E+02, 2.138E+02, 2.090E+02, 6.858E+01, 7.249E+01, 7.183E+01, 7.218E+01, 1.431E+02, 1.786E+02, 1.872E+02, 1.869E+02, 1.869E+02, 1.816E+02, 6.186E+01, 6.978E+01, 8.285E+01, 8.678E+01, 9.183E+01, 1.306E+02, 1.725E+02, 1.716E+02, 1.716E+02, 1.718E+02, 1.131E+02, 1.109E+02, 1.086E+02, 1.104E+02, 1.116E+02, 1.122E+02, 1.161E+02, 1.179E+02, 3.011E+01, 3.313E+01, 3.666E+01, 4.881E+01, 7.309E+01, 8.992E+01, 9.457E+01, 9.631E+01, 9.690E+01, 9.690E+01, 2.955E+01, 3.799E+01, 4.455E+01, 6.294E+01, 7.278E+01, 7.879E+01, 8.418E+01, 8.384E+01, 8.161E+01, 8.161E+01,-5.406E-01, 7.410E+01,-4.665E-01, 8.935E+01, 2.901E-01, 1.336E+02, 1.723E+00, 2.203E+02,-5.685E-01, 7.530E+01,-4.851E-01, 9.118E+01, 5.567E-01, 1.459E+02, 1.586E+00, 1.991E+02,-7.081E-01, 3.322E+01,-7.065E-02, 5.073E+01, 6.738E-01, 8.127E+01, 1.173E+00, 9.480E+01,-7.145E-01, 3.333E+01, 1.899E-02, 5.113E+01, 4.389E-01, 7.473E+01, 8.735E-01, 8.580E+01, 6.861E+00, 7.265E+00, 6.239E+00, 2.777E+00, 1.963E-01, 1.962E-01, 1.959E-01, 1.956E-01
 5.700E+02, 6.619E+01, 7.251E+01, 7.778E+01, 8.553E+01, 1.148E+02, 1.803E+02, 2.184E+02, 2.478E+02, 2.478E+02, 2.613E+02, 6.622E+01, 7.184E+01, 7.632E+01, 8.347E+01, 1.094E+02, 1.469E+02, 1.982E+02, 2.148E+02, 2.148E+02, 2.098E+02, 6.426E+01, 6.851E+01, 6.778E+01, 8.413E+01, 1.572E+02, 1.771E+02, 1.874E+02, 1.878E+02, 1.878E+02, 1.824E+02, 5.968E+01, 6.530E+01, 7.608E+01, 8.333E+01, 9.018E+01, 1.331E+02, 1.717E+02, 1.713E+02, 1.713E+02, 1.731E+02, 9.811E+01, 1.055E+02, 1.091E+02, 1.109E+02, 1.111E+02, 1.123E+02, 1.185E+02, 1.244E+02, 2.944E+01, 3.225E+01, 3.610E+01, 4.753E+01, 6.829E+01, 8.753E+01, 9.516E+01, 9.725E+01, 9.924E+01, 9.924E+01, 3.004E+01, 3.840E+01, 4.456E+01, 6.338E+01, 7.279E+01, 7.828E+01, 8.383E+01, 8.398E+01, 8.215E+01, 8.215E+01,-5.488E-01, 7.502E+01,-3.894E-01, 9.150E+01, 3.151E-01, 1.326E+02, 1.716E+00, 2.215E+02,-6.830E-01, 7.394E+01,-3.390E-01, 8.908E+01, 5.673E-01, 1.461E+02, 1.626E+00, 1.991E+02,-7.071E-01, 3.251E+01,-4.802E-03, 5.199E+01, 6.082E-01, 8.099E+01, 1.295E+00, 9.553E+01,-6.716E-01, 3.302E+01, 1.433E-02, 5.182E+01, 4.310E-01, 7.561E+01, 8.581E-01, 8.623E+01, 7.117E+00, 7.530E+00, 6.027E+00, 2.799E+00, 1.961E-01, 1.959E-01, 1.956E-01, 1.953E-01
