s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,m/s,C,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol
 1.350E+02, 2.951E+01, 3.133E+01, 3.491E+01, 3.921E+01, 5.478E+01, 8.052E+01, 1.048E+02, 1.191E+02, 1.191E+02, 1.252E+02, 2.823E+01, 3.320E+01, 3.682E+01, 4.145E+01, 5.777E+01, 7.703E+01, 9.398E+01, 9.965E+01, 9.965E+01, 9.626E+01, 3.617E+01, 3.785E+01, 3.803E+01, 3.992E+01, 6.734E+01, 8.324E+01, 8.637E+01, 8.599E+01, 8.599E+01, 8.353E+01, 3.548E+01, 3.726E+01, 4.296E+01, 4.586E+01, 4.696E+01, 6.302E+01, 8.274E+01, 8.281E+01, 8.281E+01, 8.255E+01, 5.620E+01, 5.096E+01, 4.917E+01, 4.970E+01, 5.042E+01, 5.057E+01, 5.378E+01, 5.460E+01, 2.309E+01, 2.312E+01, 2.317E+01, 2.538E+01, 3.055E+01, 4.015E+01, 4.325E+01, 4.462E+01, 4.544E+01, 4.544E+01, 2.316E+01, 2.388E+01, 2.454E+01, 2.587E+01, 2.805E+01, 3.147E+01, 3.550E+01, 3.574E+01, 3.509E+01, 3.509E+01,-4.839E-01, 3.483E+01,-5.445E-01, 4.537E+01,-3.729E-02, 7.040E+01, 9.954E-01, 1.023E+02,-4.374E-01, 3.459E+01,-6.194E-01, 4.222E+01, 1.908E-01, 7.727E+01, 9.054E-01, 9.180E+01,-4.324E-01, 2.311E+01,-2.715E-01, 2.471E+01, 3.673E-01, 3.414E+01, 9.137E-01, 4.273E+01,-4.105E-01, 2.312E+01,-2.934E-01, 2.480E+01, 2.389E-01, 2.906E+01, 6.789E-01, 3.667E+01, 2.065E+00, 2.141E+00, 2.082E+00, 7.798E-01, 2.064E-01, 2.061E-01, 2.056E-01, 2.052E-01
 1.500E+02, 3.141E+01, 3.263E+01, 3.615E+01, 4.073E+01, 5.776E+01, 8.446E+01, 1.063E+02, 1.189E+02, 1.189E+02, 1.247E+02, 2.917E+01, 3.412E+01, 3.788E+01, 4.323E+01, 6.018E+01, 7.971E+01, 9.673E+01, 1.003E+02, 1.003E+02, 9.609E+01, 3.716E+01, 3.909E+01, 3.898E+01, 3.868E+01, 6.242E+01, 8.508E+01, 8.816E+01, 8.698E+01, 8.698E+01, 8.440E+01, 3.568E+01, 3.758E+01, 4.349E+01, 4.704E+01, 4.952E+01, 6.227E+01, 8.477E+01, 8.519E+01, 8.519E+01, 8.484E+01, 6.011E+01, 5.671E+01, 5.335E+01, 5.197E+01, 5.218E+01, 5.299E+01, 5.574E+01, 5.716E+01, 2.311E+01, 2.314E+01, 2.335E+01, 2.498E+01, 3.068E+01, 3.973E+01, 4.498E+01, 4.628E+01, 4.661E+01, 4.661E+01, 2.354E+01, 2.537E+01, 2.680E+01, 2.958E+01, 3.209E+01, 3.561E+01, 3.891E+01, 3.907E+01, 3.828E+01, 3.828E+01,-5.602E-01, 3.576E+01,-5.448E-01, 4.728E+01,-1.141E-01, 7.280E+01, 1.075E+00, 1.023E+02,-4.040E-01, 3.513E+01,-5.875E-01, 4.519E+01, 2.299E-01, 7.940E+01, 9.010E-01, 9.332E+01,-4.363E-01, 2.316E+01,-3.131E-01, 2.551E+01, 3.146E-01, 3.589E+01, 9.012E-01, 4.450E+01,-3.774E-01, 2.394E+01,-2.709E-01, 2.614E+01, 2.770E-01, 3.294E+01, 6.853E-01, 4.000E+01, 2.124E+00, 2.202E+00, 2.099E+00, 8.184E-01, 2.057E-01, 2.055E-01, 2.049E-01, 2.046E-01
 1.650E+02, 3.267E+01, 3.397E+01, 3.697E+01, 4.172E+01, 5.763E+01, 8.461E+01, 1.068E+02, 1.226E+02, 1.226E+02, 1.285E+02, 2.997E+01, 3.449E+01, 3.933E+01, 4.431E+01, 6.115E+01, 7.996E+01, 9.801E+01, 1.031E+02, 1.031E+02, 9.967E+01, 3.712E+01, 3.795E+01, 3.888E+01, 3.898E+01, 6.973E+01, 8.691E+01, 8.981E+01, 8.905E+01, 8.905E+01, 8.643E+01, 3.573E+01, 3.784E+01, 4.321E+01, 4.623E+01, 5.036E+01, 6.066E+01, 8.591E+01, 8.671E+01, 8.671E+01, 8.673E+01, 5.792E+01, 5.686E+01, 5.559E+01, 5.484E+01, 5.496E+01, 5.576E+01, 5.742E+01, 5.950E+01, 2.319E+01, 2.334E+01, 2.369E+01, 2.560E+01, 3.239E+01, 4.124E+01, 4.581E+01, 4.744E+01, 4.836E+01, 4.836E+01, 2.384E+01, 2.642E+01, 2.827E+01, 3.226E+01, 3.454E+01, 3.732E+01, 4.017E+01, 4.027E+01, 3.960E+01, 3.960E+01,-4.101E-01, 3.632E+01,-5.462E-01, 4.920E+01,-1.252E-01, 7.312E+01, 9.972E-01, 1.055E+02,-3.115E-01, 3.598E+01,-5.502E-01, 4.691E+01, 1.061E-01, 7.994E+01, 9.093E-01, 9.471E+01,-4.218E-01, 2.348E+01,-3.242E-01, 2.610E+01, 3.040E-01, 3.713E+01, 8.975E-01, 4.604E+01,-3.335E-01, 2.469E+01,-1.940E-01, 2.796E+01, 2.414E-01, 3.405E+01, 6.261E-01, 4.116E+01, 2.177E+00, 2.261E+00, 2.037E+00, 8.521E-01, 2.054E-01, 2.052E-01, 2.047E-01, 2.043E-01
 1.800E+02, 3.352E+01, 3.497E+01, 3.797E+01, 4.254E+01, 5.910E+01, 8.649E+01, 1.063E+02, 1.220E+02, 1.220E+02, 1.276E+02, 3.054E+01, 3.561E+01, 3.959E+01, 4.398E+01, 5.924E+01, 7.989E+01, 9.912E+01, 1.051E+02, 1.051E+02, 1.014E+02, 3.882E+01, 3.954E+01, 4.075E+01, 4.017E+01, 6.981E+01, 8.925E+01, 9.189E+01, 9.162E+01, 9.162E+01, 8.862E+01, 3.717E+01, 3.941E+01, 4.520E+01, 4.779E+01, 5.028E+01, 6.733E+01, 8.761E+01, 8.859E+01, 8.859E+01, 8.864E+01, 6.296E+01, 6.117E+01, 5.921E+01, 5.724E+01, 5.714E+01, 5.807E+01, 5.874E+01, 5.996E+01, 2.346E+01, 2.380E+01, 2.434E+01, 2.696E+01, 3.363E+01, 4.275E+01, 4.779E+01, 4.887E+01, 4.951E+01, 4.951E+01, 2.370E+01, 2.633E+01, 2.862E+01, 3.327E+01, 3.572E+01, 3.839E+01, 4.123E+01, 4.131E+01, 4.039E+01, 4.039E+01,-5.143E-01, 3.753E+01,-5.405E-01, 4.708E+01,-7.326E-02, 7.297E+01, 1.117E+00, 1.065E+02,-2.827E-01, 3.739E+01,-6.525E-01, 4.587E+01, 2.202E-01, 7.951E+01, 9.708E-01, 9.641E+01,-4.057E-01, 2.408E+01,-2.901E-01, 2.729E+01, 4.044E-01, 3.949E+01, 9.135E-01, 4.782E+01,-4.532E-01, 2.488E+01,-1.235E-01, 2.896E+01, 2.563E-01, 3.638E+01, 6.080E-01, 4.228E+01, 2.178E+00, 2.268E+00, 1.999E+00, 8.621E-01, 2.051E-01, 2.050E-01, 2.045E-01, 2.039E-01
 1.950E+02, 3.421E+01, 3.533E+01, 3.863E+01, 4.296E+01, 5.991E+01, 8.735E+01, 1.064E+02, 1.218E+02, 1.218E+02, 1.281E+02, 3.207E+01, 3.675E+01, 4.041E+01, 4.524E+01, 6.031E+01, 7.949E+01, 9.844E+01, 1.054E+02, 1.054E+02, 1.016E+02, 3.848E+01, 3.972E+01, 3.928E+01, 4.045E+01, 7.448E+01, 8.925E+01, 9.292E+01, 9.204E+01, 9.204E+01, 8.896E+01, 3.703E+01, 3.917E+01, 4.407E+01, 4.928E+01, 5.271E+01, 7.301E+01, 8.885E+01, 8.957E+01, 8.957E+01, 8.903E+01, 6.125E+01, 6.048E+01, 5.915E+01, 5.921E+01, 5.951E+01, 5.968E+01, 6.150E+01, 6.231E+01, 2.360E+01, 2.418E+01, 2.487E+01, 2.904E+01, 3.669E+01, 4.415E+01, 4.952E+01, 5.061E+01, 5.127E+01, 5.127E+01, 2.424E+01, 2.680E+01, 2.897E+01, 3.409E+01, 3.686E+01, 3.982E+01, 4.257E+01, 4.260E+01, 4.148E+01, 4.148E+01,-4.655E-01, 3.876E+01,-5.353E-01, 4.823E+01, 4.806E-02, 7.288E+01, 1.041E+00, 1.071E+02,-4.173E-01, 3.886E+01,-5.863E-01, 4.964E+01, 2.877E-01, 8.142E+01, 9.637E-01, 9.723E+01,-4.823E-01, 2.442E+01,-2.464E-01, 2.805E+01, 3.382E-01, 4.064E+01, 8.857E-01, 4.889E+01,-4.374E-01, 2.508E+01,-1.292E-01, 2.972E+01, 2.583E-01, 3.775E+01, 6.287E-01, 4.366E+01, 2.173E+00, 2.269E+00, 2.056E+00, 8.628E-01, 2.052E-01, 2.050E-01, 2.045E-01, 2.041E-01
 2.100E+02, 3.522E+01, 3.647E+01, 3.949E+01, 4.372E+01, 5.859E+01, 8.546E+01, 1.071E+02, 1.227E+02, 1.227E+02, 1.298E+02, 3.279E+01, 3.733E+01, 4.132E+01, 4.582E+01, 5.982E+01, 7.942E+01, 9.950E+01, 1.057E+02, 1.057E+02, 1.023E+02, 3.901E+01, 4.058E+01, 4.020E+01, 4.040E+01, 7.671E+01, 8.977E+01, 9.304E+01, 9.221E+01, 9.221E+01, 8.918E+01, 3.706E+01, 3.980E+01, 4.372E+01, 4.772E+01, 4.990E+01, 6.740E+01, 8.933E+01, 8.991E+01, 8.991E+01, 8.984E+01, 6.266E+01, 6.090E+01, 5.940E+01, 5.872E+01, 5.893E+01, 5.899E+01, 6.075E+01, 6.215E+01, 2.382E+01, 2.445E+01, 2.519E+01, 3.034E+01, 3.716E+01, 4.526E+01, 5.029E+01, 5.106E+01, 5.188E+01, 5.188E+01, 2.391E+01, 2.669E+01, 2.905E+01, 3.483E+01, 3.800E+01, 4.088E+01, 4.383E+01, 4.388E+01, 4.285E+01, 4.285E+01,-4.294E-01, 3.873E+01,-5.206E-01, 4.906E+01, 3.939E-02, 7.301E+01, 1.079E+00, 1.075E+02,-3.858E-01, 3.924E+01,-6.144E-01, 4.819E+01, 2.037E-01, 7.945E+01, 9.576E-01, 9.771E+01,-4.767E-01, 2.455E+01,-2.270E-01, 3.057E+01, 3.819E-01, 4.244E+01, 8.759E-01, 4.971E+01,-4.915E-01, 2.513E+01,-1.295E-01, 3.049E+01, 2.996E-01, 3.911E+01, 5.912E-01, 4.459E+01, 2.137E+00, 2.233E+00, 2.133E+00, 8.616E-01, 2.047E-01, 2.046E-01, 2.042E-01, 2.037E-01
 2.250E+02, 3.587E+01, 3.704E+01, 4.016E+01, 4.421E+01, 5.877E+01, 8.657E+01, 1.109E+02, 1.234E+02, 1.234E+02, 1.298E+02, 3.381E+01, 3.741E+01, 4.146E+01, 4.590E+01, 6.042E+01, 8.042E+01, 9.981E+01, 1.060E+02, 1.060E+02, 1.025E+02, 3.974E+01, 4.137E+01, 4.149E+01, 4.166E+01, 7.609E+01, 9.077E+01, 9.376E+01, 9.274E+01, 9.274E+01, 8.996E+01, 3.854E+01, 4.147E+01, 4.487E+01, 4.870E+01, 5.377E+01, 6.906E+01, 8.990E+01, 8.967E+01, 8.967E+01, 8.944E+01, 6.273E+01, 6.123E+01, 5.956E+01, 5.845E+01, 5.860E+01, 5.919E+01, 6.041E+01, 6.152E+01, 2.375E+01, 2.452E+01, 2.545E+01, 2.975E+01, 3.863E+01, 4.663E+01, 5.047E+01, 5.159E+01, 5.212E+01, 5.212E+01, 2.418E+01, 2.758E+01, 2.990E+01, 3.601E+01, 3.918E+01, 4.189E+01, 4.486E+01, 4.497E+01, 4.382E+01, 4.382E+01,-4.285E-01, 3.942E+01,-5.301E-01, 4.931E+01, 2.212E-03, 7.289E+01, 1.038E+00, 1.085E+02,-3.971E-01, 4.003E+01,-5.373E-01, 4.986E+01, 2.301E-01, 8.056E+01, 9.389E-01, 9.800E+01,-4.689E-01, 2.468E+01,-2.133E-01, 3.014E+01, 4.378E-01, 4.348E+01, 8.664E-01, 5.032E+01,-5.121E-01, 2.533E+01,-1.255E-01, 3.109E+01, 2.770E-01, 4.001E+01, 6.172E-01, 4.564E+01, 2.211E+00, 2.309E+00, 2.124E+00, 8.733E-01, 2.042E-01, 2.041E-01, 2.038E-01, 2.033E-01
 2.400E+02, 3.636E+01, 3.753E+01, 4.077E+01, 4.423E+01, 5.845E+01, 8.766E+01, 1.113E+02, 1.242E+02, 1.242E+02, 1.285E+02, 3.496E+01, 3.927E+01, 4.224E+01, 4.555E+01, 6.004E+01, 8.081E+01, 1.015E+02, 1.073E+02, 1.073E+02, 1.037E+02, 4.036E+01, 4.198E+01, 4.267E+01, 4.159E+01, 7.255E+01, 9.034E+01, 9.435E+01, 9.369E+01, 9.369E+01, 9.094E+01, 3.866E+01, 4.154E+01, 4.585E+01, 4.984E+01, 5.237E+01, 6.763E+01, 9.022E+01, 9.020E+01, 9.020E+01, 9.036E+01, 6.419E+01, 6.384E+01, 6.179E+01, 6.054E+01, 6.021E+01, 6.020E+01, 6.149E+01, 6.195E+01, 2.383E+01, 2.472E+01, 2.559E+01, 3.073E+01, 3.954E+01, 4.779E+01, 5.142E+01, 5.293E+01, 5.331E+01, 5.331E+01, 2.407E+01, 2.757E+01, 2.955E+01, 3.591E+01, 3.975E+01, 4.254E+01, 4.522E+01, 4.510E+01, 4.405E+01, 4.405E+01,-4.270E-01, 4.005E+01,-5.051E-01, 4.932E+01,-3.652E-02, 7.326E+01, 1.085E+00, 1.094E+02,-3.401E-01, 4.000E+01,-5.498E-01, 5.034E+01, 2.615E-01, 8.128E+01, 9.694E-01, 9.989E+01,-4.474E-01, 2.491E+01,-1.894E-01, 2.991E+01, 3.329E-01, 4.268E+01, 8.183E-01, 5.031E+01,-4.892E-01, 2.551E+01,-8.267E-02, 3.154E+01, 2.683E-01, 4.048E+01, 6.671E-01, 4.615E+01, 2.236E+00, 2.343E+00, 2.091E+00, 8.828E-01, 2.040E-01, 2.038E-01, 2.034E-01, 2.030E-01
 2.550E+02, 3.682E+01, 3.817E+01, 4.109E+01, 4.496E+01, 6.111E+01, 8.704E+01, 1.116E+02, 1.260E+02, 1.260E+02, 1.322E+02, 3.599E+01, 3.987E+01, 4.324E+01, 4.697E+01, 6.070E+01, 8.118E+01, 1.013E+02, 1.075E+02, 1.075E+02, 1.041E+02, 3.985E+01, 4.198E+01, 4.256E+01, 4.256E+01, 7.240E+01, 9.183E+01, 9.579E+01, 9.501E+01, 9.501E+01, 9.199E+01, 3.800E+01, 4.031E+01, 4.531E+01, 4.924E+01, 5.097E+01, 6.387E+01, 9.064E+01, 9.153E+01, 9.153E+01, 9.117E+01, 6.365E+01, 6.407E+01, 6.265E+01, 6.173E+01, 6.145E+01, 6.168E+01, 6.354E+01, 6.403E+01, 2.386E+01, 2.482E+01, 2.587E+01, 3.155E+01, 4.206E+01, 4.828E+01, 5.215E+01, 5.346E+01, 5.416E+01, 5.416E+01, 2.383E+01, 2.759E+01, 2.926E+01, 3.582E+01, 3.981E+01, 4.261E+01, 4.512E+01, 4.505E+01, 4.411E+01, 4.411E+01,-4.211E-01, 4.077E+01,-5.292E-01, 5.032E+01,-2.995E-02, 7.372E+01, 1.062E+00, 1.097E+02,-3.198E-01, 4.045E+01,-5.381E-01, 4.925E+01, 2.767E-01, 8.126E+01, 9.857E-01, 1.002E+02,-4.773E-01, 2.508E+01,-1.703E-01, 3.133E+01, 3.613E-01, 4.415E+01, 8.949E-01, 5.115E+01,-4.570E-01, 2.552E+01,-7.292E-02, 3.068E+01, 2.468E-01, 4.029E+01, 6.254E-01, 4.611E+01, 2.170E+00, 2.278E+00, 2.081E+00, 8.996E-01, 2.038E-01, 2.036E-01, 2.035E-01, 2.030E-01
 2.700E+02, 3.713E+01, 3.875E+01, 4.185E+01, 4.549E+01, 5.951E+01, 8.856E+01, 1.122E+02, 1.285E+02, 1.285E+02, 1.345E+02, 3.602E+01, 3.968E+01, 4.234E+01, 4.655E+01, 6.092E+01, 8.188E+01, 1.021E+02, 1.088E+02, 1.088E+02, 1.053E+02, 4.122E+01, 4.300E+01, 4.321E+01, 4.327E+01, 7.177E+01, 9.217E+01, 9.576E+01, 9.504E+01, 9.504E+01, 9.223E+01, 3.813E+01, 4.215E+01, 4.614E+01, 4.919E+01, 5.014E+01, 6.003E+01, 8.931E+01, 9.228E+01, 9.228E+01, 9.202E+01, 6.587E+01, 6.360E+01, 6.089E+01, 6.031E+01, 6.018E+01, 6.057E+01, 6.187E+01, 6.307E+01, 2.389E+01, 2.495E+01, 2.585E+01, 3.139E+01, 3.991E+01, 4.806E+01, 5.165E+01, 5.257E+01, 5.329E+01, 5.329E+01, 2.405E+01, 2.761E+01, 2.915E+01, 3.613E+01, 4.023E+01, 4.310E+01, 4.603E+01, 4.613E+01, 4.502E+01, 4.502E+01,-4.406E-01, 4.019E+01,-4.835E-01, 4.968E+01, 5.774E-02, 7.406E+01, 1.052E+00, 1.114E+02,-3.883E-01, 4.073E+01,-5.039E-01, 5.096E+01, 2.939E-01, 8.238E+01, 9.388E-01, 1.009E+02,-4.838E-01, 2.509E+01,-1.728E-01, 3.138E+01, 4.159E-01, 4.432E+01, 8.497E-01, 5.119E+01,-4.388E-01, 2.579E+01,-5.635E-02, 3.117E+01, 2.551E-01, 4.101E+01, 6.279E-01, 4.696E+01, 2.181E+00, 2.293E+00, 2.041E+00, 9.106E-01, 2.037E-01, 2.035E-01, 2.033E-01, 2.029E-01
 2.850E+02, 3.740E+01, 3.886E+01, 4.183E+01, 4.551E+01, 6.097E+01, 8.823E+01, 1.114E+02, 1.270E+02, 1.270E+02, 1.346E+02, 3.733E+01, 4.059E+01, 4.361E+01, 4.764E+01, 6.146E+01, 8.171E+01, 1.023E+02, 1.092E+02, 1.092E+02, 1.055E+02, 4.045E+01, 4.241E+01, 4.351E+01, 4.311E+01, 7.510E+01, 9.310E+01, 9.636E+01, 9.539E+01, 9.539E+01, 9.262E+01, 3.846E+01, 4.125E+01, 4.554E+01, 5.002E+01, 5.197E+01, 7.100E+01, 9.183E+01, 9.229E+01, 9.229E+01, 9.263E+01, 6.412E+01, 6.241E+01, 6.067E+01, 5.980E+01, 5.973E+01, 6.025E+01, 6.190E+01, 6.333E+01, 2.392E+01, 2.493E+01, 2.602E+01, 3.190E+01, 4.029E+01, 4.882E+01, 5.178E+01, 5.324E+01, 5.359E+01, 5.359E+01, 2.423E+01, 2.724E+01, 2.918E+01, 3.625E+01, 4.056E+01, 4.334E+01, 4.595E+01, 4.613E+01, 4.505E+01, 4.505E+01,-4.263E-01, 4.116E+01,-4.789E-01, 5.080E+01, 1.732E-02, 7.423E+01, 1.038E+00, 1.111E+02,-3.057E-01, 4.187E+01,-4.519E-01, 5.245E+01, 2.405E-01, 8.322E+01, 9.405E-01, 1.008E+02,-4.935E-01, 2.500E+01,-1.586E-01, 3.221E+01, 3.253E-01, 4.415E+01, 8.461E-01, 5.098E+01,-4.539E-01, 2.531E+01,-7.146E-02, 3.095E+01, 2.789E-01, 4.151E+01, 6.521E-01, 4.717E+01, 2.200E+00, 2.316E+00, 2.135E+00, 9.126E-01, 2.034E-01, 2.032E-01, 2.031E-01, 2.027E-01
 3.000E+02, 3.763E+01, 3.916E+01, 4.189E+01, 4.563E+01, 5.890E+01, 8.858E+01, 1.142E+02, 1.276E+02, 1.276E+02, 1.338E+02, 3.780E+01, 4.069E+01, 4.370E+01, 4.794E+01, 6.204E+01, 8.276E+01, 1.032E+02, 1.099E+02, 1.099E+02, 1.067E+02, 4.137E+01, 4.337E+01, 4.377E+01, 4.314E+01, 7.729E+01, 9.239E+01, 9.645E+01, 9.634E+01, 9.634E+01, 9.356E+01, 3.980E+01, 4.298E+01, 4.708E+01, 5.043E+01, 5.397E+01, 7.005E+01, 9.165E+01, 9.350E+01, 9.350E+01, 9.357E+01, 6.390E+01, 6.237E+01, 5.938E+01, 5.941E+01, 5.959E+01, 6.036E+01, 6.237E+01, 6.428E+01, 2.400E+01, 2.480E+01, 2.597E+01, 3.051E+01, 4.021E+01, 4.883E+01, 5.202E+01, 5.391E+01, 5.430E+01, 5.430E+01, 2.411E+01, 2.727E+01, 2.911E+01, 3.636E+01, 4.065E+01, 4.360E+01, 4.607E+01, 4.617E+01, 4.533E+01, 4.533E+01,-3.744E-01, 4.203E+01,-4.471E-01, 4.998E+01, 2.005E-03, 7.467E+01, 1.049E+00, 1.122E+02,-4.536E-01, 4.129E+01,-4.899E-01, 5.165E+01, 3.047E-01, 8.431E+01, 9.762E-01, 1.015E+02,-4.861E-01, 2.490E+01,-1.713E-01, 3.116E+01, 3.536E-01, 4.433E+01, 8.462E-01, 5.168E+01,-4.658E-01, 2.530E+01,-1.247E-01, 3.085E+01, 2.653E-01, 4.166E+01, 6.514E-01, 4.721E+01, 2.224E+00, 2.344E+00, 2.242E+00, 8.958E-01, 2.031E-01, 2.030E-01, 2.027E-01, 2.025E-01
 3.150E+02, 3.819E+01, 3.941E+01, 4.228E+01, 4.617E+01, 6.140E+01, 8.907E+01, 1.135E+02, 1.289E+02, 1.289E+02, 1.364E+02, 3.888E+01, 4.147E+01, 4.409E+01, 4.748E+01, 5.956E+01, 8.215E+01, 1.039E+02, 1.104E+02, 1.104E+02, 1.068E+02, 4.039E+01, 4.297E+01, 4.367E+01, 4.342E+01, 7.241E+01, 9.407E+01, 9.668E+01, 9.660E+01, 9.660E+01, 9.431E+01, 3.957E+01, 4.238E+01, 4.716E+01, 5.038E+01, 5.350E+01, 7.082E+01, 9.228E+01, 9.383E+01, 9.383E+01, 9.376E+01, 6.876E+01, 6.638E+01, 6.222E+01, 6.112E+01, 6.109E+01, 6.158E+01, 6.322E+01, 6.450E+01, 2.395E+01, 2.476E+01, 2.601E+01, 3.114E+01, 4.154E+01, 4.981E+01, 5.213E+01, 5.351E+01, 5.410E+01, 5.410E+01, 2.433E+01, 2.787E+01, 2.938E+01, 3.667E+01, 4.088E+01, 4.372E+01, 4.649E+01, 4.653E+01, 4.558E+01, 4.558E+01,-4.875E-01, 4.247E+01,-4.897E-01, 4.977E+01,-5.251E-02, 7.512E+01, 1.058E+00, 1.124E+02,-4.547E-01, 4.242E+01,-5.257E-01, 5.118E+01, 2.180E-01, 8.266E+01, 9.665E-01, 1.023E+02,-4.959E-01, 2.485E+01,-1.876E-01, 3.110E+01, 4.406E-01, 4.432E+01, 8.316E-01, 5.156E+01,-5.141E-01, 2.536E+01,-2.505E-02, 3.068E+01, 2.868E-01, 4.156E+01, 6.505E-01, 4.768E+01, 2.264E+00, 2.384E+00, 2.300E+00, 9.032E-01, 2.029E-01, 2.028E-01, 2.025E-01, 2.022E-01
 3.300E+02, 3.859E+01, 4.010E+01, 4.270E+01, 4.585E+01, 5.940E+01, 8.837E+01, 1.147E+02, 1.290E+02, 1.290E+02, 1.334E+02, 3.908E+01, 4.125E+01, 4.423E+01, 4.660E+01, 6.060E+01, 8.199E+01, 1.049E+02, 1.110E+02, 1.110E+02, 1.078E+02, 4.093E+01, 4.324E+01, 4.451E+01, 4.380E+01, 6.877E+01, 9.448E+01, 9.819E+01, 9.737E+01, 9.737E+01, 9.462E+01, 3.951E+01, 4.193E+01, 4.785E+01, 5.208E+01, 5.535E+01, 7.031E+01, 9.475E+01, 9.421E+01, 9.421E+01, 9.436E+01, 6.420E+01, 6.434E+01, 6.331E+01, 6.328E+01, 6.341E+01, 6.306E+01, 6.443E+01, 6.594E+01, 2.391E+01, 2.493E+01, 2.594E+01, 3.114E+01, 4.273E+01, 5.069E+01, 5.376E+01, 5.542E+01, 5.611E+01, 5.611E+01, 2.396E+01, 2.745E+01, 2.960E+01, 3.688E+01, 4.113E+01, 4.385E+01, 4.666E+01, 4.667E+01, 4.546E+01, 4.546E+01,-4.655E-01, 4.217E+01,-4.617E-01, 5.039E+01,-2.045E-02, 7.394E+01, 1.078E+00, 1.133E+02,-5.298E-01, 4.227E+01,-4.378E-01, 5.161E+01, 1.778E-01, 8.206E+01, 9.778E-01, 1.034E+02,-5.085E-01, 2.499E+01,-1.864E-01, 3.106E+01, 3.201E-01, 4.479E+01, 8.647E-01, 5.211E+01,-5.388E-01, 2.541E+01,-7.223E-02, 3.138E+01, 2.786E-01, 4.225E+01, 6.355E-01, 4.798E+01, 2.224E+00, 2.350E+00, 2.225E+00, 9.124E-01, 2.027E-01, 2.026E-01, 2.024E-01, 2.020E-01
 3.450E+02, 3.863E+01, 4.017E+01, 4.255E+01, 4.587E+01, 6.023E+01, 9.112E+01, 1.138E+02, 1.274E+02, 1.274E+02, 1.319E+02, 3.895E+01, 4.123E+01, 4.428E+01, 4.735E+01, 5.794E+01, 8.138E+01, 1.050E+02, 1.107E+02, 1.107E+02, 1.075E+02, 4.111E+01, 4.375E+01, 4.425E+01, 4.329E+01, 7.074E+01, 9.471E+01, 9.806E+01, 9.722E+01, 9.722E+01, 9.468E+01, 4.003E+01, 4.222E+01, 4.583E+01, 5.112E+01, 5.938E+01, 7.173E+01, 9.256E+01, 9.410E+01, 9.410E+01, 9.437E+01, 6.065E+01, 6.211E+01, 6.265E+01, 6.307E+01, 6.337E+01, 6.402E+01, 6.557E+01, 6.731E+01, 2.390E+01, 2.480E+01, 2.599E+01, 3.123E+01, 4.258E+01, 5.080E+01, 5.466E+01, 5.622E+01, 5.708E+01, 5.708E+01, 2.468E+01, 2.814E+01, 3.014E+01, 3.758E+01, 4.161E+01, 4.441E+01, 4.714E+01, 4.703E+01, 4.600E+01, 4.600E+01,-4.516E-01, 4.239E+01,-4.586E-01, 4.979E+01,-2.036E-02, 7.341E+01, 1.101E+00, 1.127E+02,-4.169E-01, 4.262E+01,-5.220E-01, 5.249E+01, 2.305E-01, 8.167E+01, 9.791E-01, 1.030E+02,-5.249E-01, 2.496E+01,-1.837E-01, 3.151E+01, 3.408E-01, 4.532E+01, 9.136E-01, 5.389E+01,-4.370E-01, 2.560E+01,-1.235E-01, 3.145E+01, 2.605E-01, 4.279E+01, 6.639E-01, 4.872E+01, 2.225E+00, 2.345E+00, 2.229E+00, 9.255E-01, 2.025E-01, 2.024E-01, 2.022E-01, 2.019E-01
