s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa
 1.7100084E+003, 1.5709039E+002, 0.0000000E+000,-9.7615862E+001,-9.7881478E+000,-7.0012929E+001,-4.8594987E-002, 1.1597673E-004, 0.0000000E+000,-2.1083769E+001,-2.0375028E+001,-7.3254849E-005, 3.4519989E-003, 3.6032813E-006,-7.6725926E-001,-8.7873362E-001,-7.0002291E-001,-4.9370254E-001, 5.0038449E-001,-7.1996507E-001,-6.8520862E-001, 3.8387954E+000,-9.3963411E-001,-6.7926884E-001,-6.8297266E-001,-1.1965490E+000,-6.7918295E-001,-6.9464677E-001,-1.3191747E+000,-6.7910455E-001,-7.0031576E-001,-1.3690283E+000
 1.7200084E+003, 1.5521762E+002, 0.0000000E+000,-9.6387906E+001,-8.8292460E+000,-6.9421011E+001,-4.8347897E-002, 5.4487641E-004, 0.0000000E+000,-2.0281103E+001,-1.9468342E+001,-1.0516662E-004, 3.4105302E-003, 9.6857712E-007,-7.5987033E-001,-8.5105393E-001,-6.9722878E-001,-4.7927354E-001, 5.5895644E-001,-7.0098518E-001,-6.8393924E-001, 4.0313877E+000,-9.4207266E-001,-6.7924861E-001,-6.8213167E-001,-1.1957556E+000,-6.7917514E-001,-6.9425820E-001,-1.3715742E+000,-6.7908993E-001,-6.9993749E-001,-1.3511995E+000
 1.7300017E+003, 1.5329789E+002, 0.0000000E+000,-9.5083267E+001,-9.3099507E+000,-6.8324464E+001,-4.7345842E-002, 1.7349771E-003, 0.0000000E+000,-2.0107175E+001,-1.9465402E+001,-1.2319340E-004, 3.3690943E-003, 3.2350047E-007,-7.5765004E-001,-8.5573007E-001,-6.9774372E-001,-4.7207445E-001, 6.1050142E-001,-6.9860524E-001,-6.8294585E-001, 4.2301072E+000,-9.3302874E-001,-6.7924076E-001,-6.8117652E-001,-1.1480287E+000,-6.7922332E-001,-6.9379632E-001,-1.3070780E+000,-6.7910592E-001,-7.0006609E-001,-1.4126260E+000
 1.7400161E+003, 1.5144769E+002, 0.0000000E+000,-9.3546448E+001,-9.2777484E+000,-6.7747148E+001,-4.6863679E-002, 2.3457101E-003, 0.0000000E+000,-2.0130517E+001,-1.9168169E+001,-6.4620144E-006, 3.3276009E-003, 3.9322360E-006,-7.4417470E-001,-8.3871009E-001,-6.9349754E-001,-4.4500039E-001, 6.8130910E-001,-6.8008756E-001,-6.8207110E-001, 4.4355365E+000,-9.3308950E-001,-6.7924218E-001,-6.8013565E-001,-1.1161255E+000,-6.7924913E-001,-6.9332656E-001,-1.2989662E+000,-6.7912639E-001,-6.9956773E-001,-1.3939620E+000
 1.7500076E+003, 1.4955550E+002, 0.0000000E+000,-9.2110890E+001,-8.8769440E+000,-6.7156362E+001,-4.6412320E-002, 1.1934227E-003, 0.0000000E+000,-1.9204366E+001,-1.8633914E+001,-7.6836682E-005, 3.2861131E-003,-5.7347619E-007,-7.3708664E-001,-8.3350567E-001,-6.9601716E-001,-4.2954966E-001, 7.4085368E-001,-6.8511317E-001,-6.8027445E-001, 4.6470095E+000,-9.3820050E-001,-6.7920817E-001,-6.7865648E-001,-1.1526106E+000,-6.7920456E-001,-6.9334422E-001,-1.2876213E+000,-6.7911478E-001,-6.9925193E-001,-1.3548832E+000
 1.7600061E+003, 1.4766274E+002, 0.0000000E+000,-9.1019260E+001,-8.5466948E+000,-6.6864243E+001,-4.5621844E-002, 6.9813675E-004, 0.0000000E+000,-1.9504427E+001,-1.8812378E+001,-2.3018764E-005, 3.2446764E-003, 7.2089301E-006,-7.3431776E-001,-7.7932136E-001,-6.8884001E-001,-4.1741456E-001, 8.0399862E-001,-6.6162807E-001,-6.8127527E-001, 4.8655285E+000,-9.2541190E-001,-6.7923870E-001,-6.7765954E-001,-1.1734042E+000,-6.7917147E-001,-6.9245976E-001,-1.3172008E+000,-6.7904765E-001,-6.9901512E-001,-1.3507509E+000
 1.7700125E+003, 1.4576831E+002, 0.0000000E+000,-8.9658303E+001,-9.6124106E+000,-6.6242526E+001,-4.5189696E-002, 8.3992174E-004, 0.0000000E+000,-2.0492604E+001,-1.9789280E+001,-9.5622217E-005, 3.2032065E-003,-2.3833692E-006,-7.2680919E-001,-7.5723453E-001,-6.9324078E-001,-4.0033080E-001, 8.7051283E-001,-6.5078502E-001,-6.8159933E-001, 5.0905332E+000,-9.3568108E-001,-6.7922633E-001,-6.7676781E-001,-1.1394890E+000,-6.7922990E-001,-6.9222533E-001,-1.3346420E+000,-6.7907007E-001,-6.9886923E-001,-1.3722558E+000
 1.7800105E+003, 1.4387320E+002, 0.0000000E+000,-8.8368531E+001,-9.0498857E+000,-6.5733192E+001,-4.4648122E-002, 2.0874717E-003, 0.0000000E+000,-1.9966072E+001,-1.9320966E+001, 1.4773181E-005, 3.1617262E-003, 6.9050556E-006,-7.1662180E-001,-7.5209719E-001,-6.8989852E-001,-3.7750986E-001, 9.4370378E-001,-6.3278377E-001,-6.7958705E-001, 5.3219932E+000,-9.2563579E-001,-6.7919705E-001,-6.7495164E-001,-1.1589975E+000,-6.7917485E-001,-6.9168822E-001,-1.2978230E+000,-6.7903122E-001,-6.9828302E-001,-1.3556007E+000
 1.7900038E+003, 1.4201503E+002, 0.0000000E+000,-8.7119297E+001,-8.4651584E+000,-6.5120894E+001,-4.3931215E-002,-4.9033569E-006, 0.0000000E+000,-1.9370353E+001,-1.8734254E+001,-6.7261534E-005, 3.1202690E-003, 1.6238990E-006,-7.0884110E-001,-7.4356580E-001,-6.9109564E-001,-3.5648576E-001, 1.0158672E+000,-6.0892880E-001,-6.7749810E-001, 5.5604179E+000,-9.3841367E-001,-6.7918747E-001,-6.7389433E-001,-1.1725981E+000,-6.7917776E-001,-6.9095554E-001,-1.3315481E+000,-6.7903322E-001,-6.9825819E-001,-1.3703914E+000
 1.8000103E+003, 1.4011077E+002, 0.0000000E+000,-8.5833135E+001,-8.2634507E+000,-6.4248193E+001,-4.3731544E-002, 2.0229208E-003, 0.0000000E+000,-1.9075472E+001,-1.8275713E+001,-9.6849507E-006, 3.0788006E-003, 5.3501002E-006,-7.0456125E-001,-7.0931485E-001,-6.9075609E-001,-3.4152406E-001, 1.0821526E+000,-6.0677536E-001,-6.7914686E-001, 5.8066961E+000,-9.3013133E-001,-6.7917098E-001,-6.7303105E-001,-1.1621053E+000,-6.7915256E-001,-6.8998412E-001,-1.2897582E+000,-6.7898959E-001,-6.9780134E-001,-1.3800225E+000
 1.8100137E+003, 1.3823562E+002, 0.0000000E+000,-8.4534673E+001,-9.1827552E+000,-6.3783819E+001,-4.2874191E-002, 1.1383229E-003, 0.0000000E+000,-1.9758590E+001,-1.9307363E+001,-5.6863454E-005, 3.0373296E-003, 5.9717319E-007,-6.9391286E-001,-6.8128659E-001,-6.8423624E-001,-3.2463465E-001, 1.1595435E+000,-5.8903618E-001,-6.7626038E-001, 6.0595054E+000,-9.2611174E-001,-6.7917591E-001,-6.7141980E-001,-1.1765813E+000,-6.7913118E-001,-6.8950386E-001,-1.3006151E+000,-6.7896066E-001,-6.9758342E-001,-1.3809088E+000
 1.8200155E+003, 1.3631855E+002, 0.0000000E+000,-8.3363669E+001,-8.1109192E+000,-6.3055782E+001,-4.2451540E-002, 2.4526415E-003, 0.0000000E+000,-1.8998192E+001,-1.8251821E+001,-6.1151263E-006, 2.9958385E-003, 6.8727249E-006,-6.8619954E-001,-6.5644377E-001,-6.8301023E-001,-3.0166904E-001, 1.2376498E+000,-5.7231285E-001,-6.7509891E-001, 6.3197656E+000,-9.2286415E-001,-6.7915022E-001,-6.6991011E-001,-1.1440803E+000,-6.7911324E-001,-6.8881768E-001,-1.3055662E+000,-6.7891705E-001,-6.9713916E-001,-1.3511928E+000
 1.8300129E+003, 1.3448016E+002, 0.0000000E+000,-8.2300187E+001,-8.6958525E+000,-6.2502966E+001,-4.1792574E-002, 2.6218308E-003, 0.0000000E+000,-1.9592308E+001,-1.9058011E+001,-3.3267174E-005, 2.9543695E-003, 3.0543715E-006,-6.7796793E-001,-6.3727206E-001,-6.8195602E-001,-2.8486724E-001, 1.3164492E+000,-5.6107430E-001,-6.7484314E-001, 6.5877104E+000,-9.2283099E-001,-6.7915444E-001,-6.6837637E-001,-1.1338886E+000,-6.7912078E-001,-6.8832550E-001,-1.2652893E+000,-6.7891184E-001,-6.9680186E-001,-1.3295143E+000
 1.8400116E+003, 1.3256321E+002, 0.0000000E+000,-8.1024447E+001,-8.4693997E+000,-6.1762500E+001,-4.1394582E-002,-9.4069673E-004, 0.0000000E+000,-1.9447214E+001,-1.8735470E+001,-8.7849731E-005, 2.9129137E-003,-2.2013300E-007,-6.6556953E-001,-6.3404844E-001,-6.8913459E-001,-2.7839278E-001, 1.3954270E+000,-5.7257128E-001,-6.7148572E-001, 6.8631309E+000,-9.1770547E-001,-6.7915221E-001,-6.6685584E-001,-1.1685653E+000,-6.7908907E-001,-6.8772271E-001,-1.2938565E+000,-6.7889787E-001,-6.9662092E-001,-1.3962196E+000
 1.8500156E+003, 1.3065202E+002, 0.0000000E+000,-7.9693855E+001,-8.8399501E+000,-6.1363101E+001,-4.0676780E-002, 2.7359985E-003, 0.0000000E+000,-1.9963565E+001,-1.9282825E+001,-3.1847742E-005, 2.8714508E-003, 5.9330507E-006,-6.5280252E-001,-6.2777575E-001,-6.8832737E-001,-2.5397050E-001, 1.4754839E+000,-5.2157025E-001,-6.7199670E-001, 7.1460135E+000,-9.0853471E-001,-6.7915928E-001,-6.6523473E-001,-1.1443696E+000,-6.7909319E-001,-6.8678079E-001,-1.3236018E+000,-6.7883244E-001,-6.9613915E-001,-1.3312769E+000
 1.8600149E+003, 1.2879857E+002, 0.0000000E+000,-7.8500336E+001,-7.9524981E+000,-6.0617545E+001,-4.0024848E-002, 2.0795638E-003, 0.0000000E+000,-1.8933660E+001,-1.8309755E+001,-5.1427626E-005, 2.8299753E-003, 1.8731573E-006,-6.4528708E-001,-5.9633456E-001,-6.8789018E-001,-2.3208108E-001, 1.5638399E+000,-4.9396022E-001,-6.7199171E-001, 7.4366866E+000,-9.1845303E-001,-6.7913618E-001,-6.6398265E-001,-1.1439068E+000,-6.7908683E-001,-6.8619543E-001,-1.2735252E+000,-6.7884518E-001,-6.9592876E-001,-1.3398725E+000
 1.8700112E+003, 1.2693371E+002, 0.0000000E+000,-7.7296983E+001,-9.0710562E+000,-6.0065574E+001,-3.9778480E-002, 1.3485211E-003, 0.0000000E+000,-2.0062911E+001,-1.9538333E+001, 5.9464573E-006, 2.7885167E-003, 1.3528727E-006,-6.3677883E-001,-5.4920597E-001,-6.8131539E-001,-1.9886064E-001, 1.6546320E+000,-5.2528787E-001,-6.6873913E-001, 7.7348183E+000,-9.3275546E-001,-6.7912299E-001,-6.6219273E-001,-1.1725799E+000,-6.7902989E-001,-6.8545554E-001,-1.2450850E+000,-6.7882575E-001,-6.9554414E-001,-1.3449888E+000
 1.8800159E+003, 1.2498381E+002, 0.0000000E+000,-7.6065568E+001,-8.6103087E+000,-5.9381830E+001,-3.9065768E-002, 2.4729114E-003, 0.0000000E+000,-1.9767348E+001,-1.9110494E+001,-1.1503289E-004, 2.7470542E-003, 4.3731054E-006,-6.2887472E-001,-5.3180155E-001,-6.8242169E-001,-1.7327709E-001, 1.7465239E+000,-5.2033349E-001,-6.6798441E-001, 8.0416733E+000,-9.1692124E-001,-6.7911111E-001,-6.6065964E-001,-1.1023454E+000,-6.7908709E-001,-6.8493422E-001,-1.2652246E+000,-6.7881963E-001,-6.9512956E-001,-1.3541677E+000
 1.8900088E+003, 1.2313752E+002, 0.0000000E+000,-7.4941101E+001,-8.6554443E+000,-5.8605717E+001,-3.8406947E-002, 9.6300803E-004, 0.0000000E+000,-1.9709379E+001,-1.9102185E+001,-1.2544578E-005, 2.7055917E-003, 1.0228696E-006,-6.1521532E-001,-5.4013686E-001,-6.7907441E-001,-1.5784695E-001, 1.8416496E+000,-4.7680412E-001,-6.6612688E-001, 8.3561809E+000,-9.2351474E-001,-6.7910325E-001,-6.5897967E-001,-1.1503787E+000,-6.7902822E-001,-6.8416650E-001,-1.2410093E+000,-6.7879745E-001,-6.9486288E-001,-1.3660018E+000
 1.9000121E+003, 1.2123056E+002, 0.0000000E+000,-7.3803625E+001,-8.2197621E+000,-5.8161588E+001,-3.7864654E-002, 3.0237443E-003, 0.0000000E+000,-1.9503816E+001,-1.8989258E+001,-2.4979288E-005, 2.6641359E-003, 7.1213458E-006,-6.0077871E-001,-4.9127399E-001,-6.7660099E-001,-1.3220474E-001, 1.9337929E+000,-4.6048178E-001,-6.6376068E-001, 8.6789871E+000,-9.2172073E-001,-6.7908513E-001,-6.5715095E-001,-1.1132661E+000,-6.7901269E-001,-6.8256948E-001,-1.2443980E+000,-6.7874980E-001,-6.9430854E-001,-1.3340578E+000
 1.9100122E+003, 1.1937679E+002, 0.0000000E+000,-7.2683221E+001,-8.3056462E+000,-5.7491208E+001,-3.7268637E-002, 2.2003304E-003, 0.0000000E+000,-1.9677145E+001,-1.9138350E+001,-4.8145486E-005, 2.6226627E-003, 4.3452697E-006,-5.9136494E-001,-4.7508607E-001,-6.7355117E-001,-1.0505566E-001, 2.0381112E+000,-4.3137019E-001,-6.6348876E-001, 9.0107371E+000,-9.1751662E-001,-6.7906109E-001,-6.5514421E-001,-1.1099105E+000,-6.7898525E-001,-6.8218791E-001,-1.2552644E+000,-6.7875096E-001,-6.9370991E-001,-1.3091914E+000
 1.9200146E+003, 1.1746074E+002, 0.0000000E+000,-7.1572302E+001,-8.6230931E+000,-5.7209308E+001,-3.6768420E-002, 2.3599740E-004, 0.0000000E+000,-2.0702275E+001,-1.9980498E+001,-4.2768380E-005, 2.5811850E-003, 1.9653486E-007,-5.7957274E-001,-4.6697970E-001,-6.7401004E-001,-6.6183727E-002, 2.1407986E+000,-3.8182234E-001,-6.6450921E-001, 9.3506693E+000,-9.0824011E-001,-6.7903841E-001,-6.5369729E-001,-1.1425111E+000,-6.7892177E-001,-6.8106175E-001,-1.3079718E+000,-6.7872181E-001,-6.9348978E-001,-1.3242284E+000
 1.9300031E+003, 1.1557885E+002, 0.0000000E+000,-7.0352560E+001,-7.6576311E+000,-5.6074144E+001,-3.6296403E-002, 2.7340430E-003, 0.0000000E+000,-1.9008017E+001,-1.8539046E+001,-5.1386319E-005, 2.5397410E-003, 3.6962120E-006,-5.6517281E-001,-4.2412959E-001,-6.7231877E-001,-4.1012100E-002, 2.2331703E+000,-3.8876804E-001,-6.6090389E-001, 9.6987564E+000,-9.1344696E-001,-6.7901566E-001,-6.5122729E-001,-1.1121033E+000,-6.7890538E-001,-6.8027987E-001,-1.2510012E+000,-6.7871253E-001,-6.9311773E-001,-1.3508621E+000
 1.9400162E+003, 1.1370590E+002, 0.0000000E+000,-6.9227215E+001,-7.8820054E+000,-5.5479364E+001,-3.5831981E-002, 2.1859424E-003, 0.0000000E+000,-1.9526564E+001,-1.8916326E+001, 1.0695815E-005, 2.4982675E-003, 4.9954587E-006,-5.4702153E-001,-4.1066778E-001,-6.7495801E-001,-2.1124046E-002, 2.3386824E+000,-3.6167978E-001,-6.5914526E-001, 1.0055954E+001,-9.0713353E-001,-6.7901048E-001,-6.4926794E-001,-1.1352969E+000,-6.7885046E-001,-6.7949662E-001,-1.2632507E+000,-6.7862892E-001,-6.9264450E-001,-1.3072344E+000
 1.9500000E+003, 1.1180887E+002, 0.0000000E+000,-6.8056203E+001,-8.5513266E+000,-5.4800446E+001,-3.4951816E-002, 2.0160405E-003, 0.0000000E+000,-2.0209720E+001,-1.9632043E+001,-5.1927675E-005, 2.4568046E-003, 2.2624008E-006,-5.4315999E-001,-3.7269109E-001,-6.7059921E-001, 1.3641165E-002, 2.4514166E+000,-3.4926843E-001,-6.5840612E-001, 1.0421093E+001,-8.9530015E-001,-6.7897804E-001,-6.4737229E-001,-1.1128417E+000,-6.7888014E-001,-6.7896257E-001,-1.2494676E+000,-6.7868284E-001,-6.9212022E-001,-1.3483474E+000
 1.9600088E+003, 1.0993213E+002, 0.0000000E+000,-6.6886637E+001,-8.7974545E+000,-5.3865258E+001,-3.4481757E-002, 2.8775393E-003, 0.0000000E+000,-2.0198666E+001,-1.9648822E+001,-1.0664355E-005, 2.4153559E-003, 4.6107836E-006,-5.2497340E-001,-3.3724741E-001,-6.6778200E-001, 4.2711684E-002, 2.5625680E+000,-3.2222506E-001,-6.5511687E-001, 1.0795279E+001,-9.2192525E-001,-6.7897296E-001,-6.4593971E-001,-1.1180937E+000,-6.7885590E-001,-6.7803377E-001,-1.2589446E+000,-6.7865796E-001,-6.9152956E-001,-1.2687316E+000
 1.9700190E+003, 1.0800843E+002, 0.0000000E+000,-6.5825781E+001,-7.7148200E+000,-5.3374134E+001,-3.3900486E-002, 1.7214963E-003, 0.0000000E+000,-1.9622085E+001,-1.8938484E+001,-9.4339668E-006, 2.3738532E-003, 3.0010233E-006,-5.1317694E-001,-3.2214986E-001,-6.6809334E-001, 7.9156529E-002, 2.6766379E+000,-2.9896842E-001,-6.5533266E-001, 1.1179114E+001,-9.0687452E-001,-6.7895467E-001,-6.4333965E-001,-1.1261103E+000,-6.7882480E-001,-6.7699701E-001,-1.2532445E+000,-6.7862772E-001,-6.9130813E-001,-1.2932678E+000
 1.9800164E+003, 1.0617198E+002, 0.0000000E+000,-6.4708945E+001,-8.0237337E+000,-5.2705477E+001,-3.3336081E-002, 3.0620929E-003, 0.0000000E+000,-1.9848460E+001,-1.9296448E+001,-6.2150169E-006, 2.3323660E-003, 7.6773600E-006,-4.9982703E-001,-2.8315789E-001,-6.6259701E-001, 9.0862515E-002, 2.7857228E+000,-2.6868198E-001,-6.5357650E-001, 1.1571587E+001,-9.0836249E-001,-6.7895283E-001,-6.4105339E-001,-1.0943071E+000,-6.7879082E-001,-6.7578308E-001,-1.2229276E+000,-6.7856063E-001,-6.9049660E-001,-1.2932876E+000
 1.9900128E+003, 1.0425203E+002, 0.0000000E+000,-6.3555479E+001,-8.4436560E+000,-5.2163107E+001,-3.2787121E-002, 1.7837591E-003, 0.0000000E+000,-2.0389322E+001,-1.9941217E+001,-1.0586666E-005, 2.2909043E-003, 2.5542842E-006,-4.9211006E-001,-2.8936024E-001,-6.5802303E-001, 1.4483270E-001, 2.9149653E+000,-2.7747018E-001,-6.5033695E-001, 1.1973434E+001,-9.0142594E-001,-6.7889246E-001,-6.3863617E-001,-1.0989328E+000,-6.7877066E-001,-6.7500206E-001,-1.2541774E+000,-6.7860117E-001,-6.9007481E-001,-1.2848041E+000
 2.0000071E+003, 1.0239163E+002, 0.0000000E+000,-6.2481668E+001,-8.1168500E+000,-5.1532241E+001,-3.2135978E-002, 1.6572271E-003, 0.0000000E+000,-2.0343823E+001,-1.9769606E+001,-7.1807575E-005, 2.2494678E-003, 2.7313174E-006,-4.7575148E-001,-2.4669293E-001,-6.5831324E-001, 1.8299565E-001, 3.0319509E+000,-2.3288529E-001,-6.4596360E-001, 1.2385065E+001,-9.0440076E-001,-6.7885592E-001,-6.3676125E-001,-1.1234007E+000,-6.7871671E-001,-6.7385982E-001,-1.2599731E+000,-6.7858299E-001,-6.8970828E-001,-1.2898642E+000
 2.0100165E+003, 1.0049735E+002, 0.0000000E+000,-6.1398345E+001,-8.1273579E+000,-5.0800113E+001,-3.1801732E-002, 3.7857350E-003, 0.0000000E+000,-2.0321740E+001,-1.9856479E+001,-1.4949126E-004, 2.2080038E-003,-4.3898256E-006,-4.6201168E-001,-2.1995379E-001,-6.5758899E-001, 2.1995392E-001, 3.1514613E+000,-2.2433871E-001,-6.4835230E-001, 1.2806726E+001,-9.0281421E-001,-6.7887606E-001,-6.3404879E-001,-1.0814662E+000,-6.7876822E-001,-6.7316532E-001,-1.2308807E+000,-6.7860822E-001,-6.8929310E-001,-1.2627688E+000
 2.0200155E+003, 9.8582194E+001, 0.0000000E+000,-6.0243695E+001,-7.6373683E+000,-5.0006373E+001,-3.1152512E-002, 1.9480735E-003, 0.0000000E+000,-1.9960147E+001,-1.9334446E+001,-3.4731315E-006, 2.1665087E-003, 6.1168672E-006,-4.5178563E-001,-2.0745949E-001,-6.4977036E-001, 2.6422902E-001, 3.2778306E+000,-1.9271076E-001,-6.4578814E-001, 1.3238033E+001,-8.9925281E-001,-6.7883803E-001,-6.3173182E-001,-1.1099071E+000,-6.7870397E-001,-6.7191707E-001,-1.2278360E+000,-6.7856980E-001,-6.8871151E-001,-1.2607768E+000
 2.0300012E+003, 9.6726724E+001, 0.0000000E+000,-5.9103275E+001,-7.6651019E+000,-4.9668004E+001,-3.0500841E-002,-7.2373342E-004, 0.0000000E+000,-2.0269550E+001,-1.9740881E+001,-7.4841402E-005, 2.1250741E-003, 2.6118212E-006,-4.4040117E-001,-1.7804757E-001,-6.5287715E-001, 2.8859795E-001, 3.4027460E+000,-1.6568850E-001,-6.4451671E-001, 1.3678883E+001,-8.9747321E-001,-6.7880028E-001,-6.2931203E-001,-1.1142097E+000,-6.7866729E-001,-6.7042975E-001,-1.2678875E+000,-6.7852289E-001,-6.8858203E-001,-1.3800190E+000
 2.0400151E+003, 9.4824319E+001, 0.0000000E+000,-5.8040994E+001,-8.5186905E+000,-4.8835608E+001,-2.9796744E-002, 5.6678041E-003, 0.0000000E+000,-2.1039347E+001,-2.0595103E+001,-1.6545820E-005, 2.0836187E-003, 3.4212555E-006,-4.1957402E-001,-1.2362394E-001,-6.4797092E-001, 3.2571105E-001, 3.5387363E+000,-1.5050873E-001,-6.4218618E-001, 1.4131193E+001,-8.9800069E-001,-6.7881407E-001,-6.2654848E-001,-1.0862471E+000,-6.7870449E-001,-6.6943177E-001,-1.2152274E+000,-6.7853564E-001,-6.8787104E-001,-1.2839798E+000
 2.0500100E+003, 9.2938885E+001, 0.0000000E+000,-5.6881468E+001,-7.6973385E+000,-4.8422192E+001,-2.9431436E-002, 1.8979919E-003, 0.0000000E+000,-2.0693568E+001,-2.0089647E+001,-9.4239749E-005, 2.0421333E-003, 1.3427101E-006,-4.1270830E-001,-1.3239925E-001,-6.4088678E-001, 3.6573757E-001, 3.6731043E+000,-1.1322390E-001,-6.4202334E-001, 1.4593160E+001,-8.9050233E-001,-6.7878356E-001,-6.2377365E-001,-1.1188259E+000,-6.7860684E-001,-6.6836145E-001,-1.2078520E+000,-6.7851694E-001,-6.8740458E-001,-1.2873389E+000
 2.0600164E+003, 9.1081598E+001, 0.0000000E+000,-5.5777966E+001,-7.4433509E+000,-4.7816059E+001,-2.8927502E-002, 2.4510417E-003, 0.0000000E+000,-2.0455719E+001,-1.9982254E+001,-4.0085671E-005, 2.0006392E-003, 2.9552413E-006,-3.9825833E-001,-9.6688621E-002,-6.3975351E-001, 3.9722772E-001, 3.8081778E+000,-1.0157361E-001,-6.3953462E-001, 1.5067007E+001,-8.7976916E-001,-6.7876079E-001,-6.2119649E-001,-1.1219148E+000,-6.7858036E-001,-6.6731217E-001,-1.2257727E+000,-6.7845909E-001,-6.8667940E-001,-1.2754730E+000
 2.0700042E+003, 8.9162506E+001, 0.0000000E+000,-5.4640776E+001,-8.1202959E+000,-4.7349760E+001,-2.8267051E-002, 5.0432408E-003, 0.0000000E+000,-2.1489468E+001,-2.0971550E+001,-4.0885709E-005, 1.9591947E-003, 5.1954172E-006,-3.7588069E-001,-3.6430335E-002,-6.3671143E-001, 4.4885265E-001, 3.9529400E+000,-5.7852263E-002,-6.3692444E-001, 1.5549929E+001,-8.8475480E-001,-6.7874764E-001,-6.1864268E-001,-1.0541398E+000,-6.7862283E-001,-6.6581745E-001,-1.1939337E+000,-6.7848425E-001,-6.8637292E-001,-1.2444298E+000
 2.0800015E+003, 8.7282755E+001, 0.0000000E+000,-5.3582737E+001,-8.0846009E+000,-4.6524626E+001,-2.7605042E-002,-1.3942661E-004, 0.0000000E+000,-2.1414163E+001,-2.0936953E+001,-1.2762503E-005, 1.9177668E-003, 3.4978589E-006,-3.6022255E-001,-2.4907919E-002,-6.3309107E-001, 4.8525899E-001, 4.0965248E+000,-3.0546381E-002,-6.3468952E-001, 1.6044491E+001,-8.8488771E-001,-6.7872438E-001,-6.1624846E-001,-1.0829608E+000,-6.7854486E-001,-6.6427776E-001,-1.2367372E+000,-6.7842757E-001,-6.8555712E-001,-1.3223457E+000
 2.0900215E+003, 8.5393996E+001, 0.0000000E+000,-5.2548421E+001,-7.7460576E+000,-4.5740420E+001,-2.6839555E-002, 3.5464929E-003, 0.0000000E+000,-2.1105869E+001,-2.0664196E+001, 3.9350692E-006, 1.8762649E-003, 4.0984462E-006,-3.4122456E-001, 2.8232232E-003,-6.2900007E-001, 5.2794140E-001, 4.2458828E+000,-1.9156297E-002,-6.3238525E-001, 1.6551839E+001,-8.9429749E-001,-6.7869591E-001,-6.1294387E-001,-1.1101060E+000,-6.7849817E-001,-6.6297449E-001,-1.1882593E+000,-6.7840467E-001,-6.8500208E-001,-1.2851614E+000
 2.1000132E+003, 8.3504431E+001, 0.0000000E+000,-5.1448211E+001,-7.9840668E+000,-4.4946563E+001,-2.6397665E-002, 2.3862002E-003, 0.0000000E+000,-2.1412510E+001,-2.0898422E+001, 1.0511559E-005, 1.8347669E-003, 2.9358170E-006,-3.3344385E-001, 5.1926093E-002,-6.2409437E-001, 5.6855629E-001, 4.3917157E+000, 3.0231897E-003,-6.3138517E-001, 1.7069645E+001,-8.8317129E-001,-6.7867589E-001,-6.1012557E-001,-1.0828723E+000,-6.7848114E-001,-6.6170390E-001,-1.2084033E+000,-6.7838355E-001,-6.8454498E-001,-1.3142651E+000
 2.1100054E+003, 8.1627974E+001, 0.0000000E+000,-5.0407459E+001,-7.3257835E+000,-4.4587794E+001,-2.5860827E-002, 3.7143402E-003, 0.0000000E+000,-2.1255232E+001,-2.0715209E+001, 1.1909759E-006, 1.7933316E-003, 6.4293756E-006,-3.0135378E-001, 9.5207553E-002,-6.2869232E-001, 6.1435413E-001, 4.5395685E+000, 5.0277878E-002,-6.2693042E-001, 1.7599545E+001,-8.8437840E-001,-6.7865622E-001,-6.0719053E-001,-1.0713975E+000,-6.7847841E-001,-6.6025667E-001,-1.2173237E+000,-6.7834642E-001,-6.8372333E-001,-1.2747291E+000
 2.1200142E+003, 7.9727352E+001, 0.0000000E+000,-4.9331707E+001,-7.5803074E+000,-4.3721563E+001,-2.5277975E-002, 4.2970336E-003, 0.0000000E+000,-2.1480381E+001,-2.0927206E+001,-1.6679498E-006, 1.7518786E-003, 5.3010699E-006,-2.9149732E-001, 1.3604229E-001,-6.1635541E-001, 6.6513049E-001, 4.7005104E+000, 9.0018493E-002,-6.2835405E-001, 1.8143028E+001,-8.8384315E-001,-6.7862897E-001,-6.0430464E-001,-1.0921706E+000,-6.7841976E-001,-6.5873292E-001,-1.1941391E+000,-6.7829126E-001,-6.8268628E-001,-1.2006168E+000
 2.1300044E+003, 7.7858193E+001, 0.0000000E+000,-4.8340035E+001,-7.3050898E+000,-4.3204853E+001,-2.4554256E-002, 1.9887288E-003, 0.0000000E+000,-2.1440652E+001,-2.1014351E+001,-3.2784030E-005, 1.7104115E-003, 1.0594273E-006,-2.7035188E-001, 1.6862019E-001,-6.1777977E-001, 7.1419455E-001, 4.8583552E+000, 1.0367888E-001,-6.2312315E-001, 1.8697688E+001,-8.7869391E-001,-6.7858279E-001,-6.0078591E-001,-1.0859867E+000,-6.7840016E-001,-6.5761051E-001,-1.2141215E+000,-6.7830988E-001,-6.8235633E-001,-1.2435188E+000
