s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa
 1.1900050E+003, 2.9596481E+002, 0.0000000E+000,-2.1223955E+002,-1.4474703E+001,-1.1864504E+002,-7.4045390E-002, 5.7302237E-004, 0.0000000E+000,-4.9930767E+001,-4.9467955E+001,-7.8849212E-005, 6.5023051E-003, 4.8260369E-006,-1.6164120E+000,-1.0380454E+000,-1.4440522E+000,-8.3240048E-001,-6.2217730E-001,-1.1049619E+000,-1.1364834E+000,-1.0369926E+000,-7.6087286E-001,-6.7514525E-001,-1.1382442E+000,-6.7187747E-001,-7.1022886E-001,-1.4494928E+000,-6.7190896E-001,-7.2084286E-001,-1.6222954E+000,-6.7195878E-001,-7.2644192E-001,-1.6587580E+000
 1.2000039E+003, 2.8513121E+002, 0.0000000E+000,-2.0511193E+002,-1.5982056E+001,-1.1581231E+002,-7.1715279E-002,-2.0951668E-003, 0.0000000E+000,-5.2568665E+001,-5.1848895E+001,-9.9880580E-005, 6.2634025E-003, 5.4713564E-006,-1.6642032E+000,-1.0344842E+000,-1.4504027E+000,-8.2898671E-001,-6.1946629E-001,-1.1039536E+000,-1.1368106E+000,-1.0500270E+000,-7.5973588E-001,-6.7109105E-001,-1.0993993E+000,-6.7186930E-001,-7.1011144E-001,-1.4325238E+000,-6.7189234E-001,-7.2034308E-001,-1.6848245E+000,-6.7195085E-001,-7.2642125E-001,-1.6632706E+000
 1.2100044E+003, 2.7425973E+002, 0.0000000E+000,-1.9699446E+002,-1.5536522E+001,-1.1376410E+002,-6.8476926E-002, 5.9603197E-003, 0.0000000E+000,-5.2666559E+001,-5.2097865E+001,-9.5614095E-005, 6.0245207E-003, 5.2535758E-006,-1.5881744E+000,-1.0357475E+000,-1.4227626E+000,-8.3101210E-001,-6.1678523E-001,-1.0984208E+000,-1.1355195E+000,-1.0445802E+000,-7.6003012E-001,-6.6675345E-001,-1.1076104E+000,-6.7184103E-001,-7.0991365E-001,-1.3869508E+000,-6.7186336E-001,-7.2062648E-001,-1.5979179E+000,-6.7193253E-001,-7.2619989E-001,-1.6304126E+000
 1.2200015E+003, 2.6335275E+002, 0.0000000E+000,-1.8830755E+002,-1.5068728E+001,-1.1254399E+002,-6.5924783E-002,-4.7513023E-004, 0.0000000E+000,-5.3233772E+001,-5.2633918E+001,-1.3662147E-004, 5.7856525E-003, 3.5529672E-006,-1.6058633E+000,-1.0340679E+000,-1.4244010E+000,-8.2548892E-001,-6.1397003E-001,-1.0981289E+000,-1.1340091E+000,-1.0443580E+000,-7.5948659E-001,-6.6192331E-001,-1.1116072E+000,-6.7182164E-001,-7.1018650E-001,-1.4074153E+000,-6.7181760E-001,-7.2018989E-001,-1.5386042E+000,-6.7188582E-001,-7.2592033E-001,-1.6486962E+000
 1.2300012E+003, 2.5253234E+002, 0.0000000E+000,-1.8146463E+002,-1.5321941E+001,-1.1033286E+002,-6.3531166E-002,-1.0280733E-003, 0.0000000E+000,-5.5245269E+001,-5.4651652E+001,-9.0649953E-005, 5.5468213E-003, 3.7264538E-006,-1.6172744E+000,-1.0267883E+000,-1.4293685E+000,-8.2785642E-001,-6.1095025E-001,-1.0917932E+000,-1.1282153E+000,-1.0343171E+000,-7.5827198E-001,-6.5681525E-001,-1.0833410E+000,-6.7180753E-001,-7.0993938E-001,-1.4376692E+000,-6.7178026E-001,-7.2034415E-001,-1.5889219E+000,-6.7189583E-001,-7.2572659E-001,-1.6437559E+000
 1.2400022E+003, 2.4167320E+002, 0.0000000E+000,-1.7405843E+002,-1.4518860E+001,-1.0774816E+002,-6.1279368E-002, 2.5256550E-003, 0.0000000E+000,-5.5220161E+001,-5.4711008E+001,-1.1549697E-004, 5.3079096E-003, 5.0322489E-006,-1.6479043E+000,-1.0246475E+000,-1.4316811E+000,-8.3002339E-001,-6.0783049E-001,-1.0896146E+000,-1.1296350E+000,-1.0142093E+000,-7.5892802E-001,-6.5136320E-001,-1.0509205E+000,-6.7179364E-001,-7.0959476E-001,-1.3954948E+000,-6.7175914E-001,-7.1982716E-001,-1.5137494E+000,-6.7186951E-001,-7.2558606E-001,-1.5767737E+000
 1.2500072E+003, 2.3076512E+002, 0.0000000E+000,-1.6616110E+002,-1.5553751E+001,-1.0528046E+002,-5.8889648E-002, 2.3697160E-003, 0.0000000E+000,-5.6774633E+001,-5.6286715E+001,-1.1507801E-004, 5.0688920E-003, 4.0855210E-006,-1.5861273E+000,-1.0186902E+000,-1.4134583E+000,-8.3434591E-001,-6.0462413E-001,-1.0811911E+000,-1.1193828E+000,-1.0111938E+000,-7.5774822E-001,-6.4555697E-001,-1.0692099E+000,-6.7175156E-001,-7.0954713E-001,-1.3427061E+000,-6.7176556E-001,-7.1923187E-001,-1.5465874E+000,-6.7187583E-001,-7.2538310E-001,-1.5960592E+000
 1.2600068E+003, 2.1993650E+002, 0.0000000E+000,-1.5954899E+002,-1.3848707E+001,-1.0271114E+002,-5.6400891E-002, 1.0088472E-004, 0.0000000E+000,-5.6742972E+001,-5.6228643E+001,-1.4690164E-004, 4.8299485E-003, 3.8308421E-006,-1.5629028E+000,-1.0160643E+000,-1.4249308E+000,-8.2922328E-001,-6.0130643E-001,-1.0802105E+000,-1.1206338E+000,-1.0348920E+000,-7.5700360E-001,-6.3920984E-001,-1.0819562E+000,-6.7170790E-001,-7.0918979E-001,-1.3854221E+000,-6.7171032E-001,-7.1924090E-001,-1.5729726E+000,-6.7184087E-001,-7.2518464E-001,-1.5713984E+000
 1.2700022E+003, 2.0900834E+002, 0.0000000E+000,-1.5199447E+002,-1.4354962E+001,-9.9928146E+001,-5.3769992E-002,-2.0867339E-004, 0.0000000E+000,-5.7801732E+001,-5.7323221E+001,-8.9231223E-005, 4.5911075E-003, 6.4938247E-006,-1.6160213E+000,-1.0155693E+000,-1.4133036E+000,-8.2725656E-001,-5.9770420E-001,-1.0843389E+000,-1.1194759E+000,-9.9677406E-001,-7.5726153E-001,-6.3251100E-001,-1.0815612E+000,-6.7168103E-001,-7.0930098E-001,-1.3438150E+000,-6.7168686E-001,-7.1866218E-001,-1.5211623E+000,-6.7179322E-001,-7.2476121E-001,-1.5598274E+000
 1.2800116E+003, 1.9817028E+002, 0.0000000E+000,-1.4439936E+002,-1.5169979E+001,-9.7003537E+001,-5.0804413E-002, 3.0743937E-003, 0.0000000E+000,-5.8980442E+001,-5.8450320E+001,-6.4641440E-005, 4.3521597E-003, 1.3522595E-005,-1.5559294E+000,-1.0097062E+000,-1.3867769E+000,-8.2429344E-001,-5.9402376E-001,-1.0756502E+000,-1.1092466E+000,-9.9033929E-001,-7.5627594E-001,-6.2558857E-001,-1.0692600E+000,-6.7165781E-001,-7.0866899E-001,-1.3327178E+000,-6.7165421E-001,-7.1861586E-001,-1.5314981E+000,-6.7177099E-001,-7.2441310E-001,-1.5520910E+000
 1.2900061E+003, 1.8731998E+002, 0.0000000E+000,-1.3700702E+002,-1.4767808E+001,-9.6008253E+001,-4.8645081E-002,-1.5183913E-003, 0.0000000E+000,-6.0893190E+001,-6.0513264E+001,-5.4397283E-005, 4.1132216E-003, 7.4542279E-006,-1.5259434E+000,-1.0078393E+000,-1.3786934E+000,-8.2500904E-001,-5.9017910E-001,-1.0584312E+000,-1.1037242E+000,-1.0173137E+000,-7.5561655E-001,-6.1806795E-001,-1.0772392E+000,-6.7161381E-001,-7.0849850E-001,-1.3294030E+000,-6.7163036E-001,-7.1845272E-001,-1.5923694E+000,-6.7174995E-001,-7.2400191E-001,-1.6480598E+000
 1.3000153E+003, 1.7640540E+002, 0.0000000E+000,-1.2994391E+002,-1.3741191E+001,-9.3337778E+001,-4.5743137E-002, 4.0262300E-003, 0.0000000E+000,-6.1141313E+001,-6.0659198E+001,-1.2405883E-004, 3.8742750E-003, 2.8141297E-006,-1.4974780E+000,-1.0036389E+000,-1.3724383E+000,-8.2397166E-001,-5.8618163E-001,-1.0570820E+000,-1.1016029E+000,-1.0093171E+000,-7.5495637E-001,-6.0967139E-001,-1.0564651E+000,-6.7159765E-001,-7.0849486E-001,-1.3065660E+000,-6.7160445E-001,-7.1806264E-001,-1.5757312E+000,-6.7171304E-001,-7.2369575E-001,-1.5570961E+000
 1.3100112E+003, 1.6558352E+002, 0.0000000E+000,-1.2291511E+002,-1.4388587E+001,-9.1325294E+001,-4.3337611E-002, 3.6994631E-004, 0.0000000E+000,-6.3583094E+001,-6.3088441E+001,-5.8353710E-005, 3.6353189E-003, 9.1591316E-006,-1.5020025E+000,-9.9800644E-001,-1.3789361E+000,-8.2166970E-001,-5.8214259E-001,-1.0573039E+000,-1.0951246E+000,-1.0056173E+000,-7.5335829E-001,-6.0079934E-001,-1.0405932E+000,-6.7157707E-001,-7.0845998E-001,-1.3444089E+000,-6.7155962E-001,-7.1764308E-001,-1.5369376E+000,-6.7167756E-001,-7.2329294E-001,-1.5498836E+000
 1.3200096E+003, 1.6001123E+002, 0.0000000E+000,-1.1687888E+002,-1.4659414E+001,-8.8504574E+001,-4.1908050E-002, 4.6862677E-004, 0.0000000E+000,-6.0420643E+001,-6.0073084E+001,-1.0696346E-004, 3.5163446E-003, 7.5681466E-006,-1.5308330E+000,-9.9420520E-001,-1.3649469E+000,-8.2285660E-001,-5.7794408E-001,-1.0550015E+000,-1.0905354E+000,-1.0121188E+000,-7.5272347E-001,-5.9134368E-001,-1.0442189E+000,-6.7152409E-001,-7.0791480E-001,-1.3238617E+000,-6.7152316E-001,-7.1710213E-001,-1.5130134E+000,-6.7162869E-001,-7.2298765E-001,-1.5046932E+000
 1.3300162E+003, 1.5997618E+002, 0.0000000E+000,-1.1284783E+002,-1.4246788E+001,-8.7078147E+001,-4.2070548E-002, 1.5683806E-004, 0.0000000E+000,-5.4653203E+001,-5.4238500E+001,-4.7069794E-005, 3.5163446E-003, 8.2747956E-006,-1.5623132E+000,-9.8462889E-001,-1.3434166E+000,-8.2056866E-001,-5.7345373E-001,-1.0337862E+000,-1.0808569E+000,-1.0037955E+000,-7.5133162E-001,-5.8156185E-001,-1.0361391E+000,-6.7148163E-001,-7.0763850E-001,-1.3426639E+000,-6.7149857E-001,-7.1698727E-001,-1.4225707E+000,-6.7163701E-001,-7.2262881E-001,-1.5252473E+000
 1.3400020E+003, 1.5998060E+002, 0.0000000E+000,-1.0992904E+002,-1.2722358E+001,-8.5387795E+001,-4.1894679E-002, 3.3932828E-003, 0.0000000E+000,-4.8593943E+001,-4.8097095E+001,-1.0159950E-004, 3.5163446E-003, 7.4831057E-006,-1.4846632E+000,-9.8579089E-001,-1.3427322E+000,-8.1410118E-001,-5.6889661E-001,-1.0450262E+000,-1.0772367E+000,-9.9119507E-001,-7.5098743E-001,-5.7125905E-001,-1.0151213E+000,-6.7147830E-001,-7.0742205E-001,-1.3001603E+000,-6.7149229E-001,-7.1673656E-001,-1.4685088E+000,-6.7160817E-001,-7.2246620E-001,-1.5282400E+000
 1.3500096E+003, 1.5998305E+002, 0.0000000E+000,-1.0785545E+002,-1.3523324E+001,-8.3162531E+001,-4.2114318E-002,-2.6038904E-003, 0.0000000E+000,-4.4986921E+001,-4.4602977E+001,-8.8144477E-005, 3.5163446E-003, 9.1161637E-006,-1.5023118E+000,-9.8408872E-001,-1.3193334E+000,-8.1374836E-001,-5.6415164E-001,-1.0395854E+000,-1.0705581E+000,-9.8033399E-001,-7.5229219E-001,-5.6004343E-001,-1.0436607E+000,-6.7145519E-001,-7.0731126E-001,-1.3159460E+000,-6.7146587E-001,-7.1642434E-001,-1.5122377E+000,-6.7157503E-001,-7.2216632E-001,-1.5609381E+000
 1.3600042E+003, 1.6001942E+002, 0.0000000E+000,-1.0633019E+002,-1.2762612E+001,-8.1831341E+001,-4.1933713E-002, 6.8717264E-003, 0.0000000E+000,-4.1404776E+001,-4.0939788E+001,-6.7287595E-005, 3.5163446E-003, 2.4431393E-006,-1.4210853E+000,-9.7790964E-001,-1.3276795E+000,-8.1066770E-001,-5.5920200E-001,-1.0215182E+000,-1.0572368E+000,-9.5725437E-001,-7.5231247E-001,-5.4829224E-001,-1.0396010E+000,-6.7143246E-001,-7.0717969E-001,-1.3020174E+000,-6.7145320E-001,-7.1631790E-001,-1.4558967E+000,-6.7157608E-001,-7.2186710E-001,-1.4519258E+000
 1.3700027E+003, 1.5998039E+002, 0.0000000E+000,-1.0514860E+002,-1.2077839E+001,-8.0078839E+001,-4.1520378E-002,-4.2361211E-003, 0.0000000E+000,-3.7710259E+001,-3.7370645E+001,-1.3324895E-004, 3.5163446E-003, 2.4696314E-006,-1.4960598E+000,-9.8078629E-001,-1.3094861E+000,-8.1399159E-001,-5.5410144E-001,-1.0223350E+000,-1.0548726E+000,-9.7560563E-001,-7.5141929E-001,-5.3565123E-001,-1.0302547E+000,-6.7143847E-001,-7.0708344E-001,-1.3039843E+000,-6.7144591E-001,-7.1611866E-001,-1.4672807E+000,-6.7157010E-001,-7.2180722E-001,-1.5161919E+000
 1.3800040E+003, 1.5998920E+002, 0.0000000E+000,-1.0423565E+002,-1.2181031E+001,-7.9006518E+001,-4.1777295E-002, 1.5616759E-003, 0.0000000E+000,-3.5733496E+001,-3.5474211E+001,-4.9299060E-005, 3.5163446E-003, 1.0529443E-005,-1.4485832E+000,-9.7156737E-001,-1.3130049E+000,-8.1129876E-001,-5.4873461E-001,-1.0164307E+000,-1.0439997E+000,-9.7594280E-001,-7.4827630E-001,-5.2284376E-001,-1.0297622E+000,-6.7140612E-001,-7.0648637E-001,-1.2587002E+000,-6.7143149E-001,-7.1570636E-001,-1.4727751E+000,-6.7152470E-001,-7.2128711E-001,-1.5906418E+000
 1.3900005E+003, 1.5996790E+002, 0.0000000E+000,-1.0332047E+002,-1.2313102E+001,-7.7726547E+001,-4.2286812E-002, 6.3179754E-003, 0.0000000E+000,-3.3706000E+001,-3.3428195E+001,-7.4091776E-005, 3.5163446E-003, 5.8916750E-006,-1.4191146E+000,-9.7407294E-001,-1.3026785E+000,-8.1206820E-001,-5.4337016E-001,-1.0157006E+000,-1.0377794E+000,-9.5600766E-001,-7.5129762E-001,-5.0862378E-001,-1.0351803E+000,-6.7137435E-001,-7.0620709E-001,-1.2281204E+000,-6.7141413E-001,-7.1576491E-001,-1.3772472E+000,-6.7151873E-001,-7.2094149E-001,-1.4251997E+000
 1.4000056E+003, 1.5999356E+002, 0.0000000E+000,-1.0245575E+002,-1.1892299E+001,-7.6731461E+001,-4.2118646E-002,-1.7182199E-003, 0.0000000E+000,-3.1513122E+001,-3.1129783E+001,-1.3657864E-004, 3.5163446E-003, 6.8451578E-007,-1.4312537E+000,-9.7308307E-001,-1.3031750E+000,-8.1033646E-001,-5.3771073E-001,-1.0107584E+000,-1.0366612E+000,-9.5624404E-001,-7.5116869E-001,-4.9381102E-001,-1.0177398E+000,-6.7138734E-001,-7.0614093E-001,-1.2168673E+000,-6.7141071E-001,-7.1572385E-001,-1.4057206E+000,-6.7151585E-001,-7.2088861E-001,-1.4977458E+000
 1.4100028E+003, 1.6000121E+002, 0.0000000E+000,-1.0150218E+002,-1.1034432E+001,-7.5506524E+001,-4.1740209E-002, 1.6220235E-003, 0.0000000E+000,-2.8350352E+001,-2.8082043E+001,-1.4686208E-004, 3.5163446E-003, 6.9441798E-006,-1.4176284E+000,-9.7032424E-001,-1.2657792E+000,-8.1164460E-001,-5.3181207E-001,-1.0083299E+000,-1.0271177E+000,-9.4001473E-001,-7.5127151E-001,-4.7768139E-001,-9.9242432E-001,-6.7135128E-001,-7.0612361E-001,-1.2358910E+000,-6.7140378E-001,-7.1499800E-001,-1.4172168E+000,-6.7149896E-001,-7.2059247E-001,-1.4478837E+000
 1.4200134E+003, 1.5995063E+002, 0.0000000E+000,-1.0095416E+002,-1.1861602E+001,-7.4981787E+001,-4.2020345E-002,-8.1625699E-004, 0.0000000E+000,-2.8197944E+001,-2.7889757E+001,-1.4526706E-004, 3.5163446E-003,-3.1579918E-006,-1.4426548E+000,-9.7262961E-001,-1.2727020E+000,-8.0840237E-001,-5.2571504E-001,-1.0142988E+000,-1.0249367E+000,-9.4510531E-001,-7.5252674E-001,-4.6093385E-001,-1.0134017E+000,-6.7137621E-001,-7.0607866E-001,-1.1993666E+000,-6.7143381E-001,-7.1497485E-001,-1.4349536E+000,-6.7149638E-001,-7.2065409E-001,-1.4409176E+000
 1.4300138E+003, 1.6000285E+002, 0.0000000E+000,-1.0046212E+002,-1.1156870E+001,-7.3418313E+001,-4.1633538E-002,-1.0755247E-003, 0.0000000E+000,-2.5340783E+001,-2.5077160E+001,-1.4575912E-004, 3.5163446E-003, 1.6907779E-006,-1.4413615E+000,-9.6926081E-001,-1.2612770E+000,-8.1360155E-001,-5.1946444E-001,-1.0113860E+000,-1.0211791E+000,-9.4043574E-001,-7.4949952E-001,-4.4316317E-001,-1.0055441E+000,-6.7133951E-001,-7.0590859E-001,-1.2181911E+000,-6.7140473E-001,-7.1508121E-001,-1.4586679E+000,-6.7147420E-001,-7.2053363E-001,-1.4797617E+000
 1.4400135E+003, 1.5999604E+002, 0.0000000E+000,-1.0006984E+002,-1.0896839E+001,-7.3422968E+001,-4.1896531E-002, 4.2663154E-004, 0.0000000E+000,-2.4698982E+001,-2.4435076E+001,-7.1451873E-005, 3.5163446E-003, 8.5265256E-006,-1.4303047E+000,-9.6936080E-001,-1.2661927E+000,-8.1318926E-001,-5.1306596E-001,-1.0069658E+000,-1.0139035E+000,-9.4623798E-001,-7.4886229E-001,-4.2443195E-001,-1.0006701E+000,-6.7131340E-001,-7.0529357E-001,-1.2506607E+000,-6.7136830E-001,-7.1444683E-001,-1.4025689E+000,-6.7143716E-001,-7.2027161E-001,-1.5091698E+000
 1.4500089E+003, 1.5997614E+002, 0.0000000E+000,-9.9389473E+001,-1.0757512E+001,-7.2679134E+001,-4.1768019E-002, 3.5279458E-003, 0.0000000E+000,-2.3212902E+001,-2.2888216E+001,-1.3870122E-004, 3.5163446E-003, 6.3072448E-006,-1.3899018E+000,-9.6434492E-001,-1.2482113E+000,-8.0932633E-001,-5.0633345E-001,-9.9440290E-001,-1.0000801E+000,-9.4464873E-001,-7.4876671E-001,-4.0482649E-001,-1.0424684E+000,-6.7129128E-001,-7.0521325E-001,-1.2233680E+000,-6.7134114E-001,-7.1420135E-001,-1.3459233E+000,-6.7141027E-001,-7.1984248E-001,-1.4676231E+000
 1.4600127E+003, 1.6000909E+002, 0.0000000E+000,-9.8898852E+001,-1.1501861E+001,-7.2592829E+001,-4.1935728E-002,-3.0604539E-003, 0.0000000E+000,-2.3266353E+001,-2.3029449E+001,-1.4479915E-004, 3.5163446E-003, 1.6568871E-006,-1.4434523E+000,-9.6437180E-001,-1.2280192E+000,-8.0939781E-001,-4.9949365E-001,-9.9770841E-001,-9.9499203E-001,-9.4711725E-001,-7.4921544E-001,-3.8382427E-001,-1.0218659E+000,-6.7129703E-001,-7.0507304E-001,-1.2720948E+000,-6.7130385E-001,-7.1390828E-001,-1.4298406E+000,-6.7137712E-001,-7.1964444E-001,-1.4164689E+000
 1.4700099E+003, 1.5998907E+002, 0.0000000E+000,-9.8395586E+001,-1.0386112E+001,-7.1917796E+001,-4.1917931E-002, 2.0682509E-003, 0.0000000E+000,-2.0956754E+001,-2.0750274E+001,-1.3046876E-004, 3.5163446E-003, 3.2227504E-006,-1.4105382E+000,-9.6395865E-001,-1.2362918E+000,-8.1147856E-001,-4.9231017E-001,-9.9064824E-001,-9.8616456E-001,-9.3456390E-001,-7.4812536E-001,-3.6177571E-001,-1.0328438E+000,-6.7129315E-001,-7.0488140E-001,-1.2304770E+000,-6.7130943E-001,-7.1403599E-001,-1.4151719E+000,-6.7138301E-001,-7.1969918E-001,-1.4242319E+000
 1.4800049E+003, 1.5998442E+002, 0.0000000E+000,-9.7959923E+001,-1.0551374E+001,-7.1701610E+001,-4.1529547E-002, 1.1443812E-003, 0.0000000E+000,-2.0483866E+001,-2.0268875E+001,-1.0305534E-004, 3.5163446E-003, 2.0683133E-006,-1.4185611E+000,-9.6114557E-001,-1.1845386E+000,-8.1468238E-001,-4.8503437E-001,-9.8035382E-001,-9.7247910E-001,-9.1917686E-001,-7.4961652E-001,-3.3806010E-001,-1.0101953E+000,-6.7127158E-001,-7.0473032E-001,-1.2423149E+000,-6.7127113E-001,-7.1373702E-001,-1.4204394E+000,-6.7136262E-001,-7.1948586E-001,-1.3711513E+000
 1.4900094E+003, 1.5997510E+002, 0.0000000E+000,-9.7797135E+001,-1.0451688E+001,-7.1170456E+001,-4.1872785E-002,-2.4831245E-004, 0.0000000E+000,-1.9642788E+001,-1.9486304E+001,-1.2610667E-004, 3.5163446E-003,-2.2032697E-006,-1.3855018E+000,-9.6674212E-001,-1.1818489E+000,-8.0903889E-001,-4.7741302E-001,-9.7633624E-001,-9.6769444E-001,-9.1714164E-001,-7.5202233E-001,-3.1321613E-001,-1.0112879E+000,-6.7127977E-001,-7.0422952E-001,-1.2558902E+000,-6.7127119E-001,-7.1392562E-001,-1.4180413E+000,-6.7135134E-001,-7.1940236E-001,-1.4510731E+000
 1.5000077E+003, 1.5999052E+002, 0.0000000E+000,-9.7561127E+001,-9.6867843E+000,-7.0732284E+001,-4.1912405E-002,-7.4260884E-004, 0.0000000E+000,-1.8287825E+001,-1.8032327E+001,-1.2975027E-004, 3.5163446E-003, 5.9856426E-006,-1.4371657E+000,-9.6349162E-001,-1.1952862E+000,-8.0844109E-001,-4.6961118E-001,-9.7794794E-001,-9.6600157E-001,-9.2680681E-001,-7.4817925E-001,-2.8697102E-001,-1.0057688E+000,-6.7127638E-001,-7.0398459E-001,-1.2237595E+000,-6.7129137E-001,-7.1376927E-001,-1.3888276E+000,-6.7135804E-001,-7.1922149E-001,-1.4461631E+000
 1.5100073E+003, 1.5999722E+002, 0.0000000E+000,-9.6935289E+001,-9.5163923E+000,-7.0396152E+001,-4.1455123E-002, 2.6980224E-003, 0.0000000E+000,-1.7030530E+001,-1.6889374E+001,-9.5091578E-005, 3.5163446E-003, 1.9837132E-006,-1.4051390E+000,-9.5791872E-001,-1.1820035E+000,-8.0781874E-001,-4.6160712E-001,-9.7204688E-001,-9.5316281E-001,-9.0994898E-001,-7.4851427E-001,-2.5890800E-001,-9.9220757E-001,-6.7125534E-001,-7.0380417E-001,-1.2561924E+000,-6.7125033E-001,-7.1332059E-001,-1.3929536E+000,-6.7133896E-001,-7.1910499E-001,-1.3642010E+000
 1.5200145E+003, 1.5998119E+002, 0.0000000E+000,-9.6626592E+001,-1.0068785E+001,-7.0236536E+001,-4.1821703E-002,-8.7490859E-004, 0.0000000E+000,-1.7162246E+001,-1.6993423E+001,-1.0262854E-004, 3.5163446E-003, 6.6349979E-006,-1.4111281E+000,-9.5698164E-001,-1.1733575E+000,-8.0647450E-001,-4.5338581E-001,-9.7393611E-001,-9.4462707E-001,-9.1062514E-001,-7.4948063E-001,-2.2926311E-001,-9.9439518E-001,-6.7120553E-001,-7.0341163E-001,-1.2667280E+000,-6.7117714E-001,-7.1322416E-001,-1.4164885E+000,-6.7129916E-001,-7.1880457E-001,-1.3723382E+000
 1.5300154E+003, 1.5998785E+002, 0.0000000E+000,-9.6128661E+001,-1.0066211E+001,-6.9870637E+001,-4.1715953E-002,-5.6494315E-004, 0.0000000E+000,-1.6346624E+001,-1.6119944E+001,-1.2436599E-004, 3.5163446E-003, 3.5167654E-006,-1.3963520E+000,-9.5344618E-001,-1.2011200E+000,-8.0417064E-001,-4.4486217E-001,-9.6266648E-001,-9.3145050E-001,-8.9787592E-001,-7.4778989E-001,-1.9827589E-001,-1.0094979E+000,-6.7120359E-001,-7.0352941E-001,-1.2368996E+000,-6.7121818E-001,-7.1281107E-001,-1.4119983E+000,-6.7130900E-001,-7.1853948E-001,-1.4637321E+000
 1.5400042E+003, 1.5999839E+002, 0.0000000E+000,-9.5980318E+001,-1.0324885E+001,-6.9959722E+001,-4.1983106E-002, 1.3569827E-003, 0.0000000E+000,-1.6369241E+001,-1.6307164E+001,-9.0642482E-005, 3.5163446E-003, 1.8048731E-006,-1.4289527E+000,-9.5434767E-001,-1.1988528E+000,-8.0527393E-001,-4.3601117E-001,-9.5546652E-001,-9.2231563E-001,-8.7732763E-001,-7.4923385E-001,-1.6532430E-001,-1.0178525E+000,-6.7117527E-001,-7.0279661E-001,-1.2186695E+000,-6.7119991E-001,-7.1273521E-001,-1.4074515E+000,-6.7126794E-001,-7.1835714E-001,-1.3427148E+000
 1.5500117E+003, 1.5998574E+002, 0.0000000E+000,-9.5707997E+001,-9.2254047E+000,-6.9249231E+001,-4.1458757E-002,-1.5860261E-003, 0.0000000E+000,-1.4367231E+001,-1.4239941E+001,-1.0452959E-004, 3.5163446E-003, 7.3432783E-006,-1.4055492E+000,-9.5604320E-001,-1.1922290E+000,-8.0746942E-001,-4.2701467E-001,-9.4496320E-001,-9.0862422E-001,-8.5767376E-001,-7.5178191E-001,-1.3080792E-001,-9.9229846E-001,-6.7118861E-001,-7.0242104E-001,-1.2472530E+000,-6.7119596E-001,-7.1262465E-001,-1.4075698E+000,-6.7128584E-001,-7.1861060E-001,-1.4852054E+000
 1.5600032E+003, 1.5999095E+002, 0.0000000E+000,-9.5804301E+001,-9.6853507E+000,-6.9157917E+001,-4.1602777E-002, 4.0914995E-003, 0.0000000E+000,-1.4811675E+001,-1.4694126E+001,-1.0279135E-004, 3.5163446E-003, 2.4017910E-006,-1.3650187E+000,-9.5116643E-001,-1.1740648E+000,-8.0299539E-001,-4.1758832E-001,-9.4209787E-001,-8.9315229E-001,-8.5365513E-001,-7.5190701E-001,-9.4378307E-002,-9.8751796E-001,-6.7118406E-001,-7.0236815E-001,-1.2231635E+000,-6.7121367E-001,-7.1272144E-001,-1.3745634E+000,-6.7129942E-001,-7.1834816E-001,-1.4281996E+000
 1.5700026E+003, 1.5999486E+002, 0.0000000E+000,-9.5630748E+001,-8.7719431E+000,-6.8710746E+001,-4.1541905E-002,-2.0111353E-003, 0.0000000E+000,-1.3358926E+001,-1.3162132E+001,-7.3948558E-005, 3.5163446E-003, 2.5208455E-006,-1.4006423E+000,-9.5207894E-001,-1.1748660E+000,-7.9619780E-001,-4.0802600E-001,-9.4370445E-001,-8.9336787E-001,-8.5743095E-001,-7.5114641E-001,-5.5922799E-002,-9.8445267E-001,-6.7119394E-001,-7.0215783E-001,-1.2393670E+000,-6.7118880E-001,-7.1235817E-001,-1.3799809E+000,-6.7127702E-001,-7.1820555E-001,-1.4543315E+000
 1.5800099E+003, 1.5995074E+002, 0.0000000E+000,-9.5382190E+001,-9.8419397E+000,-6.8741323E+001,-4.1355294E-002,-9.2496720E-004, 0.0000000E+000,-1.4218745E+001,-1.4056992E+001,-9.0938728E-005, 3.5163446E-003, 5.2589442E-006,-1.4367060E+000,-9.4946913E-001,-1.1669368E+000,-7.9622539E-001,-3.9805248E-001,-9.4432268E-001,-8.7340034E-001,-8.3481482E-001,-7.5186299E-001,-1.5256678E-002,-1.0079055E+000,-6.7120713E-001,-7.0133989E-001,-1.2416175E+000,-6.7117838E-001,-7.1214524E-001,-1.3511011E+000,-6.7125672E-001,-7.1796345E-001,-1.4466372E+000
